Gene,Index
YGL251C,1678
YGL252C,1679
YGL253W,1680
YGL254W,1681
YGL255W,1682
YGL256W,1683
YGL257C,1684
YGR002C,1685
YGR003W,1686
YGR004W,1687
YGR005C,1688
YGR006W,1689
YGR007W,1690
YGR009C,1691
YGR010W,1692
YGR013W,1693
YGR014W,1694
YGR019W,1695
YGR020C,1696
YGR023W,1697
YGR024C,1698
YGR027C,1699
YGR027W-A,1700
YGR027W-B,1701
YGR030C,1702
YGR032W,1703
YGR034W,1704
YGR036C,1705
YGR038C-A,1706
YGR038C-B,1707
YGR038W,1708
YGR040W,1709
YGR041W,1710
YGR042W,1711
YGR044C,1712
YGR047C,1713
YGR048W,1714
YGR049W,1715
YGR054W,1716
YGR055W,1717
YGR056W,1718
YGR057C,1719
YGR059W,1720
YGR060W,1721
YGR061C,1722
YGR063C,1723
YGR065C,1724
YGR070W,1725
YGR072W,1726
YGR074W,1727
YGR075C,1728
YGR077C,1729
YGR078C,1730
YGR081C,1731
YGR083C,1732
YGR085C,1733
YGR086C,1734
YGR087C,1735
YGR088W,1736
YGR089W,1737
YGR090W,1738
YGR091W,1739
YGR092W,1740
YGR094W,1741
YGR095C,1742
YGR096W,1743
YGR097W,1744
YGR098C,1745
YGR099W,1746
YGR100W,1747
YGR103W,1748
YGR104C,1749
YGR105W,1750
YGR108W,1751
YGR109C,1752
YGR109W-A,1753
YGR109W-B,1754
YGR111W,1755
YGR112W,1756
YGR113W,1757
YGR116W,1758
YGR118W,1759
YGR119C,1760
YGR120C,1761
YGR121C,1762
YGR122W,1763
YGR123C,1764
YGR124W,1765
YGR128C,1766
YGR129W,1767
YGR133W,1768
YGR134W,1769
YGR135W,1770
YGR138C,1771
YGR140W,1772
YGR141W,1773
YGR142W,1774
YGR143W,1775
YGR145W,1776
YGR147C,1777
YGR148C,1778
YGR152C,1779
YGR154C,1780
YGR155W,1781
YGR156W,1782
YGR157W,1783
YGR158C,1784
YGR159C,1785
YGR161C,1786
YGR161C-C,1787
YGR161C-D,1788
YGR161W-A,1789
YGR161W-B,1790
YGR162W,1791
YGR163W,1792
YGR166W,1793
YGR170W,1794
YGR172C,1795
YGR175C,1796
YGR177C,1797
YGR178C,1798
YGR179C,1799
YGR180C,1800
YGR183C,1801
YGR184C,1802
YGR185C,1803
YGR186W,1804
YGR187C,1805
YGR188C,1806
YGR189C,1807
YGR191W,1808
YGR192C,1809
YGR193C,1810
YGR194C,1811
YGR195W,1812
YGR197C,1813
YGR198W,1814
YGR199W,1815
YGR200C,1816
YGR202C,1817
YGR204W,1818
YGR206W,1819
YGR208W,1820
YGR209C,1821
YGR211W,1822
YGR212W,1823
YGR213C,1824
YGR214W,1825
YGR216C,1826
YGR217W,1827
YGR218W,1828
YGR221C,1829
YGR222W,1830
YGR224W,1831
YGR225W,1832
YGR227W,1833
YGR229C,1834
YGR230W,1835
YGR232W,1836
YGR233C,1837
YGR234W,1838
YGR238C,1839
YGR239C,1840
YGR240C,1841
YGR241C,1842
YGR244C,1843
YGR245C,1844
YGR246C,1845
YGR247W,1846
YGR248W,1847
YGR249W,1848
YGR251W,1849
YGR252W,1850
YGR253C,1851
YGR254W,1852
YGR255C,1853
YGR256W,1854
YGR257C,1855
YGR258C,1856
YGR260W,1857
YGR261C,1858
YGR262C,1859
YGR264C,1860
YGR267C,1861
YGR268C,1862
YGR270W,1863
YGR271W,1864
YGR272C,1865
YGR274C,1866
YGR275W,1867
YGR276C,1868
YGR277C,1869
YGR278W,1870
YGR279C,1871
YGR280C,1872
YGR281W,1873
YGR282C,1874
YGR283C,1875
YGR284C,1876
YGR285C,1877
YGR286C,1878
YGR288W,1879
YGR289C,1880
YGR292W,1881
YGR296W,1882
YHL001W,1883
YHL002W,1884
YHL003C,1885
YHL006C,1886
YHL007C,1887
YHL009C,1888
YHL009W-A,1889
YHL009W-B,1890
YHL011C,1891
YHL012W,1892
YHL015W,1893
YHL016C,1894
YHL019C,1895
YHL020C,1896
YHL022C,1897
YHL024W,1898
YHL025W,1899
YHL027W,1900
YHL028W,1901
YHL029C,1902
YHL030W,1903
YHL031C,1904
YHL032C,1905
YHL033C,1906
YHL034C,1907
YHL035C,1908
YHL036W,1909
YHL038C,1910
YHL039W,1911
YHL040C,1912
YHL043W,1913
YHL047C,1914
YHL048W,1915
YHR001W,1916
YHR001W-A,1917
YHR002W,1918
YHR004C,1919
YHR005C,1920
YHR006W,1921
YHR007C,1922
YHR008C,1923
YHR010W,1924
YHR012W,1925
YHR013C,1926
YHR014W,1927
YHR015W,1928
YHR016C,1929
YHR018C,1930
YHR019C,1931
YHR020W,1932
YHR021C,1933
YHR021W-A,1934
YHR023W,1935
YHR025W,1936
YHR026W,1937
YHR027C,1938
YHR028C,1939
YHR030C,1940
YHR034C,1941
YHR036W,1942
YHR037W,1943
YHR039C,1944
YHR039C-A,1945
YHR040W,1946
YHR041C,1947
YHR042W,1948
YHR043C,1949
YHR044C,1950
YHR046C,1951
YHR047C,1952
YHR048W,1953
YHR050W,1954
YHR051W,1955
YHR052W,1956
YHR053C,1957
YHR055C,1958
YHR056C,1959
YHR058C,1960
YHR060W,1961
YHR061C,1962
YHR062C,1963
YHR063C,1964
YHR064C,1965
YHR065C,1966
YHR066W,1967
YHR067W,1968
YHR068W,1969
YHR069C,1970
YHR070W,1971
YHR071W,1972
YHR072W,1973
YHR072W-A,1974
YHR073W,1975
YHR074W,1976
YHR075C,1977
YHR077C,1978
YHR079C,1979
YHR079C-A,1980
YHR081W,1981
YHR082C,1982
YHR084W,1983
YHR085W,1984
YHR086W,1985
YHR087W,1986
YHR088W,1987
YHR089C,1988
YHR090C,1989
YHR092C,1990
YHR094C,1991
YHR096C,1992
YHR098C,1993
YHR099W,1994
YHR101C,1995
YHR102W,1996
YHR103W,1997
YHR104W,1998
YHR106W,1999
YHR107C,2000
YHR108W,2001
YHR109W,2002
YHR110W,2003
YHR111W,2004
YHR112C,2005
YHR113W,2006
YHR114W,2007
YHR115C,2008
YHR118C,2009
YHR119W,2010
YHR121W,2011
YHR122W,2012
YHR123W,2013
YHR124W,2014
YHR128W,2015
YHR129C,2016
YHR132C,2017
YHR133C,2018
YHR134W,2019
YHR135C,2020
YHR136C,2021
YHR137W,2022
YHR138C,2023
YHR139C,2024
YHR141C,2025
YHR142W,2026
YHR143W,2027
YHR143W-A,2028
YHR144C,2029
YHR148W,2030
YHR150W,2031
YHR152W,2032
YHR153C,2033
YHR154W,2034
YHR157W,2035
YHR158C,2036
YHR160C,2037
YHR161C,2038
YHR163W,2039
YHR164C,2040
YHR165C,2041
YHR166C,2042
YHR167W,2043
YHR168W,2044
YHR169W,2045
YHR170W,2046
YHR171W,2047
YHR172W,2048
YHR174W,2049
YHR175W,2050
YHR176W,2051
YHR178W,2052
YHR181W,2053
YHR183W,2054
YHR184W,2055
YHR185C,2056
YHR186C,2057
YHR187W,2058
YHR188C,2059
YHR189W,2060
YHR190W,2061
YHR191C,2062
YHR193C,2063
YHR195W,2064
YHR196W,2065
YHR197W,2066
YHR200W,2067
YHR201C,2068
YHR203C,2069
YHR204W,2070
YHR205W,2071
YHR206W,2072
YHR208W,2073
YHR211W,2074
YHR214C-B,2075
YHR214C-C,2076
YHR216W,2077
YIL002C,2078
YIL003W,2079
YIL004C,2080
YIL005W,2081
YIL007C,2082
YIL008W,2083
YIL009C-A,2084
YIL009W,2085
YIL010W,2086
YIL013C,2087
YIL014W,2088
YIL015W,2089
YIL016W,2090
YIL017C,2091
YIL018W,2092
YIL019W,2093
YIL020C,2094
YIL021W,2095
YIL023C,2096
YIL026C,2097
YIL029C,2098
YIL030C,2099
YIL031W,2100
YIL033C,2101
YIL035C,2102
YIL036W,2103
YIL037C,2104
YIL038C,2105
YIL039W,2106
YIL040W,2107
YIL042C,2108
YIL043C,2109
YIL044C,2110
YIL045W,2111
YIL046W,2112
YIL047C,2113
YIL048W,2114
YIL049W,2115
YIL050W,2116
YIL052C,2117
YIL053W,2118
YIL056W,2119
YIL061C,2120
YIL063C,2121
YIL064W,2122
YIL066C,2123
YIL068C,2124
YIL069C,2125
YIL071C,2126
YIL072W,2127
YIL073C,2128
YIL074C,2129
YIL075C,2130
YIL076W,2131
YIL077C,2132
YIL078W,2133
YIL079C,2134
YIL080W,2135
YIL082W-A,2136
YIL083C,2137
YIL084C,2138
YIL085C,2139
YIL088C,2140
YIL090W,2141
YIL094C,2142
YIL096C,2143
YIL097W,2144
YIL099W,2145
YIL101C,2146
YIL103W,2147
YIL104C,2148
YIL105C,2149
YIL106W,2150
YIL107C,2151
YIL109C,2152
YIL110W,2153
YIL111W,2154
YIL112W,2155
YIL113W,2156
YIL115C,2157
YIL116W,2158
YIL117C,2159
YIL118W,2160
YIL119C,2161
YIL120W,2162
YIL121W,2163
YIL122W,2164
YIL123W,2165
YIL124W,2166
YIL125W,2167
YIL126W,2168
YIL127C,2169
YIL128W,2170
YIL129C,2171
YIL131C,2172
YIL132C,2173
YIL133C,2174
YIL134W,2175
YIL135C,2176
YIL139C,2177
YIL140W,2178
YIL142W,2179
YIL143C,2180
YIL144W,2181
YIL145C,2182
YIL146C,2183
YIL147C,2184
YIL148W,2185
YIL149C,2186
YIL150C,2187
YIL153W,2188
YIL154C,2189
YIL156W,2190
YIL159W,2191
YIL160C,2192
YIL162W,2193
YIL166C,2194
YIL167W,2195
YIL168W,2196
YIL173W,2197
YIR001C,2198
YIR002C,2199
YIR004W,2200
YIR005W,2201
YIR006C,2202
YIR008C,2203
YIR009W,2204
YIR010W,2205
YIR011C,2206
YIR012W,2207
YIR013C,2208
YIR015W,2209
YIR017C,2210
YIR018W,2211
YIR019C,2212
YIR021W,2213
YIR022W,2214
YIR023W,2215
YIR025W,2216
YIR026C,2217
YIR027C,2218
YIR028W,2219
YIR029W,2220
YIR030C,2221
YIR031C,2222
YIR032C,2223
YIR033W,2224
YIR034C,2225
YIR037W,2226
YIR038C,2227
YIR041W,2228
YJL001W,2229
YJL002C,2230
YJL004C,2231
YJL005W,2232
YJL006C,2233
YJL008C,2234
YJL010C,2235
YJL011C,2236
YJL012C,2237
YJL013C,2238
YJL014W,2239
YJL019W,2240
YJL020C,2241
YJL024C,2242
YJL025W,2243
YJL026W,2244
YJL029C,2245
YJL030W,2246
YJL031C,2247
YJL033W,2248
YJL034W,2249
YJL035C,2250
YJL036W,2251
YJL039C,2252
YJL041W,2253
YJL042W,2254
YJL044C,2255
YJL045W,2256
YJL047C,2257
YJL048C,2258
YJL050W,2259
YJL052W,2260
YJL053W,2261
YJL056C,2262
YJL058C,2263
YJL059W,2264
YJL060W,2265
YJL061W,2266
YJL062W,2267
YJL065C,2268
YJL068C,2269
YJL069C,2270
YJL071W,2271
YJL072C,2272
YJL073W,2273
YJL074C,2274
YJL076W,2275
YJL080C,2276
YJL081C,2277
YJL083W,2278
YJL085W,2279
YJL087C,2280
YJL088W,2281
YJL089W,2282
YJL090C,2283
YJL091C,2284
YJL092W,2285
YJL093C,2286
YJL094C,2287
YJL095W,2288
YJL097W,2289
YJL098W,2290
YJL099W,2291
YJL100W,2292
YJL101C,2293
YJL102W,2294
YJL103C,2295
YJL106W,2296
YJL108C,2297
YJL109C,2298
YJL110C,2299
YJL111W,2300
YJL113W,2301
YJL114W,2302
YJL115W,2303
YJL117W,2304
YJL121C,2305
YJL122W,2306
YJL124C,2307
YJL125C,2308
YJL127C,2309
YJL128C,2310
YJL129C,2311
YJL130C,2312
YJL134W,2313
YJL136C,2314
YJL137C,2315
YJL138C,2316
YJL139C,2317
YJL140W,2318
YJL141C,2319
YJL144W,2320
YJL145W,2321
YJL146W,2322
YJL148W,2323
YJL153C,2324
YJL154C,2325
YJL155C,2326
YJL156C,2327
YJL157C,2328
YJL158C,2329
YJL159W,2330
YJL164C,2331
YJL165C,2332
YJL166W,2333
YJL167W,2334
YJL168C,2335
YJL170C,2336
YJL172W,2337
YJL173C,2338
YJL174W,2339
YJL176C,2340
YJL177W,2341
YJL178C,2342
YJL179W,2343
YJL183W,2344
YJL184W,2345
YJL186W,2346
YJL187C,2347
YJL189W,2348
YJL190C,2349
YJL191W,2350
YJL192C,2351
YJL194W,2352
YJL196C,2353
YJL198W,2354
YJL201W,2355
YJL203W,2356
YJL204C,2357
YJL205C,2358
YJL207C,2359
YJL208C,2360
YJL209W,2361
YJL210W,2362
YJL212C,2363
YJL214W,2364
YJL219W,2365
YJL222W,2366
YJR001W,2367
YJR002W,2368
YJR003C,2369
YJR004C,2370
YJR005W,2371
YJR006W,2372
YJR007W,2373
YJR009C,2374
YJR010C-A,2375
YJR010W,2376
YJR012C,2377
YJR013W,2378
YJR016C,2379
YJR017C,2380
YJR019C,2381
YJR021C,2382
YJR022W,2383
YJR025C,2384
YJR026W,2385
YJR027W,2386
YJR028W,2387
YJR029W,2388
YJR031C,2389
YJR033C,2390
YJR035W,2391
YJR036C,2392
YJR040W,2393
YJR041C,2394
YJR042W,2395
YJR043C,2396
YJR044C,2397
YJR046W,2398
YJR047C,2399
YJR049C,2400
YJR050W,2401
YJR051W,2402
YJR052W,2403
YJR053W,2404
YJR055W,2405
YJR057W,2406
YJR058C,2407
YJR059W,2408
YJR060W,2409
YJR062C,2410
YJR063W,2411
YJR064W,2412
YJR066W,2413
YJR068W,2414
YJR069C,2415
YJR070C,2416
YJR073C,2417
YJR074W,2418
YJR075W,2419
YJR076C,2420
YJR077C,2421
YJR078W,2422
YJR082C,2423
YJR083C,2424
YJR084W,2425
YJR086W,2426
YJR089W,2427
YJR090C,2428
YJR091C,2429
YJR092W,2430
YJR093C,2431
YJR094C,2432
YJR094W-A,2433
YJR095W,2434
YJR096W,2435
YJR097W,2436
YJR099W,2437
YJR102C,2438
YJR103W,2439
YJR104C,2440
YJR105W,2441
YJR106W,2442
YJR108W,2443
YJR109C,2444
YJR110W,2445
YJR112W,2446
YJR117W,2447
YJR119C,2448
YJR123W,2449
YJR125C,2450
YJR126C,2451
YJR127C,2452
YJR130C,2453
YJR131W,2454
YJR132W,2455
YJR135C,2456
YJR136C,2457
YJR137C,2458
YJR139C,2459
YJR140C,2460
YJR141W,2461
YJR143C,2462
YJR145C,2463
YJR147W,2464
YJR148W,2465
YJR150C,2466
YJR152W,2467
YJR153W,2468
YJR155W,2469
YJR156C,2470
YJR158W,2471
YJR159W,2472
YJR160C,2473
YKL001C,2474
YKL002W,2475
YKL004W,2476
YKL005C,2477
YKL006C-A,2478
YKL006W,2479
YKL007W,2480
YKL008C,2481
YKL009W,2482
YKL010C,2483
YKL011C,2484
YKL012W,2485
YKL014C,2486
YKL015W,2487
YKL017C,2488
YKL018W,2489
YKL019W,2490
YKL020C,2491
YKL021C,2492
YKL022C,2493
YKL024C,2494
YKL025C,2495
YKL026C,2496
YKL028W,2497
YKL029C,2498
YKL032C,2499
YKL034W,2500
YKL035W,2501
YKL038W,2502
YKL040C,2503
YKL041W,2504
YKL042W,2505
YKL043W,2506
YKL045W,2507
YKL046C,2508
YKL048C,2509
YKL049C,2510
YKL051W,2511
YKL052C,2512
YKL054C,2513
YKL055C,2514
YKL056C,2515
YKL057C,2516
YKL058W,2517
YKL059C,2518
YKL060C,2519
YKL062W,2520
YKL064W,2521
YKL067W,2522
YKL068W,2523
YKL070W,2524
YKL073W,2525
YKL074C,2526
YKL075C,2527
YKL078W,2528
YKL079W,2529
YKL080W,2530
YKL081W,2531
YKL082C,2532
YKL085W,2533
YKL086W,2534
YKL088W,2535
YKL089W,2536
YKL092C,2537
YKL093W,2538
YKL095W,2539
YKL096W,2540
YKL096W-A,2541
YKL099C,2542
YKL101W,2543
YKL103C,2544
YKL104C,2545
YKL106W,2546
YKL108W,2547
YKL109W,2548
YKL110C,2549
YKL112W,2550
YKL113C,2551
YKL114C,2552
YKL116C,2553
YKL117W,2554
YKL119C,2555
YKL120W,2556
YKL122C,2557
YKL124W,2558
YKL125W,2559
YKL126W,2560
YKL127W,2561
YKL130C,2562
YKL135C,2563
YKL138C-A,2564
YKL139W,2565
YKL140W,2566
YKL141W,2567
YKL143W,2568
YKL144C,2569
YKL145W,2570
YKL146W,2571
YKL149C,2572
YKL152C,2573
YKL154W,2574
YKL156W,2575
YKL157W,2576
YKL159C,2577
YKL160W,2578
YKL163W,2579
YKL164C,2580
YKL165C,2581
YKL166C,2582
YKL171W,2583
YKL172W,2584
YKL173W,2585
YKL174C,2586
YKL175W,2587
YKL176C,2588
YKL178C,2589
YKL179C,2590
YKL180W,2591
YKL181W,2592
YKL182W,2593
YKL184W,2594
YKL185W,2595
YKL186C,2596
YKL188C,2597
YKL189W,2598
YKL190W,2599
YKL191W,2600
YKL192C,2601
YKL193C,2602
YKL196C,2603
YKL197C,2604
YKL198C,2605
YKL201C,2606
YKL203C,2607
YKL204W,2608
YKL205W,2609
YKL206C,2610
YKL209C,2611
YKL210W,2612
YKL211C,2613
YKL212W,2614
YKL213C,2615
YKL214C,2616
YKL216W,2617
YKL217W,2618
YKL218C,2619
YKL220C,2620
YKL221W,2621
YKR001C,2622
YKR002W,2623
YKR003W,2624
YKR004C,2625
YKR007W,2626
YKR008W,2627
YKR009C,2628
YKR010C,2629
YKR014C,2630
YKR019C,2631
YKR020W,2632
YKR022C,2633
YKR024C,2634
YKR025W,2635
YKR026C,2636
YKR027W,2637
YKR028W,2638
YKR029C,2639
YKR030W,2640
YKR031C,2641
YKR034W,2642
YKR035W-A,2643
YKR037C,2644
YKR038C,2645
YKR039W,2646
YKR046C,2647
YKR048C,2648
YKR050W,2649
YKR053C,2650
YKR054C,2651
YKR055W,2652
YKR056W,2653
YKR057W,2654
YKR058W,2655
YKR059W,2656
YKR060W,2657
YKR061W,2658
YKR062W,2659
YKR063C,2660
YKR066C,2661
YKR067W,2662
YKR068C,2663
YKR069W,2664
YKR072C,2665
YKR076W,2666
YKR078W,2667
YKR079C,2668
YKR080W,2669
YKR081C,2670
YKR082W,2671
YKR083C,2672
YKR084C,2673
YKR086W,2674
YKR087C,2675
YKR088C,2676
YKR089C,2677
YKR090W,2678
YKR091W,2679
YKR092C,2680
YKR093W,2681
YKR094C,2682
YKR095W,2683
YKR095W-A,2684
YKR097W,2685
YKR099W,2686
YKR100C,2687
YKR101W,2688
YKR102W,2689
YKR103W,2690
YKR104W,2691
YKR106W,2692
YLL002W,2693
YLL003W,2694
YLL004W,2695
YLL005C,2696
YLL008W,2697
YLL010C,2698
YLL011W,2699
YLL012W,2700
YLL015W,2701
YLL016W,2702
YLL017W,2703
YLL019C,2704
YLL021W,2705
YLL022C,2706
YLL024C,2707
YLL026W,2708
YLL028W,2709
YLL031C,2710
YLL033W,2711
YLL034C,2712
YLL035W,2713
YLL036C,2714
YLL038C,2715
YLL039C,2716
YLL040C,2717
YLL041C,2718
YLL042C,2719
YLL043W,2720
YLL045C,2721
YLL046C,2722
YLL048C,2723
YLL050C,2724
YLL052C,2725
YLL056C,2726
YLL057C,2727
YLL058W,2728
YLL060C,2729
YLL061W,2730
YLL062C,2731
YLL063C,2732
YLR002C,2733
YLR003C,2734
YLR004C,2735
YLR005W,2736
YLR006C,2737
YLR007W,2738
YLR009W,2739
YLR010C,2740
YLR011W,2741
YLR013W,2742
YLR014C,2743
YLR015W,2744
YLR016C,2745
YLR017W,2746
YLR018C,2747
YLR019W,2748
YLR020C,2749
YLR022C,2750
YLR023C,2751
YLR024C,2752
YLR025W,2753
YLR026C,2754
YLR027C,2755
YLR028C,2756
YLR029C,2757
YLR032W,2758
YLR033W,2759
YLR034C,2760
YLR035C,2761
YLR035C-A,2762
YLR039C,2763
YLR043C,2764
YLR044C,2765
YLR045C,2766
YLR047C,2767
YLR048W,2768
YLR051C,2769
YLR052W,2770
YLR054C,2771
YLR055C,2772
YLR056W,2773
YLR058C,2774
YLR060W,2775
YLR061W,2776
YLR066W,2777
YLR068W,2778
YLR070C,2779
YLR071C,2780
YLR074C,2781
YLR075W,2782
YLR078C,2783
YLR079W,2784
YLR080W,2785
YLR081W,2786
YLR082C,2787
YLR084C,2788
YLR085C,2789
YLR086W,2790
YLR087C,2791
YLR088W,2792
YLR090W,2793
YLR092W,2794
YLR093C,2795
YLR094C,2796
YLR095C,2797
YLR096W,2798
YLR097C,2799
YLR098C,2800
YLR100W,2801
YLR102C,2802
YLR103C,2803
YLR106C,2804
YLR107W,2805
YLR109W,2806
YLR110C,2807
YLR113W,2808
YLR114C,2809
YLR115W,2810
YLR116W,2811
YLR117C,2812
YLR119W,2813
YLR120C,2814
YLR121C,2815
YLR126C,2816
YLR127C,2817
YLR128W,2818
YLR129W,2819
YLR130C,2820
YLR131C,2821
YLR132C,2822
YLR133W,2823
YLR134W,2824
YLR135W,2825
YLR136C,2826
YLR138W,2827
YLR139C,2828
YLR141W,2829
YLR142W,2830
YLR144C,2831
YLR145W,2832
YLR146C,2833
YLR147C,2834
YLR148W,2835
YLR150W,2836
YLR153C,2837
YLR154C,2838
YLR155C,2839
YLR157C,2840
YLR157C-A,2841
YLR157C-B,2842
YLR158C,2843
YLR160C,2844
YLR165C,2845
YLR166C,2846
YLR167W,2847
YLR170C,2848
YLR172C,2849
YLR174W,2850
YLR175W,2851
YLR176C,2852
YLR178C,2853
YLR180W,2854
YLR181C,2855
YLR182W,2856
YLR183C,2857
YLR185W,2858
YLR186W,2859
YLR188W,2860
YLR189C,2861
YLR191W,2862
YLR192C,2863
YLR194C,2864
YLR195C,2865
YLR196W,2866
YLR197W,2867
YLR200W,2868
YLR201C,2869
YLR205C,2870
YLR206W,2871
YLR207W,2872
YLR208W,2873
YLR209C,2874
YLR210W,2875
YLR212C,2876
YLR213C,2877
YLR214W,2878
YLR215C,2879
YLR216C,2880
YLR219W,2881
YLR220W,2882
YLR221C,2883
YLR222C,2884
YLR223C,2885
YLR224W,2886
YLR226W,2887
YLR227C,2888
YLR227W-A,2889
YLR227W-B,2890
YLR228C,2891
YLR229C,2892
YLR231C,2893
YLR233C,2894
YLR234W,2895
YLR237W,2896
YLR238W,2897
YLR240W,2898
YLR242C,2899
YLR244C,2900
YLR245C,2901
YLR246W,2902
YLR248W,2903
YLR249W,2904
YLR250W,2905
YLR251W,2906
YLR254C,2907
YLR256W,2908
YLR256W-A,2909
YLR258W,2910
YLR260W,2911
YLR262C,2912
YLR262C-A,2913
YLR263W,2914
YLR264W,2915
YLR265C,2916
YLR266C,2917
YLR270W,2918
YLR272C,2919
YLR273C,2920
YLR274W,2921
YLR275W,2922
YLR276C,2923
YLR277C,2924
YLR284C,2925
YLR285W,2926
YLR286C,2927
YLR287C-A,2928
YLR288C,2929
YLR291C,2930
YLR292C,2931
YLR293C,2932
YLR298C,2933
YLR299W,2934
YLR300W,2935
YLR301W,2936
YLR303W,2937
YLR305C,2938
YLR306W,2939
YLR307W,2940
YLR308W,2941
YLR309C,2942
YLR310C,2943
YLR313C,2944
YLR314C,2945
YLR316C,2946
YLR318W,2947
YLR319C,2948
YLR320W,2949
YLR321C,2950
YLR324W,2951
YLR325C,2952
YLR328W,2953
YLR329W,2954
YLR332W,2955
YLR333C,2956
YLR335W,2957
YLR336C,2958
YLR340W,2959
YLR341W,2960
YLR342W,2961
YLR343W,2962
YLR344W,2963
YLR345W,2964
YLR346C,2965
YLR347C,2966
YLR350W,2967
YLR353W,2968
YLR354C,2969
YLR357W,2970
YLR359W,2971
YLR360W,2972
YLR361C,2973
YLR362W,2974
YLR363C,2975
YLR367W,2976
YLR369W,2977
YLR371W,2978
YLR372W,2979
YLR373C,2980
YLR376C,2981
YLR377C,2982
YLR378C,2983
YLR380W,2984
YLR381W,2985
YLR382C,2986
YLR383W,2987
YLR384C,2988
YLR385C,2989
YLR386W,2990
YLR388W,2991
YLR389C,2992
YLR390W,2993
YLR390W-A,2994
YLR393W,2995
YLR394W,2996
YLR395C,2997
YLR396C,2998
YLR397C,2999
YLR398C,3000
YLR399C,3001
YLR401C,3002
YLR403W,3003
YLR405W,3004
YLR406C,3005
YLR409C,3006
YLR410W,3007
YLR410W-A,3008
YLR410W-B,3009
YLR411W,3010
YLR417W,3011
YLR420W,3012
YLR421C,3013
YLR423C,3014
YLR424W,3015
YLR425W,3016
YLR426W,3017
YLR427W,3018
YLR429W,3019
YLR430W,3020
YLR431C,3021
YLR432W,3022
YLR433C,3023
YLR435W,3024
YLR436C,3025
YLR438C-A,3026
YLR438W,3027
YLR440C,3028
YLR441C,3029
YLR442C,3030
YLR443W,3031
YLR447C,3032
YLR448W,3033
YLR449W,3034
YLR450W,3035
YLR451W,3036
YLR452C,3037
YLR453C,3038
YLR455W,3039
YLR457C,3040
YLR459W,3041
YLR466W,3042
YLR467W,3043
YML001W,3044
YML004C,3045
YML005W,3046
YML006C,3047
YML007W,3048
YML008C,3049
YML010W,3050
YML011C,3051
YML012W,3052
YML013W,3053
YML014W,3054
YML015C,3055
YML016C,3056
YML019W,3057
YML021C,3058
YML022W,3059
YML023C,3060
YML024W,3061
YML026C,3062
YML027W,3063
YML028W,3064
YML029W,3065
YML031W,3066
YML034W,3067
YML035C,3068
YML036W,3069
YML038C,3070
YML039W,3071
YML040W,3072
YML041C,3073
YML042W,3074
YML043C,3075
YML045W,3076
YML045W-A,3077
YML046W,3078
YML047C,3079
YML048W,3080
YML049C,3081
YML051W,3082
YML052W,3083
YML055W,3084
YML057W,3085
YML058W-A,3086
YML059C,3087
YML060W,3088
YML062C,3089
YML063W,3090
YML064C,3091
YML065W,3092
YML066C,3093
YML067C,3094
YML068W,3095
YML069W,3096
YML070W,3097
YML071C,3098
YML073C,3099
YML074C,3100
YML075C,3101
YML076C,3102
YML077W,3103
YML078W,3104
YML080W,3105
YML082W,3106
YML085C,3107
YML088W,3108
YML092C,3109
YML093W,3110
YML094W,3111
YML095C,3112
YML097C,3113
YML098W,3114
YML099C,3115
YML100W,3116
YML102W,3117
YML103C,3118
YML105C,3119
YML106W,3120
YML107C,3121
YML109W,3122
YML110C,3123
YML111W,3124
YML113W,3125
YML114C,3126
YML115C,3127
YML116W,3128
YML117W,3129
YML121W,3130
YML123C,3131
YML124C,3132
YML125C,3133
YML126C,3134
YML127W,3135
YML128C,3136
YML130C,3137
YML131W,3138
YML132W,3139
YMR001C,3140
YMR004W,3141
YMR005W,3142
YMR006C,3143
YMR008C,3144
YMR009W,3145
YMR010W,3146
YMR011W,3147
YMR013C,3148
YMR014W,3149
YMR015C,3150
YMR016C,3151
YMR017W,3152
YMR020W,3153
YMR021C,3154
YMR022W,3155
YMR025W,3156
YMR026C,3157
YMR028W,3158
YMR029C,3159
YMR030W,3160
YMR032W,3161
YMR033W,3162
YMR036C,3163
YMR037C,3164
YMR038C,3165
YMR039C,3166
YMR041C,3167
YMR042W,3168
YMR043W,3169
YMR044W,3170
YMR045C,3171
YMR046C,3172
YMR047C,3173
YMR048W,3174
YMR049C,3175
YMR050C,3176
YMR051C,3177
YMR052W,3178
YMR053C,3179
YMR054W,3180
YMR055C,3181
YMR058W,3182
YMR061W,3183
YMR062C,3184
YMR063W,3185
YMR064W,3186
YMR065W,3187
YMR068W,3188
YMR069W,3189
YMR070W,3190
YMR071C,3191
YMR073C,3192
YMR075W,3193
YMR076C,3194
YMR077C,3195
YMR078C,3196
YMR079W,3197
YMR080C,3198
YMR081C,3199
YMR083W,3200
YMR087W,3201
YMR088C,3202
YMR091C,3203
YMR092C,3204
YMR093W,3205
YMR094W,3206
YMR095C,3207
YMR096W,3208
YMR097C,3209
YMR099C,3210
YMR100W,3211
YMR101C,3212
YMR104C,3213
YMR105C,3214
YMR106C,3215
YMR108W,3216
YMR109W,3217
YMR112C,3218
YMR113W,3219
YMR116C,3220
YMR117C,3221
YMR119W,3222
YMR120C,3223
YMR121C,3224
YMR123W,3225
YMR125W,3226
YMR127C,3227
YMR128W,3228
YMR129W,3229
YMR131C,3230
YMR133W,3231
YMR135C,3232
