GO Term ID,GO Term Name,Num GO Term Annos,NN_-_- Nes,NN_-_- q-value,SPELL_-_- NES,SPELL_-_- q-value,NES Difference
GO:0034440,lipid oxidation,18,1.824932998924352,0.0307307353358645,-0.767614553433783,0.9989711683968924,2.592547552358135
GO:0019941,modification-dependent protein catabolic process,245,1.821702683016597,0.0311690172680999,2.162600877316005,0.0025992029616788,-0.34089819429940804
GO:0006487,protein N-linked glycosylation,52,1.8216821885340668,0.0311690172680999,2.0130153938157456,0.0075072839084888,-0.19133320528167874
GO:0006511,ubiquitin-dependent protein catabolic process,239,1.8213442486483733,0.0311690172680999,2.1870416757840223,0.0024825864353567,-0.365697427135649
GO:0097435,supramolecular fiber organization,120,1.8212276300032504,0.0311690172680999,1.3427956868226547,0.3060347267352507,0.4784319431805957
GO:0045184,establishment of protein localization,655,1.821143266730405,0.0311690172680999,2.170085460839644,0.0025992029616788,-0.348942194109239
GO:0016197,endosomal transport,114,1.819006405616104,0.0315845809166919,2.266856938804153,0.00070797962134,-0.4478505331880489
GO:0043413,macromolecule glycosylation,81,1.8167051789303197,0.0321398308511988,1.702621311498265,0.0635331641028816,0.11408386743205479
GO:0055070,copper ion homeostasis,22,1.8045183322135283,0.0354633000179775,1.4645132685819406,0.2024507693813283,0.34000506363158767
GO:0008154,actin polymerization or depolymerization,21,1.8029308455188453,0.0358419428112677,1.183655291736721,0.4781331419670065,0.6192755537821244
GO:0070972,protein localization to endoplasmic reticulum,60,1.8013083841024973,0.0361758911936221,1.3190345341995342,0.3292644185655591,0.48227384990296307
GO:0009132,nucleoside diphosphate metabolic process,38,1.797989230130307,0.0369097101624709,0.7599727207006907,0.9444651547531958,1.0380165094296165
GO:0051127,positive regulation of actin nucleation,10,1.7979683481552116,0.0369097101624709,1.113198730060028,0.5679147132577845,0.6847696180951837
GO:0000372,Group I intron splicing,8,1.7976299945551175,0.0369097101624709,1.908838486731668,0.0149668215277672,-0.11120849217655038
GO:0032970,regulation of actin filament-based process,67,1.7955894250762794,0.0373199216159081,1.8450401969985344,0.0253188570366715,-0.049450771922255
GO:0071985,multivesicular body sorting pathway,60,1.7909940693885196,0.0385916737149252,1.9623605799995416,0.0109294354044363,-0.17136651061102204
GO:0006486,protein glycosylation,81,1.7838681973505497,0.0405700703476258,1.702621311498265,0.0635331641028816,0.08124688585228479
GO:0032509,endosome transport via multivesicular body sorting pathway,59,1.7793767385814845,0.042044569387344,1.9410180085163184,0.0122285581225272,-0.16164126993483396
GO:0032956,regulation of actin cytoskeleton organization,67,1.778948635565006,0.042044569387344,1.8338822403127468,0.0262401008628501,-0.054933604747740894
GO:0035437,maintenance of protein localization in endoplasmic reticulum,11,1.7732311458049803,0.0439879927823498,-0.4928576100652152,0.9995584359433142,2.2660887558701956
GO:1990778,protein localization to cell periphery,35,1.768319708820318,0.045554647828879,2.0083658490168808,0.0076264820903622,-0.24004614019656279
GO:0007032,endosome organization,21,1.7680233457989571,0.045554647828879,1.454297826893777,0.209117358412234,0.3137255189051802
GO:0044837,actomyosin contractile ring organization,28,1.764660720325223,0.0465853100954312,1.7753692345736147,0.0395258105551849,-0.01070851424839181
GO:0048280,vesicle fusion with Golgi apparatus,10,1.761930061825586,0.0475292018436197,2.0083098892617204,0.0076264820903622,-0.2463798274361344
GO:0006465,signal peptide processing,10,1.7597813716954591,0.0480727730110869,1.6475416303962958,0.0868929866557244,0.11223974129916336
GO:0006621,protein retention in ER lumen,10,1.7594210592345896,0.0480727730110869,-0.4917721908993732,0.9995584359433142,2.2511932501339627
GO:0030163,protein catabolic process,300,1.7579726010384231,0.0484098967840499,2.1407683904337724,0.002856331575751,-0.3827957893953493
GO:0015031,protein transport,634,1.7518781632413998,0.0506177121603936,2.112197659877181,0.0036671131949095,-0.3603194966357812
GO:0034067,protein localization to Golgi apparatus,21,1.745216013877468,0.0529816980970042,1.7825447247948594,0.0374608164554643,-0.03732871091739143
GO:0000376,"RNA splicing, via transesterification reactions with guanosine as nucleophile",8,1.7330485424768964,0.0565953475226654,1.908838486731668,0.0149668215277672,-0.17578994425477146
GO:0031032,actomyosin structure organization,28,1.7220112714149969,0.0599808248122489,1.7478912061689793,0.045674721370032,-0.025879934753982425
GO:0007034,vacuolar transport,183,1.720762112670522,0.0599808248122489,2.1263370455305157,0.0033363539655647,-0.4055749328599938
GO:0033365,protein localization to organelle,470,1.7192798665928406,0.0602669099459812,1.775461820621036,0.0395258105551849,-0.05618195402819537
GO:0016241,regulation of macroautophagy,44,1.7191076340693496,0.0602669099459812,1.7889853606081854,0.0365011766138593,-0.06987772653883573
GO:0006891,intra-Golgi vesicle-mediated transport,32,1.7169894608468323,0.0607298769848438,2.0264069797719277,0.0066647736767524,-0.3094175189250954
GO:0070682,proteasome regulatory particle assembly,11,1.7156151784667315,0.0612245663877309,1.8054707961117624,0.0324035959493246,-0.08985561764503092
GO:1902410,mitotic cytokinetic process,29,1.713166739515856,0.0617339540504257,1.86548879072826,0.0217846471388935,-0.15232205121240394
GO:0072665,protein localization to vacuole,140,1.7119936533842774,0.062103752921514,2.1500611307868804,0.0025992029616788,-0.438067477402603
GO:0046488,phosphatidylinositol metabolic process,76,1.7093281103333826,0.0630066674239127,1.8415427933355133,0.0256993999680168,-0.13221468300213068
GO:0106035,protein maturation by [4Fe-4S] cluster transfer,11,1.7053167946363297,0.0642801931149449,1.754173370314894,0.0433302786773101,-0.048856575678564385
GO:0006418,tRNA aminoacylation for protein translation,37,1.7004009841089978,0.0659525600802,2.1177496668472293,0.0036369598289805,-0.41734868273823156
GO:0007029,endoplasmic reticulum organization,44,1.6903823411740364,0.0698972505915383,1.8013719796727954,0.0329321145738938,-0.11098963849875898
GO:0006898,receptor-mediated endocytosis,26,1.6846002576154726,0.0717285055245685,1.9160352731750132,0.0149668215277672,-0.2314350155595406
GO:0006623,protein targeting to vacuole,108,1.6826057909418788,0.0725518042179821,1.9666807655661076,0.0103693396842644,-0.2840749746242288
GO:0045862,positive regulation of proteolysis,20,1.6757967481998022,0.0754074749170264,1.7667709438734929,0.0408446837760103,-0.0909741956736907
GO:0045807,positive regulation of endocytosis,18,1.6750942192966682,0.0754950822795635,1.9126313574358869,0.0149668215277672,-0.23753713813921862
GO:0006575,cellular modified amino acid metabolic process,64,1.6702181520690225,0.0775651414473897,1.83672828075536,0.0261977744882279,-0.16651012868633752
GO:0032258,cytoplasm to vacuole transport by the Cvt pathway,55,1.669562907150572,0.0776310822856706,2.0464212694142976,0.0055818948849168,-0.3768583622637256
GO:0051668,localization within membrane,182,1.6402533830598114,0.0899295382981952,2.281278185574426,0.0006711056827285,-0.6410248025146146
GO:0006892,post-Golgi vesicle-mediated transport,82,1.639054110527638,0.090302179479715,2.0731667801264826,0.005062054292581,-0.43411266959884465
GO:0000147,actin cortical patch assembly,16,1.622066000344229,0.0992133940202001,1.8580516123638608,0.0231006445891596,-0.23598561201963175
GO:0072659,protein localization to plasma membrane,27,1.62052830962986,0.1000119353914251,2.148393732866742,0.0025992029616788,-0.527865423236882
GO:0045898,regulation of RNA polymerase II transcription preinitiation complex assembly,13,1.6176235250986508,0.1015343078489435,1.9516697438495716,0.0116919541535831,-0.3340462187509208
GO:0008104,protein localization,834,1.601212132323272,0.1101882773254098,1.82557353880837,0.0282097589492885,-0.22436140648509806
GO:0072657,protein localization to membrane,147,1.596535625803065,0.112670183977632,2.163826030825624,0.0025992029616788,-0.5672904050225591
GO:1903475,mitotic actomyosin contractile ring assembly,20,1.594519445157026,0.1130321692053704,1.8442386769706725,0.0253188570366715,-0.24971923181364652
GO:0006661,phosphatidylinositol biosynthetic process,56,1.5944836007567886,0.1130321692053704,1.9824338194113944,0.0091717776639568,-0.38795021865460577
GO:1902407,assembly of actomyosin apparatus involved in mitotic cytokinesis,20,1.592652891804073,0.1131705310798758,1.8388102103302155,0.025939303716398,-0.24615731852614253
GO:0045899,positive regulation of RNA polymerase II transcription preinitiation complex assembly,11,1.5822387892523937,0.1170485290742712,2.028852230644973,0.0066000468647289,-0.4466134413925793
GO:0030100,regulation of endocytosis,24,1.581384420590437,0.1170507051424092,2.0046860622107814,0.0079436999180114,-0.42330164162034434
GO:0072594,establishment of protein localization to organelle,359,1.577306390679041,0.1189424833922883,1.9756912170278036,0.0098100622193447,-0.3983848263487626
GO:1901565,organonitrogen compound catabolic process,420,1.5750713569785266,0.1204061209554558,1.924633986772978,0.0139733790368123,-0.3495626297944514
GO:1903499,regulation of mitotic actomyosin contractile ring assembly,7,1.5723058652364197,0.1220918706900466,1.7649384489843003,0.0408446837760103,-0.19263258374788061
GO:0010243,response to organonitrogen compound,82,1.5646626098572771,0.1267286855383069,1.9497199073684588,0.0116919541535831,-0.3850572975111817
GO:0060627,regulation of vesicle-mediated transport,49,1.5585235863080886,0.1311746543131825,1.9130498086351584,0.0149668215277672,-0.35452622232706976
GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,52,1.5577926643001574,0.1314281879604959,1.8158763520653944,0.0301828370921277,-0.25808368776523705
GO:0072666,establishment of protein localization to vacuole,130,1.546127020329719,0.1383561783797322,1.996112216649512,0.00801992132652,-0.44998519631979295
GO:0032968,positive regulation of transcription elongation by RNA polymerase II,45,1.5433320607129917,0.1400678967475175,2.050405945332692,0.0053181959763394,-0.5070738846197005
GO:2000431,"regulation of cytokinesis, actomyosin contractile ring assembly",7,1.5414063711942223,0.1402897086412184,1.8155284821246955,0.0301828370921277,-0.27412211093047323
GO:0045324,late endosome to vacuole transport,64,1.5382563769046356,0.1415271821526821,1.8664248460769708,0.0217846471388935,-0.3281684691723352
GO:0009247,glycolipid biosynthetic process,34,1.5337472053266117,0.1433320774094613,1.8754865238838945,0.0203476643078133,-0.3417393185572828
GO:0070727,cellular macromolecule localization,854,1.5216626567813187,0.1526250491522218,1.8464596154339332,0.0252927070829865,-0.3247969586526145
GO:0045053,protein retention in Golgi apparatus,15,1.5037737743763522,0.1644146458837471,1.7987626671603698,0.0335541077899196,-0.29498889278401763
GO:0006664,glycolipid metabolic process,38,1.4987060945648063,0.1670286668740074,1.8463850491747853,0.0252927070829865,-0.347678954609979
GO:1903725,regulation of phospholipid metabolic process,25,1.4835671883708916,0.1776858976908811,1.7680379647525553,0.0405777933247583,-0.2844707763816636
GO:0006506,GPI anchor biosynthetic process,31,1.474773305822322,0.1824353434469225,1.952084575801397,0.0116919541535831,-0.4773112699790749
GO:1903509,liposaccharide metabolic process,38,1.4696595795188945,0.1852930966620366,1.8435385530719564,0.0253273154167523,-0.3738789735530619
GO:1901698,response to nitrogen compound,95,1.45978149707589,0.1911615075631617,2.057555409856687,0.0052250371012437,-0.5977739127807971
GO:0000045,autophagosome assembly,44,1.4521505543398194,0.196928772226238,2.104914266013945,0.0038912850511151,-0.6527637116741256
GO:1905037,autophagosome organization,45,1.4505811606589063,0.1977848640587168,2.105207194398707,0.0038912850511151,-0.6546260337398007
GO:0034243,regulation of transcription elongation by RNA polymerase II,48,1.4436467413775138,0.2037138654435111,1.9964604998913575,0.00801992132652,-0.5528137585138437
GO:0051781,positive regulation of cell division,11,1.4248701294040935,0.2184955203171429,1.772398593974859,0.0399023514408771,-0.34752846457076547
GO:0032467,positive regulation of cytokinesis,11,1.4243210673749702,0.2184955203171429,1.7653023877982883,0.0408446837760103,-0.3409813204233181
GO:0090150,establishment of protein localization to membrane,115,1.4193112511912194,0.2207565004074064,1.929465456804759,0.0132000937294578,-0.5101542056135395
GO:0006505,GPI anchor metabolic process,34,1.4076343922756862,0.2301114037976185,1.902592802918675,0.0156194017586397,-0.49495841064298873
GO:0043632,modification-dependent macromolecule catabolic process,267,1.403744735080318,0.2330546796629817,1.8954239402509547,0.0168358502141647,-0.4916792051706367
GO:0032506,cytokinetic process,50,1.4017398696701726,0.2343539049214415,1.769020276637107,0.0405777933247583,-0.3672804069669344
GO:0030162,regulation of proteolysis,42,1.4016877408671755,0.2343539049214415,1.8306655226458088,0.0266720485917072,-0.4289777817786333
GO:1990542,mitochondrial transmembrane transport,62,1.3960949424783298,0.2352683285122601,1.8327726765990289,0.0262401008628501,-0.4366777341206991
GO:1903436,regulation of mitotic cytokinetic process,13,1.3612824182901486,0.2674358791537006,1.8930067301889129,0.016906861174826,-0.5317243118987642
GO:0042158,lipoprotein biosynthetic process,49,1.3135460191864206,0.3205315319209619,1.914180329544568,0.0149668215277672,-0.6006343103581475
GO:0006497,protein lipidation,49,1.2978887911402333,0.335359256830116,1.9321972468167807,0.0129121549290933,-0.6343084556765475
GO:0042157,lipoprotein metabolic process,50,1.2933405848908344,0.3381277856442374,1.920698281434954,0.0144043149744827,-0.6273576965441197
GO:0051055,negative regulation of lipid biosynthetic process,15,1.2878508447568109,0.3430756248039464,1.7627884192431422,0.0414601049892117,-0.47493757448633134
GO:0042176,regulation of protein catabolic process,25,1.2850856560987036,0.3447402469637158,1.7881357674293683,0.0365876025420495,-0.5030501113306647
GO:0110020,regulation of actomyosin structure organization,9,1.273516817516118,0.3564380808618688,1.8443303285209525,0.0253188570366715,-0.5708135110048345
GO:1903490,positive regulation of mitotic cytokinesis,10,1.270720944064164,0.3583321893585056,1.88186573135048,0.0190957836755874,-0.611144787286316
GO:1903438,positive regulation of mitotic cytokinetic process,10,1.263585957757069,0.366237157786622,1.9537416832524088,0.0116919541535831,-0.6901557254953399
GO:0016482,cytosolic transport,68,1.2436196505512225,0.3885481486102484,1.783045857898131,0.0374240110133332,-0.5394262073469085
GO:1903050,regulation of proteolysis involved in protein catabolic process,21,1.2300858719712533,0.4018261482151106,1.894249534513752,0.0168432388642699,-0.6641636625424987
GO:1903052,positive regulation of proteolysis involved in protein catabolic process,12,1.1940275209433822,0.4418988968761588,1.8029281697128412,0.0326906250627233,-0.608900648769459
GO:0006896,Golgi to vacuole transport,30,1.1905041595234394,0.4471964075199094,1.818813297900044,0.0296759504358868,-0.6283091383766046
GO:1901800,positive regulation of proteasomal protein catabolic process,12,1.1686469434735658,0.4681639024279384,1.7873455239405809,0.0365876025420495,-0.6186985804670151
GO:0032786,"positive regulation of DNA-templated transcription, elongation",53,1.1551337185691393,0.482508557595089,1.7986043731957349,0.0335541077899196,-0.6434706546265956
GO:0032784,regulation of DNA-templated transcription elongation,56,1.1259745465435131,0.5208816371644562,1.7843479093466197,0.0372301975875818,-0.6583733628031065
GO:0061136,regulation of proteasomal protein catabolic process,19,1.1177025473782298,0.5296120024813802,1.9491866108381728,0.0116919541535831,-0.831484063459943
GO:0030011,maintenance of cell polarity,14,1.111406494996816,0.5386515749685448,1.7574472401134382,0.0423275941320935,-0.6460407451166221
GO:0006470,protein dephosphorylation,55,1.1071415006815266,0.5415320714532768,1.7575900881468305,0.0423275941320935,-0.6504485874653039
GO:0044265,cellular macromolecule catabolic process,409,1.088774253803822,0.5650578537008762,1.7685643115491432,0.0405777933247583,-0.6797900577453211
GO:0051050,positive regulation of transport,36,1.0504534438672035,0.6241599439959495,1.9092970464265155,0.0149668215277672,-0.858843602559312
GO:0019722,calcium-mediated signaling,12,1.025708438729752,0.6593977233387677,1.8694442437714176,0.0216655150299353,-0.8437358050416657
GO:0042147,"retrograde transport, endosome to Golgi",44,0.99951868434942,0.6973097865974,1.9367620355909032,0.0125050748334512,-0.9372433512414832
GO:0006368,transcription elongation by RNA polymerase II promoter,97,0.999114735630648,0.6975475248309199,1.824327706237003,0.0283678881496992,-0.8252129706063549
GO:0140056,organelle localization by membrane tethering,44,0.9423158685937796,0.7772459306474783,1.8036700091823623,0.0326906250627233,-0.8613541405885827
GO:0022406,membrane docking,44,0.9330577941942284,0.7885521438701534,1.7608109578193794,0.0420443352400328,-0.827753163625151
GO:0006407,rRNA export from nucleus,18,0.8864785173214027,0.838478391179734,-1.8742999263065627,0.0343245805245998,2.7607784436279657
GO:0006367,transcription initiation at RNA polymerase II promoter,68,0.8753511288132604,0.8507787824274615,1.9036461541430605,0.015614973262032,-1.0282950253298
GO:0051029,rRNA transport,18,0.8621243520832653,0.861132798016651,-1.8950751816536613,0.0302374597666654,2.7571995337369266
GO:0071230,cellular response to amino acid stimulus,7,0.8572534674921922,0.8680455921899468,1.9822299945325637,0.0091717776639568,-1.1249765270403715
GO:0048278,vesicle docking,30,0.7560249817625289,0.951614954238952,1.7723644281067854,0.0399023514408771,-1.0163394463442565
GO:0043200,response to amino acid,10,0.7537513857531881,0.951614954238952,1.908677424599534,0.0149668215277672,-1.1549260388463458
GO:1903829,positive regulation of protein localization,16,0.6736060959406568,0.9869616543362792,1.8059563957490328,0.0324035959493246,-1.132350299808376
GO:0051123,RNA polymerase II preinitiation complex assembly,47,0.6459910896248149,0.993009600940066,1.7571873945795298,0.0423275941320935,-1.1111963049547149
GO:0034308,primary alcohol metabolic process,24,0.6268339821948302,0.9942741943493116,-1.963794359445321,0.0188112880944824,2.5906283416401514
GO:0042724,thiamine-containing compound biosynthetic process,15,-0.7392644472870302,0.9996574332161968,-1.872256111665628,0.0344359877966693,1.1329916643785978
GO:0045132,meiotic chromosome segregation,70,-0.7750674680451706,0.9996574332161968,-1.8535233970896343,0.0380912736560386,1.0784559290444637
GO:0000729,DNA double-strand break processing,12,-0.778286494558475,0.9996574332161968,-2.061634150703805,0.0080193368259823,1.28334765614533
GO:0016233,telomere capping,11,-0.7984858079857787,0.9996574332161968,-1.907180027846604,0.0290082828434236,1.1086942198608254
GO:0009228,thiamine biosynthetic process,14,-0.842720913565877,0.9996574332161968,-1.9065703594021124,0.0290082828434236,1.0638494458362353
GO:0006772,thiamine metabolic process,15,-0.8525659651795094,0.9996574332161968,-1.8933006056784007,0.0302374597666654,1.0407346404988913
GO:0034309,primary alcohol biosynthetic process,14,-0.8581051869725917,0.9996574332161968,-1.8867805567012268,0.0313458719126929,1.028675369728635
GO:0002181,cytoplasmic translation,194,-0.8585056178199887,0.9996574332161968,-3.110205071526882,0.0,2.2516994537068933
GO:0006414,translational elongation,48,-0.8722218398140507,0.9996574332161968,-1.90677497038923,0.0290082828434236,1.0345531305751794
GO:0035825,homologous recombination,75,-0.880647614729809,0.9996574332161968,-2.028485862094682,0.0106524091901882,1.1478382473648732
GO:0031124,mRNA 3'-end processing,43,-0.8838410100921872,0.9996574332161968,1.9893694107019813,0.0085627606702426,-2.8732104207941687
GO:0007131,reciprocal meiotic recombination,66,-0.9253600358493616,0.9996574332161968,-2.054706918348021,0.0082384070859708,1.1293468824986594
GO:0140527,reciprocal homologous recombination,66,-0.9310401686456912,0.9996574332161968,-2.0588747692004463,0.0081310197036235,1.1278346005547553
GO:0000753,cell morphogenesis involved in conjugation with cellular fusion,16,-0.9442273312361584,0.993165685379632,-1.8180814171719195,0.0492132340427489,0.8738540859357611
GO:0140013,meiotic nuclear division,138,-0.9485410464662376,0.9848068330769256,-2.0158092515382577,0.0118962541903634,1.0672682050720201
GO:1903046,meiotic cell cycle process,281,-0.96788287153444,0.9620039720002712,-1.8585116086576323,0.0372690384953884,0.8906287371231923
GO:0007127,meiosis I,97,-0.9696782256456096,0.9595518825366094,-2.030251623766452,0.0105946213714052,1.0605733981208425
GO:0006508,proteolysis,437,-0.9812215455127924,0.9443487962572022,1.9756689379910652,0.0098100622193447,-2.956890483503858
GO:0045143,homologous chromosome segregation,41,-0.9953344703189948,0.9127761547855944,-1.974336262267444,0.0173935075583152,0.9790017919484493
GO:0098787,mRNA cleavage involved in mRNA processing,17,-1.0059696259163269,0.8988424386663756,1.865749242424304,0.0217846471388935,-2.871718868340631
GO:0042723,thiamine-containing compound metabolic process,17,-1.0189331866538225,0.8748271096652134,-2.006385410775289,0.0131677095770118,0.9874522241214667
GO:0098789,pre-mRNA cleavage required for polyadenylation,16,-1.0551686128819884,0.8377000843726398,1.833387538458056,0.0262401008628501,-2.8885561513400444
GO:0061982,meiosis I cell cycle process,117,-1.0724155343330457,0.8039561956876798,-1.8711964768868248,0.0344359877966693,0.7987809425537791
GO:0072527,pyrimidine-containing compound metabolic process,44,-1.100426787208541,0.7619318617347186,-1.857221074781988,0.0373837839479384,0.756794287573447
GO:0070192,chromosome organization involved in meiotic cell cycle,46,-1.1517396115570662,0.7017485271073438,-2.171088696444054,0.002763202075351,1.019349084886988
GO:0007129,homologous chromosome pairing at meiosis,27,-1.1612384926766854,0.6939203314079245,-2.103799364851752,0.0053964238422103,0.9425608721750665
GO:0006378,mRNA polyadenylation,22,-1.1969090058113514,0.6543801039945799,1.96818848230969,0.0103235228451728,-3.1650974881210416
GO:0006448,regulation of translational elongation,18,-1.2256361001176106,0.6111211310981248,-2.12089021417329,0.0046206166090807,0.8952541140556793
GO:0042138,meiotic DNA double-strand break formation,25,-1.2759850663189678,0.531851409359358,-1.953513652171849,0.0198037885966082,0.6775285858528812
GO:0034219,carbohydrate transmembrane transport,38,-1.344969664320472,0.4366914775309564,-2.427470143630937,4.482079603164747e-05,1.082500479310465
GO:0008643,carbohydrate transport,48,-1.3574697753389156,0.4173361059149446,-2.130808822413184,0.0043027964190381,0.7733390470742683
GO:0051598,meiotic recombination checkpoint signaling,10,-1.367647531519028,0.4058489536800758,-1.9096646225020435,0.0290082828434236,0.5420170909830155
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,20,-1.3910221690186255,0.3729975138519096,1.8354687519569104,0.0262401008628501,-3.226490920975536
GO:0015757,galactose transmembrane transport,6,-1.3943778896309704,0.3683844550195427,-2.0620604288785658,0.0080193368259823,0.6676825392475954
GO:0015755,fructose transmembrane transport,18,-1.396850987529424,0.3655480066771345,-2.4357068647793776,2.4447706926353167e-05,1.0388558772499537
GO:0002182,cytoplasmic translational elongation,12,-1.401053552996236,0.3608044464613172,-1.8982613611488184,0.0298961022319262,0.49720780815258236
GO:0045003,double-strand break repair via synthesis-dependent strand annealing,17,-1.4161894349906077,0.3477241676035855,-1.829333001699334,0.0452168867872759,0.41314356670872643
GO:0034963,box C/D RNA processing,15,-1.4897650187111176,0.2642925475747981,-1.875121641198865,0.0343245805245998,0.3853566224877474
GO:0015761,mannose transmembrane transport,16,-1.4983329162721917,0.2547302112645524,-2.5228763096244804,0.0,1.0245433933522887
GO:0033967,box C/D RNA metabolic process,15,-1.5040259501465112,0.249134629625437,-1.8604573794662085,0.0368725748687019,0.3564314293196973
GO:0140694,non-membrane-bounded organelle assembly,162,-1.51104534152571,0.2417154465875546,-2.061858260619238,0.0080193368259823,0.5508129190935283
GO:0033313,meiotic cell cycle checkpoint signaling,13,-1.530667900563944,0.2189626449757213,-1.9515226790847413,0.0198037885966082,0.4208547785207972
GO:0031120,snRNA pseudouridine synthesis,9,-1.5596930378653255,0.1989492537964103,-1.9891272189819595,0.0154844055343017,0.429434181116634
GO:0000755,cytogamy,13,-1.5721766400551191,0.1885141764045785,-1.868688593288659,0.0347114654867093,0.29651195323353985
GO:0040031,snRNA modification,10,-1.5783461652192918,0.1843769833927355,-1.8891265624797788,0.0309190810246424,0.310780397260487
GO:1904659,glucose transmembrane transport,22,-1.6770411204200708,0.1095664183344773,-2.409104686453255,4.482079603164747e-05,0.732063566033184
GO:0008645,hexose transmembrane transport,25,-1.6984053751992387,0.0974558136514943,-2.420366962183912,4.482079603164747e-05,0.7219615869846734
GO:0015749,monosaccharide transmembrane transport,25,-1.718479875034476,0.088237105780835,-2.487823047356955,2.4447706926353167e-05,0.7693431723224788
GO:0051168,nuclear export,137,-1.766941989324634,0.0629529256763836,-1.8132700157305743,0.0499565542106445,0.04632802640594025
GO:0000028,ribosomal small subunit assembly,28,-1.7921187123562845,0.0538085430206617,-2.956384667900259,0.0,1.1642659555439745
GO:0000956,nuclear-transcribed mRNA catabolic process,123,-1.820449039144705,0.04303128174744,0.7478859200489842,0.9511727537390412,-2.568334959193689
GO:0006310,DNA recombination,254,-1.8220256285944532,0.0430024882535261,-1.8138292488148324,0.0499565542106445,-0.008196379779620733
GO:0030488,tRNA methylation,25,-1.8814156482990012,0.0251913889997773,-1.2809619888982644,0.4174761989008241,-0.6004536594007368
GO:0030847,"termination of RNA polymerase II transcription, exosome-dependent",7,-1.8815404271393528,0.0251913889997773,-0.5912153253071295,0.9995584359433142,-1.2903251018322233
GO:0006360,transcription by RNA polymerase I,72,-1.89169012128064,0.0233345565635465,-0.9613541154784304,0.8888683070500387,-0.9303360058022097
GO:0045943,positive regulation of transcription by RNA polymerase I,24,-1.920037474639427,0.0178155889630235,-1.3397655968147306,0.3543416127495849,-0.5802718778246965
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",36,-1.924219182473178,0.0173620139794456,0.7791988009409666,0.9323175677313312,-2.7034179834141447
GO:0031167,rRNA methylation,15,-1.93733253492054,0.0151584604624346,-1.497370812554956,0.2281316696223226,-0.43996172236558384
GO:0043414,macromolecule methylation,104,-1.942054372450356,0.0145237495533811,-1.140802640026778,0.5999500977917694,-0.8012517324235782
GO:0034473,U1 snRNA 3'-end processing,6,-1.981066470243128,0.0098876555238674,-1.0304218105218756,0.7943940097821491,-0.9506446597212523
GO:0016075,rRNA catabolic process,36,-1.9900146109764605,0.0091183390792084,-0.8570108892981935,0.9954491484197748,-1.133003721678267
GO:0070478,"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay",17,-2.004491929519108,0.0080906452827665,0.7970734419951664,0.9252902308710848,-2.8015653715142745
GO:0034427,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",18,-2.0450327158606814,0.0051443853207969,0.7929791126901954,0.9278007237992912,-2.8380118285508766
GO:0016070,RNA metabolic process,1379,-2.0546528352403697,0.0046340641177022,-1.2416471809842915,0.4589540683592828,-0.8130056542560782
GO:0034476,U5 snRNA 3'-end processing,11,-2.0737506675496973,0.0037999728349545,-1.4391483204919504,0.2680537222806649,-0.6346023470577469
GO:1902626,assembly of large subunit precursor of preribosome,8,-2.090100603006853,0.0030806542780893,-1.9012048971384337,0.0295509911207513,-0.1888957058684193
GO:0008033,tRNA processing,136,-2.1225218644933785,0.0019605781143135,-0.7783586902865702,0.9989711683968924,-1.3441631742068083
GO:0043629,ncRNA polyadenylation,6,-2.126521744843823,0.001883522834937,-1.2471823815529672,0.4556153244710296,-0.8793393632908557
GO:0098781,ncRNA transcription,75,-2.1314139222442865,0.001841916100683,-1.056976604840692,0.7475709894439473,-1.0744373174035946
GO:0034661,ncRNA catabolic process,39,-2.1412318153551566,0.0015909091818472,-0.9208114237429584,0.9479892267552664,-1.220420391612198
GO:0000055,ribosomal large subunit export from nucleus,33,-2.143722332122634,0.0015444215758842,-1.9532654626450483,0.0198037885966082,-0.1904568694775859
GO:0031123,RNA 3'-end processing,80,-2.147836524482903,0.0014869917117924,0.7716824238809421,0.9360399884644496,-2.9195189483638453
GO:0071039,nuclear polyadenylation-dependent CUT catabolic process,10,-2.182197687451583,0.0009848485411435,-1.716196271454,0.09218172448455,-0.46600141599758316
GO:0071897,DNA biosynthetic process,113,-2.1973351736101834,0.0008085074172225,-0.8922134963996396,0.9653729447856392,-1.3051216772105438
GO:0000154,rRNA modification,28,-2.234181268524905,0.0004249688910413,-1.9041875938880264,0.02925433869683,-0.32999367463687856
GO:0006399,tRNA metabolic process,209,-2.241199713360867,0.00042061239778,-0.8097111162157975,0.9989711683968924,-1.4314885971450697
GO:0033750,ribosome localization,55,-2.2630311172642736,0.0002600832414991,-2.098567758532264,0.0055787586550029,-0.16446335873200946
GO:0000054,ribosomal subunit export from nucleus,54,-2.263755123526461,0.0002600832414991,-2.1000395061201456,0.0055597274381865,-0.16371561740631524
GO:0090503,"RNA phosphodiester bond hydrolysis, exonucleolytic",32,-2.2664147636419134,0.0002355072598386,-0.841975214864252,0.9989711683968924,-1.4244395487776615
GO:0001510,RNA methylation,46,-2.271083114146408,0.0002355072598386,-1.490156441245348,0.2323870635812926,-0.7809266729010598
