GO Term ID,GO Term Name,Num GO Term Annos,NN Nes,NN q-value,SPELL NES,SPELL q-value,NES Difference
GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,52,2.021683352452181,0.0039885072857168,1.788727216522859,0.0336447072598191,0.23295613592932218
GO:0045454,cell redox homeostasis,24,2.0204415912235496,0.0040289423183213,1.5949923862337594,0.087090552762731,0.4254492049897902
GO:0061919,process utilizing autophagic mechanism,249,2.019690239911749,0.0040397767013278,1.8383393053228023,0.0254106002503013,0.18135093458894658
GO:0045185,maintenance of protein location,43,2.012883962019914,0.0043938750077691,1.7333687274061125,0.0444784492901413,0.27951523461380146
GO:0098662,inorganic cation transmembrane transport,149,2.011977888082052,0.0044087534314267,1.0267084285133972,0.6003041943662791,0.9852694595686546
GO:0061025,membrane fusion,60,2.010901248056413,0.0044581014487274,2.1415257490544306,0.0016753030744072,-0.1306245009980178
GO:0098869,cellular oxidant detoxification,32,2.0086166677152777,0.0045529381632488,1.0936006970736798,0.5026504612794628,0.9150159706415979
GO:0009117,nucleotide metabolic process,180,2.007389915364003,0.0045954861126667,1.1979608143149505,0.3763238015204495,0.8094291010490526
GO:0008654,phospholipid biosynthetic process,125,2.00704775209815,0.0045978232310877,2.040268414877727,0.0050830218280309,-0.033220662779577026
GO:0006490,oligosaccharide-lipid intermediate biosynthetic process,16,2.0058282331036303,0.0046001396670449,1.8013836580506906,0.0314743029085099,0.20444457505293978
GO:0006644,phospholipid metabolic process,159,2.004896741373034,0.0046137161735165,2.026576902866512,0.0056148829603179,-0.021680161493478067
GO:0016236,macroautophagy,157,2.0036802052687475,0.0046552510974609,1.8045483794045287,0.0310878412765741,0.19913182586421874
GO:0019637,organophosphate metabolic process,386,2.0018872736737023,0.0047411511116539,1.4823226730866912,0.145444830337614,0.5195646005870111
GO:0045010,actin nucleation,27,2.0007958506978003,0.0047666130642465,1.919952623548664,0.0140722378648965,0.08084322714913639
GO:1901564,organonitrogen compound metabolic process,2116,2.000361606093064,0.0047666130642465,1.795767347334276,0.0327559146204519,0.20459425875878812
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,30,1.999120868304804,0.004819112889742,1.933118818028848,0.0126721370241169,0.06600205027595596
GO:0032889,"regulation of vacuole fusion, non-autophagic",9,1.998680466954866,0.004819112889742,1.1907501309405244,0.3866701604279515,0.8079303360143415
GO:0031032,actomyosin structure organization,28,1.9881684552467984,0.0053511413747189,1.7901013086278392,0.0334340758091656,0.1980671466189592
GO:0046390,ribose phosphate biosynthetic process,79,1.9858865061990605,0.0054645763517786,1.3826076279639077,0.2067223000370743,0.6032788782351528
GO:0006897,endocytosis,140,1.9750547019320244,0.0061955166514306,2.1580907298557097,0.001349449405301,-0.18303602792368534
GO:0009081,branched-chain amino acid metabolic process,25,1.9736728090025208,0.0062882248413642,-0.849011641238265,0.9998527348685078,2.8226844502407857
GO:0072595,maintenance of protein localization in organelle,16,1.9731392948875472,0.0063048401803282,1.31267109099186,0.2617808546338399,0.6604682038956873
GO:0070972,protein localization to endoplasmic reticulum,60,1.9673844506836855,0.0065677406805147,1.6342975581555803,0.07405088206916,0.3330868925281052
GO:0097237,cellular response to toxic substance,38,1.9659352973519968,0.0066194884291702,1.0888616454296498,0.5083139049889589,0.877073651922347
GO:0006873,cellular ion homeostasis,167,1.9658617472016,0.0066194884291702,1.3922204051179774,0.2023851713311063,0.5736413420836226
GO:0006914,autophagy,239,1.95809537366809,0.0071867332315774,1.7342655209625828,0.0442838446001637,0.22382985270550715
GO:1902653,secondary alcohol biosynthetic process,34,1.9579856296916005,0.0071867332315774,1.4314663492126165,0.1760044722376461,0.526519280478984
GO:1902410,mitotic cytokinetic process,29,1.9448956333114036,0.0082801956774352,1.9813444188800888,0.0088273173594981,-0.03644878556868525
GO:0090407,organophosphate biosynthetic process,266,1.9382147119411888,0.0088473722686507,1.60826904700995,0.0834047740045967,0.32994566493123867
GO:0006753,nucleoside phosphate metabolic process,188,1.9373927797769637,0.0088894765138605,1.1884940555777714,0.3890997108952648,0.7488987241991922
GO:0032507,maintenance of protein location in cell,37,1.9349008788707287,0.0090400941790538,1.7460836292592663,0.0422786952075926,0.1888172496114624
GO:0045324,late endosome to vacuole transport,64,1.9335466347879824,0.0091533587135783,1.9026802760941983,0.0162823503565005,0.03086635869378407
GO:0019538,protein metabolic process,1589,1.9305767786927088,0.0093655960169771,1.91860794884355,0.0141895105823495,0.011968829849158924
GO:0060261,positive regulation of transcription initiation by RNA polymerase II,15,1.9305666960089496,0.0093655960169771,2.1292044021458705,0.002064462017733,-0.1986377061369209
GO:1901137,carbohydrate derivative biosynthetic process,236,1.930455365869623,0.0093655960169771,1.6762910480572966,0.0614640103042705,0.2541643178123265
GO:0070682,proteasome regulatory particle assembly,11,1.929870081235901,0.0093655960169771,2.108068580349921,0.0025603218116312,-0.17819849911401975
GO:0030003,cellular cation homeostasis,154,1.9298299664161669,0.0093655960169771,1.2372718611956792,0.3304920264423177,0.6925581052204877
GO:0006487,protein N-linked glycosylation,52,1.9295449142278889,0.0093655960169771,1.9762924819346104,0.0089617820168885,-0.046747567706721505
GO:1902652,secondary alcohol metabolic process,43,1.9280641963266008,0.0094895376092995,1.5014712472576357,0.1341890237638469,0.42659294906896505
GO:0035966,response to topologically incorrect protein,69,1.9261856490628484,0.0096475200527579,1.4102171482390071,0.1895295082570424,0.5159685008238413
GO:0046486,glycerolipid metabolic process,140,1.925198459663331,0.0096647813709684,2.242824361995514,0.0005476026572236,-0.31762590233218324
GO:0034645,cellular macromolecule biosynthetic process,679,1.9235706585203145,0.0097681113982837,1.6666664029189615,0.064686854662232,0.256904255601353
GO:0006862,nucleotide transport,39,1.923473378016808,0.0097681113982837,1.7135957167138371,0.0498975368380502,0.20987766130297092
GO:0007010,cytoskeleton organization,282,1.9215698119343947,0.0099521380843316,1.7870466530223164,0.0339223771708039,0.13452315891207833
GO:0032271,regulation of protein polymerization,33,1.9199303675717785,0.0100709831570322,1.5566050320206155,0.1042157946219149,0.363325335551163
GO:0009101,glycoprotein biosynthetic process,84,1.918441881989546,0.0101644871520911,1.7194179799466731,0.0478418276746817,0.1990239020428728
GO:0070085,glycosylation,86,1.9178029070214524,0.0101796287431648,1.755099511673659,0.0404284294486327,0.16270339534779343
GO:1901566,organonitrogen compound biosynthetic process,1030,1.917571349482228,0.0101796287431648,1.6365878329648642,0.0735509679108588,0.28098351651736375
GO:2000144,positive regulation of DNA-templated transcription initiation,16,1.9157516127748893,0.0103537988812336,2.232560916280996,0.0006423563754398,-0.3168093035061066
GO:0019216,regulation of lipid metabolic process,47,1.913389906414399,0.0106229252167117,1.9135236814719017,0.0148672982179644,-0.0001337750575025609
GO:0110053,regulation of actin filament organization,44,1.9128106178797903,0.0106454773608871,2.0336274219028714,0.0052894321480969,-0.12081680402308104
GO:0030433,ubiquitin-dependent ERAD pathway,52,1.9118198850234915,0.0106821933074121,2.184856086438089,0.0010759833436222,-0.2730362014145975
GO:0055086,nucleobase-containing small molecule metabolic process,219,1.908797163777854,0.0109110854059307,1.0329311518577995,0.5943595235437855,0.8758660119200545
GO:0006486,protein glycosylation,81,1.9083525345289332,0.0109110854059307,1.7938725551653818,0.0329032620764681,0.11447997936355137
GO:0000915,actomyosin contractile ring assembly,22,1.9083362326032076,0.0109110854059307,1.6648557491763445,0.0649695698312691,0.24348048342686313
GO:0051493,regulation of cytoskeleton organization,91,1.908235762671441,0.0109110854059307,2.0377263108568013,0.005198965703998,-0.12949054818536032
GO:0097502,mannosylation,41,1.8996322260472072,0.011851300836034,1.883046958939087,0.0188185179145645,0.01658526710812014
GO:0044281,small molecule metabolic process,761,1.8978029844333208,0.0119792745907177,1.1600589510232693,0.4184713528349728,0.7377440334100516
GO:0035437,maintenance of protein localization in endoplasmic reticulum,11,1.8976469453843616,0.0119792745907177,1.2155254732839875,0.3568006672011511,0.6821214721003741
GO:0043001,Golgi to plasma membrane protein transport,12,1.8963741596218724,0.0120684231810205,1.7907808407525403,0.0333656016267227,0.1055933188693321
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,39,1.8961945282405293,0.0120684231810205,1.6926285985906977,0.0565775844309502,0.20356592964983156
GO:0012501,programmed cell death,43,1.890325244165877,0.0127020229630472,1.5014028578569267,0.1341890237638469,0.3889223863089504
GO:0051090,regulation of DNA-binding transcription factor activity,9,1.8892197339213292,0.0127620432825526,1.6033940423547193,0.0851707988025626,0.28582569156661
GO:0043413,macromolecule glycosylation,81,1.888095334527832,0.0128352388457251,1.7938725551653818,0.0329032620764681,0.09422277936245016
GO:0009062,fatty acid catabolic process,24,1.887574706304644,0.0128352388457251,1.1299931378790802,0.4553660563218007,0.7575815684255638
GO:0001676,long-chain fatty acid metabolic process,9,1.887023308068985,0.0128578267100674,-1.1755948194563923,0.6413150879950098,3.0626181275253774
GO:0043038,amino acid activation,41,1.885017946377718,0.0131109865909403,2.4214360263737604,5.4447349918234175e-05,-0.5364180799960425
GO:0006006,glucose metabolic process,55,1.882609329307345,0.0133758883153213,-0.5873864735424265,0.9998527348685078,2.4699958028497715
GO:0006621,protein retention in ER lumen,10,1.8814816384074184,0.0134592350185698,1.25214345356686,0.315569861308717,0.6293381848405584
GO:0006121,"mitochondrial electron transport, succinate to ubiquinone",7,1.880487201996186,0.0135330454900519,1.2211748547009356,0.3512843744710636,0.6593123472952505
GO:0006633,fatty acid biosynthetic process,28,1.8774777334235369,0.0139320015821946,1.440701020865855,0.169261365451043,0.4367767125576818
GO:0007034,vacuolar transport,183,1.8765868838417792,0.0140216557112199,2.03243535317481,0.0052995420587081,-0.15584846933303065
GO:0055082,cellular chemical homeostasis,194,1.8762086640037123,0.0140216557112199,1.4245641953877388,0.1795820189322373,0.4516444686159735
GO:0000912,assembly of actomyosin apparatus involved in cytokinesis,22,1.8743907059846396,0.0142161272231269,1.6648557491763445,0.0649695698312691,0.20953495680829515
GO:0019752,carboxylic acid metabolic process,412,1.8733605876670985,0.0143608646393065,1.0518937096798453,0.5609915180266887,0.8214668779872532
GO:0009056,catabolic process,992,1.87174576301174,0.0145221495312568,1.706716811151642,0.0515778274225434,0.16502895186009803
GO:0098876,vesicle-mediated transport to the plasma membrane,40,1.8705483959609503,0.0146036781443941,2.191770531899082,0.0009936641360077,-0.32122213593813176
GO:0098655,cation transmembrane transport,193,1.8698521570094775,0.014614974076389,-0.9768058092763882,0.9950528101257596,2.8466579662858655
GO:0006650,glycerophospholipid metabolic process,124,1.8689459126233343,0.0146956352936911,2.115082913231101,0.0023271851174729,-0.24613700060776678
GO:1902407,assembly of actomyosin apparatus involved in mitotic cytokinesis,20,1.8656210498506829,0.0150742078416707,1.8107546982340208,0.0300327095850484,0.05486635161666209
GO:0006457,protein folding,123,1.862331210746806,0.0155062726543492,1.7645240652364405,0.0388134324015193,0.09780714551036551
GO:0098660,inorganic ion transmembrane transport,172,1.8607525651644663,0.0156991343670626,0.9221383575060256,0.7618511381915677,0.9386142076584407
GO:0034599,cellular response to oxidative stress,113,1.8587515833862704,0.0159078342547994,1.7914007589982373,0.0333442424411843,0.06735082438803319
GO:0072671,mitochondria-associated ubiquitin-dependent protein catabolic process,13,1.8556808678173264,0.0162858540685312,1.759097026330925,0.0398039234976147,0.09658384148640153
GO:0055085,transmembrane transport,457,1.8545118339445383,0.016406934702928,1.1595890619353268,0.4188841172837768,0.6949227720092115
GO:0006878,cellular copper ion homeostasis,20,1.854349894080736,0.016406934702928,1.708666054764696,0.0510702826305067,0.14568383931604
GO:0051127,positive regulation of actin nucleation,10,1.8521847554791009,0.0166738290966658,1.3580593946231354,0.2275314255054141,0.4941253608559655
GO:0044242,cellular lipid catabolic process,50,1.8518132800974536,0.0166738290966658,1.5187410722801793,0.1235052319137119,0.3330722078172743
GO:0043039,tRNA aminoacylation,41,1.8501990922760825,0.0168535526852991,2.42650134216327,5.4447349918234175e-05,-0.5763022498871877
GO:0006734,NADH metabolic process,14,1.8500270966091512,0.0168535526852991,1.0036954596903096,0.6357260789349793,0.8463316369188416
GO:0071712,ER-associated misfolded protein catabolic process,7,1.8485851693445008,0.0170488833487379,1.3562093773647854,0.2288375810675249,0.49237579197971537
GO:0051651,maintenance of location in cell,42,1.8458905345126424,0.0174050659011629,1.7377679696419326,0.0440451676076721,0.10812256487070981
GO:0006090,pyruvate metabolic process,41,1.844928752177336,0.0175116710414314,-0.5208607671551752,0.9998527348685078,2.365789519332511
GO:0043436,oxoacid metabolic process,431,1.8446986096290787,0.0175116710414314,1.0296838163098423,0.5976699681735752,0.8150147933192364
GO:0008219,cell death,44,1.8425126231267248,0.0178135277140423,1.5016302789330842,0.1341890237638469,0.3408823441936406
GO:0031163,metallo-sulfur cluster assembly,25,1.840657833853516,0.0180601021396765,1.40136513312297,0.1953891808605642,0.43929270073054605
GO:0006915,apoptotic process,40,1.8382186518915609,0.0184017494419944,1.4816620558035272,0.1457310028814079,0.3565565960880337
GO:0006082,organic acid metabolic process,437,1.8381111435864872,0.0184017494419944,1.0330281516272055,0.5943595235437855,0.8050829919592817
GO:0006892,post-Golgi vesicle-mediated transport,82,1.8354833961533297,0.018806690320229,2.1584553652713163,0.001349449405301,-0.32297196911798665
GO:0008204,ergosterol metabolic process,36,1.832847212088516,0.0192212233553041,1.354888973950103,0.2292404509296473,0.47795823813841287
GO:0042592,homeostatic process,270,1.831563655504507,0.0194029231755113,1.471688820919116,0.1513186425510047,0.35987483458539105
GO:0006893,Golgi to plasma membrane transport,33,1.8293936868489848,0.0197405023777759,2.214907522646397,0.0007964372993358,-0.38551383579741216
GO:0046474,glycerophospholipid biosynthetic process,93,1.8286626636290824,0.0198311362533794,2.2823108898470017,0.0002821966306737,-0.45364822621791934
GO:1903475,mitotic actomyosin contractile ring assembly,20,1.8260872008952904,0.020221282051483,1.817223955839986,0.0291147852043687,0.008863245055304336
GO:0009165,nucleotide biosynthetic process,116,1.825739579370091,0.0202380590195064,1.3410348211986296,0.2377306516740336,0.4847047581714614
GO:0051131,chaperone-mediated protein complex assembly,9,1.8241491096350408,0.020493303417421,1.9626280271406,0.0102315645054681,-0.13847891750555918
GO:0048280,vesicle fusion with Golgi apparatus,10,1.8239064223236907,0.0205012065644516,2.060525279352562,0.0041230058452575,-0.23661885702887142
GO:0015865,purine nucleotide transport,32,1.8211384195946376,0.0208844676295198,1.7536561305767726,0.0406960122409037,0.06748228901786502
GO:0006986,response to unfolded protein,50,1.8202221918680077,0.020991986436581,1.3129488841217192,0.2617658392860568,0.5072733077462885
GO:0046031,ADP metabolic process,31,1.820080335654535,0.020991986436581,-0.6387186777682731,0.9998527348685078,2.458799013422808
GO:0009636,response to toxic substance,54,1.8186382591683568,0.0211979530722953,1.0372974506298749,0.5863592710952465,0.7813408085384819
GO:0016226,iron-sulfur cluster assembly,25,1.8171273316084875,0.0214456018591114,1.4151935471729775,0.1856021332220289,0.40193378443551
GO:1901293,nucleoside phosphate biosynthetic process,118,1.8136205743096008,0.022022530675627,1.311639802516183,0.262723990166293,0.5019807717934177
GO:0010675,regulation of cellular carbohydrate metabolic process,40,1.8120013806120183,0.0222273818273812,1.1430694426479604,0.4375832543765123,0.6689319379640579
GO:0019395,fatty acid oxidation,18,1.811577713313301,0.0222414592938433,1.0271067927612754,0.5999586641536915,0.7844709205520257
GO:0072350,tricarboxylic acid metabolic process,8,1.8099230029030464,0.0224250193718477,1.3364927004039575,0.2419342919179273,0.4734303024990889
GO:0000372,Group I intron splicing,8,1.8094153872064684,0.0224250193718477,2.355071145440092,0.0001562014136998,-0.5456557582336237
GO:0000376,"RNA splicing, via transesterification reactions with guanosine as nucleophile",8,1.8094153872064684,0.0224250193718477,2.355071145440092,0.0001562014136998,-0.5456557582336237
GO:0006418,tRNA aminoacylation for protein translation,37,1.8085372166439035,0.0225147766633148,2.3885237097165284,7.424638625213751e-05,-0.5799864930726248
GO:0033014,tetrapyrrole biosynthetic process,18,1.8073331285371477,0.0226992626643082,2.034106775051616,0.0052894321480969,-0.22677364651446852
GO:0050801,ion homeostasis,182,1.8050264679991053,0.0231182049360367,1.2339127780221917,0.334745195587875,0.5711136899769136
GO:1902903,regulation of supramolecular fiber organization,62,1.803686163548789,0.0232299975843345,1.6372512620030748,0.0735509679108588,0.16643490154571428
GO:0007033,vacuole organization,115,1.8033558046817968,0.0232299975843345,1.7207469671057225,0.0476262224214945,0.08260883757607429
GO:0044107,cellular alcohol metabolic process,36,1.8028028881020248,0.0232299975843345,1.387475280852816,0.2044733013961714,0.4153276072492089
GO:0016128,phytosteroid metabolic process,36,1.8028028881020248,0.0232299975843345,1.351294473068357,0.2301427842534417,0.4515084150336679
GO:0006898,receptor-mediated endocytosis,26,1.8023271237571936,0.0233267950046475,2.138946568885421,0.0017418537791638,-0.33661944512822717
GO:0006620,post-translational protein targeting to endoplasmic reticulum membrane,25,1.801400715096113,0.0234528900362555,1.2390102678820378,0.328492331147403,0.5623904472140753
GO:0046174,polyol catabolic process,18,1.796946873859393,0.0243412419574087,0.986180347571687,0.666764878051722,0.810766526287706
GO:0044248,cellular catabolic process,856,1.7959266060639667,0.0244997714042754,1.81774309483646,0.0290750934668731,-0.021816488772493203
GO:0035967,cellular response to topologically incorrect protein,61,1.7951837760860965,0.0244997714042754,1.204084103002041,0.36972874622755,0.5910996730840554
GO:0000266,mitochondrial fission,9,1.7951487370359798,0.0244997714042754,1.8566793255063343,0.02264409912913,-0.06153058847035453
GO:0072329,monocarboxylic acid catabolic process,36,1.794520809678244,0.0245391319908645,1.1806022771790972,0.3950950696268699,0.6139185324991467
GO:0045017,glycerolipid biosynthetic process,98,1.794177422537178,0.0245391319908645,2.316464013368563,0.0001890532983272,-0.522286590831385
GO:0030258,lipid modification,40,1.793578861059129,0.0246043698259076,1.0961679815663448,0.4993503217231604,0.6974108794927842
GO:0010822,positive regulation of mitochondrion organization,7,1.792080644862076,0.0248428528998865,1.4269197554223767,0.1783508916071631,0.3651608894396994
GO:0015867,ATP transport,27,1.7918375268626454,0.0248428528998865,1.655516267759246,0.066746617355121,0.13632125910339932
GO:1901679,nucleotide transmembrane transport,15,1.7914768094726687,0.0248450167409265,1.4303233062813412,0.1764017690213616,0.36115350319132755
GO:0006635,fatty acid beta-oxidation,15,1.7909877016931903,0.0248869527603585,0.9229539836364716,0.7609853690402394,0.8680337180567187
GO:0055070,copper ion homeostasis,22,1.7904866026901394,0.0249178327928696,1.4991379571468106,0.1356767141114082,0.29134864554332873
GO:0098771,inorganic ion homeostasis,159,1.786994712847103,0.0256426532375423,0.9723641600255596,0.6856823731991982,0.8146305528215435
GO:0009135,purine nucleoside diphosphate metabolic process,32,1.7836823766261891,0.0262701674180344,-0.6491996185551182,0.9998527348685078,2.432881995181307
GO:0090114,COPII-coated vesicle budding,15,1.7832662002285793,0.0262897722448642,1.3882908827253462,0.2044230859574394,0.3949753175032331
GO:0065003,protein-containing complex assembly,554,1.7827221148104972,0.026312834243799,1.4855942069702304,0.143694685726048,0.2971279078402669
GO:0019674,NAD metabolic process,17,1.781585275842714,0.0264815839872212,1.05415744080164,0.5565305569921946,0.7274278350410739
GO:0015868,purine ribonucleotide transport,31,1.776656417997284,0.0274953589268133,1.7950260820434978,0.0328379524106503,-0.018369664046213874
GO:0006979,response to oxidative stress,130,1.7765419652326857,0.0274953589268133,1.6813193848346433,0.0601777219141623,0.09522258039804243
GO:0034440,lipid oxidation,18,1.7757196551259729,0.0276171312950689,1.0304344051520635,0.5970808392632355,0.7452852499739093
GO:0061709,reticulophagy,25,1.7734732824835928,0.028051601401319,1.2487671108498153,0.3195790022933777,0.5247061716337775
GO:0016241,regulation of macroautophagy,44,1.773393188720317,0.028051601401319,1.7586504030797172,0.0398039234976147,0.01474278564059972
GO:0055080,cation homeostasis,167,1.772142586675786,0.0282862958376601,1.0317798929659427,0.5962362594710429,0.7403626937098433
GO:0044283,small molecule biosynthetic process,348,1.770178364365712,0.0286263454835788,1.019072506105048,0.6095629357318892,0.751105858260664
GO:0051503,adenine nucleotide transport,31,1.7701674783243373,0.0286263454835788,1.7716404535181998,0.0380175434086265,-0.0014729751938624691
GO:0046148,pigment biosynthetic process,18,1.7697917487444796,0.0286263454835788,1.9867244513918785,0.0083393004317536,-0.21693270264739883
GO:0000413,protein peptidyl-prolyl isomerization,14,1.769484773841263,0.0286263454835788,1.4538239691093875,0.1601103360821363,0.3156608047318754
GO:0009132,nucleoside diphosphate metabolic process,38,1.7693437516842956,0.0286263454835788,0.6327837569498815,0.9929740166760346,1.136559994734414
GO:0033043,regulation of organelle organization,261,1.7683316747098696,0.0287801380524463,1.8339078276881453,0.0260956820524445,-0.06557615297827568
GO:0061951,establishment of protein localization to plasma membrane,13,1.7679293539194496,0.0287801380524463,1.919910494094549,0.0140722378648965,-0.15198114017509945
GO:0034220,ion transmembrane transport,247,1.7678177556744807,0.0287801380524463,0.903770655491026,0.784646361582582,0.8640471001834548
GO:0006793,phosphorus metabolic process,722,1.7674847688362896,0.0288194746734742,1.384237549185951,0.2062193378153119,0.3832472196503385
GO:0043433,negative regulation of DNA-binding transcription factor activity,8,1.7648919382683474,0.0293693737749819,1.6117922081777605,0.0822848920578019,0.15309973009058697
GO:0009185,ribonucleoside diphosphate metabolic process,34,1.762593256034978,0.0298101148167164,-0.5798859758694928,0.9998527348685078,2.3424792319044707
GO:0046939,nucleotide phosphorylation,32,1.7624016563600915,0.0298101148167164,0.5795618531141506,0.9963384334478425,1.1828398032459408
GO:0008053,mitochondrial fusion,8,1.7617738040066748,0.0298419003403221,1.6756802384236624,0.0614640103042705,0.0860935655830124
GO:0006549,isoleucine metabolic process,12,1.7616747815033051,0.0298419003403221,-0.7648754783071661,0.9998527348685078,2.526550259810471
GO:0016126,sterol biosynthetic process,39,1.7599054484808954,0.0301970742047205,1.655412023604484,0.066746617355121,0.10449342487641133
GO:0098754,detoxification,47,1.7579041268668778,0.0306542900060066,1.138703857141124,0.4426014842413608,0.6192002697257537
GO:0016043,cellular component organization,2090,1.7553935224053503,0.0312461775577124,1.4757989810855792,0.1492502036962225,0.27959454131977113
GO:0015828,tyrosine transport,7,1.755025544385594,0.0312634391281266,1.2475419640061665,0.3205486145559323,0.5074835803794275
GO:0007008,outer mitochondrial membrane organization,15,1.7548584868978945,0.0312634391281266,1.3831656239086525,0.2064107542798682,0.371692862989242
GO:0006796,phosphate-containing compound metabolic process,702,1.751107895191411,0.0320182860569217,1.4073885656948164,0.1912788224683457,0.34371932949659456
GO:0006891,intra-Golgi vesicle-mediated transport,32,1.7510001494162983,0.0320182860569217,2.1874253476547723,0.0010704454716934,-0.4364251982384739
GO:0009083,branched-chain amino acid catabolic process,11,1.7497578687236794,0.0321959678296172,0.9418830755475908,0.7306905889548557,0.8078747931760887
GO:0046488,phosphatidylinositol metabolic process,76,1.7494890076156355,0.0321959678296172,1.7881622002546902,0.0337161940043498,-0.038673192639054665
GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation,9,1.7493066229915284,0.0321987696952415,1.43716039047387,0.1720381430828754,0.3121462325176585
GO:0044088,regulation of vacuole organization,27,1.7484353532331098,0.0323652828607027,1.5976808055986071,0.0862336677095262,0.1507545476345027
GO:0006488,dolichol-linked oligosaccharide biosynthetic process,11,1.7450937980156471,0.0332168399188491,1.75481526255105,0.0404284294486327,-0.009721464535402902
GO:0016560,"protein import into peroxisome matrix, docking",6,1.7445948300325502,0.0332398276964056,0.8715824063656059,0.8256377836697981,0.8730124236669443
GO:0009179,purine ribonucleoside diphosphate metabolic process,32,1.738061029039087,0.0349784769166566,-0.6429315551534444,0.9998527348685078,2.3809925841925312
GO:0030042,actin filament depolymerization,10,1.7354454891257038,0.0355965387669392,1.5796048386744563,0.0934108950867669,0.1558406504512475
GO:0009097,isoleucine biosynthetic process,11,1.7350635995509032,0.035629508893021,-1.0440999177345365,0.8536425496098102,2.77916351728544
GO:0006811,ion transport,340,1.7347420571295489,0.0356429627800894,0.9646801301290512,0.6971459041728366,0.7700619270004977
GO:0090066,regulation of anatomical structure size,50,1.7337364922472844,0.0358204845776024,1.6006418091894263,0.0857888916778899,0.1330946830578581
GO:0043632,modification-dependent macromolecule catabolic process,267,1.733607588448142,0.0358204845776024,2.0676684885106837,0.0038749026401663,-0.33406090006254185
GO:0015917,aminophospholipid transport,7,1.7330858266902285,0.0358973768432738,1.0068978719603456,0.6296797419005057,0.7261879547298828
GO:0000011,vacuole inheritance,20,1.732146079733536,0.0360792497871678,1.4607447730636711,0.1575963269374235,0.27140130666986484
GO:0006783,heme biosynthetic process,18,1.730440672628743,0.0365659693984493,2.034106775051616,0.0052894321480969,-0.3036661024228733
GO:0000963,mitochondrial RNA processing,22,1.729200559411974,0.0368001076973551,1.9576689580659783,0.0106864204742832,-0.22846839865400437
GO:0045040,protein insertion into mitochondrial outer membrane,11,1.7289816036849908,0.0368001076973551,1.7452237195924405,0.0422786952075926,-0.016242115907449728
GO:0010952,positive regulation of peptidase activity,7,1.7283692561593107,0.0368483412964515,1.4532113233165518,0.160428985018739,0.2751579328427589
GO:1901524,regulation of mitophagy,7,1.726486095656309,0.0372968359955461,1.3433018679833124,0.2363355282388352,0.38318422767299665
GO:0065008,regulation of biological quality,458,1.724884597490337,0.0376676279527669,1.510941323163529,0.1280659239855455,0.21394327432680815
GO:0051258,protein polymerization,48,1.7209480248792743,0.0387489452379731,1.3526147115559986,0.2297494222799758,0.3683333133232758
GO:0008299,isoprenoid biosynthetic process,20,1.7200782059913882,0.0389015063026936,1.709301983963747,0.0510702826305067,0.010776222027641058
GO:0006165,nucleoside diphosphate phosphorylation,31,1.7191972144269374,0.0390907963702012,0.5833880887223589,0.9963384334478425,1.1358091257045784
GO:0044087,regulation of cellular component biogenesis,184,1.7187669520678657,0.039148328222167,1.7578469025959944,0.0398039234976147,-0.03907995052812874
GO:1990778,protein localization to cell periphery,35,1.7182628919421974,0.0392024731854356,2.013695211863786,0.0063607517278691,-0.29543231992158847
GO:0010243,response to organonitrogen compound,82,1.7172772492978488,0.0393803592810224,2.0960859680680577,0.0029422510244276,-0.37880871877020894
GO:0016559,peroxisome fission,8,1.7162617121386037,0.0394907951053211,1.8079920424451463,0.0304804331116336,-0.09173033030654265
GO:0006109,regulation of carbohydrate metabolic process,43,1.715632311579376,0.0394907951053211,1.0976740407301724,0.4982047763555413,0.6179582708492035
GO:0070676,intralumenal vesicle formation,7,1.715545496899041,0.0394907951053211,1.527790578383123,0.1182883635036801,0.18775491851591797
GO:0046487,glyoxylate metabolic process,9,1.7154523762274012,0.0394907951053211,0.6334687218956216,0.9929740166760346,1.0819836543317796
GO:0051654,establishment of mitochondrion localization,6,1.7143646279917395,0.0397424386377163,1.7224094823048626,0.047239958443805,-0.008044854313123073
GO:0000303,response to superoxide,9,1.7136601714160713,0.0397726748338062,1.113583952181771,0.4765880521285779,0.6000762192343003
GO:0000305,response to oxygen radical,9,1.7136601714160713,0.0397726748338062,1.113583952181771,0.4765880521285779,0.6000762192343003
GO:0005975,carbohydrate metabolic process,263,1.7122197776183643,0.0400765967737612,-0.8572075789852293,0.9998527348685078,2.5694273566035934
GO:0006694,steroid biosynthetic process,40,1.709783319546551,0.0406801297041682,1.686976544197594,0.0584272940001838,0.022806775348957142
GO:0031334,positive regulation of protein-containing complex assembly,35,1.7095422093042922,0.0406801297041682,1.2611603292443812,0.3085034888146488,0.4483818800599111
GO:0009261,ribonucleotide catabolic process,7,1.70850376523375,0.0409012499551766,1.2885554573105464,0.2835487710941218,0.4199483079232036
GO:0045898,regulation of RNA polymerase II transcription preinitiation complex assembly,13,1.7076253804785988,0.04112434219192,2.041509601813404,0.0050517171491037,-0.3338842213348052
GO:0032535,regulation of cellular component size,50,1.7072256293256105,0.0411750746927092,1.617250997855778,0.0804297692129157,0.08997463146983242
