,Gene,+/0/1,Score
735,YDR389W,-1,6.463481066560776
736,YGR286C,-1,6.456403935085362
737,YAL022C,-1,6.453069048486731
738,YGL141W,-1,6.452167838148271
739,YPR144C,-1,6.441476295079166
740,YML067C,-1,6.439844750775701
741,YML132W,-1,6.419251362905609
742,YMR037C,-1,6.418113951412991
743,YOL101C,-1,6.401263855280987
744,YPL055C,-1,6.397930377258817
745,YOR133W,-1,6.397690129722371
746,YKL175W,-1,6.3964784472614005
747,YDR189W,-1,6.378172548133885
748,YPL145C,-1,6.370634584653389
749,YNL291C,-1,6.366638831976278
750,YNR067C,-1,6.3656568272759575
751,YGL150C,-1,6.3499268538244
752,YKR022C,-1,6.349221130069323
753,YKR030W,-1,6.349140350575746
754,YKL164C,-1,6.348518312171716
755,YHR052W,-1,6.344946885682307
756,YJL136C,-1,6.344222080270152
757,YGR072W,-1,6.3380429634912945
758,YPL069C,-1,6.324793630955731
759,YDR372C,-1,6.321628431273709
760,YOL111C,-1,6.3161235873592645
761,YKL104C,-1,6.315426573132365
762,YML097C,-1,6.314617887742503
763,YKL024C,-1,6.301910471250447
764,YKL106W,-1,6.295694380842475
765,YNR051C,-1,6.2909490335522875
766,YPR187W,-1,6.288269549550009
767,YLR130C,-1,6.28260467473563
768,YBL027W,-1,6.282348689191375
769,YPR037C,-1,6.275624651184727
770,YGR104C,-1,6.255513391921437
771,YNL258C,-1,6.246303556298384
772,YGR124W,-1,6.245691021727783
773,YKL163W,-1,6.23629480406946
774,YOL002C,-1,6.235911779949544
775,YPR095C,-1,6.234463192743525
776,YDL090C,-1,6.2235814025588585
777,YIL003W,-1,6.219590211517641
778,YNL236W,-1,6.213891894524142
779,YBL105C,-1,6.210795874482173
780,YLR300W,-1,6.206795221181373
781,YDL116W,-1,6.20543572317393
782,YOR253W,-1,6.202303857818057
783,YPR016C,-1,6.196488662516361
784,YJR064W,-1,6.190356950416835
785,YNL207W,-1,6.1817244936479705
786,YHR040W,-1,6.179040051188255
787,YHR135C,-1,6.1726133513435295
788,YER114C,-1,6.1721130802630535
789,YGR121C,-1,6.1703726046776115
790,YGL139W,-1,6.167857853227886
791,YML126C,-1,6.165238938046069
792,YGL054C,-1,6.158220776211853
793,YER111C,-1,6.1533171937972995
794,YLR119W,-1,6.146952660991138
795,YCR072C,-1,6.144770510205897
796,YDR023W,-1,6.140185865262391
797,YDR135C,-1,6.136193237801127
798,YKL116C,-1,6.127323805243974
799,YMR137C,-1,6.119904993657306
800,YOR332W,-1,6.11586814919147
801,YDR037W,-1,6.115264306917201
802,YMR238W,-1,6.109788005578141
803,YPL258C,-1,6.109509204301415
804,YHR026W,-1,6.1093947924633545
805,YGR085C,-1,6.107510694337714
806,YKL122C,-1,6.1060863504628395
807,YHL033C,-1,6.091893369137717
808,YDL148C,-1,6.083092782700027
809,YNL029C,-1,6.082317109169027
810,YGL151W,-1,6.080590492646086
811,YGR276C,-1,6.080221378264546
812,YBR158W,-1,6.066948787440884
813,YJR060W,-1,6.063386498960204
814,YBR299W,-1,6.060578817716888
815,YGR129W,-1,6.056655500567153
816,YHR034C,-1,6.05261450829077
817,YGL154C,-1,6.048119535781499
818,YPL167C,-1,6.045228024067644
819,YCL018W,-1,6.038162043380112
820,YDL182W,-1,6.036504675669737
821,YHR065C,-1,6.027047928699631
822,YJR145C,-1,6.020593110142252
823,YBR088C,-1,6.018857543141976
824,YHR163W,-1,6.018610651941282
825,YGL116W,-1,6.017891172791148
826,YDL081C,-1,6.016334588327276
827,YAL058W,-1,6.014127936927931
828,YMR208W,-1,6.012102462813266
829,YIR023W,-1,6.010245894225995
830,YNR027W,-1,6.004595868964419
831,YKL004W,-1,6.0034826470908955
832,YGR232W,-1,58.936081393393415
833,YNR045W,0,58.75030978353341
834,YMR139W,-1,58.57217439183098
835,YOR065W,-1,58.20512826775866
836,YKL067W,-1,57.27182473900733
837,YGL236C,0,57.00865332943612
838,YCL052C,-1,56.94311903341966
839,YLR382C,-1,56.53095464446317
840,YCR024C,-1,56.14892439299803
841,YML110C,-1,56.11807750588866
842,YEL012W,-1,55.79343873844215
843,YBR126C,-1,55.10972527166733
844,YOR147W,1,54.970143510688544
845,YBL064C,-1,54.846462897703155
846,YDR084C,-1,54.723524796264016
847,YOL129W,-1,54.645221172123435
848,YPL029W,-1,54.472541752777886
849,YLL041C,-1,54.394590857012034
850,YPL040C,-1,54.257286409035046
851,YER170W,-1,53.710986173486425
852,YFR033C,-1,53.203511616118114
853,YML004C,-1,52.87931683686488
854,YOL062C,-1,52.80008741158472
855,YDR358W,-1,52.74480417985191
856,YIR021W,-1,52.30800590935023
857,YBR149W,-1,51.703010691215795
858,YHR104W,-1,51.588294252364015
859,YHR121W,-1,51.40588310945192
860,YKL007W,-1,51.3673796669947
861,YKL192C,-1,51.24396153625045
862,YGR194C,-1,51.00272659272247
863,YCL034W,-1,50.530023806273014
864,YKL141W,-1,50.51004118762755
865,YLR394W,-1,50.42957212801336
866,YJL178C,-1,5.998299267420742
867,YKR100C,-1,5.991461949709059
868,YML114C,-1,5.990280302560815
869,YAR018C,-1,5.983731423404328
870,YOR355W,-1,5.9769416093193515
871,YDR261C,-1,5.975000669530901
872,YDL194W,-1,5.971118846823205
873,YER095W,-1,5.949315666508061
874,YDR364C,-1,5.94332326762361
875,YLR147C,-1,5.941144087884921
876,YGR282C,-1,5.936538115019173
877,YNL268W,-1,5.936020805942392
878,YBR189W,-1,5.933401529387955
879,YDL075W,-1,5.932157385000483
880,YPR018W,-1,5.924774846381144
881,YLR167W,-1,5.921166634913053
882,YOL058W,-1,5.9189431101318615
883,YAL033W,-1,5.909338006476568
884,YER046W,-1,5.903743108367497
885,YMR008C,-1,5.900676911013039
886,YBR082C,-1,5.89692367593634
887,YMR240C,-1,5.895550926873001
888,YFR013W,-1,5.894214795174852
889,YIL122W,-1,5.89078052936917
890,YDR121W,-1,5.8882948374699895
891,YLR109W,-1,5.876700946601804
892,YJR040W,-1,5.872816066046744
893,YLR329W,-1,5.864430708502603
894,YCL037C,-1,5.862878531912097
895,YMR143W,-1,5.862505744479335
896,YOR178C,-1,5.848189847336759
897,YDL209C,-1,5.844955951451448
898,YJL108C,-1,5.844080020849111
899,YLL033W,-1,5.844056935033013
900,YDR407C,-1,5.843022721634064
901,YPL128C,-1,5.838183090785744
902,YDR399W,-1,5.824490276520842
903,YJL145W,-1,5.817870534660523
904,YNL162W,-1,5.817584418572504
905,YER014W,-1,5.814896677446928
906,YML049C,-1,5.814751232269887
907,YGR041W,-1,5.808463174421238
908,YMR167W,-1,5.806427725177234
909,YBR042C,-1,5.799431518353382
910,YBR038W,-1,5.797240579170647
911,YJR049C,-1,5.796751962378119
912,YKL113C,-1,5.790592708190349
913,YKL173W,-1,5.789111210040358
914,YDR463W,-1,5.788916577533174
915,YAR003W,-1,5.787035302237499
916,YHR164C,-1,5.7849480749991935
917,YPL111W,-1,5.779295696679437
918,YGL148W,-1,5.777983940377404
919,YNL271C,-1,5.773780750215198
920,YEL041W,-1,5.762285732766624
921,YKL130C,-1,5.761018694865767
922,YDL185W,-1,5.758218581886414
923,YPL267W,-1,5.754763716093543
924,YMR021C,-1,5.753670784692971
925,YKR078W,-1,5.750974974482158
926,YNL280C,-1,5.745982070331837
927,YBL025W,-1,5.743630326263546
928,YER072W,-1,5.743506378984566
929,YLR359W,-1,5.742667279900635
930,YDR472W,-1,5.740444443067116
931,YNL111C,-1,5.732966011443467
932,YJR127C,-1,5.729128415575901
933,YIL149C,-1,5.726803882673039
934,YJR013W,-1,5.710355982612707
935,YOL078W,-1,5.703466303151053
936,YJL203W,-1,5.7004134281605925
937,YMR073C,-1,5.693569088837743
938,YDR147W,-1,5.693220690406792
939,YEL009C,-1,5.688956365884965
940,YOL066C,-1,5.687250465311481
941,YDL080C,-1,5.67741464736007
942,YJL029C,-1,5.676322663978637
943,YDR487C,-1,5.675842900252921
944,YCR008W,-1,5.670016814996573
945,YOR085W,-1,5.668966797493295
946,YPR173C,-1,5.663475983199675
947,YOL128C,-1,5.658920274829553
948,YOR305W,-1,5.65187536643377
949,YJL138C,-1,5.64807587585376
950,YMR062C,-1,5.644293323749352
951,YBR271W,-1,5.643738195088853
952,YHL015W,-1,5.64047101838047
953,YNL288W,-1,5.640292876633419
954,YGR189C,-1,5.635880426952692
955,YKR048C,-1,5.632520376610306
956,YGR178C,-1,5.626162023886854
957,YER099C,-1,5.625724229681082
958,YGR214W,-1,5.621397728639968
959,YER073W,-1,5.61967666669652
960,YGR148C,-1,5.618897330386294
961,YDL082W,-1,5.615001055871081
962,YHR165C,-1,5.6087776923347885
963,YGL113W,-1,5.5915968210730504
964,YCL059C,-1,5.589061649099723
965,YCR098C,-1,5.58860356360234
966,YGL103W,-1,5.587514560426884
967,YER051W,-1,5.584876740672675
968,YMR075W,-1,5.580695060998328
969,YLR223C,-1,5.569898704279328
970,YLR155C,-1,5.552365787886133
971,YBR175W,-1,5.545989853757357
972,YOR371C,-1,5.545205691218477
973,YMR299C,-1,5.5399476670983665
974,YEL058W,-1,5.5359511745359935
975,YKL127W,-1,5.531615177396306
976,YMR165C,-1,5.527575767814439
977,YDL191W,-1,5.52598525896322
978,YNR031C,-1,5.525483819179501
979,YER075C,-1,5.519962989342542
980,YGR005C,-1,5.5140068935854245
981,YGR271W,-1,5.5079639543679555
982,YHR193C,-1,5.506616127251497
983,YJL207C,-1,5.505746495975011
984,YDR180W,-1,5.497472985920189
985,YIR010W,-1,5.495855497193199
986,YDR489W,-1,5.488431679120289
987,YDR083W,-1,5.478460283057918
988,YGL247W,-1,5.4636202789460375
989,YER123W,-1,5.451687982911332
990,YGR007W,-1,5.44821876123658
991,YDR188W,-1,5.428850959906738
992,YEL027W,-1,5.421764254833362
993,YLL022C,-1,5.421642423851439
994,YDL210W,-1,5.414087275273139
995,YMR175W,-1,5.414054920116269
996,YCR005C,-1,5.412122489078668
997,YGR279C,-1,5.4071742571567425
998,YDR527W,-1,5.407004636634184
999,YHR030C,-1,5.405601394069715
1000,YMR177W,-1,5.385742796908753
1001,YPL143W,-1,5.382548304886064
1002,YML125C,-1,5.379745282935453
1003,YOR007C,-1,5.3725920915864
1004,YNL132W,-1,5.369719593577863
1005,YFR045W,-1,5.359342527314837
1006,YKL180W,-1,5.357970768231916
1007,YPL175W,-1,5.354847235336544
1008,YEL054C,-1,5.34898626554989
1009,YCR014C,-1,5.348643546490488
1010,YJR159W,-1,5.341850458177557
1011,YMR149W,-1,5.3401869726506925
1012,YDR164C,-1,5.336329537464101
1013,YLR417W,-1,5.333825340486083
1014,YDR097C,-1,5.329027686065446
1015,YBL098W,-1,5.31950653276776
1016,YKL156W,-1,5.3193844708466855
1017,YEL003W,-1,5.307416806338049
1018,YBR279W,-1,5.306729820947509
1019,YDL131W,-1,5.299688872214066
1020,YOR344C,-1,5.293159959210406
1021,YNL049C,-1,5.288386808484119
1022,YLR438W,-1,5.286716479781561
1023,YGL234W,-1,5.266032929031406
1024,YDL019C,-1,5.254811911412447
1025,YDR498C,-1,5.254489541446643
1026,YDR064W,-1,5.254402325617562
1027,YNR019W,-1,5.241354430881909
1028,YKL096W-A,-1,5.240846500742239
1029,YGR288W,-1,5.240583492238067
1030,YDR301W,-1,5.236795672790971
1031,YPL117C,-1,5.230422456214473
1032,YBR293W,-1,5.229876319270576
1033,YCR010C,-1,5.229527150546552
1034,YDR092W,-1,5.227672974110168
1035,YBR127C,-1,5.226796627156658
1036,YMR108W,-1,5.224557264823187
1037,YEL059C-A,-1,5.221210382028695
1038,YHR072W,-1,5.2168265773922435
1039,YML109W,-1,5.214102209108053
1040,YLR010C,-1,5.208229051695117
1041,YPL125W,-1,5.205242380784939
1042,YGL210W,-1,5.195439980248994
1043,YIL112W,-1,5.192674632451446
1044,YKL049C,-1,5.1893069409287405
1045,YGR188C,-1,5.189132680236451
1046,YMR213W,-1,5.175385785529167
1047,YKL015W,-1,5.1703283922793934
1048,YEL022W,-1,5.168765898275223
1049,YJL168C,-1,5.166905701768931
1050,YLR024C,-1,5.165878995090232
1051,YMR070W,-1,5.1627675200832615
1052,YLR430W,-1,5.156444710211659
1053,YJL209W,-1,5.152079056951583
1054,YNR050C,-1,5.150797338704682
1055,YHR007C,-1,5.145125130765549
1056,YOL006C,-1,5.141236296408361
1057,YOR213C,-1,5.138004260926116
1058,YLR138W,-1,5.135576292946052
1059,YGL031C,-1,5.125205882542532
1060,YPL220W,-1,5.121460794034726
1061,YDR356W,-1,5.0972022971378195
1062,YNL326C,-1,5.096761809182119
1063,YGR270W,-1,5.089037107795026
1064,YKR057W,-1,5.083943839045715
1065,YBR140C,-1,5.08353750145797
1066,YOL112W,-1,5.080230504088297
1067,YOR047C,-1,5.079384279637939
1068,YNL124W,-1,5.0781170956961335
1069,YOL102C,-1,5.069263330739319
1070,YGR184C,-1,5.058285240331352
1071,YDL224C,-1,5.048657663314926
1072,YBR196C,-1,5.0458952978421845
1073,YGR056W,-1,5.043737107090957
1074,YER044C,-1,5.041769539684685
1075,YDR422C,-1,5.033274221636226
1076,YDR252W,-1,5.0322676675669005
1077,YMR184W,-1,5.022395668198205
1078,YGL226C-A,-1,5.020187748060367
1079,YDR145W,-1,5.017160140639297
1080,YPR175W,-1,5.016192264894007
1081,YIL143C,-1,5.014300049503091
1082,YNL238W,-1,5.013740308933883
1083,YNL116W,-1,5.012334012710961
1084,YGR239C,-1,5.0043849328975805
1085,YIR028W,-1,5.001974636626282
1086,YML128C,-1,49.94271169073195
1087,YBR044C,-1,49.83467909014722
1088,YPR191W,-1,49.67299164912818
1089,YNR020C,-1,49.64156364032208
1090,YER141W,-1,49.47065541782844
1091,YKL085W,-1,48.85840286309204
1092,YDR376W,-1,48.06726366495248
1093,YGL161C,-1,48.01889696631071
1094,YIL125W,-1,47.979499574282514
1095,YDR150W,1,47.88998844024344
1096,YER053C,-1,47.86947076802642
1097,YPR107C,-1,47.74251383212228
1098,YGL227W,-1,47.66597951659726
1099,YDR197W,-1,47.65960280197904
1100,YPL270W,-1,47.634672917773166
1101,YOR017W,-1,47.5290043075292
1102,YLR369W,-1,47.31007019212659
1103,YBL078C,-1,47.17418175773398
1104,YMR152W,-1,47.07568954395549
1105,YHR037W,-1,46.95495315087542
1106,YDL045C,-1,46.38430444264474
1107,YIL007C,-1,46.38354465967497
1108,YBL050W,-1,46.32471377639879
1109,YDR074W,-1,46.30869565096477
1110,YLR178C,-1,46.18787459981139
1111,YPR023C,-1,46.17121422735222
1112,YOR245C,-1,46.13643374255406
1113,YOR125C,-1,45.90606705120571
1114,YCR036W,-1,45.84616398502186
1115,YNL156C,-1,45.8088692560211
1116,YJR077C,-1,45.695432876058625
1117,YMR064W,-1,45.57174488824382
1118,YLR270W,-1,45.46382694024147
1119,YOL082W,-1,45.31200048839587
1120,YNL037C,-1,45.288684030231806
1121,YGL115W,-1,44.74375403407734
1122,YOR136W,-1,44.51614152910754
1123,YBL102W,-1,44.438148281686196
1124,YDR178W,-1,44.34896928344636
1125,YDR003W,-1,44.27903444977365
1126,YPR108W,-1,44.255826891426224
1127,YJL036W,-1,44.05136705154634
1128,YHR109W,-1,43.96349282513788
1129,YPL031C,-1,43.65437477896702
1130,YIL110W,-1,43.559346589757055
1131,YOL122C,-1,43.28870530444605
1132,YKR067W,-1,43.00944505427612
1133,YLR405W,-1,42.95362747919501
1134,YHR051W,-1,42.856120369908766
1135,YPL116W,-1,42.465185341620085
1136,YCL033C,-1,42.4054266789457
1137,YML057W,-1,42.334487439861526
1138,YBR280C,-1,42.32493344036828
1139,YOR132W,-1,42.076930592246775
1140,YMR029C,-1,42.04708617336958
1141,YIL124W,-1,41.99764446703743
1142,YGL087C,-1,41.98115909899683
1143,YIL097W,-1,41.87194399430053
1144,YMR197C,-1,41.70217391615589
1145,YDR435C,-1,41.70103057559528
1146,YOR070C,-1,41.60163029276387
1147,YHR001W-A,-1,41.48807262577761
1148,YDR122W,-1,41.46571109571233
1149,YKL193C,-1,41.346364603509656
1150,YGR147C,-1,41.27070598064731
1151,YNL293W,-1,41.220277461803185
1152,YDR096W,-1,41.050141193765846
1153,YNR007C,-1,40.99430544334877
1154,YNL330C,-1,40.89337351836168
1155,YML012W,-1,40.673102217085166
1156,YIL050W,-1,40.498469436828685
1157,YEL024W,-1,40.375818890293864
1158,YPL154C,-1,40.34229104608565
1159,YDL097C,-1,40.20390834283418
1160,YHR016C,-1,40.16198377891913
1161,YLR346C,-1,4.992167337650186
1162,YNL054W,-1,4.990110411716243
1163,YDR397C,-1,4.989941370203555
1164,YML073C,-1,4.989533679672482
1165,YGR198W,-1,4.983247742095353
1166,YDL155W,-1,4.9783094646789445
1167,YIR031C,-1,4.964684770646992
1168,YHR157W,-1,4.96070217661237
1169,YDR240C,-1,4.954216683229463
1170,YOR377W,-1,4.9531096082302355
1171,YMR292W,-1,4.947301370548217
1172,YBL087C,-1,4.943743362838147
1173,YJL004C,-1,4.938553573488352
1174,YPR169W,-1,4.927268806302488
1175,YPR118W,-1,4.9229776170073825
1176,YDR165W,-1,4.917666786196018
1177,YIL044C,-1,4.916734926347805
1178,YOL031C,-1,4.912765847389396
1179,YGL189C,-1,4.903865036863842
1180,YLR114C,-1,4.898323358200403
1181,YAL024C,-1,4.892494768377688
1182,YDR212W,-1,4.885252497721113
1183,YPL169C,-1,4.8792806360935375
1184,YBR267W,-1,4.878811688668974
1185,YIL145C,-1,4.87608184524059
1186,YEL071W,-1,4.875355515907716
1187,YLR344W,-1,4.874763955366552
1188,YGR047C,-1,4.874464466593939
1189,YDL197C,-1,4.8739326033945725
1190,YOR177C,-1,4.869459158304781
1191,YIL113W,-1,4.8687925764691515
1192,YBR023C,-1,4.8647136253603085
1193,YIL085C,-1,4.859288069411941
1194,YNL082W,-1,4.853677323164675
1195,YAL014C,-1,4.8508894722594
1196,YPL095C,-1,4.850548582422454
1197,YJR074W,-1,4.847776686117224
1198,YER013W,-1,4.842924254950216
1199,YGR204W,-1,4.84044420974012
1200,YDR420W,-1,4.833565507502568
1201,YGR281W,-1,4.8305770917104125
1202,YKL082C,-1,4.812929383204796
1203,YIL142W,-1,4.810820791510802
1204,YEL047C,-1,4.810036221319958
1205,YMR043W,-1,4.809595232196205
1206,YMR099C,-1,4.804874360504752
1207,YPL231W,-1,4.803901677978774
1208,YPL090C,-1,4.798397987191798
1209,YKL054C,-1,4.79636619273832
1210,YOR128C,-1,4.795167857369419
1211,YDR359C,-1,4.790750114386229
1212,YOR204W,-1,4.790736574447963
1213,YPR193C,-1,4.788735413426132
1214,YGL114W,-1,4.782456709175165
1215,YJR095W,-1,4.770879415425721
1216,YBR203W,-1,4.77070480734637
1217,YEL036C,-1,4.770120023278761
1218,YDR457W,-1,4.764890522681656
1219,YDR321W,-1,4.7583487751888764
1220,YLR044C,-1,4.758263806490402
1221,YER093C,-1,4.758138669284594
1222,YNL275W,-1,4.757763285570504
1223,YCR077C,-1,4.752812577380321
1224,YBR081C,-1,4.7479478555486665
1225,YDR086C,-1,4.745303728439316
1226,YHR079C,-1,4.7434929726750505
1227,YJL156C,-1,4.741031839959483
1228,YOR153W,-1,4.740450210289563
1229,YKL028W,-1,4.7369754530657175
1230,YBL042C,-1,4.73569242378584
1231,YGR044C,-1,4.729906507672058
1232,YHR102W,-1,4.716327691998734
1233,YPL057C,-1,4.714520086514833
1234,YBR049C,-1,4.710628994006651
1235,YDR065W,-1,4.709536873214407
1236,YHR021C,-1,4.705016995932732
1237,YDL054C,-1,4.703239251963441
1238,YOL110W,-1,4.698901787188526
1239,YMR013C,-1,4.696641794970995
1240,YMR260C,-1,4.695946951193478
1241,YBR070C,-1,4.691014123081355
1242,YBR166C,-1,4.683287667729182
1243,YNL270C,-1,4.682816822737891
1244,YEL046C,-1,4.6819914841284564
1245,YDR247W,-1,4.679667889779586
1246,YJL158C,-1,4.675775150009602
1247,YNL282W,-1,4.666242223417801
1248,YNL261W,-1,4.659282715561336
1249,YOR106W,-1,4.658827312747615
1250,YNL103W,-1,4.6505947755399655
1251,YJR052W,-1,4.650090327838809
1252,YDR303C,-1,4.649536383330731
1253,YDR011W,-1,4.641787814370822
1254,YBR295W,-1,4.640188531004469
1255,YFL027C,-1,4.638752419178443
1256,YOR025W,-1,4.633767234677271
1257,YER169W,-1,4.628786555053415
1258,YEL034W,-1,4.623302226800805
1259,YGR233C,-1,4.618965349602597
1260,YOR193W,-1,4.61475637350315
1261,YAL023C,-1,4.613680953999317
1262,YPL217C,-1,4.608785170361166
1263,YMR044W,-1,4.608729755042974
1264,YPL190C,-1,4.604896826622984
1265,YAL041W,-1,4.603398728902514
1266,YDR481C,-1,4.6026792955708
1267,YJR094W-A,-1,4.602457281904414
1268,YML113W,-1,4.6020488420002055
1269,YDR309C,-1,4.601580353389032
1270,YHR111W,-1,4.587288034594616
1271,YLR023C,-1,4.5815828544014785
1272,YBL051C,-1,4.580046596172717
1273,YML095C,-1,4.5768897224485325
1274,YKL165C,-1,4.576801970199342
1275,YGL127C,-1,4.574527108998269
1276,YBL036C,-1,4.5742446959749685
1277,YCR084C,-1,4.5708610724305645
1278,YBR231C,-1,4.561292002166726
1279,YDL047W,-1,4.559173825399163
1280,YOR140W,-1,4.5521664194961975
1281,YGL017W,-1,4.542312724987861
1282,YLR180W,-1,4.540691127086013
1283,YDR081C,-1,4.539007704887941
1284,YAL044C,-1,4.538597718383298
1285,YNL053W,-1,4.5383445116148176
1286,YBR129C,-1,4.5381554551089165
1287,YPR086W,-1,4.528303562884132
1288,YJL190C,-1,4.5253844020550735
1289,YMR076C,-1,4.523647239728092
1290,YDR018C,-1,4.518946653419119
1291,YMR296C,-1,4.517519086735787
1292,YNL197C,-1,4.504071326444458
1293,YPL024W,-1,4.498046794003009
1294,YOL130W,-1,4.496651121581861
1295,YOR192C,-1,4.496045956131517
1296,YJL012C,-1,4.4956807540668136
1297,YPR043W,-1,4.494641259121597
1298,YHR085W,-1,4.486835510565838
1299,YKR068C,-1,4.485853362773427
1300,YER145C,-1,4.484452906087051
1301,YHL029C,-1,4.478506616774399
1302,YBL055C,-1,4.4742428577622455
1303,YMR285C,-1,4.474079182843184
1304,YFL057C,-1,4.473812363971005
1305,YLR103C,-1,4.471176637117063
1306,YJR021C,-1,4.4688118382791915
1307,YLR096W,-1,4.454682188456955
1308,YDL065C,-1,4.4531963208607666
1309,YDR131C,-1,4.452299101376807
1310,YBR069C,-1,4.445726539325104
1311,YIL002C,-1,4.441866444104833
1312,YPL253C,-1,4.434763852906488
1313,YPL249C-A,-1,4.429979155071465
1314,YPL082C,-1,4.428954941394762
1315,YEL037C,-1,4.425264306148321
1316,YPL273W,-1,4.420851192101093
1317,YDR170C,-1,4.4130639146367
1318,YNL283C,-1,4.41167169349028
1319,YNL125C,-1,4.4057422707346285
1320,YPR101W,-1,4.4012644063236
1321,YOL120C,-1,4.396797027360817
1322,YDL208W,-1,4.395191779405705
1323,YER110C,-1,4.391112719326699
1324,YBR208C,-1,4.389665620440724
1325,YKL086W,-1,4.38775605311117
1326,YOL081W,-1,4.387077574521711
1327,YNL286W,-1,4.375827001106203
1328,YDL227C,-1,4.37375657251384
1329,YER086W,-1,4.371940027466468
1330,YIR017C,-1,4.367989851095292
1331,YPL048W,-1,4.366218402821514
1332,YGL029W,-1,4.3640449609883785
1333,YPR182W,-1,4.355927155493849
1334,YPL023C,-1,4.353851153143233
1335,YEL026W,-1,4.350563593851
1336,YDR295C,-1,4.346286657380865
1337,YER167W,-1,4.34626255689378
1338,YJL006C,-1,4.341385033467814
1339,YLR410W,-1,4.335841148974658
1340,YGL201C,-1,4.327562566040986
1341,YNL067W,-1,4.323975868383895
1342,YHL036W,-1,4.3207903058102195
1343,YOR074C,-1,4.31211021272587
1344,YGR261C,-1,4.310046469340645
1345,YNL158W,-1,4.30795561081918
1346,YLL010C,-1,4.304890932983999
1347,YBR092C,-1,4.301849808377802
1348,YKL110C,-1,4.301389207765456
1349,YIL031W,-1,4.2862340275110355
1350,YDR006C,-1,4.284549389795946
1351,YBR130C,-1,4.283905957806688
1352,YBR107C,-1,4.27973614476828
1353,YIL117C,-1,4.273240366206407
1354,YGR027C,-1,4.268383293302963
1355,YOR346W,-1,4.263641191313798
1356,YNL099C,-1,4.263035361065214
1357,YDR351W,-1,4.261426397267269
1358,YNR059W,-1,4.260319736798161
1359,YPR062W,-1,4.25671200982623
1360,YKL218C,-1,4.249814689916676
1361,YKL059C,-1,4.244708342307411
1362,YDR499W,-1,4.244611922526349
1363,YDL207W,-1,4.24133455548944
1364,YFR031C-A,-1,4.237542995947147
1365,YOR304W,-1,4.235542196441627
1366,YLR141W,-1,4.222710620624058
1367,YLR449W,-1,4.208794367862796
1368,YER096W,-1,4.202032686609528
1369,YPL232W,-1,4.196948639172494
1370,YGR277C,-1,4.192182558904856
1371,YLR079W,-1,4.185649907136052
1372,YLL045C,-1,4.1702422049795755
1373,YJL041W,-1,4.160515946997318
1374,YMR210W,-1,4.147006413675068
1375,YGR180C,-1,4.144343451013889
1376,YIL126W,-1,4.143398408010937
1377,YBL103C,-1,4.142690817824838
1378,YOL069W,-1,4.142203122831056
1379,YLR345W,-1,4.1399255947685525
1380,YDR432W,-1,4.1391647340927875
1381,YDR485C,-1,4.137895740728277
1382,YER061C,-1,4.135024981411441
1383,YPL265W,-1,4.1334398345839185
1384,YBR283C,-1,4.1209820472015455
1385,YLR034C,-1,4.119007448397452
1386,YMR163C,-1,4.114294679283754
1387,YPR075C,-1,4.097619627023636
1388,YNL230C,-1,4.095356923888667
1389,YOL017W,-1,4.093890874861629
1390,YOR149C,-1,4.089409075848085
1391,YPL037C,-1,4.089162926472241
1392,YLR100W,-1,4.085826700639972
1393,YKL184W,-1,4.081111178410738
1394,YGL185C,-1,4.074955542048001
1395,YMR183C,-1,4.06711040184751
1396,YKL005C,-1,4.066539772259935
1397,YBR043C,-1,4.06521897675541
1398,YDR471W,-1,4.0610329523385404
1399,YHR206W,-1,4.059374156928749
1400,YKL042W,-1,4.055535164913444
1401,YKR004C,-1,4.05206373135944
1402,YDR153C,-1,4.0483204986516865
1403,YDL055C,-1,4.039319162601245
1404,YDL058W,-1,4.03740624692271
1405,YOR100C,-1,4.034710127442138
1406,YML026C,-1,4.031136504669044
1407,YOR307C,-1,4.027446383122739
1408,YIR029W,-1,4.02675982599535
1409,YMR226C,-1,4.014430799472253
1410,YMR300C,-1,4.013403096913912
1411,YER029C,-1,4.0127262904871035
1412,YPL170W,-1,4.009571910519043
1413,YKL021C,-1,4.00780029854235
1414,YER120W,-1,4.002308617041189
1415,YPL075W,-1,4.000668887701347
1416,YOR374W,-1,39.88551479834946
1417,YAL016W,-1,39.87372035929098
1418,YGL040C,-1,39.602244682064914
1419,YBL015W,-1,39.54211893442941
1420,YLR067C,0,39.51906171628823
1421,YNL098C,-1,39.40942944876218
1422,YOL032W,-1,39.386890013195085
1423,YMR287C,-1,39.35230221469984
1424,YKL117W,-1,39.33734275358043
1425,YJL208C,-1,39.295838923576014
1426,YPL203W,-1,39.220273974693896
1427,YOR329C,-1,39.21236873994323
1428,YCL035C,-1,39.089457322611594
1429,YLL026W,-1,39.08624088964563
1430,YMR145C,-1,38.98722954042094
1431,YGL187C,-1,38.81899736039492
1432,YEL060C,-1,38.81887881904994
1433,YOR117W,-1,38.67777953764764
1434,YFL030W,-1,38.47810742271508
1435,YDR077W,1,38.377608277689234
1436,YOR173W,-1,38.375212897183125
1437,YLL039C,-1,38.21330211221116
1438,YML070W,-1,38.15529980861057
1439,YGR169C,0,38.14382244663672
1440,YNL274C,-1,38.075283929452134
1441,YOR036W,-1,38.053974346933096
1442,YIR037W,-1,37.91656950380445
1443,YER048W-A,-1,37.912852571714545
1444,YOR362C,-1,37.70665983048134
