,Gene,+/0/1,Score
737,YMR023C,0,40.932159094182836
738,YAL036C,-1,40.92186939134541
739,YNL327W,-1,40.92146135987675
740,YDL134C,-1,40.91145832141129
741,YNL129W,-1,40.860293995073675
742,YOR219C,-1,40.83899322452817
743,YLR133W,-1,40.827587739515366
744,YER059W,-1,40.82731656254987
745,YMR093W,-1,40.79785221857816
746,YPR139C,-1,40.79357960830703
747,YBR172C,-1,40.775144101639626
748,YER056C,-1,40.74971773288486
749,YBL047C,-1,40.73399946074276
750,YIL131C,-1,40.71750808558793
751,YOR028C,-1,40.7066985507073
752,YDR244W,-1,40.677821720910714
753,YJR110W,-1,40.67035769897524
754,YMR041C,-1,40.660808159412156
755,YNR002C,-1,40.629633839735284
756,YJR086W,-1,40.61944060016481
757,YDR088C,-1,40.58517710283178
758,YHR018C,-1,40.55582676881272
759,YCR002C,-1,40.49870277532938
760,YPL043W,-1,40.4930504479766
761,YJL124C,-1,40.47386672698667
762,YGL104C,-1,40.47333790319573
763,YNL098C,-1,40.46896970970684
764,YOL100W,-1,40.466220073879896
765,YIR012W,-1,40.436721071251185
766,YMR198W,-1,40.43246778546171
767,YGL246C,-1,40.42805123948913
768,YMR119W,-1,40.42404115666619
769,YBR128C,-1,40.41865604621266
770,YCR016W,-1,40.38455163479914
771,YLR222C,-1,40.37784506026881
772,YDR510W,-1,40.373155309403046
773,YMR290C,-1,40.352213661692375
774,YMR274C,-1,40.32994083016456
775,YMR251W-A,-1,40.32024148480245
776,YNL107W,-1,40.28887553155164
777,YPL198W,-1,40.283199558199385
778,YDR122W,-1,40.276862353741876
779,YJR051W,-1,40.24833209409235
780,YGL190C,-1,40.21957269329641
781,YPR151C,-1,40.219131346829386
782,YNR003C,-1,40.218881994642814
783,YDR087C,-1,40.21780216170772
784,YOL080C,-1,40.21280680058917
785,YBL056W,-1,40.183738599627304
786,YDR050C,-1,40.17194670564459
787,YMR001C,-1,40.17115473372456
788,YLR335W,-1,40.14782226874627
789,YDL031W,-1,40.13561991264424
790,YBR060C,-1,40.12140827675619
791,YIL050W,-1,40.117760040893685
792,YPL226W,-1,40.108757685216816
793,YDR229W,-1,40.07538704187823
794,YDR071C,-1,40.05464314345613
795,YOR272W,-1,40.05152306539931
796,YGL002W,-1,40.04203066807281
797,YNL074C,-1,40.03572055698268
798,YGR014W,-1,40.021199605189956
799,YDR446W,-1,4.958486204347082
800,snR5,-1,4.947418274726147
801,YFL002W-A,-1,4.924655963231771
802,YCL010C,-1,4.903471421650468
803,YHR014W,-1,4.858595238776642
804,YDL214C,-1,4.8373189090046935
805,YLR308W,-1,4.795329813360343
806,YLR341W,-1,4.763502299022024
807,YCL026C-A,-1,4.734119554897305
808,YKL108W,-1,4.674513420359452
809,YCL074W,-1,4.655814518681321
810,YGR292W,-1,4.498895857421493
811,snR68,-1,4.465417351400923
812,YHR072W-A,-1,4.445883003064409
813,YDL118W,-1,4.420069381334574
814,snR50,-1,4.403716110822415
815,YFL055W,-1,4.367249938146145
816,YMR045C,-1,4.337810357363466
817,YEL069C,-1,4.288357594333172
818,YER190W,-1,4.288139692928816
819,YNR070W,-1,4.280463004226252
820,YJR150C,-1,4.203435347111318
821,YPL201C,-1,4.197734452501861
822,YAL040C,-1,4.152704163445888
823,YPL002C,-1,39.959945761156455
824,YLR354C,-1,39.95212661958803
825,YOR112W,-1,39.95087433494599
826,YNL038W,-1,39.94393499340549
827,YGR199W,-1,39.937722789114446
828,YLR028C,-1,39.936196846086204
829,YLL039C,-1,39.9334927648481
830,YMR145C,-1,39.93254288998069
831,YGR230W,-1,39.93145356194805
832,YPL113C,-1,39.89914118415754
833,YLL002W,-1,39.87390425165057
834,YOR155C,-1,39.844214573513426
835,YJR099W,-1,39.819855123686125
836,YOR217W,-1,39.79866027361311
837,YNL003C,-1,39.7948797091571
838,YGR095C,-1,39.77657122899859
839,YIL045W,-1,39.77424916787123
840,YGL185C,-1,39.757926855907044
841,YDR197W,-1,39.75517778667745
842,YBR260C,-1,39.750936379494306
843,YMR083W,-1,39.750705370339915
844,YBR221C,-1,39.74955646111155
845,YMR298W,-1,39.74725806712922
846,YHL039W,-1,39.74431653381595
847,YKL012W,-1,39.72665790815817
848,YGR158C,-1,39.69923224738281
849,YPR060C,-1,39.69282398611799
850,YGR175C,-1,39.67374082420508
851,YGL207W,-1,39.64708633456132
852,YNL308C,-1,39.617869478510435
853,YBR006W,-1,39.61165144505382
854,YDL124W,-1,39.60468176305449
855,YOR329C,-1,39.60066766961857
856,YLR390W,-1,39.59606717646784
857,YDR043C,-1,39.57692862356487
858,YGL119W,-1,39.55217257325057
859,YDR057W,-1,39.54359456872791
860,YNL001W,-1,39.53338605613067
861,YDR335W,-1,39.52844925671991
862,YJR041C,-1,39.51867093732831
863,YKR081C,-1,39.51464052751679
864,YNL247W,-1,39.439913307169064
865,YKL020C,-1,39.41642109798677
866,YDR181C,-1,39.393113093778936
867,YPR029C,-1,39.35860310954068
868,YPL112C,-1,39.341537802721746
869,YNR007C,-1,39.319371696211235
870,YGR206W,-1,39.30661769350445
871,YDR184C,-1,39.284949799451006
872,YGL004C,-1,39.26826058847108
873,YMR028W,-1,39.2490669716736
874,YFR053C,-1,39.2327325393868
875,YOR047C,-1,39.214264998942824
876,YDL113C,-1,39.199811938222666
877,YNL047C,-1,39.19577952140002
878,YJL081C,-1,39.170599382107866
879,YHR112C,-1,39.16139984632074
880,YJL140W,-1,39.15622925796723
881,YIL010W,-1,39.14934418341241
882,YOL072W,-1,39.13588552702363
883,YLR396C,-1,39.12756124575958
884,YIL009W,-1,39.1137758952907
885,YML093W,-1,39.081718879051536
886,YER146W,-1,39.06581065437983
887,YLR249W,-1,39.0533218818352
888,YPL144W,-1,39.047161968922296
889,YNL091W,-1,39.044895733037265
890,YGR258C,-1,39.03696034560149
891,YEL015W,-1,39.036867891679975
892,YGL181W,-1,39.01364349055984
893,YHR052W,-1,39.00232764995184
894,YNL313C,-1,38.994616101369274
895,YHR066W,-1,38.985007120578295
896,YNL127W,-1,38.974824423039536
897,YMR288W,-1,38.970713594275594
898,YBR272C,-1,38.949716956345554
899,YIL007C,-1,38.93244195666699
900,YOR179C,-1,38.923522871103046
901,YPR082C,-1,38.91502362925035
902,YGR061C,-1,38.885269812802285
903,YNL151C,-1,38.88089076948036
904,YMR294W,-1,38.8672179431685
905,YOR288C,-1,38.86303739262681
906,YBL015W,-1,38.86052242996743
907,YHR109W,-1,38.84976228009616
908,YFL030W,-1,38.82739523265461
909,YMR032W,-1,38.82287071012007
910,YEL051W,-1,38.82259786710507
911,YJR074W,-1,38.819512262867114
912,YNL216W,-1,38.81097693554193
913,YNL094W,-1,38.810868566180034
914,YOL052C-A,-1,38.802930488085835
915,YAL017W,-1,38.78419267468598
916,YLR210W,-1,38.775535449509476
917,YDR200C,-1,38.765139110688665
918,YFR014C,-1,38.755554686394824
919,YBR119W,-1,38.73939517937584
920,YDR516C,-1,38.73048287830045
921,YEL056W,-1,38.719527223135174
922,YER100W,-1,38.713546665001445
923,YJR073C,-1,38.71045789848472
924,YKL146W,-1,38.71041605555206
925,YGL087C,-1,38.67175910980942
926,YIR001C,-1,38.66525455191561
927,YHL011C,-1,38.657850059115994
928,YBR095C,-1,38.64743833219656
929,YJL060W,-1,38.62746068556817
930,YMR054W,-1,38.626012556404646
931,YCL025C,-1,38.59291801806444
932,YDL045C,-1,38.57988901441354
933,YHR128W,-1,38.55851226236304
934,YDR293C,-1,38.5540236796387
935,YDR016C,-1,38.54982290034832
936,YLR362W,-1,38.52889137284001
937,YGL019W,-1,38.48035797915948
938,YNL002C,-1,38.479255681111155
939,YIL076W,-1,38.46977518959868
940,YNL304W,1,38.45131653973954
941,YGL173C,-1,38.438273527029736
942,YHR200W,-1,38.41497652394901
943,YJL198W,-1,38.39066976891229
944,YGL248W,-1,38.383041550642346
945,YER174C,-1,38.36603594290348
946,YLR215C,-1,38.31268666118723
947,YIL144W,-1,38.30095876654241
948,YPR040W,-1,38.29277396119039
949,YHR074W,-1,38.26862002825396
950,YLR085C,-1,38.26783069185754
951,YKL025C,-1,38.24195923194725
952,YLL036C,-1,38.22572654850305
953,YOL113W,-1,38.22411262772221
954,YFR045W,-1,38.21724957113514
955,YNL068C,-1,38.199529732826875
956,YDL013W,-1,38.198530199995346
957,YPL227C,-1,38.191485112566696
958,YGL084C,-1,38.14149884176686
959,YLR432W,-1,38.140833911910676
960,YNL314W,-1,38.109193812885174
961,YDR161W,-1,38.10555781164238
962,YNR012W,-1,38.104567199139424
963,YNL141W,-1,38.094736715369834
964,YIL094C,-1,38.057442117301605
965,YJR063W,-1,38.01071560757521
966,YDR330W,-1,38.00572750567449
967,YIL019W,-1,37.998099939119626
968,YDR440W,-1,37.98980035895113
969,YER044C,-1,37.98617577876473
970,YLR025W,-1,37.98020931022038
971,YPR032W,-1,37.95659630485136
972,YDR120C,0,37.932109803736275
973,YLR148W,-1,37.903432505397916
974,YOR210W,-1,37.89711429575016
975,YIR004W,-1,37.8788816825317
976,YPL254W,-1,37.87000589683376
977,YNL241C,-1,37.83306086665266
978,YOR194C,-1,37.82988679777981
979,YGR159C,-1,37.82869192083491
980,YKR060W,-1,37.81840722364832
981,YMR309C,-1,37.80860063087573
982,YOR008C,-1,37.78932545805844
983,YDR398W,-1,37.777929901184905
984,YEL017W,-1,37.77408860849823
985,YLR183C,-1,37.76706862285202
986,YML117W,-1,37.757668750849916
987,YER043C,-1,37.7378522695837
988,YKL024C,-1,37.73764010056436
989,YDL066W,-1,37.73139439312081
990,YML041C,-1,37.71401677240677
991,YOR034C,-1,37.704447832860865
992,YDL005C,-1,37.70410208059269
993,YOL062C,-1,37.70176513940487
994,YOL089C,-1,37.69613420577616
995,YLR020C,-1,37.69311303631498
996,YPL242C,-1,37.61553828730324
997,YLR353W,-1,37.60858050965254
998,YDR318W,-1,37.578065375212645
999,YJR036C,-1,37.56175464512337
1000,YKL034W,-1,37.48776777319616
1001,YKR014C,-1,37.48296988196171
1002,YGL012W,-1,37.447935749354116
1003,YOR003W,-1,37.44743903755307
1004,YLR373C,-1,37.41774235921548
1005,YGR257C,-1,37.390161386208234
1006,YPL051W,-1,37.3382972145214
1007,YIL111W,-1,37.3251465180085
1008,YHR119W,-1,37.32310237519643
1009,YDL090C,-1,37.316658167672244
1010,YPL083C,0,37.31108509876026
1011,YGR252W,-1,37.30261102884833
1012,YPR036W,-1,37.300050727371755
1013,YMR064W,-1,37.294858757556995
1014,YOR357C,-1,37.294019025422514
1015,YLR221C,-1,37.277629545454744
1016,YCL031C,-1,37.27494017098422
1017,YKL092C,-1,37.270718076515664
1018,YGL166W,-1,37.264553202984345
1019,YOR273C,-1,37.23478442347023
1020,YGR280C,-1,37.19365374790531
1021,YGL115W,-1,37.181912192309476
1022,YBR273C,-1,37.162050717422176
1023,YER009W,-1,37.141464838126694
1024,YMR277W,-1,37.10346601924937
1025,YDR439W,-1,37.10100019451886
1026,YHR068W,-1,37.0993364193549
1027,YBR034C,-1,37.08158290928968
1028,YNL071W,-1,37.061503354983074
1029,YGR255C,-1,37.05741651048584
1030,YBR143C,-1,37.033156942695115
1031,YPR199C,-1,37.024472287475305
1032,YNL180C,-1,37.00154342450696
1033,YPL160W,-1,36.97720115298888
1034,YGR143W,-1,36.96936866282303
1035,YBR154C,-1,36.9589236616753
1036,YOR348C,-1,36.950741251253675
1037,YOL055C,-1,36.946713212544324
1038,YMR231W,-1,36.94259413693278
1039,YDR100W,-1,36.92644674305177
1040,YDL051W,-1,36.920186348823584
1041,YLR371W,-1,36.915776371079005
1042,YJL183W,-1,36.91290155249328
1043,YOL008W,-1,36.90698554198126
1044,YPR075C,-1,36.89378999146432
1045,YBR036C,-1,36.87712563380501
1046,YLR176C,-1,36.85594164122085
1047,YNL234W,-1,36.85456665722137
1048,YFR048W,-1,36.852320541864145
1049,YPR069C,-1,36.847585004031885
1050,YMR255W,-1,36.84285234741742
1051,YNL147W,-1,36.823691863728484
1052,YDR060W,-1,36.8107249778171
1053,YGR216C,-1,36.80959321866041
1054,YOR375C,-1,36.797297202771745
1055,YLR074C,-1,36.75886457779586
1056,YNR020C,-1,36.75425441490886
1057,YLR372W,-1,36.750529391688886
1058,YOR356W,-1,36.73387690420634
1059,YKR008W,-1,36.72408387575018
1060,YGL097W,-1,36.7092881249297
1061,YDR146C,-1,36.70758747600733
1062,YMR308C,-1,36.70332690919207
1063,YOR004W,-1,36.6857389868173
1064,YIL020C,-1,36.683012626179334
1065,YGR284C,-1,36.682129225246285
1066,YDR422C,-1,36.671607101448444
1067,YDR456W,-1,36.653596803954514
1068,YLR066W,-1,36.65351468509846
1069,YBR253W,-1,36.64623314727584
1070,YKR003W,-1,36.640590761895
1071,YLL021W,-1,36.6404292118461
1072,YEL063C,-1,36.63832767757668
1073,YBR001C,-1,36.62368928463556
1074,YFR032C-A,-1,36.62094486594083
1075,YNR052C,-1,36.59213269332406
1076,YNL253W,-1,36.53773900396321
1077,YLR051C,-1,36.521117101841
1078,YNR041C,-1,36.515797013416886
1079,YOR257W,-1,36.51075580356198
1080,YDR329C,-1,36.49714125621568
1081,YOR380W,-1,36.47382007021389
1082,YDR361C,-1,36.45915948861027
1083,YLR219W,-1,36.44309778953857
1084,YMR021C,-1,36.420961465266664
1085,YLR321C,-1,36.401895799319846
1086,YJL148W,-1,36.38115364124718
1087,YOL016C,-1,36.374056625263506
1088,YPL244C,-1,36.369062792037354
1089,YKL059C,-1,36.361611859261984
1090,YDR453C,-1,36.338645306815394
1091,YJR091C,-1,36.29057839744087
1092,YNL307C,-1,36.27702783692553
1093,YJL059W,-1,36.276097234109216
1094,YIL003W,-1,36.251894721482216
1095,YBR283C,-1,36.24769970210525
1096,YHR069C,-1,36.226936522630695
1097,YGL123W,-1,36.21847771364993
1098,YGR044C,-1,36.20267035340703
1099,YOL126C,-1,36.19510256263222
1100,YHR181W,-1,36.19326813768066
1101,YNL287W,-1,36.1732891219599
1102,YLR216C,-1,36.170923245520825
1103,YLR299W,-1,36.15325686486783
1104,YDR022C,-1,36.13154601599166
1105,YDL008W,-1,36.12237585012935
1106,YDR047W,-1,36.108489394903586
1107,YCR034W,-1,36.103452100731246
1108,YMR270C,-1,36.08778508389814
1109,YKR024C,-1,36.06762567932523
1110,YBR010W,-1,36.04372223889618
1111,YDL117W,-1,36.02900962664398
1112,YIL103W,-1,36.020200949971425
1113,YPL138C,-1,36.01945768534628
1114,YBR170C,-1,35.99878326742393
1115,YOR386W,-1,35.972044070867454
1116,YGR179C,-1,35.95196014465296
1117,YGR023W,-1,35.94617695758335
1118,YOR171C,-1,35.94062027202972
1119,YML048W,-1,35.93913582725015
1120,YLR070C,-1,35.93311526459914
1121,YFL037W,-1,35.929725894456126
1122,YJL069C,-1,35.92109569130319
1123,YOR233W,-1,35.909129003400494
1124,YMR263W,-1,35.90604713259427
1125,YNL075W,-1,35.8985115753929
1126,YLR093C,-1,35.879204953324184
1127,YOR067C,-1,35.87262431617936
1128,YGL213C,-1,35.854344746172956
1129,YLR276C,-1,35.847634726089495
1130,YHL035C,-1,35.84136282428818
1131,YLL031C,-1,35.827404986385545
1132,YGL003C,-1,35.82272713937209
1133,YER142C,-1,35.80918499460234
1134,YNL133C,-1,35.79581442839208
1135,YDR306C,-1,35.77256206100516
1136,YNR046W,-1,35.738168101387394
1137,YNL049C,-1,35.729316176623
1138,YMR212C,-1,35.71790636802402
1139,YOL077C,-1,35.7162311675976
1140,YJR130C,-1,35.712065180811805
1141,YNL256W,-1,35.69273394072126
1142,YPR137W,-1,35.69007493058665
1143,YNL135C,-1,35.68686363979087
1144,YNR008W,-1,35.67310399032152
1145,YNR006W,-1,35.670017394639004
1146,YBL024W,-1,35.66991278700934
1147,YCR038C,-1,35.665842251455786
1148,YDR308C,-1,35.65281261107128
1149,YGL078C,-1,35.65169691404724
1150,YBL076C,-1,35.64697555783992
1151,YGR200C,-1,35.640184779825546
1152,YPL270W,-1,35.63744700305995
1153,YDR085C,-1,35.62430734297676
1154,YLR340W,-1,35.60120465060372
1155,YKL104C,-1,35.592292422124046
1156,YGL244W,-1,35.58618537622573
1157,YGL223C,-1,35.575604317462414
1158,YOL115W,-1,35.570519249706265
1159,YDR346C,-1,35.56844038464078
1160,YBR229C,-1,35.563018678606795
1161,YMR014W,-1,35.55251142189783
1162,YLR110C,-1,35.55142291414549
1163,YJR062C,-1,35.53270468801338
1164,YKL189W,-1,35.52559684256889
1165,YOR021C,-1,35.52088412998181
1166,YDR021W,-1,35.520263627147884
1167,YNL316C,-1,35.513050317581715
1168,YJL121C,-1,35.504378524945196
1169,YGR120C,-1,35.485785844007076
1170,YOR208W,-1,35.477912049421406
1171,YLR067C,0,35.47242709677448
1172,YPL053C,-1,35.44846127561334
1173,YMR170C,-1,35.4446439142392
1174,YER122C,-1,35.433577628223276
1175,YGL044C,-1,35.4123740894689
1176,YLR130C,-1,35.407483671628995
1177,YPR138C,-1,35.39518054467544
1178,YML006C,-1,35.38575040627205
1179,YHL031C,-1,35.36468278061676
1180,YGR163W,-1,35.349404813541156
1181,YLR175W,-1,35.33789358151485
1182,YOL088C,-1,35.33581602253638
1183,YLR301W,-1,35.33307601665683
1184,YGR038W,-1,35.31075426166399
1185,YNL124W,-1,35.30924280644217
1186,YOL103W,-1,35.286810456869695
1187,YGR070W,-1,35.282049453856644
1188,YFL022C,-1,35.18537260539781
1189,YNL231C,-1,35.18023360528039
1190,YJL167W,-1,35.178185822860506
1191,YIL075C,-1,35.17692763311243
1192,YHR103W,-1,35.16917360426693
1193,YHR089C,-1,35.16390959888818
1194,YGR264C,-1,35.15803049683871
1195,YER105C,-1,35.15545109226182
1196,YGL077C,-1,35.14966602778051
1197,YJL116C,1,35.145799946957496
1198,YMR129W,-1,35.13750755709403
1199,YKL109W,-1,35.12352090256218
1200,YJR143C,-1,35.07447622567265
1201,YBR218C,-1,35.07341501201017
1202,YLR314C,-1,35.06868750848915
1203,YNL169C,-1,35.05994086278607
1204,YNL223W,-1,35.05010427147819
1205,YCR012W,-1,35.04691876684748
1206,YGR103W,-1,35.03686566869645
1207,YDR101C,-1,35.013998765844235
1208,YDR158W,-1,35.00026757403255
1209,YDR389W,-1,34.98046604192223
1210,YDR234W,-1,34.971541145201925
1211,YPL081W,-1,34.971347184316585
1212,YMR313C,-1,34.96532044263941
1213,YOR249C,-1,34.9529472609579
1214,YKL172W,-1,34.94844969511509
1215,YLR273C,-1,34.942420311319495
1216,YPR051W,-1,34.93830716573413
1217,YDL216C,-1,34.9227971447001
1218,YNL154C,-1,34.90841864342269
1219,YOL025W,-1,34.892468813583875
1220,YPL265W,-1,34.88772244141066
1221,YPL249C-A,-1,34.87602955418072
1222,YKL078W,-1,34.86086741442785
1223,YML085C,-1,34.811317096534665
1224,YGR162W,-1,34.796115633950166
1225,YKL021C,-1,34.79461032462574
1226,YMR026C,-1,34.789408427508825
1227,YER032W,-1,34.77751354156696
1228,YDR473C,-1,34.7701636187183
1229,YPL259C,-1,34.76687580685113
1230,YJR058C,-1,34.756829098891686
1231,YMR005W,-1,34.75413446477428
1232,YPR178W,-1,34.74904096229991
1233,YPL234C,-1,34.71154795915007
1234,YBL075C,-1,34.704317231300905
1235,YBR271W,-1,34.66524251403591
1236,YPL131W,-1,34.66373465191725
1237,YDL092W,-1,34.66285870528668
1238,YDL143W,-1,34.64859967620829
1239,YFR044C,-1,34.636098941447926
1240,YGR268C,-1,34.62695389892579
1241,YOR185C,-1,34.62636580751382
1242,YLR277C,-1,34.62463396872886
1243,YPL212C,-1,34.62126133666405
1244,YMR261C,-1,34.6022475746468
1245,YFL005W,-1,34.5811943682873
1246,YMR174C,-1,34.57733639518358
1247,YNL261W,-1,34.57139875943164
1248,YLR426W,-1,34.55382460349506
1249,YJR001W,-1,34.553383301223334
1250,YDR054C,-1,34.5302566947274
1251,YOL021C,-1,34.5226750114679
1252,YLR185W,-1,34.518045533425095
1253,YGR157W,-1,34.5146860901481
1254,YDR162C,-1,34.494401636376836
1255,YDR118W,-1,34.48488603228489
1256,YBR228W,-1,34.48296253168678
1257,YHR072W,-1,34.45333490765755
1258,YDR153C,-1,34.43591379535235
1259,YGR187C,-1,34.43225684793836
1260,YJL101C,-1,34.4116243828411
1261,YGR281W,-1,34.40455099067003
1262,YFL048C,-1,34.38803706056591
1263,YLR090W,-1,34.378660762648806
1264,YMR318C,-1,34.372812485386135
1265,YPL174C,-1,34.371211028322136
1266,YGL065C,-1,34.370544516145856
1267,YGL234W,-1,34.35898558558728
1268,YER055C,-1,34.358329285287844
1269,YIL063C,-1,34.35759234662419
1270,YDR288W,-1,34.34180164149166
1271,YAR007C,-1,34.33770132039801
1272,YOR278W,-1,34.33719090002081
1273,YPL243W,-1,34.32663845646974
1274,YOL124C,-1,34.29889379533898
1275,YNL209W,-1,34.29357507050541
1276,YLR178C,-1,34.29078776713121
1277,YJL071W,-1,34.28811125728089
1278,YML076C,-1,34.28717236263469
1279,YKR027W,-1,34.27584156449937
1280,YNL096C,-1,34.27222289163848
1281,YJR092W,-1,34.26915263519727
1282,YGR134W,-1,34.257736548548564
1283,YIR006C,-1,34.2428735864259
1284,YGR041W,-1,34.23666023174994
1285,YEL054C,-1,34.22672080555176
1286,YDL155W,-1,34.22103552900844
1287,YKL119C,-1,34.20423261383577
1288,YMR137C,-1,34.19673161129765
1289,YPR008W,-1,34.19384431134169
1290,YNL158W,-1,34.18571460575515
1291,YDL150W,-1,34.18156121945145
1292,YPR179C,-1,34.17620087348591
1293,YDL174C,-1,34.17504751369573
1294,YNL291C,-1,34.139981740756795
1295,YNL039W,-1,34.12980083203651
1296,YLR044C,-1,34.127414599946604
1297,YGL236C,0,34.126593176051415
1298,YDR373W,-1,34.12289909903712
1299,YGL147C,-1,34.122851553863626
1300,YBR115C,-1,34.118570606762205
1301,YJR109C,-1,34.10940367313651
1302,YOR332W,-1,34.099501400008194
1303,YCL018W,-1,34.070077662971016
1304,YML019W,-1,34.05792125761438
1305,YIL033C,-1,34.05089613704877
1306,YLR200W,-1,34.04926891161035
1307,YGR247W,-1,34.045969321775075
1308,YPR101W,-1,34.04236142271671
1309,YJR006W,-1,34.038006278347765
1310,YOR133W,-1,34.01558823007189
1311,YMR053C,-1,34.00509480406684
1312,YDR243C,-1,33.987164488797404
1313,YPL117C,-1,33.96626662573908
1314,YDR083W,-1,33.95326263324081
1315,YDR395W,-1,33.94239674326999
1316,YJL029C,-1,33.91434083297667
1317,YDR139C,-1,33.905510534174596
1318,YML031W,-1,33.90166286896273
1319,YBR129C,-1,33.894353321328964
1320,YLR350W,-1,33.890699856234626
1321,YKR028W,-1,33.87446691955681
1322,YNL085W,-1,33.84993177400429
1323,YNL112W,-1,33.84728397416881
1324,YNR031C,-1,33.832542317798755
1325,YNL062C,-1,33.81764925457594
1326,YPR055W,-1,33.81447291484194
1327,YOR188W,-1,33.79176915946686
1328,YKR084C,-1,33.787038069477326
1329,YNL119W,-1,33.78095582371179
1330,YPL028W,-1,33.77389867509052
1331,YDR404C,-1,33.77187134923955
1332,YDR289C,-1,33.749003025605916
1333,YER110C,-1,33.74842626032438
1334,YKL197C,-1,33.743295625931296
1335,YBR265W,-1,33.73053870072067
1336,YNR023W,-1,33.72561151590844
1337,YDL060W,-1,33.72191549791797
1338,YOR372C,-1,33.721489040210024
1339,YFL017C,-1,33.713888321382
1340,YOR323C,-1,33.708794558280715
1341,YGR178C,-1,33.69756524472193
1342,YER046W,-1,33.69238128245086
1343,YDR264C,-1,33.689327375900916
1344,YHL033C,-1,33.689035603579896
1345,YNL007C,-1,33.686866525638415
1346,YJL103C,-1,33.686591474959165
1347,YDL076C,-1,33.67657967783587
1348,YDL192W,-1,33.6655289068276
1349,YHR111W,-1,33.65538325878612
1350,YKL106W,-1,33.6461325758965
1351,YNL272C,-1,33.64404256782109
1352,YBR142W,-1,33.64295712730887
1353,YDL047W,-1,33.640988669791454
1354,YBR168W,-1,33.63681527965741
1355,YDL201W,-1,33.63375784871845
1356,YJR064W,-1,33.62794141436053
1357,YGR141W,-1,33.624686330998884
1358,YNL041C,-1,33.6108850473275
1359,YOR260W,-1,33.60793711430877
1360,YNL229C,-1,33.607280513651745
1361,YNR049C,-1,33.59543477240652
1362,YOR308C,-1,33.57950432849202
1363,YDL088C,-1,33.56776186458683
1364,YIL079C,-1,33.563005285844646
1365,YBR087W,-1,33.54594160971039
1366,YLR360W,-1,33.54522403797086
1367,YJR139C,-1,33.538704703008875
1368,YPL219W,-1,33.49034772877598
1369,YKL181W,-1,33.47551040504226
1370,YDR421W,-1,33.47214993668108
1371,YKL096W-A,-1,33.47027610257737
1372,YCR067C,-1,33.46159488570879
1373,YNR033W,-1,33.442447306386725
1374,YPL069C,-1,33.43842424488939
1375,YJL109C,-1,33.43580959317632
1376,YIL077C,-1,33.432888708776055
1377,YPL218W,-1,33.41614692340727
1378,YHR133C,-1,33.404138547637174
1379,YGR277C,-1,33.40385316290178
1380,YJL099W,-1,33.32920358172464
1381,YOR198C,-1,33.30915955245278
1382,YOL097C,-1,33.29518712120037
1383,YBL034C,-1,33.29382671304495
1384,YBL033C,-1,33.29222703654197
1385,YIR034C,-1,33.28827515465096
1386,YIL101C,-1,33.28300240883897
1387,YKL140W,-1,33.27560710173202
1388,YMR153W,-1,33.27277902430944
1389,YDL054C,-1,33.246966195906
1390,YHR043C,-1,33.24676594102402
1391,YOL043C,-1,33.24325197313573
1392,YPL111W,-1,33.241212303739864
1393,YCL038C,-1,33.22758991105816
1394,YMR149W,-1,33.222582349481186
1395,YBR237W,-1,33.190923612818096
1396,YOR358W,-1,33.18408132475679
1397,YHL007C,-1,33.17856207380235
1398,YHR129C,-1,33.15448210128866
1399,YFL027C,-1,33.1308635841076
1400,YPL155C,-1,33.11153124241201
1401,YDR353W,-1,33.10592756709704
1402,YLR260W,-1,33.104560280939154
1403,YIL105C,-1,33.10333103168978
1404,YHR001W,-1,33.092229005712575
1405,YLR369W,-1,33.08327121950075
1406,YJR083C,-1,33.08175288773191
1407,YNL199C,-1,33.071337193361614
1408,YDR411C,-1,33.068696554854654
1409,YKL209C,-1,33.06148674962388
1410,YOR018W,-1,33.0453614008718
1411,YGL169W,-1,33.04333033471539
1412,YGR056W,-1,33.04186733162962
1413,YPL256C,-1,33.034413992400154
1414,YLR153C,-1,33.02341121663714
1415,YDL112W,-1,33.022781823203815
1416,YGL208W,-1,33.01671638708456
1417,YGL054C,-1,33.00890860031129
1418,YPR072W,-1,32.997018494823806
1419,YPR190C,-1,32.99580802067523
1420,YKL152C,-1,32.98607417578887
1421,YML068W,-1,32.981142603704285
1422,YHL034C,-1,32.95219456580233
1423,YMR243C,-1,32.94569062176063
1424,YDR212W,-1,32.908159626041744
1425,YPR010C,-1,32.90391968441024
1426,YCR072C,-1,32.877208875588195
1427,YJR090C,-1,32.87222947301532
1428,YLL028W,-1,32.87078787994392
1429,YDR287W,-1,32.85475954067624
1430,YMR216C,-1,32.838821945693894
1431,YLR272C,-1,32.83618103572212
1432,YOL068C,-1,32.83607564989933
1433,YHR026W,-1,32.83599517593733
1434,YDR515W,-1,32.83204178978205
1435,YJR132W,-1,32.81731830966919
1436,YDR418W,-1,32.81254374021873
1437,YBR016W,-1,32.81238429671805
1438,YLR435W,-1,32.8090347077979
1439,YHR019C,-1,32.80264919479761
1440,YHR050W,-1,32.80121835025046
1441,YDR208W,-1,32.76810499412289
1442,YIL118W,-1,32.76610276673108
1443,YKL204W,-1,32.76001195891058
1444,YMR246W,-1,32.7543176468932
1445,YMR146C,-1,32.740740890282254
1446,YJL157C,-1,32.73064926234472
1447,YBL103C,-1,32.716002161188044
1448,YDR092W,-1,32.69518241388883
1449,YNL290W,-1,32.6905182245216
