GO Term ID,GO Term Name,Num Genes,NN Nes,SPELL NES,NES Difference
GO:0009605,response to external stimulus,174,0.7868912377285862,-0.7225824403866951,1.509473678115281
GO:0009306,protein secretion,22,1.4026665419216566,1.2583539075649104,0.14431263435674624
GO:0070887,cellular response to chemical stimulus,387,1.5104514318331097,1.1407240625230504,0.36972736931005934
GO:0031667,response to nutrient levels,157,0.8026596783968629,-0.7778667666030504,1.5805264449999132
GO:0044271,cellular nitrogen compound biosynthetic process,1500,1.147586330127003,1.3857391788309823,-0.23815284870397924
GO:0051603,proteolysis involved in protein catabolic process,270,2.242086293065615,2.411688556952753,-0.16960226388713817
GO:0061025,membrane fusion,60,2.0222766642379764,2.1517288888477064,-0.12945222460973005
GO:0006119,oxidative phosphorylation,35,3.06273233125234,2.396389674760446,0.666342656491894
GO:0035601,protein deacylation,30,1.0132486171250132,1.6657011639137678,-0.6524525467887545
GO:0022603,regulation of anatomical structure morphogenesis,31,0.8113702367716531,0.7809058029894137,0.030464433782239397
GO:0048259,regulation of receptor-mediated endocytosis,11,0.8967936152764073,1.3633570135979067,-0.4665633983214994
GO:0006400,tRNA modification,83,-2.446688544844742,-0.6926236870469487,-1.7540648577977935
GO:0002097,tRNA wobble base modification,33,-1.4657378588547805,0.8460124516605487,-2.311750310515329
GO:0002098,tRNA wobble uridine modification,30,-1.31445680197799,0.9013769445091712,-2.2158337464871614
GO:0006816,calcium ion transport,16,0.8574733271170591,-0.6551753916934203,1.5126487188104796
GO:0030488,tRNA methylation,25,-2.0348870520039366,-1.285398282047596,-0.7494887699563406
GO:0072330,monocarboxylic acid biosynthetic process,60,1.3230291335386402,1.1329102270140132,0.19011890652462693
GO:0043436,oxoacid metabolic process,431,1.8479945240957776,1.0300385545116748,0.8179559695841028
GO:0072593,reactive oxygen species metabolic process,19,2.0223601483824454,0.9615295792454508,1.0608305691369946
GO:0044283,small molecule biosynthetic process,348,1.7639098646621183,1.015106533786132,0.7488033308759863
GO:0044282,small molecule catabolic process,156,1.526830611284015,0.9202183034728584,0.6066123078111567
GO:0006412,translation,506,2.125346843927719,1.8103480318284548,0.3149988120992644
GO:0002181,cytoplasmic translation,194,-0.4936666275463328,-3.558976235218166,3.0653096076718334
GO:0006414,translational elongation,48,-0.8090344808566823,-1.1268130956612856,0.31777861480460334
GO:0002182,cytoplasmic translational elongation,12,-1.6114863959447594,-1.360678327762986,-0.2508080681817735
GO:0006415,translational termination,26,0.9967471649128444,-1.0789041135241093,2.0756512784369536
GO:0006986,response to unfolded protein,50,1.839815911737702,1.3165534818101623,0.5232624299275397
GO:0051788,response to misfolded protein,21,1.514982505581305,1.2438928151024748,0.27108969047883025
GO:0010033,response to organic substance,265,1.3999362900800345,1.5080421590198936,-0.10810586893985907
GO:0009607,response to biotic stimulus,13,0.7319247763432728,1.5865997796444389,-0.8546750033011661
GO:0042592,homeostatic process,270,1.8626694541471005,1.4741038429068685,0.38856561124023203
GO:0016485,protein processing,50,2.4464328979591703,2.326699413836612,0.11973348412255813
GO:0051649,establishment of localization in cell,786,2.2977527340741823,2.259256998119334,0.03849573595484834
GO:1903050,regulation of proteolysis involved in protein catabolic process,21,1.2957467271730654,1.7692206725059536,-0.4734739453328882
GO:0031330,negative regulation of cellular catabolic process,34,1.205388579477741,1.5688386997698958,-0.36345012029215473
GO:0045732,positive regulation of protein catabolic process,13,1.5582920386252523,1.830510558237843,-0.2722185196125906
GO:1903052,positive regulation of proteolysis involved in protein catabolic process,12,1.5038543330520524,1.942255090115199,-0.4384007570631465
GO:0051094,positive regulation of developmental process,13,1.1047971398718464,-0.663975963474389,1.7687731033462355
GO:0050789,regulation of biological process,1716,1.040716769512,1.2586990941984129,-0.21798232468641277
GO:0032101,regulation of response to external stimulus,28,-1.3431169542916872,1.1059301453855863,-2.4490470996772737
GO:0032103,positive regulation of response to external stimulus,12,-1.5982505608600066,-0.4850085562762721,-1.1132420045837346
GO:0043043,peptide biosynthetic process,510,2.1413911021336705,1.7985327079746545,0.342858394159016
GO:0051046,regulation of secretion,11,0.8558490279430341,0.9824549694301,-0.12660594148706594
GO:0031326,regulation of cellular biosynthetic process,808,-0.9886394063259164,1.2743991172852898,-2.2630385236112063
GO:0034248,regulation of cellular amide metabolic process,192,-1.1519510017194174,1.3886657161549498,-2.540616717874367
GO:0031327,negative regulation of cellular biosynthetic process,301,-1.117133785059212,1.30301500444704,-2.420148789506252
GO:0034249,negative regulation of cellular amide metabolic process,86,-1.4841935613046973,1.1767619223629002,-2.6609554836675975
GO:0031328,positive regulation of cellular biosynthetic process,413,0.9304840295916678,1.4123687133064904,-0.4818846837148226
GO:0034250,positive regulation of cellular amide metabolic process,53,1.261870054769903,1.6680806771255623,-0.4062106223556592
GO:0048583,regulation of response to stimulus,212,-0.744930231317194,1.4388333076348705,-2.1837635389520647
GO:0048585,negative regulation of response to stimulus,64,-0.9352188509130752,1.035369010633925,-1.9705878615470003
GO:0048584,positive regulation of response to stimulus,58,-1.0284471432521416,1.2990890684529213,-2.3275362117050626
GO:0009058,biosynthetic process,2031,1.5536884469657488,1.458602296644708,0.09508615032104073
GO:0030258,lipid modification,40,1.824171716640247,1.101535172835132,0.722636543805115
GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,11,1.2972408492042813,1.0598152634396167,0.23742558576466455
GO:0032502,developmental process,250,-1.0276117143918888,-1.7942753888347012,0.7666636744428124
GO:0050794,regulation of cellular process,1575,1.0347697956525923,1.255561458629484,-0.2207916629768918
GO:1903530,regulation of secretion by cell,11,0.8576959484071465,0.9871430935120812,-0.1294471451049347
GO:1905039,carboxylic acid transmembrane transport,68,-0.700387916080246,-0.9904131611639692,0.2900252450837232
GO:0003333,amino acid transmembrane transport,48,-1.0110296615596293,-1.0286698603060334,0.0176401987464041
GO:0007018,microtubule-based movement,24,-0.644964004275827,0.56794911014104,-1.212913114416867
GO:0099111,microtubule-based transport,21,0.6902956273625774,-0.7876981501238453,1.4779937774864227
GO:0048522,positive regulation of cellular process,730,1.0544906131068823,1.360314023544628,-0.30582341043774575
GO:0048523,negative regulation of cellular process,594,-0.962902830300806,1.1774952675714143,-2.1403980978722204
GO:0030952,establishment or maintenance of cytoskeleton polarity,16,0.7618959722735945,1.2641212137721012,-0.5022252414985067
GO:0051258,protein polymerization,48,1.7634822332656337,1.3849455817061729,0.3785366515594608
GO:0032271,regulation of protein polymerization,33,1.933028333718499,1.602169659969985,0.33085867374851397
GO:0007186,G protein-coupled receptor signaling pathway,16,-0.7058696560321575,0.6637910937579576,-1.369660749790115
GO:0007155,cell adhesion,23,-1.5044505548125142,-1.6424040218610907,0.13795346704857647
GO:0033043,regulation of organelle organization,261,1.7584636562874167,1.839901018891345,-0.0814373626039282
GO:0051493,regulation of cytoskeleton organization,91,1.9401141213382167,2.014510137411171,-0.07439601607295421
GO:0010646,regulation of cell communication,155,0.7720155088735778,1.2562284779921715,-0.4842129691185937
GO:0044238,primary metabolic process,3446,1.437310938056093,1.1163357544845054,0.3209751835715875
GO:0071704,organic substance metabolic process,3641,1.4441734690633183,1.173804521713117,0.27036894735020134
GO:0005975,carbohydrate metabolic process,263,1.7140175828542508,-0.8480615038452215,2.5620790866994723
GO:0043170,macromolecule metabolic process,2848,-1.0922700772567349,1.1262078479190551,-2.2184779251757902
GO:0006073,cellular glucan metabolic process,60,1.2248344260703348,0.7669653263456887,0.45786909972464607
GO:0006112,energy reserve metabolic process,36,0.9855107187992644,0.8997931732449137,0.08571754555435074
GO:0005977,glycogen metabolic process,34,1.1117121237291407,1.0423517554084083,0.06936036832073245
GO:0009250,glucan biosynthetic process,45,1.1397014079093022,0.5490533500503371,0.5906480578589651
GO:0005978,glycogen biosynthetic process,23,-0.929441467218041,0.7028383343809879,-1.632279801599029
GO:0010962,regulation of glucan biosynthetic process,14,1.3736506574699998,0.875099555114477,0.4985511023555228
GO:0070873,regulation of glycogen metabolic process,17,1.4484723963226636,1.1587446645208557,0.2897277318018079
GO:0005979,regulation of glycogen biosynthetic process,12,1.130639800339782,0.7158621832658123,0.41477761707396965
GO:0009251,glucan catabolic process,11,-1.2445166197531254,-0.6475515163135631,-0.5969651034395623
GO:0009311,oligosaccharide metabolic process,31,0.6120699387882368,-1.3274973156080208,1.9395672543962577
GO:0044262,cellular carbohydrate metabolic process,171,1.5929276865656,0.690576560844793,0.9023511257208069
GO:0005991,trehalose metabolic process,12,-1.05631943594632,0.9435831601248073,-1.9999025960711272
GO:0044281,small molecule metabolic process,761,1.8814053515759244,1.1698708145743515,0.7115345370015729
GO:0005996,monosaccharide metabolic process,82,1.5106064693413632,-0.9283573707789752,2.4389638401203384
GO:0019318,hexose metabolic process,72,1.434503149990279,-1.0273287293500124,2.4618318793402914
GO:0019320,hexose catabolic process,12,-1.0978994586116633,-1.6550156166390684,0.5571161580274051
GO:0006796,phosphate-containing compound metabolic process,702,1.7511120207478033,1.4092761690390836,0.34183585170871966
GO:0019637,organophosphate metabolic process,386,1.99886588155112,1.485545788585455,0.5133200929656649
GO:1901135,carbohydrate derivative metabolic process,337,2.1247332915815904,1.4858283462226325,0.6389049453589579
GO:0006006,glucose metabolic process,55,1.8948511405145136,-0.6088294946708814,2.503680635185395
GO:0016310,phosphorylation,328,1.2687442013557912,1.0088696891022753,0.259874512253516
GO:0006793,phosphorus metabolic process,722,1.7568635778270414,1.3835687289274956,0.3732948488995458
GO:0009225,nucleotide-sugar metabolic process,15,1.2878997375332757,-0.8054533316795447,2.0933530692128204
GO:0006012,galactose metabolic process,13,-1.1783119450484312,-1.6421283347994806,0.46381638975104944
GO:0046390,ribose phosphate biosynthetic process,79,1.987621061231756,1.3932380170291483,0.5943830442026077
GO:0019751,polyol metabolic process,44,1.248299938965472,0.7350213941329727,0.5132785448324994
GO:0034637,cellular carbohydrate biosynthetic process,58,1.1754607871500748,-0.548223040389831,1.7236838275399058
GO:0046173,polyol biosynthetic process,19,-0.6909878997791005,-0.547019031946428,-0.1439688678326725
GO:0006022,aminoglycan metabolic process,27,0.7274660776458923,-0.7584450110008062,1.4859110886466986
GO:1901137,carbohydrate derivative biosynthetic process,236,1.9487509209524183,1.6871722250494194,0.26157869590299887
GO:0006023,aminoglycan biosynthetic process,19,0.5927555471154747,0.8525656821364674,-0.2598101350209927
GO:1901136,carbohydrate derivative catabolic process,29,1.486560094399384,1.0666825777877795,0.41987751661160444
GO:0009100,glycoprotein metabolic process,90,2.034314016824552,1.8675671238307456,0.16674689299380652
GO:1901071,glucosamine-containing compound metabolic process,28,0.6578451125124777,-0.7778776152435887,1.4357227277560662
GO:0006030,chitin metabolic process,27,0.7153427226889716,-0.753476329762324,1.4688190524512956
GO:1901073,glucosamine-containing compound biosynthetic process,19,0.5933656330764736,0.8244453508689611,-0.23107971779248748
GO:0006031,chitin biosynthetic process,19,0.5973189983461551,0.8357433370678587,-0.23842433872170365
GO:0006037,cell wall chitin metabolic process,21,0.8496885930324163,0.7638468270798435,0.08584176595257276
GO:0042546,cell wall biogenesis,115,-0.8179658649449739,-1.5874189219062411,0.7694530569612672
GO:0006038,cell wall chitin biosynthetic process,17,0.7601797737968897,0.9344615243898754,-0.17428175059298567
GO:0006040,amino sugar metabolic process,31,0.8720597493751788,-0.6455208399182212,1.5175805892934
GO:0046349,amino sugar biosynthetic process,22,0.8955953328717923,1.0553990401390545,-0.15980370726726223
GO:0019752,carboxylic acid metabolic process,412,1.8930816134241952,1.034095897082864,0.8589857163413313
GO:0006056,mannoprotein metabolic process,19,0.6414644581114695,1.3937485230515807,-0.7522840649401112
GO:0009101,glycoprotein biosynthetic process,84,1.9417008966291416,1.7686289145213678,0.17307198210777375
GO:0019400,alditol metabolic process,19,1.0943926071163383,-1.0699356207608977,2.164328227877236
GO:0032787,monocarboxylic acid metabolic process,168,2.038327246256652,0.9409310442399884,1.0973962020166637
GO:0072329,monocarboxylic acid catabolic process,36,1.7671556238476305,1.1517901032599929,0.6153655205876376
GO:1901615,organic hydroxy compound metabolic process,162,1.428941697744195,0.9661110729191426,0.46283062482505255
GO:0006066,alcohol metabolic process,125,1.7091792523047582,0.8371959562534166,0.8719832960513416
GO:0034308,primary alcohol metabolic process,24,0.5847175657411522,-1.6649844931729612,2.2497020589141132
GO:0006091,generation of precursor metabolites and energy,211,2.605145016849652,1.844178403438825,0.760966613410827
GO:0006071,glycerol metabolic process,14,1.1681351620513771,-0.5255781634223224,1.6937133254736996
GO:0044042,glucan metabolic process,60,1.243607165085898,0.7518882723117829,0.49171889277411507
GO:0044264,cellular polysaccharide metabolic process,63,1.3256505032887032,0.8445103095399841,0.4811401937487191
GO:0051273,beta-glucan metabolic process,25,1.2905015305434169,-0.8776016116405044,2.1681031421839214
GO:0006074,(1->3)-beta-D-glucan metabolic process,11,-1.0738390353540548,-1.4369978741415488,0.363158838787494
GO:0051274,beta-glucan biosynthetic process,25,1.296611056165321,-0.8744364288484788,2.1710474850138
GO:0006075,(1->3)-beta-D-glucan biosynthetic process,11,-1.1016692363180902,-1.4491500689449848,0.34748083262689455
GO:0006081,cellular aldehyde metabolic process,38,-0.894356566026855,-1.1139356191895378,0.21957905316268278
GO:0006637,acyl-CoA metabolic process,24,2.4273612485096314,1.733287398088866,0.6940738504207655
GO:0006084,acetyl-CoA metabolic process,14,2.113448298623748,1.903496340531572,0.20995195809217604
GO:0006090,pyruvate metabolic process,41,1.8542852290144571,-0.5153251540875354,2.3696103831019926
GO:0006089,lactate metabolic process,11,0.8385845443889921,-0.9659297628983544,1.8045143072873464
GO:0019319,hexose biosynthetic process,33,2.048221145868963,-0.8656672323754442,2.9138883782444074
GO:0006094,gluconeogenesis,33,2.0755677482966943,-0.8570546412050684,2.9326223895017627
GO:0006757,ATP generation from ADP,29,1.621342529825956,-0.8452166050659222,2.4665591348918783
GO:0006096,glycolytic process,29,1.6235245929568318,-0.843052064252718,2.4665766572095498
GO:0006740,NADPH regeneration,16,1.2999886407831505,-0.6252075496499518,1.9251961904331023
GO:0051156,glucose 6-phosphate metabolic process,21,0.9493674223608344,-0.631525915800108,1.5808933381609425
GO:0006098,pentose-phosphate shunt,13,1.181315859787346,-0.7882053211471243,1.9695211809344704
GO:0009060,aerobic respiration,89,3.220781987142288,2.809044739209955,0.4117372479323329
GO:0006099,tricarboxylic acid cycle,30,2.901099691564599,2.1348902317974314,0.7662094597671674
GO:1902652,secondary alcohol metabolic process,43,1.950612331939611,1.524133991592492,0.42647834034711884
GO:0043648,dicarboxylic acid metabolic process,50,2.1134819299107765,1.786185101259934,0.32729682865084264
GO:0080090,regulation of primary metabolic process,1051,0.9849302783675428,1.297876563117748,-0.31294628475020525
GO:0006109,regulation of carbohydrate metabolic process,43,1.7192803584587637,1.1135733477521443,0.6057070107066194
GO:0043467,regulation of generation of precursor metabolites and energy,33,0.9807152700594312,0.8558396959398069,0.12487557411962424
GO:0010906,regulation of glucose metabolic process,20,1.658785052052051,0.8557281427486921,0.8030569093033589
GO:0043255,regulation of carbohydrate biosynthetic process,32,1.6199787692562877,0.9903961063002408,0.6295826629560469
GO:0006111,regulation of gluconeogenesis,17,1.600123625061933,0.9415897780428412,0.6585338470190919
GO:0015980,energy derivation by oxidation of organic compounds,158,2.6436147155274314,2.199453597417037,0.4441611181103946
GO:0006113,fermentation,15,0.8806407295448015,-1.5220526815702666,2.4026934111150684
GO:0034309,primary alcohol biosynthetic process,14,-0.7587788936959501,-1.8258212620734064,1.0670423683774564
GO:0006734,NADH metabolic process,14,1.875743229300475,0.9787214435970574,0.8970217857034176
GO:0019674,NAD metabolic process,17,1.751093637902246,1.0641848905542148,0.6869087473480311
GO:0019646,aerobic electron transport chain,29,2.928719127008486,2.3289663375956797,0.5997527894128063
GO:0042775,mitochondrial ATP synthesis coupled electron transport,29,3.045538867852129,2.387675769707914,0.6578630981442148
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",11,2.2205181477490026,1.8207059555135257,0.3998121922354769
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",11,2.157209478878188,2.1265818916209343,0.030627587257253897
GO:0019538,protein metabolic process,1589,1.9251476641037877,1.931492413370717,-0.006344749266929295
GO:0042180,cellular ketone metabolic process,50,1.2325718488981836,1.7360053116112582,-0.5034334627130745
GO:0022904,respiratory electron transport chain,33,2.988040826440296,2.5031581703704013,0.48488265606989467
GO:0006725,cellular aromatic compound metabolic process,1982,-1.7240059525225624,-0.8353128518940285,-0.8886931006285339
GO:0034641,cellular nitrogen compound metabolic process,2346,-1.3554950139402304,-0.8148057837274651,-0.5406892302127653
GO:0006139,nucleobase-containing compound metabolic process,1900,-1.748975036349861,-0.8629935528949257,-0.8859814834549353
GO:0019219,regulation of nucleobase-containing compound metabolic process,743,-1.113987198805835,1.1210648123405662,-2.235052011146401
GO:0019220,regulation of phosphate metabolic process,148,1.428629234350081,1.4043334552745816,0.024295779075499402
GO:0062012,regulation of small molecule metabolic process,59,0.9782057668858604,0.4849490846664883,0.4932566822193721
GO:0009117,nucleotide metabolic process,180,1.977266271133006,1.1940768501696644,0.7831894209633417
GO:0006144,purine nucleobase metabolic process,21,0.8109174359062037,-1.0107668164687786,1.8216842523749823
GO:0006206,pyrimidine nucleobase metabolic process,15,-1.2987072656653118,-1.3281203057342492,0.029413040068937413
GO:0009112,nucleobase metabolic process,36,-0.9634179958936891,-1.2831064598544368,0.3196884639607477
GO:0072521,purine-containing compound metabolic process,131,2.2684486508765103,1.26605034949455,1.0023983013819602
GO:0072523,purine-containing compound catabolic process,14,1.4011317914571448,1.0304369489193683,0.3706948425377765
GO:0042278,purine nucleoside metabolic process,11,0.5912954762203503,0.735670041459497,-0.1443745652391467
GO:0006163,purine nucleotide metabolic process,115,2.271770048479787,1.3530282788710082,0.9187417696087787
GO:0009165,nucleotide biosynthetic process,116,1.8393323659865335,1.3518307715417697,0.4875015944447638
GO:0072522,purine-containing compound biosynthetic process,71,2.0355688295134944,1.6058930201095478,0.42967580940394656
GO:0006164,purine nucleotide biosynthetic process,66,2.132735052218559,1.594861531234823,0.537873520983736
GO:0009132,nucleoside diphosphate metabolic process,38,1.745250395442581,0.6288652571181298,1.1163851383244512
GO:0046939,nucleotide phosphorylation,32,1.7801114232596842,0.5776882603721325,1.2024231628875517
GO:0006165,nucleoside diphosphate phosphorylation,31,1.6947882239084096,0.5900599657787097,1.1047282581297
GO:0009152,purine ribonucleotide biosynthetic process,58,2.464914537907664,1.7614896086341336,0.7034249292735304
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,22,0.7304888575466114,-1.1120704207512837,1.842559278297895
GO:0046031,ADP metabolic process,31,1.7904589448272832,-0.6316468469848323,2.4221057918121156
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,21,2.641101838595273,1.6679418151171868,0.9731600234780864
GO:0046040,IMP metabolic process,13,1.059443185240028,0.9835970718652746,0.07584611337475333
GO:0006188,IMP biosynthetic process,12,0.9078606630202536,0.954704385658979,-0.04684372263872538
GO:0009166,nucleotide catabolic process,12,1.3873603503356882,0.9296876808678745,0.4576726694678137
GO:0072527,pyrimidine-containing compound metabolic process,44,-1.660959813309571,-1.4585249532788402,-0.20243486003073086
GO:0019856,pyrimidine nucleobase biosynthetic process,11,-0.9671688888735576,-1.3509844132272828,0.38381552435372523
GO:0019439,aromatic compound catabolic process,217,-1.193981985314646,1.1268772648299712,-2.3208592501446175
GO:0009116,nucleoside metabolic process,20,-0.5638882387889496,0.5650787686314607,-1.1289670074204103
GO:0006220,pyrimidine nucleotide metabolic process,21,-1.0359367119743914,-0.8309775980572474,-0.20495911391714405
GO:0072528,pyrimidine-containing compound biosynthetic process,36,-1.1715403391267605,-1.357715233616251,0.18617489448949054
GO:0006221,pyrimidine nucleotide biosynthetic process,20,-0.9938144548581436,-0.8664552030347014,-0.1273592518234422
GO:0009220,pyrimidine ribonucleotide biosynthetic process,15,-0.8847855068747489,-1.139501089861548,0.2547155829867992
GO:0044260,cellular macromolecule metabolic process,1567,1.4505063177113613,1.322289825253419,0.1282164924579423
GO:0090304,nucleic acid metabolic process,1703,-1.9635691516314528,-0.9598309437347752,-1.0037382078966777
GO:0006260,DNA replication,158,0.8622294817018716,1.043446680088547,-0.18121719838667527
GO:0032042,mitochondrial DNA metabolic process,13,1.2750762020371844,1.2881804805199637,-0.013104278482779286
GO:0071103,DNA conformation change,67,-1.0524860628462305,-1.2859743379360646,0.23348827508983416
GO:0006265,DNA topological change,13,0.9254677911235568,0.7370702473999601,0.18839754372359674
GO:1902299,pre-replicative complex assembly involved in cell cycle DNA replication,19,-1.8037865774395487,0.5787409393096604,-2.3825275167492093
GO:0033260,nuclear DNA replication,44,-1.153359440854542,-0.5958267560985506,-0.5575326847559914
GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,19,-1.7563694404875028,0.5855085912354909,-2.3418780317229935
GO:0006268,DNA unwinding involved in DNA replication,11,1.4798782521902347,1.6608177074195956,-0.18093945522936083
GO:0006270,DNA replication initiation,53,-1.2280278067937738,0.8041251091328527,-2.0321529159266265
GO:0022616,DNA strand elongation,31,0.7964140206573267,0.8719407646346379,-0.07552674397731118
GO:0006271,DNA strand elongation involved in DNA replication,28,1.0047923195463406,1.10019853132068,-0.09540621177433928
GO:0006272,leading strand elongation,12,0.9366576674780648,1.4017056775121888,-0.465048010034124
GO:0006273,lagging strand elongation,11,1.163146878648937,0.7176416565821511,0.4455052220667859
GO:0006275,regulation of DNA replication,55,-0.8773373723463279,0.614415955619155,-1.4917533279654829
GO:0006974,cellular response to DNA damage stimulus,362,0.9978808093976806,1.0594361312851173,-0.06155532188743662
GO:2001020,regulation of response to DNA damage stimulus,28,0.5358930084547003,1.2028283404240427,-0.6669353319693424
GO:0006282,regulation of DNA repair,19,0.7001347406767793,1.5244743806839278,-0.8243396400071485
GO:0006284,base-excision repair,19,0.7540881876497235,0.8749926196028573,-0.12090443195313383
GO:0006301,postreplication repair,31,0.7490246514912711,0.7380088422538116,0.011015809237459484
GO:0006303,double-strand break repair via nonhomologous end joining,36,1.1125823540257314,0.5969545000924137,0.5156278539333177
GO:0043412,macromolecule modification,924,1.104564525195731,1.5573128471007576,-0.45274832190502656
GO:0034655,nucleobase-containing compound catabolic process,194,-1.1984823004103602,1.173563266184791,-2.372045566595151
GO:0044265,cellular macromolecule catabolic process,409,1.4892506108344603,1.925874708616776,-0.4366240977823157
GO:0032196,transposition,120,-3.22704951171637,-0.7643115452250002,-2.4627379664913693
GO:0016043,cellular component organization,2090,1.7576334658868966,1.4785492756962624,0.27908419019063424
GO:0006325,chromatin organization,305,0.9963751592683068,1.4705111726394695,-0.47413601337116273
GO:0034728,nucleosome organization,52,1.005904167351809,1.1934816929634036,-0.18757752561159458
GO:0031497,chromatin assembly,152,-0.8108327733072809,1.3832373400574067,-2.1940701133646874
GO:0006334,nucleosome assembly,16,1.4129114112305166,0.8383891595315708,0.5745222516989458
GO:0032986,protein-DNA complex disassembly,20,1.0441321446810832,1.1800693705960894,-0.13593722591500623
GO:0006337,nucleosome disassembly,19,1.1079740730072465,1.1546007624221828,-0.046626689414936306
GO:0006338,chromatin remodeling,124,1.1823824094266109,1.3912008534337126,-0.2088184440071017
GO:0040029,"regulation of gene expression, epigenetic",132,-0.8573845779698741,1.3226848187369784,-2.1800693967068527
GO:1903506,regulation of nucleic acid-templated transcription,566,-0.9502282040561548,1.2927779671684445,-2.243006171224599
GO:0006356,regulation of transcription by RNA polymerase I,37,-1.2146787245204096,1.117614078472495,-2.332292802992905
GO:0006359,regulation of transcription by RNA polymerase III,12,1.602238729290334,1.591306855299987,0.010931873990347007
GO:0042790,nucleolar large rRNA transcription by RNA polymerase I,29,-1.791125185667856,-1.0627776579402333,-0.7283475277276228
GO:0006362,transcription elongation by RNA polymerase I,13,-1.1594620991353597,-0.6663249791072562,-0.4931371200281035
GO:0016072,rRNA metabolic process,350,-3.257415697252865,-3.100184715143784,-0.15723098210908137
GO:0006369,termination of RNA polymerase II transcription,25,-1.317658100847218,1.1351266170403995,-2.452784717887617
GO:0031124,mRNA 3'-end processing,43,-0.6803848312767325,2.310370622936506,-2.9907554542132386
GO:0043631,RNA polyadenylation,28,-1.5435361273457562,1.802938084169716,-3.3464742115154724
GO:0006378,mRNA polyadenylation,22,-1.1045864515009145,2.174155514606744,-3.278741966107659
GO:0016071,mRNA metabolic process,335,-1.4067658041998612,1.1911055808514204,-2.5978713850512816
GO:0006379,mRNA cleavage,21,-1.212795301513898,1.7131154108756204,-2.925910712389518
GO:0008033,tRNA processing,136,-1.9909097350401908,0.6397262424433949,-2.6306359774835855
GO:0034660,ncRNA metabolic process,538,-3.0127973776747154,-2.302199066577018,-0.7105983110976974
GO:0006399,tRNA metabolic process,209,-1.9839796038976905,0.7433864758318512,-2.7273660797295416
GO:0033036,macromolecule localization,984,2.3411373269513733,2.3304682516603727,0.010669075291000585
GO:0006403,RNA localization,152,0.9649036255860932,0.911803940870589,0.05309968471550419
GO:0050658,RNA transport,134,0.8643949614574523,1.0251426024593695,-0.16074764100191719
GO:0051170,import into nucleus,76,1.0737924479918075,1.4153665232536838,-0.34157407526187633
GO:0006405,RNA export from nucleus,96,-0.7002045123099093,-0.9197358817686896,0.21953136945878027
GO:0051028,mRNA transport,99,0.7793663060029185,1.79336177593762,-1.0139954699347014
GO:0006406,mRNA export from nucleus,66,-0.729912151559267,1.580482534946844,-2.310394686506111
GO:0051029,rRNA transport,18,0.975317830885636,-2.375563500199603,3.350881331085239
GO:0097064,ncRNA export from nucleus,40,-0.8125747706597295,-1.548635834592249,0.7360610639325196
GO:0006407,rRNA export from nucleus,18,0.9637215444288828,-2.338786559835399,3.302508104264282
GO:0051031,tRNA transport,27,-1.0711073597438678,1.1685865734679572,-2.239693933211825
GO:0006409,tRNA export from nucleus,22,-1.3042881246041025,1.0497593489372592,-2.3540474735413617
GO:0034645,cellular macromolecule biosynthetic process,679,1.9161087730581776,1.6766995375800204,0.23940923547815718
GO:0010608,post-transcriptional regulation of gene expression,198,-1.1172485678857331,1.4664040964854663,-2.5836526643711997
GO:0051246,regulation of protein metabolic process,376,1.1976467570049418,1.5463587922129305,-0.34871203520798866
GO:2000112,regulation of cellular macromolecule biosynthetic process,200,-1.1014488944226328,1.3945837703218518,-2.496032664744485
GO:0006417,regulation of translation,188,-1.192437381306246,1.3694323718324677,-2.561869753138714
GO:0043039,tRNA aminoacylation,41,1.815128990298469,2.399735152202911,-0.5846061619044418
GO:0006418,tRNA aminoacylation for protein translation,37,1.807751026542076,2.366550406641343,-0.558799380099267
GO:0006446,regulation of translational initiation,29,-0.956714938531731,-0.5174817754822214,-0.43923316304950955
GO:0006448,regulation of translational elongation,18,-1.35850009789012,-1.5368168094408663,0.17831671155074624
GO:0043244,regulation of protein-containing complex disassembly,28,1.248513207445782,0.9396381868691134,0.3088750205766687
GO:0006449,regulation of translational termination,11,-0.7468229113200409,-0.8654735895751001,0.11865067825505926
GO:0006450,regulation of translational fidelity,31,-0.7446108450738198,-1.2529601617342985,0.5083493166604787
GO:0006457,protein folding,123,1.8568062886489043,1.7741497873713334,0.08265650127757085
GO:0006458,'de novo' protein folding,25,1.303236237160373,0.7746452934781297,0.5285909436822432
GO:0006518,peptide metabolic process,546,2.1698076503811565,1.899023190082207,0.27078446029894954
GO:0036211,protein modification process,822,1.4221738998521376,1.7465959049375774,-0.32442200508543984
GO:0033673,negative regulation of kinase activity,16,1.5389948668536613,0.8722939207533139,0.6667009461003474
GO:0045859,regulation of protein kinase activity,71,1.2114995124618164,0.8943433863670591,0.3171561260947573
GO:0006469,negative regulation of protein kinase activity,15,1.5594878375401051,0.53574321739385,1.023744620146255
GO:0016311,dephosphorylation,91,1.4190733253547536,1.8209098337795868,-0.4018365084248332
