GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0030476,ascospore wall assembly,1.424242424242424,0.0,0.9999999999999954,YFL039C
GO:0032956,regulation of actin cytoskeleton organization,1.2115384615384608,0.994,0.9999999999999912,YKL013C;YNR035C;YLR370C;YBR234C
GO:0030833,regulation of actin filament polymerization,4.666666666666666,0.511,1.0000000000000033,YKL013C;YNR035C;YLR370C;YBR234C
GO:0051495,positive regulation of cytoskeleton organization,1.451612903225806,0.679,0.9999999999999825,YBR234C
GO:1902905,positive regulation of supramolecular fiber organization,1.875,0.0,1.0,YBR234C
GO:0030865,cortical cytoskeleton organization,1.191489361702127,0.997,0.9999999999999962,YKL013C;YJR065C;YFL039C;YLR370C;YBR234C;YNR035C
GO:1902903,regulation of supramolecular fiber organization,1.2340425531914885,0.99,1.0000000000000029,YKL013C;YNR035C;YLR370C;YBR234C
GO:0065007,biological regulation,1.0049188391539599,0.343,0.9999999999999732,YKL013C;YOR060C;YLR370C;YBR234C;YNR035C
GO:0051179,localization,1.0074487895716953,0.0,1.000000000000026,YFL039C;YNR035C;YLR370C
GO:0031505,fungal-type cell wall organization,1.0710382513661203,0.0,1.0000000000000129,YJL116C;YFL039C
GO:1902410,mitotic cytokinetic process,1.9999999999999998,0.0,1.0,YFL039C
GO:0090066,regulation of anatomical structure size,1.3142857142857132,0.993,1.0000000000000147,YKL013C;YNR035C;YLR370C;YBR234C
GO:0032543,mitochondrial translation,1.0948275862068964,0.165,1.0000000000000067,YKR085C;YJL063C;YIL051C;YBL080C
GO:0034599,cellular response to oxidative stress,1.142857142857142,0.624,1.0000000000000107,YFL039C
GO:0140352,export from cell,1.184210526315789,0.393,0.9999999999999788,YFL039C
GO:0032970,regulation of actin filament-based process,1.2115384615384608,0.995,0.9999999999999912,YKL013C;YNR035C;YLR370C;YBR234C
GO:0051640,organelle localization,1.072164948453608,0.539,0.9999999999999878,YLR370C
GO:0051321,meiotic cell cycle,1.0444444444444443,0.258,0.9999999999999863,YFL039C
GO:0034293,sexual sporulation,1.133333333333333,0.323,0.9999999999999964,YFL039C
GO:0045010,actin nucleation,1.8333333333333326,0.962,1.0000000000000133,YKL013C;YJR065C;YLR370C;YBR234C;YNR035C
GO:0034314,Arp2/3 complex-mediated actin nucleation,2.428571428571428,0.492,1.0000000000000064,YKL013C;YJR065C;YLR370C;YBR234C;YNR035C
GO:0051125,regulation of actin nucleation,5.666666666666665,0.429,0.9999999999999927,YBR234C
GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,15.0,0.0,1.0,YBR234C
GO:0062197,cellular response to chemical stress,1.1076923076923075,0.202,0.9999999999999838,YFL039C
GO:0071692,protein localization to extracellular region,2.9999999999999996,0.0,1.0,YFL039C
GO:0070726,cell wall assembly,1.399999999999999,0.572,0.9999999999999901,YFL039C
GO:0070590,spore wall biogenesis,1.424242424242424,0.0,0.9999999999999954,YFL039C
GO:0043038,amino acid activation,1.538461538461539,0.477,1.00000000000002,YBL080C
GO:1990778,protein localization to cell periphery,1.7000000000000006,0.0,0.9999999999999831,YNR035C
GO:0051641,cellular localization,1.0119926199261988,0.72,0.9999999999999866,YFL039C;YNR035C
GO:0051646,mitochondrion localization,1.875,0.0,1.0,YLR370C
