GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0043412,macromolecule modification,1.0916666666666666,0.003,0.9999999999999907,YGR223C;YOR124C;YGL059W;YBR227C;YJL197W;YCR079W;YMR159C
GO:0034655,nucleobase-containing compound catabolic process,1.7545454545454506,0.88,1.0000000000000002,YMR098C
GO:0044265,cellular macromolecule catabolic process,1.2492307692307656,0.792,1.0000000000000104,YJL197W;YOR124C;YMR098C
GO:0016043,cellular component organization,1.0000000000000004,0.0,1.0000000000000002,YBR230C;YER153C;YER058W;YLR168C;YBR120C;YKL037W;YMR257C;YNL295W;YNR018W;YDR332W;YLR091W;YGR049W;YLR218C;YGR174C;YLR393W;YIR024C;YNL315C;YLR038C;YMR159C;YOR228C;YAL008W;YFR011C;YMR098C;YBR227C;YBR269C;YJR080C;YIL157C;YDR493W;YDR379C-A;YLR077W;YPL215W;YMR244C-A;YJR100C;YLL007C;YAL048C;YFL046W;YNL005C;YNL100W;YBL059C-A;YKR016W;YLR253W;YKL137W;YPL166W;YNR020C;YGR062C;YJR034W;YBR163W;YIL146C;YLR356W;YLR050C;YGR223C;YEL059C-A;YLR422W;YLR203C;YNR040W;YHL021C;YOR124C;YGR150C;YOR019W;YDR185C;YML030W;YJL127C-B;YBR262C;YDR322W;YLR099W-A;YGL059W;YCR079W;YDL107W;YJL185C;YBR044C;YJL062W-A;YPL099C;YDR381C-A;YPL250C;YDL239C;YGR235C;YMR002W;YJL180C;YIL165C;YHR117W;YJL197W;YCL057C-A;YPR116W
GO:0016072,rRNA metabolic process,1.3120300751879672,0.411,0.9999999999999938,YGR150C
GO:0016071,mRNA metabolic process,1.3187250996015936,0.0,1.0000000000000098,YBR120C;YLR203C;YGR150C;YMR098C
GO:0008033,tRNA processing,2.5769230769230758,0.0,1.000000000000012,YPR116W;YLR091W
GO:0034660,ncRNA metabolic process,1.1784140969162993,0.368,0.9999999999999878,YGR150C;YPR116W;YLR091W
GO:0006399,tRNA metabolic process,1.6560000000000006,0.0,1.0000000000000207,YPR116W;YLR091W
GO:0033036,macromolecule localization,1.0744444444444423,0.508,0.9999999999999919,YBR044C;YGR223C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR168C;YLR050C;YDR185C;YHR117W;YBR227C;YPL166W;YJR100C;YGR062C;YPL250C;YDL107W;YKR016W
GO:0034645,cellular macromolecule biosynthetic process,1.1260504201680668,0.252,0.999999999999998,YGR223C;YER153C;YPL215W;YJL062W-A;YLR203C;YMR159C;YBR120C;YNL005C;YMR257C
GO:0010608,post-transcriptional regulation of gene expression,1.67543859649123,0.142,1.0000000000000218,YER153C;YPL215W;YMR098C;YJL062W-A;YLR203C;YBR120C;YMR257C
GO:0051246,regulation of protein metabolic process,1.2602739726027392,0.386,0.9999999999999972,YER153C;YPL215W;YJL062W-A;YLR203C;YBR120C;YBR227C;YDR322W;YMR257C
GO:2000112,regulation of cellular macromolecule biosynthetic process,1.672413793103446,0.637,0.9999999999999836,YER153C;YPL215W;YJL062W-A;YLR203C;YBR120C;YMR257C
GO:0006417,regulation of translation,1.749999999999998,0.582,0.999999999999999,YER153C;YPL215W;YJL062W-A;YLR203C;YBR120C;YMR257C
GO:0006457,protein folding,3.0512820512820467,0.273,0.9999999999999858,YBR044C;YBR227C;YDR493W;YBR269C
GO:0006518,peptide metabolic process,1.166666666666666,0.646,1.0000000000000029,YER153C;YPL215W;YJL062W-A;YLR203C;YBR120C;YNL005C;YMR257C
GO:0036211,protein modification process,1.1043360433604321,0.114,1.0000000000000189,YGR223C;YOR124C;YGL059W;YBR227C;YJL197W;YCR079W;YMR159C
GO:0016311,dephosphorylation,12.857142857142845,0.736,0.9999999999999875,YCR079W
GO:0006470,protein dephosphorylation,-1.8620689655172433,0.428,-0.9142470159993275,
GO:0051604,protein maturation,7.3846153846153735,0.846,1.0000000000000109,YNR020C
GO:0008654,phospholipid biosynthetic process,3.0243902439024404,0.077,1.000000000000007,YLR168C
GO:0044255,cellular lipid metabolic process,1.3415637860082363,0.251,0.9999999999999999,YLR168C
GO:0042158,lipoprotein biosynthetic process,-1.6895921599695336,0.239,-1.1240095532724923,YMR159C
GO:0006497,protein lipidation,-1.6895921599695336,0.23,-1.1268839014504226,YMR159C
GO:0006508,proteolysis,1.220963172804531,0.926,1.0000000000000047,YEL059C-A;YOR124C;YBR227C;YNR020C;YJL197W;YDR322W
GO:0019941,modification-dependent protein catabolic process,1.5093167701863317,0.621,0.9999999999999759,YOR124C;YJL197W
GO:0006511,ubiquitin-dependent protein catabolic process,1.5290322580645128,0.58,1.0000000000000127,YOR124C;YJL197W
GO:0030163,protein catabolic process,1.3749999999999967,0.756,0.9999999999999979,YBR227C;YOR124C;YJL197W
GO:0006520,cellular amino acid metabolic process,1.509202453987729,0.379,1.0000000000000084,YFL046W
GO:0010565,regulation of cellular ketone metabolic process,-0.7230769230769223,0.6873949579831933,-0.8053739596233054,YFL046W
GO:0033238,regulation of cellular amine metabolic process,-0.661971830985915,0.7478411053540587,-0.7857761607761603,YFL046W
GO:1901576,organic substance biosynthetic process,1.037804246504401,0.408,1.0000000000000133,YGR223C;YER153C;YPL215W;YJL062W-A;YLR203C;YMR159C;YLR168C;YBR120C;YNL005C;YMR257C;YHL021C
GO:0044106,cellular amine metabolic process,-1.021739130434782,0.467502850627138,-0.9154895167022018,YFL046W
GO:0042398,cellular modified amino acid biosynthetic process,-1.0172413793103454,0.44776119402985076,-1.055681666444123,YHL021C
GO:0044270,cellular nitrogen compound catabolic process,1.5971223021582701,0.821,0.999999999999982,YMR098C
GO:1901575,organic substance catabolic process,1.1185185185185165,0.918,1.0000000000000024,YBR227C;YJL197W;YOR124C;YMR098C
GO:0006886,intracellular protein transport,1.2011173184357558,0.154,0.9999999999999948,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YGR062C;YPL250C;YDL107W;YKR016W
GO:0006605,protein targeting,1.4385964912280675,0.291,1.0000000000000084,YBR044C;YBR230C;YLR099W-A;YMR159C;YKR016W;YHR117W;YBR227C;YPL250C;YLR050C
GO:0072594,establishment of protein localization to organelle,1.2618181818181833,0.161,1.0000000000000087,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YGR062C;YPL250C;YDL107W;YKR016W
GO:0090150,establishment of protein localization to membrane,3.5483870967741913,0.571,1.00000000000001,YLR099W-A;YNR040W;YHR117W;YGR062C;YDL107W
GO:0065002,intracellular protein transmembrane transport,-10.428571428571429,0.301,-0.9966389388088165,
GO:0006623,protein targeting to vacuole,4.416666666666667,0.006,1.0000000000000078,YMR159C;YPL250C
GO:0007034,vacuolar transport,1.8282828282828287,0.843,0.9999999999999845,YMR159C;YPL250C
GO:0072666,establishment of protein localization to vacuole,2.7826086956521765,0.884,1.0000000000000093,YMR159C;YPL250C
GO:0006839,mitochondrial transport,-36.00000000000001,0.119,-0.9994950283653247,
GO:0072655,establishment of protein localization to mitochondrion,-5.765280786797718,0.171,-1.0027017813951968,YLR099W-A
GO:0006626,protein targeting to mitochondrion,-3.174058060249095,0.203,-1.021727251394056,YLR099W-A
GO:0034982,mitochondrial protein processing,0.507042253521127,0.9643705463182898,0.6832566946172575,
GO:0006629,lipid metabolic process,1.3132075471698113,0.0,0.9999999999999909,YLR168C
GO:0008610,lipid biosynthetic process,1.5928571428571412,0.741,0.9999999999999929,YLR168C
GO:0046486,glycerolipid metabolic process,2.482142857142853,0.694,1.000000000000005,YLR168C
GO:0006644,phospholipid metabolic process,2.10666666666667,0.245,1.0000000000000226,YLR168C
GO:0046474,glycerophospholipid biosynthetic process,10.222222222222202,0.619,0.999999999999976,YLR168C
GO:0015914,phospholipid transport,-0.6370156454984073,0.5548523206751055,-0.796898772908547,YDR185C
GO:0006650,glycerophospholipid metabolic process,3.0749999999999944,0.744,1.0000000000000109,YLR168C
GO:0006807,nitrogen compound metabolic process,1.0177496038034866,0.026,0.9999999999999849,YER153C;YMR098C;YLR168C;YBR120C;YBR227C;YNR020C;YGL059W;YCR079W;YMR257C;YNL295W;YJL062W-A;YBR163W;YDR332W;YLR091W;YGR223C;YEL059C-A;YPL215W;YLR203C;YFL046W;YNL005C;YMR159C;YHL021C;YOR124C;YGR150C;YIL165C;YJL197W;YDR322W;YPR116W
GO:0046471,phosphatidylglycerol metabolic process,0.6875,0.6,0.9108955816459645,
GO:0046470,phosphatidylcholine metabolic process,0.6875,0.6083333333333333,0.9071125873324934,
GO:0006656,phosphatidylcholine biosynthetic process,0.6969696969696971,0.5894988066825776,0.9230842911877352,
GO:0044249,cellular biosynthetic process,1.0387267904509285,0.416,0.9999999999999931,YGR223C;YER153C;YPL215W;YJL062W-A;YLR203C;YMR159C;YLR168C;YBR120C;YNL005C;YMR257C;YHL021C
GO:0008152,metabolic process,1.010904255319148,0.1,1.0000000000000095,YER153C;YMR098C;YLR168C;YBR120C;YBR227C;YPL166W;YKL037W;YNR020C;YGL059W;YCR079W;YMR257C;YJL185C;YNL295W;YJL062W-A;YBR163W;YIL146C;YPL250C;YDR332W;YDR493W;YLR091W;YGR049W;YGR223C;YEL059C-A;YPL215W;YLR422W;YLR203C;YJR100C;YLL007C;YFL046W;YNL005C;YLR038C;YHL021C;YMR159C;YMR002W;YOR124C;YAL008W;YGR150C;YOR019W;YIL165C;YJL197W;YLR356W;YDR322W;YPR116W
GO:0090407,organophosphate biosynthetic process,1.4560439560439549,0.658,1.000000000000017,YLR168C
GO:0051174,regulation of phosphorus metabolic process,2.2769230769230737,0.67,0.9999999999999881,YLR168C
GO:0044248,cellular catabolic process,1.0829015544041452,0.778,1.000000000000017,YMR098C;YPL166W;YKL037W;YGL059W;YCR079W;YJL185C;YIL146C;YPL250C;YGR049W;YGR223C;YLR422W;YJR100C;YLL007C;YMR159C;YOR124C;YAL008W;YOR019W;YIL165C;YJL197W;YLR356W
GO:0051234,establishment of localization,1.0475836431226777,0.55,0.9999999999999862,YBR230C;YLR099W-A;YLR168C;YBR227C;YPL166W;YGR062C;YDL107W;YBR044C;YNR018W;YPL250C;YLR050C;YNR040W;YJR100C;YAL048C;YLR038C;YMR159C;YDR185C;YML030W;YHR117W;YKR016W
GO:0006810,transport,1.049230769230768,0.527,0.9999999999999897,YBR230C;YLR099W-A;YLR168C;YBR227C;YPL166W;YGR062C;YDL107W;YBR044C;YNR018W;YPL250C;YLR050C;YNR040W;YJR100C;YAL048C;YLR038C;YMR159C;YDR185C;YML030W;YHR117W;YKR016W
GO:0006811,ion transport,1.3125,0.051,1.0,YAL048C;YNR018W;YLR038C;YML030W
GO:0098662,inorganic cation transmembrane transport,2.246153846153842,0.653,0.9999999999999907,YNR018W;YLR038C;YML030W
GO:0006826,iron ion transport,-1.3863636363636356,0.2992545260915868,-1.172260652449759,YAL048C
GO:0046907,intracellular transport,1.1079460269865062,0.019,0.9999999999999998,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YGR062C;YPL250C;YDL107W;YKR016W
GO:1990542,mitochondrial transmembrane transport,-2.636363636363635,0.33,-0.9725176098814359,
GO:0055085,transmembrane transport,1.2064343163538875,0.069,1.0000000000000022,YBR044C;YLR038C;YNR018W;YML030W;YHR117W;YBR227C;YKR016W
GO:0071705,nitrogen compound transport,1.0906735751295338,0.791,0.9999999999999768,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YPL166W;YGR062C;YPL250C;YAL048C;YDL107W;YKR016W
GO:0071702,organic substance transport,1.0768348623853197,0.513,0.9999999999999863,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR168C;YLR050C;YDR185C;YHR117W;YBR227C;YPL166W;YJR100C;YGR062C;YPL250C;YAL048C;YDL107W;YKR016W
GO:0010876,lipid localization,27.999999999999968,0.328,0.999999999999999,YJR100C;YDR185C;YLR168C
GO:0050801,ion homeostasis,1.8469387755102011,0.4,1.000000000000014,YMR244C-A
GO:0006873,cellular ion homeostasis,1.9999999999999978,0.382,0.999999999999999,YMR244C-A
GO:0006875,cellular metal ion homeostasis,3.8620689655172376,0.37,1.0000000000000067,YMR244C-A
GO:0030003,cellular cation homeostasis,2.1857142857142833,0.0,0.9999999999999917,YMR244C-A
GO:0055065,metal ion homeostasis,3.0243902439024404,0.065,1.000000000000007,YMR244C-A
GO:0046916,cellular transition metal ion homeostasis,84.0,0.0,1.0,YMR244C-A
GO:0055070,copper ion homeostasis,-0.8225806451612897,0.5780998389694042,-0.8986720390443228,YMR244C-A
GO:0006878,cellular copper ion homeostasis,-0.796875,0.5974235104669887,-0.8976023126629634,YMR244C-A
GO:0019725,cellular homeostasis,1.5578231292517009,0.962,0.9999999999999828,YOR124C;YMR244C-A
GO:0015031,protein transport,1.129090909090909,0.461,0.9999999999999937,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YPL166W;YGR062C;YPL250C;YDL107W;YKR016W
GO:0008104,protein localization,1.0933333333333324,0.439,0.9999999999999978,YBR044C;YGR223C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YPL166W;YGR062C;YPL250C;YDL107W;YKR016W
GO:0061919,process utilizing autophagic mechanism,1.406060606060607,0.992,0.9999999999999877,YGR223C;YAL008W;YLR422W;YGR049W;YMR159C;YOR019W;YIL165C;YIL146C;YPL250C;YPL166W;YKL037W;YJR100C;YLL007C;YGL059W;YLR356W;YCR079W;YJL185C
GO:0006915,apoptotic process,-0.8863636363636356,0.5738942826321467,-0.7582742564704906,
GO:0022411,cellular component disassembly,1.7528089887640466,0.207,1.0000000000000204,YGR223C;YAL008W;YLR422W;YGR049W;YMR159C;YOR019W;YIL165C;YIL146C;YPL250C;YPL166W;YKL037W;YJR100C;YLL007C;YGL059W;YLR356W;YCR079W;YJL185C
GO:0050896,response to stimulus,1.0633561643835598,0.817,1.0000000000000087,YBR044C;YLR422W;YBR163W;YGL059W;YIL146C;YJR100C;YLL007C;YJL197W;YAL048C;YDR322W
GO:0009628,response to abiotic stimulus,2.0779220779220706,0.929,1.0000000000000082,YJR100C
GO:0033554,cellular response to stress,1.1201201201201174,0.853,1.0000000000000084,YBR044C;YBR163W;YJR100C;YJL197W
GO:0035966,response to topologically incorrect protein,-4.533333333333337,0.577,-0.9770957266431103,
GO:0006996,organelle organization,1.0000000000000004,0.0,1.0000000000000002,YBR230C;YER153C;YER058W;YLR168C;YBR120C;YKL037W;YMR257C;YNL295W;YNR018W;YDR332W;YLR091W;YGR049W;YLR218C;YGR174C;YLR393W;YIR024C;YNL315C;YLR038C;YMR159C;YOR228C;YAL008W;YFR011C;YMR098C;YBR227C;YBR269C;YJR080C;YIL157C;YDR493W;YDR379C-A;YLR077W;YPL215W;YMR244C-A;YJR100C;YLL007C;YAL048C;YFL046W;YNL005C;YNL100W;YBL059C-A;YKR016W;YLR253W;YKL137W;YPL166W;YNR020C;YGR062C;YJR034W;YBR163W;YIL146C;YLR356W;YLR050C;YGR223C;YEL059C-A;YLR422W;YLR203C;YNR040W;YHL021C;YOR124C;YGR150C;YOR019W;YDR185C;YML030W;YJL127C-B;YBR262C;YDR322W;YLR099W-A;YGL059W;YCR079W;YDL107W;YJL185C;YBR044C;YJL062W-A;YPL099C;YDR381C-A;YPL250C;YDL239C;YGR235C;YMR002W;YJL180C;YIL165C;YHR117W;YJL197W;YCL057C-A;YPR116W
GO:0010256,endomembrane system organization,3.3714285714285634,0.916,0.9999999999999899,YJR100C
GO:0007006,mitochondrial membrane organization,-1.5392000175771317,0.136,-1.049983439667152,YJL127C-B;YLR099W-A
GO:0007007,inner mitochondrial membrane organization,0.5327677822623922,0.11235955056179775,1.2101868469975017,YNL100W;YLR168C;YFR011C;YHR117W;YJR080C;YKR016W
GO:0007008,outer mitochondrial membrane organization,-1.17391304347826,0.0,-1.6953261650424778,YJL127C-B;YLR099W-A
GO:0097435,supramolecular fiber organization,3.305555555555551,0.142,0.9999999999999787,YLL007C
GO:0030036,actin cytoskeleton organization,2.1369863013698653,0.463,0.9999999999999869,YLL007C
GO:0007015,actin filament organization,21.75,0.0,1.0,YLL007C
GO:0032505,reproduction of a single-celled organism,1.685950413223139,0.0,1.000000000000017,YDL239C
GO:0023052,signaling,1.2200557103064038,0.858,0.9999999999999982,YLR422W;YIL146C;YLL007C;YAL048C;YDR322W
GO:0051716,cellular response to stimulus,1.0711574952561687,0.132,0.9999999999999847,YBR044C;YLR422W;YBR163W;YIL146C;YJR100C;YLL007C;YJL197W;YAL048C;YDR322W
GO:0007264,small GTPase mediated signal transduction,-7.999999999999986,0.58,-0.9952567356276227,
GO:0007265,Ras protein signal transduction,-2.0740740740740717,0.342,-0.9259259259259257,
GO:0045229,external encapsulating structure organization,1.5000000000000013,0.836,1.0000000000000007,YDL239C
GO:0046890,regulation of lipid biosynthetic process,0.6153846153846155,0.8962655601659751,0.7707375574655213,
GO:0070727,cellular macromolecule localization,1.090909090909089,0.393,0.9999999999999951,YBR044C;YGR223C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YPL166W;YGR062C;YPL250C;YDL107W;YKR016W
GO:0008219,cell death,-1.0750000000000006,0.665,-0.8127008127008145,
GO:0017004,cytochrome complex assembly,-0.4981414988008602,0.45235707121364094,-0.9856018497339419,YPL189C-A;YDR381C-A;YJL062W-A
GO:0008535,respiratory chain complex IV assembly,-0.309814503850394,0.4778393351800554,-0.9936449759419808,YPL189C-A;YDR381C-A;YJL062W-A
GO:0009056,catabolic process,1.0693832599118933,0.019,1.0000000000000002,YMR098C;YBR227C;YPL166W;YKL037W;YGL059W;YCR079W;YJL185C;YIL146C;YPL250C;YGR049W;YGR223C;YLR422W;YJR100C;YLL007C;YMR159C;YOR124C;YAL008W;YOR019W;YIL165C;YJL197W;YLR356W
GO:0045333,cellular respiration,4.521739130434791,0.273,0.99999999999998,YMR002W;YDR493W;YLR038C
GO:0009266,response to temperature stimulus,-2.7727272727272707,0.376,-0.9520985187844389,
GO:0071852,fungal-type cell wall organization or biogenesis,1.5608108108108105,0.846,0.9999999999999872,YDL239C
GO:0009272,fungal-type cell wall biogenesis,84.0,0.0,1.0,YDL239C
GO:0009308,amine metabolic process,-1.0444444444444447,0.4548422198041349,-0.9238749144421653,YFL046W
GO:0009408,response to heat,-2.3200000000000016,0.601,-0.9408711168789072,
GO:0071555,cell wall organization,1.5000000000000013,0.827,1.0000000000000007,YDL239C
GO:0019222,regulation of metabolic process,1.0611510791366907,0.327,0.999999999999995,YER153C;YPL215W;YFL046W;YMR098C;YNL295W;YLR203C;YGR150C;YJL062W-A;YLR168C;YBR120C;YBR227C;YJR100C;YGL059W;YCR079W;YDR322W;YMR257C
GO:0009889,regulation of biosynthetic process,1.1060606060606037,0.701,0.9999999999999948,YER153C;YPL215W;YJL062W-A;YLR203C;YLR168C;YBR120C;YMR257C
GO:0009892,negative regulation of metabolic process,1.1716738197424919,0.019,1.0000000000000027,YJL062W-A;YLR168C;YJR100C;YMR098C
GO:0009890,negative regulation of biosynthetic process,1.3778801843317963,0.955,0.9999999999999803,YJL062W-A;YLR168C
GO:0009893,positive regulation of metabolic process,1.1481481481481512,0.154,1.0000000000000098,YER153C;YPL215W;YMR098C;YGR150C;YLR203C;YBR120C;YBR227C;YMR257C
GO:0009891,positive regulation of biosynthetic process,1.2393939393939377,0.734,0.9999999999999921,YER153C;YPL215W;YLR203C;YBR120C;YMR257C
GO:0009894,regulation of catabolic process,1.8247422680412346,0.748,0.9999999999999779,YGL059W;YCR079W;YJR100C;YMR098C
GO:0009895,negative regulation of catabolic process,0.857142857142857,0.20512820512820512,1.0968887154492457,YJR100C
GO:0050793,regulation of developmental process,-1.5625,0.365,-0.9157080471127014,
GO:0009991,response to extracellular stimulus,2.0246913580246937,0.411,0.9999999999999928,YGL059W
GO:1902600,proton transmembrane transport,-19.25,0.119,-0.9985763642099293,
GO:0080134,regulation of response to stress,-8.222222222222205,0.62,-0.9931686105034109,
GO:0034220,ion transmembrane transport,1.4969325153374213,0.329,0.9999999999999853,YNR018W;YLR038C;YML030W
GO:0048878,chemical homeostasis,1.526666666666665,0.56,1.0000000000000122,YOR228C;YAL008W;YMR244C-A;YLR253W;YAL048C
GO:0055088,lipid homeostasis,-0.6000000000000003,0.8153846153846154,-0.8019386802037015,
GO:0010675,regulation of cellular carbohydrate metabolic process,-1.3636363636363629,0.32441113490364026,-1.1487137439786852,YGL059W
GO:0071071,regulation of phospholipid biosynthetic process,0.701492537313433,0.6018306636155606,0.9204535269337638,
GO:0044085,cellular component biogenesis,1.0329581993569144,0.201,0.9999999999999901,YER153C;YER058W;YLR099W-A;YMR098C;YBR120C;YKL137W;YPL166W;YBR269C;YNR020C;YGR062C;YJR034W;YMR257C;YBR044C;YJL062W-A;YIL157C;YPL099C;YNR018W;YDR381C-A;YPL250C;YDR493W;YDR379C-A;YLR218C;YGR223C;YLR077W;YEL059C-A;YPL215W;YDL239C;YMR244C-A;YLR203C;YGR174C;YLR393W;YIR024C;YNL315C;YFL046W;YNL005C;YLR038C;YJL180C;YBL059C-A;YGR150C;YML030W;YBR262C;YDR322W
GO:0080135,regulation of cellular response to stress,-4.1875,0.186,-0.9767048602000058,
GO:0051055,negative regulation of lipid biosynthetic process,0.7101449275362318,0.5856481481481481,0.9341983317886878,
GO:0140056,organelle localization by membrane tethering,-1.5249999999999986,0.245,-1.1643221163940374,YAL048C
GO:0051171,regulation of nitrogen compound metabolic process,1.076591154261059,0.002,0.9999999999999829,YER153C;YPL215W;YMR098C;YNL295W;YLR203C;YGR150C;YJL062W-A;YLR168C;YBR120C;YBR227C;YFL046W;YDR322W;YMR257C
GO:0052547,regulation of peptidase activity,0.9142857142857143,0.16296296296296298,1.2130855992886227,
GO:0065009,regulation of molecular function,1.2484472049689406,0.9,1.000000000000017,YGL059W;YCR079W;YDR322W;YLR422W
GO:0010506,regulation of autophagy,-3.764705882352935,0.459,-0.981526451288927,
GO:0010507,negative regulation of autophagy,0.9516129032258065,0.07323232323232323,1.2965593784683738,
GO:0010556,regulation of macromolecule biosynthetic process,1.1128798842257621,0.245,0.9999999999999917,YER153C;YPL215W;YJL062W-A;YLR203C;YBR120C;YMR257C
GO:0010557,positive regulation of macromolecule biosynthetic process,1.2523961661341847,0.654,1.0000000000000129,YER153C;YPL215W;YLR203C;YBR120C;YMR257C
GO:0010558,negative regulation of macromolecule biosynthetic process,1.4368421052631581,0.769,0.9999999999999942,YJL062W-A
GO:2000113,negative regulation of cellular macromolecule biosynthetic process,21.75,0.0,1.0,YJL062W-A
GO:0010563,negative regulation of phosphorus metabolic process,-0.8043478260869557,0.6692913385826772,-0.7009397574956826,
GO:0043488,regulation of mRNA stability,-5.384615384615383,0.398,-0.9865824782951936,
GO:0010821,regulation of mitochondrion organization,0.24475347298522543,0.9427207637231504,0.6027697047516166,
GO:0051130,positive regulation of cellular component organization,2.5090909090909035,0.62,1.000000000000001,YOR124C
GO:0010638,positive regulation of organelle organization,9.299999999999983,0.633,0.9999999999999956,YOR124C
GO:0051129,negative regulation of cellular component organization,2.90697674418605,0.0,0.9999999999999947,YJR100C;YJL197W
GO:0010639,negative regulation of organelle organization,6.125,0.043,1.0,YJR100C;YJL197W
GO:1902531,regulation of intracellular signal transduction,5.611111111111099,0.744,0.9999999999999766,YDR322W
GO:0034762,regulation of transmembrane transport,0.5671641791044779,0.5525114155251142,0.9444437194007179,YML030W
GO:0032879,regulation of localization,2.188405797101452,0.483,0.999999999999986,YNR018W;YML030W
GO:0070131,positive regulation of mitochondrial translation,0.37880086035215754,0.6321138211382114,0.879852239299007,YLR203C;YPL215W
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,1.5533333333333281,0.89,1.0000000000000167,YMR098C
GO:0050790,regulation of catalytic activity,1.2768166089965438,0.009,0.9999999999999849,YGL059W;YCR079W;YDR322W;YLR422W
GO:0043085,positive regulation of catalytic activity,3.515151515151513,0.551,1.000000000000003,YCR079W
GO:0045936,negative regulation of phosphate metabolic process,-0.7659574468085103,0.9098173515981736,-0.7009090302936007,
GO:0051336,regulation of hydrolase activity,8.545454545454545,0.0,0.9999999999999811,YDR322W
GO:0032989,cellular component morphogenesis,-12.666666666666652,0.881,-0.9974215197131912,
GO:0043269,regulation of ion transport,0.5857142857142856,0.526431718061674,0.9663727114298684,YML030W
GO:0010992,ubiquitin recycling,0.6338028169014085,0.6959619952494062,0.8583272924972813,
GO:0045184,establishment of protein localization,1.1243432574430825,0.196,0.9999999999999883,YBR044C;YBR230C;YLR099W-A;YMR159C;YNR040W;YLR050C;YHR117W;YBR227C;YPL166W;YGR062C;YPL250C;YDL107W;YKR016W
GO:1901678,iron coordination entity transport,-0.953125,0.4205607476635514,-1.0638956805215973,YAL048C
GO:0071840,cellular component organization or biogenesis,1.0000000000000004,0.0,1.0000000000000002,YBR230C;YER153C;YER058W;YLR168C;YBR120C;YKL037W;YMR257C;YNL295W;YNR018W;YDR332W;YLR091W;YGR049W;YLR218C;YGR174C;YLR393W;YIR024C;YNL315C;YLR038C;YMR159C;YOR228C;YAL008W;YFR011C;YMR098C;YBR227C;YBR269C;YJR080C;YIL157C;YDR493W;YDR379C-A;YLR077W;YPL215W;YMR244C-A;YJR100C;YLL007C;YAL048C;YFL046W;YNL005C;YNL100W;YBL059C-A;YKR016W;YLR253W;YKL137W;YPL166W;YNR020C;YGR062C;YJR034W;YBR163W;YIL146C;YLR356W;YLR050C;YGR223C;YEL059C-A;YLR422W;YLR203C;YNR040W;YHL021C;YOR124C;YGR150C;YOR019W;YDR185C;YML030W;YJL127C-B;YBR262C;YDR322W;YLR099W-A;YGL059W;YCR079W;YDL107W;YJL185C;YBR044C;YJL062W-A;YPL099C;YDR381C-A;YPL250C;YDL239C;YGR235C;YMR002W;YJL180C;YIL165C;YHR117W;YJL197W;YCL057C-A;YPR116W
GO:0016236,macroautophagy,2.013698630136988,0.99,0.9999999999999888,YGR223C;YMR159C;YIL165C;YPL250C;YPL166W;YKL037W;YGL059W;YLR356W;YCR079W;YJL185C
GO:0016241,regulation of macroautophagy,-1.125,0.404,-0.9171573500776021,YCR079W;YGL059W
GO:0044091,membrane biogenesis,-1.1428571428571406,0.23164763458401305,-1.2467444422473895,YDL239C
GO:0044743,protein transmembrane import into intracellular organelle,-1.6666666666666683,0.845,-0.945451370971723,
GO:0016579,protein deubiquitination,-0.5471698113207545,0.7683823529411765,-0.6751804289220336,
GO:0045332,phospholipid translocation,0.9523809523809523,0.0873015873015873,1.2440348856343604,
GO:0051248,negative regulation of protein metabolic process,2.7291666666666656,0.93,1.000000000000005,YJL062W-A
GO:0018209,peptidyl-serine modification,-1.2000000000000006,0.3834394904458599,-1.124695544199818,YGL059W
GO:0018193,peptidyl-amino acid modification,1.5724137931034492,0.096,1.0000000000000175,YGL059W
GO:0018105,peptidyl-serine phosphorylation,-1.1764705882352942,0.34858681022880217,-1.1503031866855882,YGL059W
GO:0043687,post-translational protein modification,-1.000000000000002,0.19744058500914077,-1.2264197303356952,YMR159C
GO:0090305,nucleic acid phosphodiester bond hydrolysis,1.4345549738219876,0.495,0.9999999999999949,YBR163W
GO:0019216,regulation of lipid metabolic process,-1.2432432432432419,0.461,-0.8360900069068323,
GO:0043632,modification-dependent macromolecule catabolic process,1.4480874316939893,0.59,1.0000000000000047,YOR124C;YJL197W
GO:0022406,membrane docking,-1.5249999999999986,0.257,-1.1604459156108509,YAL048C
GO:0022613,ribonucleoprotein complex biogenesis,1.2034313725490193,0.0,0.9999999999999974,YGR150C
GO:0055080,cation homeostasis,1.9999999999999978,0.376,0.999999999999999,YMR244C-A
