GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=-1.9974398082827034)),Leading-edge subset
GO:0043933,protein-containing complex organization,1.1433891992551226,0.379,0.9999999999999981,YGR112W;YER095W;YIL098C;YDR511W;YER125W;YDR231C;YLR067C;YBL022C;YPR020W;YML032C;YDL126C;YDR322C-A;YDR529C;YIL042C;YLR295C;YJL003W;YAL005C;YPL218W;YOL071W;YBR037C;YGL191W;YOR020C;YER017C;YLL009C;YFR004W;YPL240C;YDR079W;YNL138W;YOR045W;YLR259C;YGR183C;YDL069C;YPR133W-A;YBR024W;YML081C-A;YHR116W;YML129C;YDR375C;YOL026C
GO:0032984,protein-containing complex disassembly,-2.9310344827586188,0.33,-0.9827766879077531,
GO:0006353,DNA-templated transcription termination,-0.8421052631578954,0.3271276595744681,-1.0948216819566812,YOL145C;YBR279W
GO:0071824,protein-DNA complex subunit organization,3.5555555555555487,0.532,0.9999999999999789,YML032C;YER095W
GO:0006278,RNA-templated DNA biosynthetic process,-1.9743589743589687,0.947,-0.9188324860981837,
GO:0097659,nucleic acid-templated transcription,1.1908127208480577,0.463,1.0000000000000104,YOL145C;YOL071W;YOR043W;YDR512C;YBL103C;YCR065W;YFR028C;YER125W;YBR279W
GO:0051128,regulation of cellular component organization,1.3368055555555582,0.699,0.9999999999999886,YFR021W;YER125W;YBR279W;YLL040C;YDL126C;YNL169C;YPR049C;YJL036W;YIL042C;YOL145C;YPL218W;YBL078C;YNR032W;YFR028C;YPL240C;YLR423C;YKL166C;YNL138W;YGR178C;YAL015C
GO:0060260,regulation of transcription initiation by RNA polymerase II,-0.8210526315789479,0.5883361921097771,-0.9416856492027339,YOL145C
GO:0006360,transcription by RNA polymerase I,-1.5333333333333303,0.989,-0.9518052659839676,
GO:0006354,DNA-templated transcription elongation,-13.375,0.124,-0.997444845987427,
GO:0006368,transcription elongation by RNA polymerase II promoter,-4.749999999999988,0.847,-0.9863733086364654,
GO:0006261,DNA-templated DNA replication,7.2777777777777635,0.009,1.0000000000000202,YER095W;YDL126C;YAL015C;YPL029W
GO:0007165,signal transduction,1.3374233128834343,0.037,1.0000000000000118,YKL166C;YNL138W;YGR178C;YKR087C;YLR305C;YOR043W;YBL103C
GO:0015748,organophosphate ester transport,-2.7844227744116,0.047,-1.2638460134569596,YDL149W
GO:0098657,import into cell,-0.7162162162162153,0.7597315436241611,-0.6946203645063671,YER125W
GO:0065008,regulation of biological quality,1.3020527859237536,0.051,1.00000000000002,YDL149W;YNL138W;YDR065W;YBR037C;YGR029W;YPR100W;YLR259C;YPL063W;YKL134C;YBR024W;YPL240C;YER125W;YJL102W;YLR423C
GO:0043414,macromolecule methylation,-7.8461538461538325,0.848,-0.9938555337579119,
GO:0048646,anatomical structure formation involved in morphogenesis,2.9152542372881314,0.439,1.0000000000000138,YDR512C;YOL071W;YER125W;YLL040C
GO:0048856,anatomical structure development,2.1237113402061825,0.403,0.9999999999999849,YNL138W;YOL071W;YGR132C;YDL126C;YNL169C;YDR512C;YER125W;YLL040C
GO:0031668,cellular response to extracellular stimulus,5.625000000000002,0.979,1.0000000000000002,YBL078C;YPR049C;YGL180W;YHR171W;YPL149W;YLL040C
GO:0030154,cell differentiation,2.3902439024390256,0.0,0.9999999999999781,YDR512C;YOL071W;YLL040C
GO:0006869,lipid transport,-2.50124372095587,0.023,-1.2538198105758795,YDL149W;YNL242W
GO:0006950,response to stress,1.1277213352685034,0.231,1.0000000000000189,YDL059C;YER095W;YCR065W;YBR279W;YLL040C;YDR231C;YGR029W;YBL022C;YML032C;YDL126C;YEL030W;YPR049C;YHR171W;YAL005C;YFL016C;YOL145C;YBR037C;YOR043W;YBL078C;YFR028C;YJR045C;YPL149W;YPL240C;YLR259C;YOR297C;YNL064C;YBR024W;YAL015C;YGL180W
GO:0010927,cellular component assembly involved in morphogenesis,-1.8048780487804899,0.262,-0.9481227660335967,
GO:0006413,translational initiation,-1.6792452830188678,0.23,-1.1868090837567196,YLR067C
GO:0055082,cellular chemical homeostasis,2.454545454545454,0.152,0.9999999999999877,YDR065W;YBR037C;YGR029W;YKL134C;YBR024W
GO:0099116,tRNA 5'-end processing,-0.9339622641509433,0.26053639846743293,-1.1669941060903732,YDR065W
GO:0018130,heterocycle biosynthetic process,1.1131221719457012,0.012,0.9999999999999892,YER125W;YOL145C;YOL071W;YDL059C;YPR020W;YML081C-A;YML032C;YDL126C;YOR043W;YDR512C;YDR322C-A;YBL103C;YCR065W;YPL240C;YFR028C;YLR295C;YBR279W
GO:0019438,aromatic compound biosynthetic process,1.1153402537485615,0.141,1.0000000000000127,YER125W;YOL145C;YOL071W;YDL059C;YPR020W;YML081C-A;YML032C;YDL126C;YOR043W;YDR512C;YDR322C-A;YBL103C;YCR065W;YPL240C;YFR028C;YLR295C;YBR279W
GO:1901362,organic cyclic compound biosynthetic process,1.1074113856068728,0.579,1.0000000000000135,YER125W;YOL145C;YOL071W;YDL059C;YPR020W;YML081C-A;YML032C;YDL126C;YOR043W;YDR512C;YDR322C-A;YBL103C;YCR065W;YPL240C;YFR028C;YLR295C;YBR279W
GO:0048869,cellular developmental process,2.217391304347826,0.626,1.000000000000005,YOL071W;YGR132C;YDR512C;YER125W;YLL040C
GO:0071709,membrane assembly,-0.958333333333332,0.33884297520661155,-1.1301981806367758,YLL040C
GO:0007009,plasma membrane organization,-0.9999999999999999,0.17343173431734318,-1.2362713031502823,YDL149W
GO:0010467,gene expression,1.0491803278688556,0.055,1.0000000000000078,YIR021W;YHR024C;YLR163C;YKL134C;YFR021W;YKL195W;YBL103C;YMR035W;YCR065W;YER125W;YBR279W;YDR231C;YLR067C;YDR065W;YKR087C;YNL169C;YAL005C;YOL145C;YOL071W;YER017C;YMR150C;YOR043W;YLL009C;YFR028C;YPL240C;YKL166C;YBL045C;YPR100W;YLR259C;YGR178C;YLR059C;YDL069C;YDR512C;YPL029W;YML129C;YJL102W
GO:0010468,regulation of gene expression,1.1329856584093885,0.365,0.9999999999999879,YOL145C;YLR067C;YOL071W;YKL166C;YGR178C;YDL069C;YOR043W;YNL169C;YDR512C;YBL103C;YCR065W;YFR028C;YML129C;YER125W;YBR279W
GO:0010629,negative regulation of gene expression,1.6440677966101707,0.721,0.9999999999999829,YML129C;YBR279W;YKL166C
GO:0010628,positive regulation of gene expression,-1.8249999999999984,0.27,-0.9682934737649638,
GO:0051204,protein insertion into mitochondrial membrane,0.3655913978494626,0.6722532588454376,0.8494170703294047,YNL131W;YOL026C;YKL141W;YOR297C
GO:0016050,vesicle organization,-6.0625,0.256,-0.9934421900025743,
GO:0044237,cellular metabolic process,1.0130396986380765,0.758,1.0000000000000078,YIR021W;YDR022C;YDL059C;YER095W;YBL017C;YKL134C;YFR021W;YIL098C;YBL103C;YMR035W;YCR065W;YDR511W;YNL223W;YER125W;YBR279W;YLL040C;YDL113C;YNR007C;YLR067C;YDR065W;YKL141W;YDL149W;YBL022C;YPR020W;YML032C;YDL126C;YNL169C;YPR049C;YJL036W;YDR529C;YIL042C;YPL100W;YDR322C-A;YHR171W;YLR295C;YER083C;YLL042C;YAL005C;YOL145C;YOL071W;YGL191W;YER017C;YMR150C;YOR043W;YNL242W;YBL078C;YNR032W;YFR004W;YFR028C;YJR045C;YPL149W;YPL240C;YKL011C;YLR423C;YKL166C;YBL045C;YPR100W;YGR178C;YLR059C;YGR183C;YDL069C;YLR305C;YML081C-A;YDR512C;YNL064C;YAL015C;YGL180W;YPL029W;YML129C;YPR185W;YJL102W;YBR217W
GO:0012501,programmed cell death,-0.594594594594594,0.47368421052631576,-0.8624875613720555,YDR231C;YOR297C;YLR259C
GO:0048519,negative regulation of biological process,1.1661392405063298,0.563,0.9999999999999963,YDR231C;YOL145C;YKL166C;YGR132C;YGR231C;YGR178C;YDL126C;YOR043W;YNR032W;YFR028C;YML129C;YBR279W
GO:0048518,positive regulation of biological process,1.1321585903083704,0.99,1.0000000000000129,YHR024C;YFR021W;YBL103C;YCR065W;YER125W;YBR279W;YDR231C;YLR067C;YML032C;YDL126C;YNL169C;YPR049C;YJL036W;YOL145C;YPL218W;YOL071W;YOR043W;YFR028C;YJR045C;YPL240C;YLR423C;YNL138W;YGR178C;YDL069C;YDR512C;YAL015C;YPR185W
GO:0023051,regulation of signaling,4.59375,0.007,1.0,YOR043W;YGR178C
GO:0031323,regulation of cellular metabolic process,1.0954446854663757,0.839,0.999999999999982,YDL059C;YBL103C;YCR065W;YDR511W;YER125W;YBR279W;YLR067C;YBL022C;YML032C;YDL126C;YPR049C;YJL036W;YIL042C;YOL145C;YOL071W;YOR043W;YBL078C;YNR032W;YFR028C;YJR045C;YPL240C;YLR423C;YKL166C;YGR178C;YDL069C;YDR512C;YAL015C;YML129C;YPR185W
GO:0060255,regulation of macromolecule metabolic process,1.0892678034102323,0.217,0.9999999999999868,YHR024C;YDL059C;YGR231C;YBL103C;YCR065W;YER125W;YBR279W;YLR067C;YBL022C;YML032C;YDL126C;YNL169C;YPR049C;YOL145C;YOL071W;YOR043W;YFR028C;YJR045C;YPL240C;YLR423C;YKL166C;YGR132C;YGR178C;YDL069C;YDR512C;YAL015C;YML129C;YPR185W
GO:0010605,negative regulation of macromolecule metabolic process,1.2813299232736557,0.522,0.9999999999999883,YKL166C;YGR132C;YGR231C;YDL126C;YFR028C;YML129C;YBR279W
GO:0023057,negative regulation of signaling,-0.9166666666666687,0.47537688442211057,-0.8645568040053819,
GO:0031324,negative regulation of cellular metabolic process,1.4150943396226414,0.235,1.0000000000000062,YOL145C;YKL166C;YDL126C;YNR032W;YFR028C;YML129C;YBR279W
GO:0010604,positive regulation of macromolecule metabolic process,1.2222222222222237,0.18,1.000000000000024,YHR024C;YBL103C;YCR065W;YER125W;YBR279W;YLR067C;YML032C;YDL126C;YNL169C;YPR049C;YOL145C;YOL071W;YOR043W;YJR045C;YPL240C;YLR423C;YGR178C;YDL069C;YDR512C;YAL015C;YPR185W
GO:0031325,positive regulation of cellular metabolic process,1.2209567198177713,0.346,0.9999999999999909,YBL103C;YCR065W;YER125W;YBR279W;YLR067C;YML032C;YPR049C;YJL036W;YOL145C;YOL071W;YOR043W;YFR028C;YJR045C;YPL240C;YLR423C;YGR178C;YDL069C;YDR512C;YAL015C;YPR185W
GO:0043254,regulation of protein-containing complex assembly,-2.2857142857142803,0.741,-0.967601526962318,
GO:0031399,regulation of protein modification process,3.7073170731707337,0.374,1.0000000000000193,YOL145C;YDL126C;YPR049C;YPR185W;YBR279W;YLR423C
GO:0042325,regulation of phosphorylation,-4.090909090909088,0.283,-0.9897735636428945,
GO:0006468,protein phosphorylation,2.0792079207920797,0.627,1.0000000000000173,YOL145C;YKL166C;YPR049C;YGL180W;YIL042C;YPR185W;YBR279W;YLR423C
GO:0001932,regulation of protein phosphorylation,-2.3939393939393914,0.622,-0.9775854506063124,
GO:0031401,positive regulation of protein modification process,-1.7749999999999941,0.997,-0.9702151516729687,
GO:0042327,positive regulation of phosphorylation,-0.8108108108108097,0.08874458874458875,-1.3311475236812276,YOL145C;YPR049C;YPR185W;YBR279W;YLR423C
GO:0001934,positive regulation of protein phosphorylation,-0.7594936708860754,0.0851581508515815,-1.4293580188582204,YOL145C;YPR049C;YPR185W;YBR279W;YLR423C
GO:0061024,membrane organization,1.799999999999998,0.379,1.0000000000000158,YPL063W;YLL040C;YDL149W;YKL141W;YPR020W;YDL126C;YDR322C-A;YER083C;YLR295C;YPL218W;YNL242W;YBL078C;YNL131W;YGR132C;YOR045W;YLR305C;YPR133W-A;YOR297C;YIR004W;YDR375C;YOL026C
GO:0009966,regulation of signal transduction,4.709677419354835,0.522,1.0000000000000073,YOR043W;YGR178C
GO:0009968,negative regulation of signal transduction,-0.9166666666666687,0.48348348348348347,-0.8687939538138687,
GO:0009605,response to external stimulus,2.8947368421052677,0.56,0.9999999999999888,YBL078C;YPR049C;YGL180W;YIL042C;YHR171W;YDR511W;YPL149W;YER125W;YLL040C
GO:0070887,cellular response to chemical stimulus,1.3814814814814826,0.491,1.0000000000000113,YBR037C;YGR029W;YBL022C;YLR259C;YDL126C;YOR297C;YEL030W;YBR024W;YBL103C;YAL015C;YCR065W;YFR028C;YJR045C;YAL005C
GO:0031667,response to nutrient levels,3.6999999999999944,0.009,1.0000000000000158,YBL078C;YPR049C;YGL180W;YIL042C;YHR171W;YDR511W;YPL149W;YER125W;YLL040C
GO:0044271,cellular nitrogen compound biosynthetic process,1.0665220535068707,0.146,0.9999999999999952,YDL059C;YBL103C;YCR065W;YER125W;YBR279W;YLR067C;YPR020W;YML032C;YDL126C;YDR322C-A;YLR295C;YAL005C;YOL145C;YOL071W;YOR043W;YFR028C;YPL240C;YKL166C;YPR100W;YGR178C;YDL069C;YDR512C;YML081C-A;YML129C;YJL102W
GO:0051603,proteolysis involved in protein catabolic process,1.7124183006535925,0.507,1.0000000000000149,YFL016C;YBL022C;YKR087C;YDL126C;YNL064C;YFR004W;YER125W;YAL005C
GO:0061025,membrane fusion,-1.2456140350877216,0.153,-1.1437504674054428,YBL078C;YLR305C;YDL126C
GO:0006119,oxidative phosphorylation,-0.35365853658536617,0.8807588075880759,-0.7529643577130021,
GO:0022603,regulation of anatomical structure morphogenesis,-0.4418604651162793,0.7546125461254612,-0.7282538164688466,YNL169C;YNL138W;YDL126C
GO:0048259,regulation of receptor-mediated endocytosis,0.5,0.9801762114537445,0.661752977090841,
GO:0072330,monocarboxylic acid biosynthetic process,-1.0350877192982486,0.54,-0.7942384061385217,
GO:0043436,oxoacid metabolic process,1.3662420382165674,0.318,0.9999999999999996,YDR511W;YER125W
GO:0044283,small molecule biosynthetic process,1.497835497835495,0.421,1.0000000000000153,YDR511W;YER125W
GO:0006412,translation,1.2802056555269907,0.332,1.0000000000000129,YKL166C;YLR067C;YGR178C;YPR100W;YDL069C;YML129C;YJL102W;YAL005C
GO:0002181,cytoplasmic translation,2.493506493506491,0.685,1.000000000000002,YKL166C;YAL005C
GO:0006986,response to unfolded protein,-0.6865671641791047,0.4404517453798768,-0.8821301867577542,
GO:0051788,response to misfolded protein,-0.7395833333333328,0.6420168067226891,-0.8690598642254677,YDL126C
GO:0010033,response to organic substance,1.7432432432432468,0.323,0.9999999999999821,YLR259C;YDL126C;YEL030W;YNL064C;YBL103C;YJR045C;YAL005C
GO:0042592,homeostatic process,1.7189542483660105,0.803,0.9999999999999771,YDR065W;YBR037C;YGR029W;YPR100W;YKL134C;YBR024W;YER125W
GO:0016485,protein processing,-0.5820895522388055,0.786,-0.9099382140762322,
GO:0051649,establishment of localization in cell,1.0837070254110608,0.286,1.0000000000000018,YHR024C;YLR163C;YLR090W;YGR082W;YLR008C;YBL017C;YOR027W;YPL063W;YKL134C;YFR021W;YKL195W;YBR217W;YJL104W;YMR035W;YNL223W;YNR017W;YER125W;YLL040C;YOR232W;YDL113C;YNR007C;YDL149W;YKL084W;YKL141W;YGR029W;YDL126C;YGR028W;YEL030W;YPR049C;YJL036W;YPL100W;YHR171W;YLL042C;YAL005C;YPL218W;YKR065C;YOR020C;YER017C;YMR150C;YNL242W;YBL078C;YJR045C;YIL022W;YPL149W;YPL240C;YMR203W;YNL131W;YBL045C;YGR033C;YOR045W;YLR259C;YPR133W-A;YOR297C;YJL143W;YNL064C;YNL328C;YIR004W;YGL180W;YPR185W;YDR375C;YOL026C
GO:1903050,regulation of proteolysis involved in protein catabolic process,-0.5520833333333335,0.9078726968174204,-0.6517735755778026,YER125W
GO:0031330,negative regulation of cellular catabolic process,-0.6746987951807232,0.36378205128205127,-1.1014669854746473,YOL145C;YBR279W;YNR032W
GO:0045732,positive regulation of protein catabolic process,-0.509615384615385,0.9781818181818182,-0.6360601365947324,YER125W
GO:1903052,positive regulation of proteolysis involved in protein catabolic process,-0.5047619047619052,0.9810246679316889,-0.6174234051019065,YER125W
GO:0051094,positive regulation of developmental process,0.39138017388282187,0.8639240506329114,0.7419971993107143,YNL169C
GO:0050789,regulation of biological process,1.0462789243277064,0.879,1.0000000000000184,YHR024C;YDL059C;YGR231C;YFR021W;YBL103C;YCR065W;YDR511W;YER125W;YBR279W;YLL040C;YDR231C;YLR067C;YBL022C;YKR087C;YML032C;YDL126C;YNL169C;YPR049C;YJL036W;YIL042C;YOL145C;YPL218W;YOL071W;YBR037C;YOR043W;YBL078C;YNR032W;YFR028C;YJR045C;YPL240C;YLR423C;YKL166C;YNL138W;YGR132C;YPR100W;YGR178C;YDL069C;YLR305C;YDR512C;YBR024W;YAL015C;YML129C;YPR185W
GO:0032101,regulation of response to external stimulus,-0.5955056179775289,0.6247464503042597,-0.8356157561389507,YPR049C;YER125W
GO:0043043,peptide biosynthetic process,1.2773536895674278,0.44,0.9999999999999866,YKL166C;YLR067C;YGR178C;YPR100W;YDL069C;YML129C;YJL102W;YAL005C
GO:0031326,regulation of cellular biosynthetic process,1.1447178002894376,0.932,1.0000000000000053,YOL145C;YLR067C;YOL071W;YKL166C;YDL059C;YGR178C;YDL069C;YDL126C;YOR043W;YDR512C;YBL103C;YCR065W;YPL240C;YFR028C;YML129C;YER125W;YBR279W
GO:0034248,regulation of cellular amide metabolic process,2.4933333333333336,0.306,0.999999999999998,YKL166C;YLR067C;YGR178C;YDL069C;YML129C
GO:0031327,negative regulation of cellular biosynthetic process,1.60869565217391,0.219,0.9999999999999855,YKL166C;YDL126C;YFR028C;YML129C;YBR279W
GO:0034249,negative regulation of cellular amide metabolic process,-2.88659598142266,0.151,-1.0342386698871664,YKL166C
GO:0031328,positive regulation of cellular biosynthetic process,1.3547297297297265,0.519,0.9999999999999982,YOL145C;YLR067C;YOL071W;YGR178C;YDL069C;YOR043W;YDR512C;YBL103C;YPL240C;YCR065W;YER125W;YBR279W
GO:0034250,positive regulation of cellular amide metabolic process,-0.78125,0.4186991869918699,-0.874462217920931,YLR067C;YDL069C;YGR178C
GO:0048583,regulation of response to stimulus,2.157894736842107,0.918,1.0000000000000102,YDR231C;YOL145C;YGR178C;YOR043W;YPR049C;YER125W;YBR279W
GO:0048585,negative regulation of response to stimulus,-1.1698113207547167,0.367,-0.9023960408186846,
GO:0048584,positive regulation of response to stimulus,-0.9661016949152528,0.7883435582822086,-0.7740242429291431,
GO:0009058,biosynthetic process,1.0428422152560075,0.109,1.0000000000000104,YDL059C;YFR021W;YBL103C;YCR065W;YNL223W;YDR511W;YER125W;YBR279W;YNR007C;YLR067C;YPR020W;YML032C;YDL126C;YNL169C;YDR322C-A;YPL100W;YHR171W;YLR295C;YAL005C;YOL145C;YOL071W;YOR043W;YFR028C;YPL149W;YPL240C;YKL166C;YPR100W;YGR178C;YDL069C;YLR305C;YDR512C;YML081C-A;YML129C;YJL102W;YBR217W
GO:0032502,developmental process,1.819548872180456,0.239,1.0000000000000242,YNL138W;YOL071W;YGR132C;YDL126C;YNL169C;YDR512C;YER125W;YLL040C
GO:0050794,regulation of cellular process,1.0528120713305884,0.463,1.0000000000000127,YDL059C;YFR021W;YBL103C;YCR065W;YDR511W;YER125W;YBR279W;YLL040C;YDR231C;YLR067C;YBL022C;YKR087C;YML032C;YDL126C;YNL169C;YPR049C;YJL036W;YIL042C;YOL145C;YPL218W;YOL071W;YBR037C;YOR043W;YBL078C;YNR032W;YFR028C;YJR045C;YPL240C;YLR423C;YKL166C;YNL138W;YPR100W;YGR178C;YDL069C;YLR305C;YDR512C;YBR024W;YAL015C;YML129C;YPR185W
GO:0048522,positive regulation of cellular process,1.1500815660685133,0.816,1.000000000000002,YFR021W;YBL103C;YCR065W;YER125W;YBR279W;YLR067C;YML032C;YDL126C;YNL169C;YPR049C;YJL036W;YOL145C;YPL218W;YOL071W;YOR043W;YFR028C;YJR045C;YPL240C;YLR423C;YNL138W;YGR178C;YDL069C;YDR512C;YAL015C;YPR185W
GO:0048523,negative regulation of cellular process,1.2243186582809202,0.671,0.9999999999999909,YDR231C;YOL145C;YKL166C;YGR178C;YDL126C;YOR043W;YNR032W;YFR028C;YML129C;YBR279W
GO:0051258,protein polymerization,-0.6666666666666662,0.9351955307262569,-0.7909375269866668,
GO:0032271,regulation of protein polymerization,-0.5119047619047622,0.969551282051282,-0.5491496285380982,YNL138W
GO:0033043,regulation of organelle organization,1.687499999999999,0.0,0.9999999999999994,YOL145C;YNL138W;YPL218W;YKL166C;YGR178C;YDL126C;YNL169C;YFR021W;YPR049C;YJL036W;YNR032W;YAL015C;YPL240C;YFR028C;YIL042C;YER125W;YBR279W;YLR423C
GO:0051493,regulation of cytoskeleton organization,-3.3846153846153832,0.213,-0.9843211043166706,
GO:0010646,regulation of cell communication,3.9999999999999907,0.894,0.9999999999999978,YPR049C;YOR043W;YGR178C
GO:0044238,primary metabolic process,1.0144187443676778,0.327,0.9999999999999757,YIR021W;YHR024C;YLR163C;YDL059C;YGR231C;YER095W;YKL134C;YFR021W;YKL195W;YBL103C;YMR035W;YCR065W;YDR511W;YNL223W;YER125W;YBR279W;YDR231C;YNR007C;YLR067C;YKL141W;YDR065W;YBL022C;YPR020W;YKR087C;YML032C;YDL126C;YNL169C;YPR049C;YDR322C-A;YIL042C;YPL100W;YHR171W;YLR295C;YLL042C;YAL005C;YFL016C;YOL145C;YOL071W;YER017C;YMR150C;YOR043W;YLL009C;YNR032W;YFR004W;YFR028C;YJR045C;YPL149W;YPL240C;YKL011C;YLR423C;YKL166C;YBL045C;YGR132C;YPR100W;YLR259C;YGR178C;YLR059C;YDL069C;YLR305C;YML081C-A;YDR512C;YNL064C;YAL015C;YGL180W;YPL029W;YML129C;YPR185W;YJL102W;YBR217W
GO:0071704,organic substance metabolic process,1.0139046538024972,0.681,1.0000000000000178,YIR021W;YHR024C;YLR163C;YDL059C;YGR231C;YER095W;YKL134C;YFR021W;YKL195W;YBL103C;YMR035W;YCR065W;YDR511W;YNL223W;YER125W;YBR279W;YDR231C;YNR007C;YLR067C;YDR065W;YBL022C;YPR020W;YKR087C;YML032C;YDL126C;YNL169C;YPR049C;YDR322C-A;YIL042C;YPL100W;YHR171W;YLR295C;YLL042C;YAL005C;YFL016C;YOL145C;YOL071W;YER017C;YMR150C;YOR043W;YLL009C;YNR032W;YFR004W;YFR028C;YJR045C;YPL149W;YPL240C;YKL011C;YLR423C;YKL166C;YBL045C;YGR132C;YPR100W;YLR259C;YGR178C;YLR059C;YDL069C;YLR305C;YML081C-A;YDR512C;YNL064C;YAL015C;YGL180W;YPL029W;YML129C;YPR185W;YJL102W;YBR217W
GO:0005975,carbohydrate metabolic process,1.7808219178082214,0.54,0.9999999999999979,YDR511W;YNR032W;YIL042C
GO:0043170,macromolecule metabolic process,1.0201391431709999,0.056,0.9999999999999865,YIR021W;YHR024C;YLR163C;YDL059C;YGR231C;YER095W;YKL134C;YFR021W;YKL195W;YBL103C;YMR035W;YCR065W;YNL223W;YER125W;YBR279W;YDR231C;YNR007C;YLR067C;YDR065W;YBL022C;YKR087C;YML032C;YDL126C;YNL169C;YPR049C;YIL042C;YPL100W;YHR171W;YLL042C;YAL005C;YFL016C;YOL145C;YOL071W;YER017C;YMR150C;YOR043W;YLL009C;YNR032W;YFR004W;YFR028C;YJR045C;YPL149W;YPL240C;YKL011C;YLR423C;YKL166C;YBL045C;YGR132C;YPR100W;YLR259C;YGR178C;YLR059C;YDL069C;YDR512C;YNL064C;YAL015C;YGL180W;YPL029W;YML129C;YPR185W;YJL102W;YBR217W
GO:0006073,cellular glucan metabolic process,-1.0350877192982486,0.489,-0.8142198669647536,
GO:0006112,energy reserve metabolic process,-0.6913580246913589,0.7970588235294118,-0.7121883708316961,YNR032W
GO:0005977,glycogen metabolic process,-0.6746987951807232,0.8012519561815337,-0.7128286852589636,YNR032W
GO:0044262,cellular carbohydrate metabolic process,3.1111111111111165,0.689,0.9999999999999827,YDR511W;YNR032W;YIL042C
GO:0044281,small molecule metabolic process,1.170807453416147,0.207,1.0000000000000029,YLR295C;YPR020W;YDR322C-A;YIL042C;YML081C-A;YDR511W;YER125W
GO:0005996,monosaccharide metabolic process,-2.2857142857142803,0.762,-0.9633088942839373,
GO:0019318,hexose metabolic process,-1.5555555555555547,0.331,-0.9265849748568454,
GO:0006796,phosphate-containing compound metabolic process,1.1726495726495723,0.045,1.0000000000000082,YOL145C;YLR295C;YKL166C;YPR020W;YLR305C;YNL169C;YPR049C;YDR322C-A;YGL180W;YIL042C;YML081C-A;YFR028C;YPR185W;YER125W;YBR279W;YLR423C
GO:0019637,organophosphate metabolic process,1.4126394052044617,0.003,1.0000000000000033,YPR020W;YLR305C;YNL169C;YDR322C-A;YML081C-A;YLR295C
GO:1901135,carbohydrate derivative metabolic process,1.5136363636363614,0.989,1.000000000000006,YDR322C-A;YLR295C;YPR020W;YML081C-A
GO:0006006,glucose metabolic process,-0.854838709677418,0.6581632653061225,-0.8588554460849122,
GO:0016310,phosphorylation,1.511848341232228,0.021,0.9999999999999782,YOL145C;YKL166C;YLR305C;YPR049C;YGL180W;YIL042C;YPR185W;YBR279W;YLR423C
GO:0006793,phosphorus metabolic process,1.1669421487603284,0.008,0.9999999999999998,YOL145C;YLR295C;YKL166C;YPR020W;YLR305C;YNL169C;YPR049C;YDR322C-A;YGL180W;YIL042C;YML081C-A;YFR028C;YPR185W;YER125W;YBR279W;YLR423C
GO:0046390,ribose phosphate biosynthetic process,-2.4196205121831054,0.03,-1.187647628860787,YDR322C-A;YML081C-A
GO:1901137,carbohydrate derivative biosynthetic process,1.9495798319327704,0.55,0.9999999999999832,YDR322C-A;YLR295C;YPR020W;YML081C-A
GO:0019752,carboxylic acid metabolic process,1.3898305084745723,0.408,1.000000000000006,YDR511W;YER125W
GO:0032787,monocarboxylic acid metabolic process,3.274509803921565,0.0,0.9999999999999791,YER125W
GO:1901615,organic hydroxy compound metabolic process,3.5777777777777726,0.0,1.0000000000000244,YER125W
GO:0006066,alcohol metabolic process,15.5,0.0,1.0,YER125W
GO:0006091,generation of precursor metabolites and energy,2.1595744680851072,0.757,1.0000000000000002,YOL071W;YBL045C;YKL141W;YGL191W;YGR183C;YNL169C;YDR529C;YNR032W
GO:0044042,glucan metabolic process,-1.0350877192982486,0.491,-0.8117218133039824,
GO:0044264,cellular polysaccharide metabolic process,-1.1481481481481466,0.827,-0.8390624154170951,
GO:0019319,hexose biosynthetic process,0.5238095238095235,0.9681159420289855,0.6909107459833409,
GO:0006094,gluconeogenesis,0.5238095238095235,0.9657894736842105,0.687528270076894,
GO:0009060,aerobic respiration,-2.928571428571428,0.49,-0.985870447716547,
GO:0006099,tricarboxylic acid cycle,0.7931034482758621,0.12581344902386118,1.3194878800391099,YKL141W
GO:1902652,secondary alcohol metabolic process,-0.7162162162162153,0.7343532684283728,-0.713226899249471,YER125W
GO:0043648,dicarboxylic acid metabolic process,-0.7313432835820897,0.8317191283292978,-0.677275769745649,
GO:0080090,regulation of primary metabolic process,1.0931477516059964,0.112,0.999999999999991,YHR024C;YDL059C;YGR231C;YBL103C;YCR065W;YDR511W;YER125W;YBR279W;YLR067C;YBL022C;YML032C;YDL126C;YNL169C;YPR049C;YIL042C;YOL145C;YOL071W;YOR043W;YFR028C;YJR045C;YPL240C;YLR423C;YKL166C;YGR132C;YGR178C;YDL069C;YDR512C;YAL015C;YML129C;YPR185W
GO:0006109,regulation of carbohydrate metabolic process,-0.5540540540540528,0.8920953575909661,-0.7240312745289798,
GO:0010906,regulation of glucose metabolic process,-0.41237113402061876,0.9503105590062112,-0.5909048190506284,YDR511W;YIL042C
GO:0043255,regulation of carbohydrate biosynthetic process,0.529411764705882,0.9078212290502793,0.711729622266402,
GO:0006111,regulation of gluconeogenesis,0.5999999999999999,0.779126213592233,0.8001035732780934,
GO:0015980,energy derivation by oxidation of organic compounds,3.6585365853658556,0.425,1.0000000000000122,YOL071W;YBL045C;YKL141W;YGL191W;YGR183C;YNL169C;YDR529C;YNR032W
