Gene,Label,Annos,Score,Background Score,Precision,Recall,False Positive Rate
YDL204W,0,0/0,-314.00626707077026,-18928.04007959366,1.0,0.0,0.0
YJL205C-A,0,0/0,-314.156681060791,-18023.690665006638,1.0,0.0,0.0
YGL108C,0,0/0,-314.3162524700165,-17656.253221988678,1.0,0.0,0.0
YJL212C,0,0/0,-314.7049777507782,-17532.62660098076,1.0,0.0,0.0
YLL063C,0,0/0,-314.96447587013245,-18012.399684667587,1.0,0.0,0.0
YPR026W,0,0/0,-315.11743807792664,-18215.50404858589,1.0,0.0,0.0
YBR047W,0,0/0,-315.1291037797928,-18306.31636285782,1.0,0.0,0.0
YMR010W,0,0/0,-315.14270186424255,-18117.357837319374,1.0,0.0,0.0
YDR522C,0,0/0,-315.2580485343933,-18261.15985918045,1.0,0.0,0.0
YCL068C,0,0/0,-315.3034517765045,-17753.760786294937,1.0,0.0,0.0
YGR043C,0,0/0,-315.3910753726959,-18540.834362745285,1.0,0.0,0.0
YIL172C,0,0/0,-315.42622089385986,-17771.332027435303,1.0,0.0,0.0
YBL107C,0,0/0,-315.43733525276184,-17851.88379383087,1.0,0.0,0.0
YLR157W-B,0,0/0,-315.585736989975,-18405.592383146286,1.0,0.0,0.0
YLR179C,0,0/0,-315.6160168647766,-17088.005942344666,1.0,0.0,0.0
YOL014W,0,0/0,-315.7004175186157,-17805.726816654205,1.0,0.0,0.0
YLR237W,0,0/0,-315.89707946777344,-17707.730443954468,1.0,0.0,0.0
YDR520C,0,0/0,-315.92089200019836,-18158.076199769974,1.0,0.0,0.0
YKR030W,0,0/0,-315.9965682029724,-17512.12957394123,1.0,0.0,0.0
YFL043C,0,0/0,-316.0329575538635,-16441.768223524094,1.0,0.0,0.0
YCR105W,0,0/0,-316.1014702320099,-17621.115551829338,1.0,0.0,0.0
YKL023C-A,0,0/0,-316.17263102531433,-17840.61019873619,1.0,0.0,0.0
YIL130W,0,0/0,-316.27145504951477,-19855.801148295403,1.0,0.0,0.0
YER140W,0,0/0,-316.47063183784485,-18273.18069779873,1.0,0.0,0.0
YGL041C-B,0,0/0,-316.71249532699585,-17975.863154888153,1.0,0.0,0.0
YNR012W,0,0/0,-316.7505090236664,-18547.04094403982,1.0,0.0,0.0
YMR205C,0,0/0,-316.7801742553711,-18054.926450133324,1.0,0.0,0.0
YAR061W,0,0/0,-316.7819687128067,-17454.78834068775,1.0,0.0,0.0
YDL167C,0,0/0,-317.0469546318054,-18167.880321741104,1.0,0.0,0.0
YPL252C,0,0/0,-317.187077999115,-18675.4089448452,1.0,0.0,0.0
YLR177W,0,0/0,-317.2885490655899,-17561.597630798817,1.0,0.0,0.0
YJL077W-B,0,0/0,-317.3006634712219,-18436.666996240616,1.0,0.0,0.0
YCL037C,0,0/0,-317.3421883583069,-18490.99011206627,1.0,0.0,0.0
YJL028W,0,0/0,-317.35279083251953,-17700.11868786812,1.0,0.0,0.0
YOR337W,0,0/0,-317.635178565979,-18072.445222377777,1.0,0.0,0.0
YPL198W,0,0/0,-317.66681718826294,-18300.474825263023,1.0,0.0,0.0
YJL158C,0,0/0,-317.806777715683,-18704.80820131302,1.0,0.0,0.0
YJR124C,0,0/0,-318.26136589050293,-18118.104181051254,1.0,0.0,0.0
YML056C,0,0/0,-318.3297665119171,-18328.015624284744,1.0,0.0,0.0
YLR245C,0,0/0,-318.6340494155884,-18088.580166697502,1.0,0.0,0.0
YKR092C,0,0/0,-319.215576171875,-18052.384361743927,1.0,0.0,0.0
YDL133C-A,0,0/0,-319.3513083457947,-18416.056363344193,1.0,0.0,0.0
YDR194W-A,0,0/0,-319.52378010749817,-17845.61773276329,1.0,0.0,0.0
YNL146W,0,0/0,-319.5644726753235,-19622.365019381046,1.0,0.0,0.0
YAL062W,0,0/0,-320.21461552381516,-18957.298239827156,1.0,0.0,0.0
YHR132W-A,0,0/0,-320.24093198776245,-18127.16528391838,1.0,0.0,0.0
YIL176C,0,0/0,-320.33840012550354,-17786.90013450384,1.0,0.0,0.0
YLR162W-A,0,0/0,-320.6460349559784,-18025.752086400986,1.0,0.0,0.0
YFL017C,0,0/0,-320.7374641299248,-19436.4591268301,1.0,0.0,0.0
YDR001C,0,0/0,-320.7381911277771,-18376.264855623245,1.0,0.0,0.0
YGR117C,0,0/0,-320.98142063617706,-19407.343431711197,1.0,0.0,0.0
YBR007C,0,0/0,-321.2602708339691,-18396.368560671806,1.0,0.0,0.0
YML009C,0,0/0,-321.52188381552696,-17880.629594400525,1.0,0.0,0.0
YFR032C-B,0,0/0,-321.93099665641785,-18097.988856077194,1.0,0.0,0.0
YIL102C-A,0,0/0,-321.93099999427795,-18097.988856077194,1.0,0.0,0.0
YER186C,0,0/0,-321.9700925350189,-18410.86456012726,1.0,0.0,0.0
YHR155W,0,0/0,-322.2310020327568,-19406.995091617107,1.0,0.0,0.0
YOR252W,0,0/0,-322.29017782211304,-18288.914306879044,1.0,0.0,0.0
YDR403W,0,0/0,-322.4253888130188,-18516.267373919487,1.0,0.0,0.0
YJL105W,0,0/0,-322.4955093860626,-18177.692781448364,1.0,0.0,0.0
YGR062C,0,0/0,-323.0859188735485,-22747.507875919342,1.0,0.0,0.0
YHL046C,0,0/0,-323.17289090156555,-18246.56109714508,1.0,0.0,0.0
YLR387C,0,0/0,-323.471314907074,-18839.37243103981,1.0,0.0,0.0
YNL180C,0,0/0,-323.6181262731552,-22019.3977612257,1.0,0.0,0.0
YOR382W,0,0/0,-323.77944779396057,-18220.212676882744,1.0,0.0,0.0
YEL007W,0,0/0,-323.8259127140045,-17618.26560485363,1.0,0.0,0.0
YJL193W,0,0/0,-323.8910005092621,-18314.48457980156,1.0,0.0,0.0
YFL051C,0,0/0,-323.90466237068176,-18113.56586956978,1.0,0.0,0.0
YCR045C,0,0/0,-323.93864345550537,-18201.68448829651,1.0,0.0,0.0
YMR251W,0,0/0,-324.0181161761284,-18022.00113207102,1.0,0.0,0.0
YJR010W,0,0/0,-324.13790106773376,-18341.767733097076,1.0,0.0,0.0
YCL049C,0,0/0,-324.3638753890991,-18230.432773590088,1.0,0.0,0.0
YLR154C-G,0,0/0,-324.4064095020294,-18265.127773046494,1.0,0.0,0.0
YIL015C-A,0,0/0,-324.93981647491455,-18310.28240609169,1.0,0.0,0.0
YBR104W,0,0/0,-324.97059059143066,-17983.687796592712,1.0,0.0,0.0
YOR096W,0,0/0,-325.0216736793518,-18826.790528059006,1.0,0.0,0.0
YLL023C,0,0/0,-325.1165289878845,-18697.699447214603,1.0,0.0,0.0
YOR192C,0,0/0,-325.6045470237732,-17851.336099267006,1.0,0.0,0.0
YKL067W,0,0/0,-325.9076922237873,-23523.019162535667,1.0,0.0,0.0
YJR136C,0,0/0,-326.33001589775085,-19786.234657526016,1.0,0.0,0.0
YPR159W,0,0/0,-326.33695966005325,-19547.972035884857,1.0,0.0,0.0
YOR384W,0,0/0,-326.61329114437103,-18702.250223517418,1.0,0.0,0.0
YLR154C-H,0,0/0,-326.654846906662,-18711.60290813446,1.0,0.0,0.0
YPL166W,0,0/0,-326.77570605278015,-18274.055925130844,1.0,0.0,0.0
YPL281C,0,0/0,-327.02666306495667,-18346.47464489937,1.0,0.0,0.0
YLR336C,0,0/0,-327.0791405439377,-16857.65906381607,1.0,0.0,0.0
YMR252C,0,0/0,-327.1011998653412,-18665.186202526093,1.0,0.0,0.0
YCR095W-A,0,0/0,-327.4795000553131,-18224.874454975128,1.0,0.0,0.0
YKL096W,0,0/0,-328.05701303482056,-19263.286769151688,1.0,0.0,0.0
YPR145C-A,0,0/0,-328.09686636924744,-18249.11012983322,1.0,0.0,0.0
YDR307W,0,0/0,-328.2166782617569,-17923.146917819977,1.0,0.0,0.0
YOR086C,0,0/0,-328.3582927584648,-20781.856334775686,1.0,0.0,0.0
YIL047C,0,0/0,-328.6434943675995,-18331.958185613155,1.0,0.0,0.0
YFR023W,0,0/0,-328.7222408056259,-21195.42899686098,1.0,0.0,0.0
YOR111W,0,0/0,-328.735720872879,-19549.20186150074,1.0,0.0,0.0
YKL091C,0,0/0,-328.92736768722534,-19177.661020755768,1.0,0.0,0.0
YDR003W-A,0,0/0,-329.16579723358154,-18574.77297091484,1.0,0.0,0.0
YOR166C,0,0/0,-329.335325717926,-18993.132062911987,1.0,0.0,0.0
YAL028W,0,0/0,-329.45182514190674,-18427.473614931107,1.0,0.0,0.0
YPL189W,0,0/0,-329.50396513938904,-20576.033411860466,1.0,0.0,0.0
YMR158C-A,0,0/0,-329.5430954694748,-19878.274192273617,1.0,0.0,0.0
YCL005W,0,0/0,-329.7090401649475,-18792.205834150314,1.0,0.0,0.0
YKL068W-A,0,0/0,-330.37522530555725,-18745.99990081787,1.0,0.0,0.0
YEL072W,0,0/0,-330.62112498283386,-18086.24341893196,1.0,0.0,0.0
YAL067C,0,0/0,-330.734760761261,-18658.579571664333,1.0,0.0,0.0
YNR029C,0,0/0,-331.5870270729065,-18725.629471302032,1.0,0.0,0.0
YFR012W-A,0,0/0,-332.0010347366333,-18664.096299886703,1.0,0.0,0.0
YAR035C-A,0,0/0,-332.0010461807251,-18664.096299886703,1.0,0.0,0.0
YPL038W-A,0,0/0,-332.0010497570038,-18664.096299886703,1.0,0.0,0.0
YMR271C,0,0/0,-332.6209661960602,-19476.823592185974,1.0,0.0,0.0
YHR086W-A,0,0/0,-332.6522331237793,-18677.08926296234,1.0,0.0,0.0
YGR174W-A,0,0/0,-332.65242552757263,-18862.21058320999,1.0,0.0,0.0
YLR412C-A,0,0/0,-332.74771308898926,-18435.714481830597,1.0,0.0,0.0
YER037W,0,0/0,-333.20283460617065,-18493.80029797554,1.0,0.0,0.0
YGR001C,0,0/0,-333.3412971496582,-21097.844330906868,1.0,0.0,0.0
YGL110C,0,0/0,-333.3698033094406,-20466.27039974928,1.0,0.0,0.0
YOL155W-A,0,0/0,-333.85255193710327,-18764.93776035309,1.0,0.0,0.0
YEL025C,0,0/0,-334.26393485069275,-19671.477445423603,1.0,0.0,0.0
YGL262W,0,0/0,-334.378634929657,-18468.439913511276,1.0,0.0,0.0
YLR213C,0,0/0,-334.9136402606964,-18701.754675507545,1.0,0.0,0.0
YMR034C,0,0/0,-335.6141699552536,-19635.566120505333,1.0,0.0,0.0
YGR237C,0,0/0,-335.7194746732712,-21143.987057685852,1.0,0.0,0.0
YGL259W,0,0/0,-336.3779755830765,-19679.16962969303,1.0,0.0,0.0
YHR185C,0,0/0,-336.42435443401337,-20243.912718594074,1.0,0.0,0.0
YGL079W,0,0/0,-336.4527438879013,-17531.83058822155,1.0,0.0,0.0
YDR019C,0,0/0,-336.5908764600754,-20918.966731488705,1.0,0.0,0.0
YDR144C,0,0/0,-336.8628959655762,-19259.27149629593,1.0,0.0,0.0
YLR258W,0,0/0,-337.21500796079636,-20592.94058662653,1.0,0.0,0.0
YML125C,0,0/0,-337.56435722112656,-20280.780674159527,1.0,0.0,0.0
YDL054C,0,0/0,-337.8261219263077,-18719.040000498295,1.0,0.0,0.0
YGR223C,0,0/0,-337.8336544036865,-19045.275275230408,1.0,0.0,0.0
YER190C-B,0,0/0,-338.2158148288727,-18425.461450457573,1.0,0.0,0.0
YNL200C,0,0/0,-338.38521134853363,-18750.035168647766,1.0,0.0,0.0
YOR034C-A,0,0/0,-338.4038426876068,-19914.007509231567,1.0,0.0,0.0
YER078W-A,0,0/0,-338.42902088165283,-19025.457881450653,1.0,0.0,0.0
YCL001W-B,0,0/0,-338.5738377571106,-18479.293783187866,1.0,0.0,0.0
YPL183C,0,0/0,-338.6685440540314,-19055.91062271595,1.0,0.0,0.0
YGR266W,0,0/0,-338.97977113723755,-18922.4094697237,1.0,0.0,0.0
YHR213W-B,0,0/0,-339.71398305892944,-19097.69465112686,1.0,0.0,0.0
YNL175C,0,0/0,-339.8204789161682,-19168.21585202217,1.0,0.0,0.0
YHL021C,0,0/0,-340.5614655613899,-16481.289858043194,1.0,0.0,0.0
YAL067W-A,0,0/0,-340.8491551876068,-19244.076455116272,1.0,0.0,0.0
YBR163W,0,0/0,-341.3415114879608,-19661.426917552948,1.0,0.0,0.0
YOR101W,0,0/0,-341.90949058532715,-19907.316222190857,1.0,0.0,0.0
YLR406C,0,0/0,-342.3334438800812,-19189.579440116882,1.0,0.0,0.0
YOR222W,0,0/0,-342.38528621196747,-20017.75647765398,1.0,0.0,0.0
YIL156W-B,0,0/0,-342.71019768714905,-19181.257827043533,1.0,0.0,0.0
YPR096C,0,0/0,-343.9900839328766,-18710.655998706818,1.0,0.0,0.0
YKR043C,0,0/0,-344.28138041496277,-20315.39853000641,1.0,0.0,0.0
YOR150W,-1,-/-,-344.5295834168792,-16312.24561495334,0.0,0.0,0.0002828854314002829
YJL171C,0,0/0,-345.6151907444,-20168.556200623512,0.0,0.0,0.0002828854314002829
YOR011W-A,0,0/0,-346.82264280319214,-19301.42537498474,0.0,0.0,0.0002828854314002829
YGR173W,0,0/0,-346.8420298099518,-19147.45515179634,0.0,0.0,0.0002828854314002829
YDL045W-A,0,0/0,-348.4963316321373,-21900.39178517461,0.0,0.0,0.0002828854314002829
YPL119C-A,0,0/0,-349.1705586910248,-19851.591296434402,0.0,0.0,0.0002828854314002829
YDR253C,0,0/0,-350.7140486240387,-19182.413192510605,0.0,0.0,0.0002828854314002829
YKL094W,0,0/0,-351.47778898477554,-23406.656718179584,0.0,0.0,0.0002828854314002829
YLR267W,0,0/0,-352.0939750671387,-21247.334343135357,0.0,0.0,0.0002828854314002829
YEL059C-A,0,0/0,-353.69450783729553,-22087.08891144395,0.0,0.0,0.0002828854314002829
YHR054C,0,0/0,-354.43683564662933,-21703.47650372982,0.0,0.0,0.0002828854314002829
YDL127W,0,0/0,-355.0793669819832,-22419.57815644145,0.0,0.0,0.0002828854314002829
YMR166C,0,0/0,-355.8624986410141,-19501.61552453041,0.0,0.0,0.0002828854314002829
YER150W,0,0/0,-355.86564683914185,-20074.697786092758,0.0,0.0,0.0002828854314002829
YBR262C,0,0/0,-356.7019838988781,-23644.88414384052,0.0,0.0,0.0002828854314002829
YEL052W,0,0/0,-357.62808771431446,-24249.82106745988,0.0,0.0,0.0002828854314002829
YCR028C-A,1,+/+,-358.7955687046051,-16360.932233989239,0.5,0.009433962264150943,0.0002828854314002829
YFL067W,0,0/0,-359.65923261642456,-21032.160076618195,0.5,0.009433962264150943,0.0002828854314002829
YGR150C,0,0/0,-360.29856419563293,-17513.167374134064,0.5,0.009433962264150943,0.0002828854314002829
YIL087C,0,0/0,-360.92077136039734,-22043.832065820694,0.5,0.009433962264150943,0.0002828854314002829
YCR021C,0,0/0,-361.3184263706207,-19743.180103063583,0.5,0.009433962264150943,0.0002828854314002829
YHR049W,0,0/0,-361.4536945819855,-22226.226784825325,0.5,0.009433962264150943,0.0002828854314002829
YJR085C,0,0/0,-361.9156172275543,-21712.29305076599,0.5,0.009433962264150943,0.0002828854314002829
YBL059W,0,0/0,-362.0696579217911,-20533.053898096085,0.5,0.009433962264150943,0.0002828854314002829
YER034W,0,0/0,-362.1690455675125,-22477.49177277088,0.5,0.009433962264150943,0.0002828854314002829
YGR220C,-1,-/-,-362.60400623083115,-16889.208560936153,0.3333333333333333,0.009433962264150943,0.0005657708628005657
YNL284C,0,0/0,-363.80455435812473,-24180.214018538594,0.3333333333333333,0.009433962264150943,0.0005657708628005657
YMR267W,-1,-/-,-364.96699023246765,-17264.678765296936,0.25,0.009433962264150943,0.0008486562942008486
YMR175W-A,0,0/0,-365.87090253829956,-19355.500260591507,0.25,0.009433962264150943,0.0008486562942008486
YDR322C-A,-1,-/-,-366.2786376476288,-17146.960389867425,0.2,0.009433962264150943,0.0011315417256011315
YNL104C,0,0/0,-366.43971049785614,-23336.578502058983,0.2,0.009433962264150943,0.0011315417256011315
YJL223C,0,0/0,-366.5347121953964,-17296.473778307438,0.2,0.009433962264150943,0.0011315417256011315
YOR205C,0,0/0,-367.14603102207184,-21313.072389304638,0.2,0.009433962264150943,0.0011315417256011315
YJL127C-B,0,0/0,-367.17044472694397,-22375.229337215424,0.2,0.009433962264150943,0.0011315417256011315
YBR146W,0,0/0,-367.9801491498947,-24676.59691128321,0.2,0.009433962264150943,0.0011315417256011315
YKR080W,0,0/0,-368.1708517074585,-20827.34010207653,0.2,0.009433962264150943,0.0011315417256011315
YBL099W,-1,-/-,-369.00329081714153,-16602.426288187504,0.16666666666666666,0.009433962264150943,0.0014144271570014145
YML081C-A,-1,-/-,-369.1384602487087,-16165.105371326208,0.14285714285714285,0.009433962264150943,0.0016973125884016972
YKL053C-A,1,+/+,-370.5474606156349,-16211.793509706855,0.25,0.018867924528301886,0.0016973125884016972
YOR187W,-1,-/-,-370.6317789554596,-17644.3861451149,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YNL144C,0,0/0,-370.9622883796692,-21136.979163587093,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YJR107W,0,0/0,-371.3893458247185,-22823.363933622837,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YHR110W,0,0/0,-371.5421933531761,-23453.026042848825,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YJR039W,0,0/0,-372.2249091863632,-20480.98647749424,0.2222222222222222,0.018867924528301886,0.0019801980198019802
YPL262W,-1,-/-,-372.808920443058,-16397.631277620792,0.2,0.018867924528301886,0.002263083451202263
YNR076W,0,0/0,-372.98213148117065,-21507.03676432371,0.2,0.018867924528301886,0.002263083451202263
YNR037C,0,0/0,-372.99863420426846,-24404.466285407543,0.2,0.018867924528301886,0.002263083451202263
YBR185C,1,+/+,-373.5650612562895,-16874.5266109854,0.2727272727272727,0.02830188679245283,0.002263083451202263
YER076C,0,0/0,-374.4839321374893,-23114.268847227097,0.2727272727272727,0.02830188679245283,0.002263083451202263
YDR405W,0,0/0,-376.8957341313362,-24421.105602174997,0.2727272727272727,0.02830188679245283,0.002263083451202263
YPL172C,0,0/0,-377.5404225587845,-24474.020133018494,0.2727272727272727,0.02830188679245283,0.002263083451202263
YJR135W-A,1,+/+,-378.0228279829025,-17144.198829457164,0.3333333333333333,0.03773584905660377,0.002263083451202263
YCL021W-A,0,0/0,-379.3925874233246,-22822.417437791824,0.3333333333333333,0.03773584905660377,0.002263083451202263
YOR045W,-1,-/-,-379.9280120432377,-17434.118237942457,0.3076923076923077,0.03773584905660377,0.002545968882602546
YDL107W,0,0/0,-380.22204050421715,-23878.02323205769,0.3076923076923077,0.03773584905660377,0.002545968882602546
YGL197W,0,0/0,-380.3548880815506,-26220.36387747526,0.3076923076923077,0.03773584905660377,0.002545968882602546
YDR296W,1,+/+,-380.36613899469376,-17470.532328903675,0.35714285714285715,0.04716981132075472,0.002545968882602546
YDR377W,-1,-/-,-381.58313941955566,-17919.757295444608,0.3333333333333333,0.04716981132075472,0.002828854314002829
YER092W,0,0/0,-381.81035751104355,-20617.082189798355,0.3333333333333333,0.04716981132075472,0.002828854314002829
YBR033W,0,0/0,-383.62208449840546,-25118.282573103905,0.3333333333333333,0.04716981132075472,0.002828854314002829
YBL076C,0,0/0,-384.7244935631752,-22632.95987072587,0.3333333333333333,0.04716981132075472,0.002828854314002829
YOR278W,0,0/0,-385.9927194714546,-25226.897260189056,0.3333333333333333,0.04716981132075472,0.002828854314002829
YDL057W,0,0/0,-386.21901589632034,-21681.20201599598,0.3333333333333333,0.04716981132075472,0.002828854314002829
YLR163C,-1,-/-,-387.3316620886326,-18237.716026932,0.3125,0.04716981132075472,0.0031117397454031117
YML028W,-1,-/-,-387.39214265346527,-16176.449569940567,0.29411764705882354,0.04716981132075472,0.0033946251768033945
YLL009C,-1,-/-,-387.46312350034714,-17288.303068846464,0.2777777777777778,0.04716981132075472,0.0036775106082036777
YIL098C,-1,-/-,-388.3948424011469,-17440.18454799056,0.2631578947368421,0.04716981132075472,0.0039603960396039604
YKL170W,-1,-/-,-389.0479941368103,-17179.57878112793,0.25,0.04716981132075472,0.004243281471004243
YNL176C,0,0/0,-389.1977654695511,-23863.29020500183,0.25,0.04716981132075472,0.004243281471004243
YJL185C,0,0/0,-389.89183235168457,-22281.682726323605,0.25,0.04716981132075472,0.004243281471004243
YOR118W,0,0/0,-390.41757518053055,-24477.800738096237,0.25,0.04716981132075472,0.004243281471004243
YNL177C,-1,-/-,-391.0860630273819,-17786.39597439766,0.23809523809523808,0.04716981132075472,0.004526166902404526
YJR121W,-1,-/-,-391.2012631893158,-17117.639742076397,0.22727272727272727,0.04716981132075472,0.004809052333804809
YER178W,-1,-/-,-391.2832090854645,-17561.085858225822,0.21739130434782608,0.04716981132075472,0.005091937765205092
YDL171C,0,0/0,-391.81940346956253,-25294.979421138763,0.21739130434782608,0.04716981132075472,0.005091937765205092
YML133C,0,0/0,-392.2006158232689,-21653.868946254253,0.21739130434782608,0.04716981132075472,0.005091937765205092
YLR414C,0,0/0,-392.3030506372452,-21981.295091748238,0.21739130434782608,0.04716981132075472,0.005091937765205092
YDR276C,-1,-/-,-392.3599831163883,-17018.138049840927,0.20833333333333334,0.04716981132075472,0.005374823196605375
YOR142W,-1,-/-,-392.5552495121956,-18103.132654309273,0.2,0.04716981132075472,0.005657708628005658
YDR337W,-1,-/-,-393.34293496608734,-18482.099724709988,0.19230769230769232,0.04716981132075472,0.005940594059405941
YLR069C,-1,-/-,-393.36509442329407,-17325.402759850025,0.18518518518518517,0.04716981132075472,0.006223479490806223
YPL098C,1,+/+,-393.7948739528656,-17380.36381006241,0.21428571428571427,0.05660377358490566,0.006223479490806223
YJR048W,0,0/0,-395.0456703007221,-25381.566770538688,0.21428571428571427,0.05660377358490566,0.006223479490806223
YEL050C,-1,-/-,-397.59635062515736,-17701.72452263534,0.20689655172413793,0.05660377358490566,0.006506364922206506
YDR155C,0,0/0,-397.7652248740196,-24552.02264031768,0.20689655172413793,0.05660377358490566,0.006506364922206506
YHR047C,0,0/0,-397.9378384947777,-25086.826314866543,0.20689655172413793,0.05660377358490566,0.006506364922206506
YBR221C,-1,-/-,-398.279035538435,-17847.286097615957,0.2,0.05660377358490566,0.006789250353606789
YCR071C,-1,-/-,-398.4242575764656,-17948.959676258266,0.1935483870967742,0.05660377358490566,0.007072135785007072
YMR325W,0,0/0,-398.6306779384613,-22517.88185954094,0.1935483870967742,0.05660377358490566,0.007072135785007072
YNL055C,1,+/+,-399.4289561510086,-17435.347313672304,0.21875,0.0660377358490566,0.007072135785007072
YGL068W,-1,-/-,-399.578688621521,-17210.450336143374,0.21212121212121213,0.0660377358490566,0.007355021216407355
YJR024C,0,0/0,-399.7648583650589,-24828.08105415106,0.21212121212121213,0.0660377358490566,0.007355021216407355
YML078W,-1,-/-,-400.0034267902374,-17993.56213647127,0.20588235294117646,0.0660377358490566,0.007637906647807638
YOR375C,0,0/0,-400.18755942583084,-24612.197205603123,0.20588235294117646,0.0660377358490566,0.007637906647807638
YJR045C,-1,-/-,-400.4910800457001,-16485.8293543458,0.2,0.0660377358490566,0.007920792079207921
YIR014W,0,0/0,-400.66333854198456,-23118.21871137619,0.2,0.0660377358490566,0.007920792079207921
YLR120C,0,0/0,-401.3189209699631,-24387.190287411213,0.2,0.0660377358490566,0.007920792079207921
YGR282C,0,0/0,-401.41095077991486,-23125.316872030497,0.2,0.0660377358490566,0.007920792079207921
YGR231C,-1,-/-,-402.11534512043,-18487.37160640955,0.19444444444444445,0.0660377358490566,0.008203677510608205
YEL020W-A,1,+/+,-402.2680769562721,-17150.146908849478,0.21621621621621623,0.07547169811320754,0.008203677510608205
YJL123C,0,0/0,-402.4936339557171,-25794.211094081402,0.21621621621621623,0.07547169811320754,0.008203677510608205
YDL126C,-1,-/-,-402.7275377511978,-16500.02644699812,0.21052631578947367,0.07547169811320754,0.008486562942008486
YLR308W,0,0/0,-403.28002405166626,-21011.689797580242,0.21052631578947367,0.07547169811320754,0.008486562942008486
YJR104C,-1,-/-,-403.3047025203705,-17116.257156014442,0.20512820512820512,0.07547169811320754,0.00876944837340877
YMR150C,-1,-/-,-403.63514733314514,-17771.00473034382,0.2,0.07547169811320754,0.009052333804809052
YBL090W,-1,-/-,-403.89406383037567,-18263.886126711965,0.1951219512195122,0.07547169811320754,0.009335219236209336
YPL059W,-1,-/-,-404.39694368839264,-18132.239256858826,0.19047619047619047,0.07547169811320754,0.009618104667609617
YML030W,0,0/0,-404.5022006034851,-24410.21416568756,0.19047619047619047,0.07547169811320754,0.009618104667609617
YDR079W,-1,-/-,-404.54490852355957,-17790.39551578462,0.18604651162790697,0.07547169811320754,0.009900990099009901
YNL215W,0,0/0,-404.924322783947,-26134.91589179635,0.18604651162790697,0.07547169811320754,0.009900990099009901
YDL018C,0,0/0,-405.3384887576103,-24895.88265761733,0.18604651162790697,0.07547169811320754,0.009900990099009901
YKL192C,-1,-/-,-405.5810101926327,-17932.34981021285,0.18181818181818182,0.07547169811320754,0.010183875530410185
YDL004W,-1,-/-,-405.7734674811363,-18190.926367342472,0.17777777777777778,0.07547169811320754,0.010466760961810467
YNR016C,-1,-/-,-405.87363916635513,-17975.063407041132,0.17391304347826086,0.07547169811320754,0.01074964639321075
YKL184W,0,0/0,-405.8871719837189,-25502.91098511219,0.17391304347826086,0.07547169811320754,0.01074964639321075
YHR198C,0,0/0,-406.33075442910194,-27407.20310485363,0.17391304347826086,0.07547169811320754,0.01074964639321075
YDR529C,-1,-/-,-406.4461591243744,-18158.18422627449,0.1702127659574468,0.07547169811320754,0.011032531824611032
YGL176C,0,0/0,-406.6691652536392,-24296.16956782341,0.1702127659574468,0.07547169811320754,0.011032531824611032
YHR021W-A,0,0/0,-406.6967751979828,-25218.75947880745,0.1702127659574468,0.07547169811320754,0.011032531824611032
YEL006W,0,0/0,-407.10087209939957,-23999.502667605877,0.1702127659574468,0.07547169811320754,0.011032531824611032
YNL138W,-1,-/-,-407.2128279209137,-17452.784870266914,0.16666666666666666,0.07547169811320754,0.011315417256011316
YDR497C,0,0/0,-407.41887348890305,-24928.363905489445,0.16666666666666666,0.07547169811320754,0.011315417256011316
YML025C,-1,-/-,-407.5634045600891,-17797.40209914744,0.16326530612244897,0.07547169811320754,0.011598302687411598
YGR132C,-1,-/-,-408.1347883939743,-17912.289299190044,0.16,0.07547169811320754,0.011881188118811881
YAL065C,0,0/0,-408.14742267131805,-21546.120599746704,0.16,0.07547169811320754,0.011881188118811881
YJR117W,0,0/0,-408.3133262395859,-24549.94667339325,0.16,0.07547169811320754,0.011881188118811881
YKL157W,0,0/0,-408.3495708703995,-25679.571437954903,0.16,0.07547169811320754,0.011881188118811881
YPL078C,-1,-/-,-408.48340129852295,-17732.84618973732,0.1568627450980392,0.07547169811320754,0.012164073550212163
YDR298C,-1,-/-,-408.7756177186966,-18424.75985841453,0.15384615384615385,0.07547169811320754,0.012446958981612447
YJL063C,1,+/+,-408.858060836792,-17450.32810419798,0.16981132075471697,0.08490566037735849,0.012446958981612447
YCL050C,0,0/0,-409.3124502301216,-24535.50470340252,0.16981132075471697,0.08490566037735849,0.012446958981612447
YGR189C,0,0/0,-409.5278807878494,-25091.373423337936,0.16981132075471697,0.08490566037735849,0.012446958981612447
YER064C,0,0/0,-409.65017676353455,-21339.019790112972,0.16981132075471697,0.08490566037735849,0.012446958981612447
YKL105C,0,0/0,-410.79912424087524,-25228.023155629635,0.16981132075471697,0.08490566037735849,0.012446958981612447
YFL030W,0,0/0,-411.26566433906555,-25812.35441070795,0.16981132075471697,0.08490566037735849,0.012446958981612447
YER090W,0,0/0,-411.84312230348587,-24470.089206308126,0.16981132075471697,0.08490566037735849,0.012446958981612447
YNR017W,-1,-/-,-411.9004991799593,-18509.357232287526,0.16666666666666666,0.08490566037735849,0.01272984441301273
YNR041C,0,0/0,-412.8654244542122,-25574.516891092062,0.16666666666666666,0.08490566037735849,0.01272984441301273
