Gene A,Gene B,Type,Correlation
YCR084C,YLR003C,P-N,0.30094199633212493
YCR084C,YLR014C,P-N,-0.10078980265241184
YCR084C,YLR024C,P-N,-0.18342316616660895
YCR084C,YLR055C,P-N,0.02051259522451342
YCR084C,YLR068W,P-N,-0.19232625400762937
YCR084C,YLR095C,P-N,0.02079411054837269
YCR084C,YLR138W,P-N,-0.07326655586304877
YCR084C,YLR186W,P-N,0.20406732912103231
YCR084C,YLR220W,P-N,-0.35422502750254037
YCR084C,YLR346C,P-N,-0.33135733903091164
YCR084C,YLR357W,P-N,-0.07836024858495365
YCR084C,YLR431C,P-N,0.035363552937582816
YCR084C,YML034W,P-N,0.09082159692982501
YCR084C,YML074C,P-N,-0.327061411093048
YCR084C,YML103C,P-N,-0.15133778156868133
YCR084C,YMR020W,P-N,-0.25130842895139266
YCR084C,YMR030W,P-N,0.4383710778705204
YCR084C,YMR046C,P-N,0.07432066363177961
YCR084C,YMR093W,P-N,0.15194552806451456
YCR084C,YMR227C,P-N,-0.08377062597741655
YCR084C,YMR272C,P-N,0.05563103870505785
YCR084C,YNL008C,P-N,-0.13724961384926418
YCR084C,YNL031C,P-N,-0.011412284049152899
YCR084C,YNL036W,P-N,0.714367583494704
YCR084C,YNL044W,P-N,-0.14960395448226763
YCR084C,YNL098C,P-N,0.09541401451783772
YCR084C,YNL104C,P-N,-0.19557469039892272
YCR084C,YNL164C,P-N,0.200292337582921
YCR084C,YNL202W,P-N,0.015384187531438985
YCR084C,YNL251C,P-N,0.1464042306012723
YCR084C,YNL257C,P-N,0.22460047428066515
YCR084C,YNL325C,P-N,-0.19659653294819826
YCR084C,YNL327W,P-N,-0.05653611912396127
YCR084C,YNL339C,P-N,-0.21786267970730427
YCR084C,YOL006C,P-N,-0.09972815259534494
YCR084C,YOL112W,P-N,-0.0017562056221704285
YCR084C,YOL123W,P-N,-0.08104317763192648
YCR084C,YOL155C,P-N,0.1643970788256747
YCR084C,YOR115C,P-N,-0.18769206553145457
YCR084C,YOR127W,P-N,0.13754024995796743
YCR084C,YOR210W,P-N,-0.028690209840291508
YCR084C,YOR239W,P-N,0.34422326954437776
YCR084C,YPL018W,P-N,-0.23811294686605158
YCR084C,YPL043W,P-N,-0.23492607561445375
YCR084C,YPL095C,P-N,-0.295176749412718
YCR084C,YPL124W,P-N,0.24652506738775182
YCR084C,YPL127C,P-N,-0.414077005737935
YCR084C,YPL131W,P-N,0.28093951338244605
YCR084C,YPL151C,P-N,-0.07277560880856364
YCR084C,YPL201C,P-N,0.03523400490924195
YCR084C,YPL213W,P-N,-0.12583662281960287
YCR084C,YPL242C,P-N,0.3051550586832826
YCR084C,YPR010C,P-N,-0.0677256175451859
YCR084C,YPR051W,P-N,0.07658253440238286
YCR084C,YPR128C,P-N,-0.03205549334829802
YCR084C,YPR171W,P-N,-0.21286342597873223
YDL043C,YDL080C,P-N,-0.33689366916078645
YDL043C,YDL134C,P-N,0.37445788003811126
YDL043C,YDL136W,P-N,-0.3740686730957359
YDL043C,YDL141W,P-N,0.027322288570669706
YDL043C,YDL209C,P-N,-0.08587510467586779
YDL043C,YDR006C,P-N,-0.36291066433410296
YDL043C,YDR110W,P-N,-0.027468340974779897
YDL043C,YDR162C,P-N,-0.12613536782314771
YDL043C,YDR177W,P-N,0.2266343726413722
YDL043C,YDR202C,P-N,0.1086121136971499
YDL043C,YDR214W,P-N,0.13447937550765166
YDL043C,YDR243C,P-N,-0.1620630340370103
YDL043C,YDR246W,P-N,-0.4218114781330161
YDL043C,YDR253C,P-N,0.14173074709715508
YDL043C,YDR283C,P-N,-0.10354581629048291
YDL043C,YDR293C,P-N,-0.2211141538429191
YDL043C,YDR302W,P-N,0.04997763331235513
YDL043C,YDR350C,P-N,-0.02836228541875038
YDL043C,YDR356W,P-N,-0.20967392783426328
YDL043C,YDR359C,P-N,-0.07962407194997809
YDL043C,YDR398W,P-N,0.35541888019301837
YDL043C,YDR423C,P-N,0.011311699581789403
YDL043C,YDR516C,P-N,0.26023820224092264
YDL043C,YDR522C,P-N,0.1628077312479818
YDL043C,YDR523C,P-N,0.16697186511114095
YDL043C,YDR527W,P-N,0.04779613131560094
YDL043C,YEL017W,P-N,0.059213368765272605
YDL043C,YEL066W,P-N,-0.2543352913477868
YDL043C,YER054C,P-N,0.0818279376281582
YDL043C,YER055C,P-N,-0.22576837519140683
YDL043C,YER104W,P-N,0.036081287071063756
YDL043C,YER148W,P-N,0.007415388817024487
YDL043C,YER168C,P-N,-0.04274179750460849
YDL043C,YFL045C,P-N,0.3691664322535262
YDL043C,YFL057C,P-N,-0.05545184939926673
YDL043C,YFR036W,P-N,0.26987901136616244
YDL043C,YGL004C,P-N,-0.14086651682311782
YDL043C,YGL011C,P-N,-0.1961020263339075
YDL043C,YGL017W,P-N,0.30462306403387573
YDL043C,YGL084C,P-N,0.023217631304925063
YDL043C,YGL091C,P-N,0.10038095020457405
YDL043C,YGL139W,P-N,-0.42301267943692633
YDL043C,YGL162W,P-N,-0.23358596188406489
YDL043C,YGL179C,P-N,-0.465948201888068
YDL043C,YGL215W,P-N,-0.16772497789625482
YDL043C,YGR054W,P-N,-0.14459850168160468
YDL043C,YGR086C,P-N,-0.023156976493677456
YDL043C,YGR098C,P-N,-0.051686297883864335
YDL043C,YGR198W,P-N,-0.03343584903660749
YDL043C,YGR246C,P-N,0.03220454229001616
YDL043C,YGR251W,P-N,-0.17908015507590572
YDL043C,YHR006W,P-N,0.08476991383957165
YDL043C,YHR061C,P-N,-0.20067021500335266
YDL043C,YHR112C,P-N,-0.09368844986430072
YDL043C,YHR113W,P-N,0.1339965451654556
YDL043C,YHR143W,P-N,-0.03957541706898251
YDL043C,YHR176W,P-N,-0.06385462779358161
YDL043C,YHR186C,P-N,-0.08995804201059376
YDL043C,YIL037C,P-N,-0.04059519646271711
YDL043C,YIL124W,P-N,-0.10133658947936695
YDL043C,YIL156W,P-N,0.15835344141565155
YDL043C,YIR032C,P-N,-0.007987012441021547
YDL043C,YJL031C,P-N,0.02094043597902082
YDL043C,YJL074C,P-N,0.1704242327327771
YDL043C,YJL117W,P-N,-0.26122683716016926
YDL043C,YJL125C,P-N,0.32539147827523296
YDL043C,YJL165C,P-N,0.144534867809151
YDL043C,YJL166W,P-N,0.19593058631051297
YDL043C,YJL192C,P-N,0.14582972996755816
YDL043C,YJL210W,P-N,-0.2869667536873979
YDL043C,YJR031C,P-N,0.13166835700630034
YDL043C,YJR145C,P-N,0.22402066976286628
YDL043C,YJR150C,P-N,0.4955442253856947
YDL043C,YKL002W,P-N,-0.11200776693807596
YDL043C,YKL010C,P-N,0.25924439965682067
YDL043C,YKL032C,P-N,-0.23065437493921143
YDL043C,YKL110C,P-N,0.16612080015563238
YDL043C,YKL130C,P-N,-0.08629153797495977
YDL043C,YKL180W,P-N,-0.08389408194497568
YDL043C,YKR004C,P-N,-0.28618913140077645
YDL043C,YKR059W,P-N,-0.42337351995576544
YDL043C,YKR061W,P-N,0.12312392231959397
YDL043C,YLL026W,P-N,-0.08361803380794207
YDL043C,YLL040C,P-N,-0.1611710474114173
YDL043C,YLL060C,P-N,-0.07476312986464638
YDL043C,YLR003C,P-N,-0.18953894502812335
YDL043C,YLR014C,P-N,-0.1786389178801114
YDL043C,YLR024C,P-N,0.008842386613698133
YDL043C,YLR055C,P-N,-0.18041342412050904
YDL043C,YLR068W,P-N,-0.14603010583941367
YDL043C,YLR095C,P-N,0.028623121254341664
YDL043C,YLR138W,P-N,0.25283479775966444
YDL043C,YLR186W,P-N,-0.17178589143664594
YDL043C,YLR220W,P-N,0.31845193079707157
YDL043C,YLR346C,P-N,-0.008017740486610647
YDL043C,YLR357W,P-N,0.05145589893381482
YDL043C,YLR431C,P-N,0.3035035838545009
YDL043C,YML034W,P-N,0.03346308316716991
YDL043C,YML074C,P-N,-0.0037579512191018628
YDL043C,YML103C,P-N,0.09925829153521647
YDL043C,YMR020W,P-N,0.04999688788531017
YDL043C,YMR030W,P-N,-0.11209926760047575
YDL043C,YMR046C,P-N,0.006401778662090973
YDL043C,YMR093W,P-N,-0.16687078594897486
YDL043C,YMR227C,P-N,0.049442839306357136
YDL043C,YMR272C,P-N,0.043888433591570325
YDL043C,YNL008C,P-N,-0.021860723173737284
YDL043C,YNL031C,P-N,0.151328403401446
YDL043C,YNL036W,P-N,0.14925100459634655
YDL043C,YNL044W,P-N,-0.24983262840223974
YDL043C,YNL098C,P-N,0.34494402048186723
YDL043C,YNL104C,P-N,-0.16639400762071144
YDL043C,YNL164C,P-N,0.14975986348054998
YDL043C,YNL202W,P-N,0.05258644924976284
YDL043C,YNL251C,P-N,-0.5023319334462042
YDL043C,YNL257C,P-N,0.09110085879915233
YDL043C,YNL325C,P-N,-0.18728719113040052
YDL043C,YNL327W,P-N,0.200357996520967
YDL043C,YNL339C,P-N,0.19985057153123442
YDL043C,YOL006C,P-N,0.28834256342286896
YDL043C,YOL112W,P-N,-0.18157759126375103
YDL043C,YOL123W,P-N,-0.6502242051649445
YDL043C,YOL155C,P-N,-0.08027035196834437
YDL043C,YOR115C,P-N,0.10908835237773892
YDL043C,YOR127W,P-N,0.5694333469083898
YDL043C,YOR210W,P-N,-0.1295114710785545
YDL043C,YOR239W,P-N,0.11813980703227778
YDL043C,YPL018W,P-N,-0.06160145807833601
YDL043C,YPL043W,P-N,0.3170917102017747
YDL043C,YPL095C,P-N,0.07022972439052012
YDL043C,YPL124W,P-N,-0.13626504277900683
YDL043C,YPL127C,P-N,-0.14145438156710294
YDL043C,YPL131W,P-N,-0.11804051023559056
YDL043C,YPL151C,P-N,0.009406307478122839
YDL043C,YPL201C,P-N,-0.06695068851180101
YDL043C,YPL213W,P-N,-0.2718127048307091
YDL043C,YPL242C,P-N,-0.2335355258778145
YDL043C,YPR010C,P-N,0.10760424599603172
YDL043C,YPR051W,P-N,-0.024203303707938006
YDL043C,YPR128C,P-N,-0.39897675561502466
YDL043C,YPR171W,P-N,0.34810500070681005
YDL080C,YDL134C,P-N,-0.10472133069923421
YDL080C,YDL136W,P-N,0.09471808069257333
YDL080C,YDL141W,P-N,-0.02854012288368775
YDL080C,YDL209C,P-N,-0.15436505510700377
YDL080C,YDR006C,P-N,0.06957218856327128
YDL080C,YDR110W,P-N,-0.18996131597990285
YDL080C,YDR162C,P-N,0.40809430824769327
YDL080C,YDR177W,P-N,-0.018262522998501566
YDL080C,YDR202C,P-N,0.05435590511918019
YDL080C,YDR214W,P-N,0.3246179203397243
YDL080C,YDR243C,P-N,-0.12034285034598623
YDL080C,YDR246W,P-N,0.5401932530524219
YDL080C,YDR253C,P-N,-0.03374345213962867
YDL080C,YDR283C,P-N,-0.061581133095318326
YDL080C,YDR293C,P-N,0.24277773468959798
YDL080C,YDR302W,P-N,-0.39719798105813614
YDL080C,YDR350C,P-N,-0.07624334598203951
YDL080C,YDR356W,P-N,0.2714116506387224
YDL080C,YDR359C,P-N,0.21133389582246245
YDL080C,YDR398W,P-N,0.07086607294582653
YDL080C,YDR423C,P-N,0.13523302807679297
YDL080C,YDR516C,P-N,-0.027741678256832797
YDL080C,YDR522C,P-N,0.214329178828887
YDL080C,YDR523C,P-N,0.055748333091244495
YDL080C,YDR527W,P-N,0.23023702784313976
YDL080C,YEL017W,P-N,-0.3052170036315837
YDL080C,YEL066W,P-N,0.14530203599230143
YDL080C,YER054C,P-N,-0.007438824111023598
YDL080C,YER055C,P-N,0.1309391038949586
YDL080C,YER104W,P-N,0.08248977020133451
YDL080C,YER148W,P-N,-0.06979138897924408
YDL080C,YER168C,P-N,0.3108045180357973
YDL080C,YFL045C,P-N,-0.12273501242820935
YDL080C,YFL057C,P-N,0.23330848291060435
YDL080C,YFR036W,P-N,-0.27887543752919425
YDL080C,YGL004C,P-N,-0.09952048923734724
YDL080C,YGL011C,P-N,0.10858003475249055
YDL080C,YGL017W,P-N,0.1024340557315248
YDL080C,YGL084C,P-N,-0.003303366972414696
YDL080C,YGL091C,P-N,0.014706976522899345
YDL080C,YGL139W,P-N,0.3577151837728756
YDL080C,YGL162W,P-N,-0.15253134227010462
YDL080C,YGL179C,P-N,-0.09560351801725563
YDL080C,YGL215W,P-N,-0.024111944207897917
YDL080C,YGR054W,P-N,0.1802941725105611
YDL080C,YGR086C,P-N,0.11892242451745495
YDL080C,YGR098C,P-N,0.02987540542903701
YDL080C,YGR198W,P-N,-0.09997074050043286
YDL080C,YGR246C,P-N,-0.09803296870025369
YDL080C,YGR251W,P-N,-0.15159406599229558
YDL080C,YHR006W,P-N,0.12973906938682742
YDL080C,YHR061C,P-N,0.31668334145836885
YDL080C,YHR112C,P-N,-0.42790427641631085
YDL080C,YHR113W,P-N,0.1591877684087494
YDL080C,YHR143W,P-N,0.1396868908254773
YDL080C,YHR176W,P-N,0.43043353519111016
YDL080C,YHR186C,P-N,0.08472004505258161
YDL080C,YIL037C,P-N,0.22100382350703177
YDL080C,YIL124W,P-N,0.1153838897682127
YDL080C,YIL156W,P-N,0.031433620559556674
YDL080C,YIR032C,P-N,-0.00788007505710039
YDL080C,YJL031C,P-N,-0.14002936446114647
YDL080C,YJL074C,P-N,-0.19716177686275665
YDL080C,YJL117W,P-N,0.21739008633122184
YDL080C,YJL125C,P-N,-0.10191491227430616
YDL080C,YJL165C,P-N,0.18818673549544207
YDL080C,YJL166W,P-N,-0.23652439933980385
YDL080C,YJL192C,P-N,-0.05317357291440778
YDL080C,YJL210W,P-N,0.10248313840197493
YDL080C,YJR031C,P-N,0.3008033002045654
YDL080C,YJR145C,P-N,0.0018622387808113852
YDL080C,YJR150C,P-N,-0.08630638584789133
YDL080C,YKL002W,P-N,0.31248143558501873
YDL080C,YKL010C,P-N,0.3676881394794966
YDL080C,YKL032C,P-N,-0.09087853460732476
YDL080C,YKL110C,P-N,0.020260522002031104
YDL080C,YKL130C,P-N,-0.14074150386890494
YDL080C,YKL180W,P-N,0.02100974437059996
YDL080C,YKR004C,P-N,0.3988151351196448
YDL080C,YKR059W,P-N,-0.01763647496743305
YDL080C,YKR061W,P-N,-0.13225746061002128
YDL080C,YLL026W,P-N,0.07371504151337228
YDL080C,YLL040C,P-N,0.07829939258006642
YDL080C,YLL060C,P-N,-0.35094487240319805
YDL080C,YLR003C,P-N,0.10767684824842311
YDL080C,YLR014C,P-N,-0.11744522282790053
YDL080C,YLR024C,P-N,-0.04387245741115867
YDL080C,YLR055C,P-N,0.2836520541110995
YDL080C,YLR068W,P-N,0.03305972519780969
YDL080C,YLR095C,P-N,-0.2754501122622796
YDL080C,YLR138W,P-N,-0.00756130181200017
YDL080C,YLR186W,P-N,-0.2270365910735642
YDL080C,YLR220W,P-N,-0.08252494511580045
YDL080C,YLR346C,P-N,0.11870070176502732
YDL080C,YLR357W,P-N,0.15014445206175242
YDL080C,YLR431C,P-N,-0.367624180621129
YDL080C,YML034W,P-N,-0.05543094063977505
YDL080C,YML074C,P-N,0.1599818321233918
YDL080C,YML103C,P-N,0.028007883058769563
YDL080C,YMR020W,P-N,-0.021414528248682185
YDL080C,YMR030W,P-N,0.2645570908369218
YDL080C,YMR046C,P-N,-0.1335753363806892
YDL080C,YMR093W,P-N,0.012687440266375938
YDL080C,YMR227C,P-N,-0.09485840206908966
YDL080C,YMR272C,P-N,0.2409841307220785
YDL080C,YNL008C,P-N,-0.039275422417019326
YDL080C,YNL031C,P-N,0.09098304559583696
YDL080C,YNL036W,P-N,0.07184675570773215
YDL080C,YNL044W,P-N,0.03915768424061691
YDL080C,YNL098C,P-N,-0.2807054934839001
YDL080C,YNL104C,P-N,-0.14840032287224844
YDL080C,YNL164C,P-N,0.008548858759991432
YDL080C,YNL202W,P-N,0.25535569431190125
YDL080C,YNL251C,P-N,0.06462463538023047
YDL080C,YNL257C,P-N,-0.07394945761725955
YDL080C,YNL325C,P-N,-0.26372812661105427
YDL080C,YNL327W,P-N,-0.22438435252662167
YDL080C,YNL339C,P-N,0.21229786843414397
YDL080C,YOL006C,P-N,0.09773576911777766
YDL080C,YOL112W,P-N,0.46187613194375826
YDL080C,YOL123W,P-N,0.16262490484592063
YDL080C,YOL155C,P-N,-0.12087500458275031
YDL080C,YOR115C,P-N,-0.13554983814676771
YDL080C,YOR127W,P-N,-0.5415287491584931
YDL080C,YOR210W,P-N,0.1878144544053166
YDL080C,YOR239W,P-N,0.02329956764861034
YDL080C,YPL018W,P-N,-0.04181903576607057
YDL080C,YPL043W,P-N,-0.26562503052196507
YDL080C,YPL095C,P-N,0.39672097712374804
YDL080C,YPL124W,P-N,0.40903720771662766
YDL080C,YPL127C,P-N,-0.04106223890099336
YDL080C,YPL131W,P-N,0.06896677701378444
YDL080C,YPL151C,P-N,0.2831745392562183
YDL080C,YPL201C,P-N,0.09571480095364655
YDL080C,YPL213W,P-N,-0.251005768384723
YDL080C,YPL242C,P-N,-0.09086373025666557
YDL080C,YPR010C,P-N,0.014822077075149837
YDL080C,YPR051W,P-N,-0.08754049301052458
YDL080C,YPR128C,P-N,0.184265618580925
YDL080C,YPR171W,P-N,-0.0770979457469808
YDL134C,YDL136W,P-N,0.00781706817092206
YDL134C,YDL141W,P-N,-0.028891973192157017
YDL134C,YDL209C,P-N,-0.057006820250473156
YDL134C,YDR006C,P-N,-0.24202693833764516
YDL134C,YDR110W,P-N,-0.05344488054072098
YDL134C,YDR162C,P-N,-0.2188392625745486
YDL134C,YDR177W,P-N,-0.17143310943818668
YDL134C,YDR202C,P-N,-0.3190275008706663
YDL134C,YDR214W,P-N,-0.1125628056734329
YDL134C,YDR243C,P-N,-0.04652478012330584
YDL134C,YDR246W,P-N,0.02951618930396266
YDL134C,YDR253C,P-N,0.14117640147798882
YDL134C,YDR283C,P-N,0.10835530593767137
YDL134C,YDR293C,P-N,-0.22421780619747875
YDL134C,YDR302W,P-N,-0.3102209014592987
YDL134C,YDR350C,P-N,-0.15466730841124846
YDL134C,YDR356W,P-N,-0.14851715705843152
YDL134C,YDR359C,P-N,-0.36144137924551034
YDL134C,YDR398W,P-N,0.3006199634678315
YDL134C,YDR423C,P-N,0.07902503092995404
YDL134C,YDR516C,P-N,0.3773386369374341
YDL134C,YDR522C,P-N,0.3035318933461126
YDL134C,YDR523C,P-N,0.1429930498364167
YDL134C,YDR527W,P-N,-0.15613787745801053
YDL134C,YEL017W,P-N,0.2640883873018318
YDL134C,YEL066W,P-N,0.23227905274429675
YDL134C,YER054C,P-N,0.0694946270588737
YDL134C,YER055C,P-N,0.036960111767654194
YDL134C,YER104W,P-N,0.2014371731773645
YDL134C,YER148W,P-N,0.10699543773995837
YDL134C,YER168C,P-N,-0.22231319172296696
YDL134C,YFL045C,P-N,0.003900248820703342
YDL134C,YFL057C,P-N,0.06721793740034525
YDL134C,YFR036W,P-N,-0.08289272654951237
YDL134C,YGL004C,P-N,-0.025764593687388464
YDL134C,YGL011C,P-N,-0.28456062752617706
YDL134C,YGL017W,P-N,-0.016166114432034407
YDL134C,YGL084C,P-N,0.060113385490243434
YDL134C,YGL091C,P-N,-0.16370774095205867
YDL134C,YGL139W,P-N,-0.18541914347835034
YDL134C,YGL162W,P-N,-0.4072145442554416
YDL134C,YGL179C,P-N,-0.08396497922874731
YDL134C,YGL215W,P-N,-0.2617534094583993
YDL134C,YGR054W,P-N,-0.15016152598626617
YDL134C,YGR086C,P-N,0.16245195019206682
YDL134C,YGR098C,P-N,-0.0740630188230984
YDL134C,YGR198W,P-N,0.09222479517075062
YDL134C,YGR246C,P-N,0.4407265461426788
YDL134C,YGR251W,P-N,-0.198299659914433
YDL134C,YHR006W,P-N,0.1663940091049029
YDL134C,YHR061C,P-N,-0.2629433983642892
YDL134C,YHR112C,P-N,0.20006619686712296
YDL134C,YHR113W,P-N,0.37892463229167234
YDL134C,YHR143W,P-N,-0.17700530652988153
YDL134C,YHR176W,P-N,-0.043189112902661864
YDL134C,YHR186C,P-N,-0.022512606295940197
YDL134C,YIL037C,P-N,0.19485054334854532
YDL134C,YIL124W,P-N,-0.06912626337616856
YDL134C,YIL156W,P-N,0.19586612966641143
YDL134C,YIR032C,P-N,-0.1814194607378131
YDL134C,YJL031C,P-N,0.11309156206036874
YDL134C,YJL074C,P-N,0.044571316154555105
YDL134C,YJL117W,P-N,-0.09606589668367967
YDL134C,YJL125C,P-N,0.31268000814282226
YDL134C,YJL165C,P-N,-0.005249071971707944
YDL134C,YJL166W,P-N,-0.14734313987293446
YDL134C,YJL192C,P-N,0.28977337438644774
YDL134C,YJL210W,P-N,0.11515298024960385
YDL134C,YJR031C,P-N,-0.26111688373871483
YDL134C,YJR145C,P-N,0.3934944960590214
YDL134C,YJR150C,P-N,0.253860214700425
YDL134C,YKL002W,P-N,-0.2887767222079049
YDL134C,YKL010C,P-N,0.15128945385210407
YDL134C,YKL032C,P-N,-0.062470168785417855
YDL134C,YKL110C,P-N,0.17757362032557927
YDL134C,YKL130C,P-N,-0.4514879967774003
YDL134C,YKL180W,P-N,-0.020909239060881553
YDL134C,YKR004C,P-N,-0.019268573428329605
YDL134C,YKR059W,P-N,-0.09164587328310905
YDL134C,YKR061W,P-N,0.12533000516176665
YDL134C,YLL026W,P-N,-0.0916843918220441
YDL134C,YLL040C,P-N,-0.49853172743242363
YDL134C,YLL060C,P-N,-0.1637881051891215
YDL134C,YLR003C,P-N,-0.061447516473381224
YDL134C,YLR014C,P-N,0.13082028210351695
YDL134C,YLR024C,P-N,0.30321095935227066
YDL134C,YLR055C,P-N,0.03870066760115105
YDL134C,YLR068W,P-N,0.04939975515937497
YDL134C,YLR095C,P-N,-0.05525889142944049
YDL134C,YLR138W,P-N,0.2527677925957362
YDL134C,YLR186W,P-N,0.29637183189663346
YDL134C,YLR220W,P-N,-0.05850855266059594
YDL134C,YLR346C,P-N,-0.05138155207276612
YDL134C,YLR357W,P-N,0.008748518788194541
YDL134C,YLR431C,P-N,-0.24694617410387482
YDL134C,YML034W,P-N,-0.057766322584754795
YDL134C,YML074C,P-N,0.03310113256386938
YDL134C,YML103C,P-N,0.2179781435737483
YDL134C,YMR020W,P-N,0.4542432753758767
YDL134C,YMR030W,P-N,-0.204927038967909
YDL134C,YMR046C,P-N,0.17881671385713613
YDL134C,YMR093W,P-N,0.09934912759235148
YDL134C,YMR227C,P-N,0.3110215512437236
YDL134C,YMR272C,P-N,-0.18916683044865812
YDL134C,YNL008C,P-N,-0.0962369928139078
YDL134C,YNL031C,P-N,0.30504344974146846
YDL134C,YNL036W,P-N,-0.1297810002494611
YDL134C,YNL044W,P-N,0.1929772323886923
YDL134C,YNL098C,P-N,0.029763676991444686
YDL134C,YNL104C,P-N,0.266349482378049
YDL134C,YNL164C,P-N,0.08053852267510299
YDL134C,YNL202W,P-N,0.019717489863823268
YDL134C,YNL251C,P-N,-0.5497860664951923
YDL134C,YNL257C,P-N,-0.20803081524129527
YDL134C,YNL325C,P-N,0.06730191976407006
YDL134C,YNL327W,P-N,0.12173289854494397
YDL134C,YNL339C,P-N,0.10128039564790116
YDL134C,YOL006C,P-N,0.005543742425504977
YDL134C,YOL112W,P-N,0.029331813776895973
YDL134C,YOL123W,P-N,-0.021718743265696318
YDL134C,YOL155C,P-N,-0.15970628728732567
YDL134C,YOR115C,P-N,0.11201044249169537
YDL134C,YOR127W,P-N,0.421876290140831
YDL134C,YOR210W,P-N,0.21369593923324043
YDL134C,YOR239W,P-N,-0.010596357818363966
YDL134C,YPL018W,P-N,0.4452283221419462
YDL134C,YPL043W,P-N,0.2986224159625639
YDL134C,YPL095C,P-N,-0.12594907080210635
YDL134C,YPL124W,P-N,-0.3695444914383988
YDL134C,YPL127C,P-N,0.1178308370549153
YDL134C,YPL131W,P-N,-0.036276468844274636
YDL134C,YPL151C,P-N,-0.2449538275334949
YDL134C,YPL201C,P-N,-0.10147628321899553
YDL134C,YPL213W,P-N,-0.2480306928531401
YDL134C,YPL242C,P-N,-0.312396699812448
YDL134C,YPR010C,P-N,0.28013337791631343
YDL134C,YPR051W,P-N,-0.16320064805467016
YDL134C,YPR128C,P-N,0.10933826584062177
YDL134C,YPR171W,P-N,0.2678828252118562
YDL136W,YDL141W,P-N,0.2708154767913465
YDL136W,YDL209C,P-N,0.0006441143290899276
YDL136W,YDR006C,P-N,0.5069295612062132
YDL136W,YDR110W,P-N,0.1276508429943531
YDL136W,YDR162C,P-N,0.12753380768923897
YDL136W,YDR177W,P-N,-0.3081198724433224
YDL136W,YDR202C,P-N,-0.19061165615013084
YDL136W,YDR214W,P-N,0.036373810226467455
YDL136W,YDR243C,P-N,0.18110479030211402
YDL136W,YDR246W,P-N,0.4858467453623179
YDL136W,YDR253C,P-N,0.24018621583135372
YDL136W,YDR283C,P-N,0.16227232851941134
YDL136W,YDR293C,P-N,0.19011400765317818
YDL136W,YDR302W,P-N,-0.1507851816162703
YDL136W,YDR350C,P-N,-0.027706393226146955
YDL136W,YDR356W,P-N,0.2869374467910814
YDL136W,YDR359C,P-N,0.081470537166775
YDL136W,YDR398W,P-N,-0.08866596918786868
YDL136W,YDR423C,P-N,0.0494835538573253
YDL136W,YDR516C,P-N,-0.03659519916954041
YDL136W,YDR522C,P-N,0.0252419340058
YDL136W,YDR523C,P-N,0.03564045302057039
YDL136W,YDR527W,P-N,-0.0019466472838378704
YDL136W,YEL017W,P-N,0.14398466248070868
YDL136W,YEL066W,P-N,-0.06851033588292385
YDL136W,YER054C,P-N,-0.2927532269116066
YDL136W,YER055C,P-N,0.0563517668337934
YDL136W,YER104W,P-N,-0.10412872788788574
YDL136W,YER148W,P-N,0.15413625411181275
YDL136W,YER168C,P-N,0.07671118683982323
YDL136W,YFL045C,P-N,-0.08543842183692107
YDL136W,YFL057C,P-N,0.25272090495775634
YDL136W,YFR036W,P-N,-0.02292077102790592
YDL136W,YGL004C,P-N,-0.1677520609931466
YDL136W,YGL011C,P-N,-0.09978030509719785
YDL136W,YGL017W,P-N,-0.3112757373714422
YDL136W,YGL084C,P-N,-0.13271812805069902
YDL136W,YGL091C,P-N,-0.39191021820634536
YDL136W,YGL139W,P-N,0.38169238345315376
YDL136W,YGL162W,P-N,-0.16602416674350037
YDL136W,YGL179C,P-N,0.1939667685759435
YDL136W,YGL215W,P-N,-0.4141315224097928
YDL136W,YGR054W,P-N,0.23065253920348183
YDL136W,YGR086C,P-N,0.4150042571610482
YDL136W,YGR098C,P-N,-0.32685359070021797
YDL136W,YGR198W,P-N,-0.0995371283164638
YDL136W,YGR246C,P-N,0.003812689046173369
YDL136W,YGR251W,P-N,-0.21817302523684085
YDL136W,YHR006W,P-N,-0.18252423250680763
YDL136W,YHR061C,P-N,-0.08944683764737368
YDL136W,YHR112C,P-N,-0.06479704102339386
YDL136W,YHR113W,P-N,-0.10394307954340579
YDL136W,YHR143W,P-N,-0.20894440939145315
YDL136W,YHR176W,P-N,0.15464952165271661
YDL136W,YHR186C,P-N,-0.22483752781466612
YDL136W,YIL037C,P-N,-0.2427892173459014
YDL136W,YIL124W,P-N,-0.20322281198505418
YDL136W,YIL156W,P-N,-0.3144014585741572
YDL136W,YIR032C,P-N,-0.09877743954356304
YDL136W,YJL031C,P-N,-0.18636173516401744
YDL136W,YJL074C,P-N,0.21255583044277318
YDL136W,YJL117W,P-N,0.2692163123725835
YDL136W,YJL125C,P-N,0.15254745377562884
YDL136W,YJL165C,P-N,-0.05534516795935391
YDL136W,YJL166W,P-N,0.2600538894928093
YDL136W,YJL192C,P-N,-0.3763756455761193
YDL136W,YJL210W,P-N,-0.033228385942329644
YDL136W,YJR031C,P-N,-0.1146760029099687
YDL136W,YJR145C,P-N,-0.011060131870533924
YDL136W,YJR150C,P-N,-0.32738620986352873
YDL136W,YKL002W,P-N,0.1450466942137716
YDL136W,YKL010C,P-N,-0.11659636291528047
YDL136W,YKL032C,P-N,0.04560472528051872
YDL136W,YKL110C,P-N,0.11648410347098215
