Gene A,Gene B,Type,Correlation
YCL031C,YDR302W,P-N,0.2937237790532459
YCL031C,YDR350C,P-N,-0.0020339348422452005
YCL031C,YDR356W,P-N,0.1467576188078793
YCL031C,YDR359C,P-N,0.27141256262331126
YCL031C,YDR398W,P-N,-0.25785062549906096
YCL031C,YDR423C,P-N,-0.20075784692530957
YCL031C,YDR516C,P-N,-0.2608391084919349
YCL031C,YDR522C,P-N,0.040932706142266836
YCL031C,YDR523C,P-N,0.04773410727074207
YCL031C,YDR527W,P-N,0.12976015796243276
YCL031C,YEL017W,P-N,-0.12207489350941488
YCL031C,YEL066W,P-N,-0.21407224585232051
YCL031C,YER054C,P-N,-0.045416505860936394
YCL031C,YER055C,P-N,0.04774930347859748
YCL031C,YER104W,P-N,0.22306048725613667
YCL031C,YER148W,P-N,-0.03496873708304003
YCL031C,YER168C,P-N,0.041147366398204446
YCL031C,YFL045C,P-N,0.23034283799468358
YCL031C,YFL057C,P-N,-0.2478601550113011
YCL031C,YFR036W,P-N,0.11254220037825015
YCL031C,YGL004C,P-N,0.3122591361574694
YCL031C,YGL011C,P-N,0.28813737711194615
YCL031C,YGL017W,P-N,-0.12505559723481616
YCL031C,YGL084C,P-N,0.3231423855151297
YCL031C,YGL091C,P-N,-0.24502955866316067
YCL031C,YGL139W,P-N,-0.2712046971051532
YCL031C,YGL162W,P-N,-0.28336565907057826
YCL031C,YGL179C,P-N,-0.10284203877719793
YCL031C,YGL215W,P-N,-0.06449097059375475
YCL031C,YGR054W,P-N,0.20606354280003908
YCL031C,YGR086C,P-N,-0.01837584529002822
YCL031C,YGR098C,P-N,-0.24339135679112195
YCL031C,YGR198W,P-N,-0.3585916782255269
YCL031C,YGR246C,P-N,-0.06971612323251876
YCL031C,YGR251W,P-N,0.19304310170135847
YCL031C,YHR006W,P-N,-0.08419156017708554
YCL031C,YHR061C,P-N,0.23954231464155915
YCL031C,YHR112C,P-N,-0.21227551578420373
YCL031C,YHR113W,P-N,-0.4836174614771645
YCL031C,YHR143W,P-N,-0.009259801079728739
YCL031C,YHR176W,P-N,-0.11360501798236898
YCL031C,YHR186C,P-N,0.09504240854632148
YCL031C,YIL037C,P-N,-0.059688740193884586
YCL031C,YIL124W,P-N,0.020447440267957816
YCL031C,YIL156W,P-N,0.0008917899565384647
YCL031C,YIR032C,P-N,-0.08196745701920471
YCL031C,YJL031C,P-N,-0.33551089207515533
YCL031C,YJL074C,P-N,0.027026295306628312
YCL031C,YJL117W,P-N,-0.0578761861829796
YCL031C,YJL125C,P-N,0.10533391082765182
YCL031C,YJL165C,P-N,0.121989410243139
YCL031C,YJL166W,P-N,-0.01688009564426923
YCL031C,YJL192C,P-N,0.17175000130413506
YCL031C,YJL210W,P-N,0.09576317277210251
YCL031C,YJR031C,P-N,0.06855904213690948
YCL031C,YJR145C,P-N,-0.056396772305134554
YCL031C,YJR150C,P-N,0.24012086531606053
YCL031C,YKL002W,P-N,-0.23103148447775224
YCL031C,YKL010C,P-N,0.041588427961661956
YCL031C,YKL032C,P-N,0.05434807730445032
YCL031C,YKL110C,P-N,-0.005602899173218577
YCL031C,YKL130C,P-N,0.16783982024053132
YCL031C,YKL180W,P-N,0.008244258900615307
YCL031C,YKR004C,P-N,0.2894367200249333
YCL031C,YKR059W,P-N,0.02765861942600728
YCL031C,YKR061W,P-N,0.08754628986960908
YCL031C,YLL026W,P-N,-0.07834720737444986
YCL031C,YLL040C,P-N,-0.422335484899541
YCL031C,YLL060C,P-N,-0.1043340823153011
YCL031C,YLR003C,P-N,0.022908460465330998
YCL031C,YLR014C,P-N,0.05082053110568885
YCL031C,YLR024C,P-N,-0.1471224865107243
YCL031C,YLR055C,P-N,0.028007892650167416
YCL031C,YLR068W,P-N,0.18688499360321112
YCL031C,YLR095C,P-N,0.048641334809853436
YCL031C,YLR138W,P-N,0.09441959612938551
YCL031C,YLR186W,P-N,-0.1344905538348744
YCL031C,YLR220W,P-N,-0.15247386831324414
YCL031C,YLR346C,P-N,0.11788580888597817
YCL031C,YLR357W,P-N,0.20510779100898238
YCL031C,YLR431C,P-N,-0.07632829445692323
YCL031C,YML034W,P-N,-0.06534283259597379
YCL031C,YML074C,P-N,-0.31411018103352784
YCL031C,YML103C,P-N,0.07869525991013836
YCL031C,YMR020W,P-N,-0.06746115630874339
YCL031C,YMR030W,P-N,-0.019024423460912633
YCL031C,YMR046C,P-N,0.05752519430915854
YCL031C,YMR093W,P-N,0.22250770536163528
YCL031C,YMR227C,P-N,0.14137044912156962
YCL031C,YMR272C,P-N,-0.2613394999515454
YCL031C,YNL008C,P-N,-0.04209865927602328
YCL031C,YNL031C,P-N,-0.14440701282069004
YCL031C,YNL036W,P-N,0.20559065092624157
YCL031C,YNL044W,P-N,0.11044852685154968
YCL031C,YNL098C,P-N,0.05223137417527557
YCL031C,YNL104C,P-N,0.07082671587293407
YCL031C,YNL164C,P-N,-0.021054127347772112
YCL031C,YNL202W,P-N,-0.45461068107326896
YCL031C,YNL251C,P-N,0.1859672959337775
YCL031C,YNL257C,P-N,-0.02645889309802674
YCL031C,YNL325C,P-N,0.03366053599253497
YCL031C,YNL327W,P-N,0.2645351386272143
YCL031C,YNL339C,P-N,0.12542194190380765
YCL031C,YOL006C,P-N,-0.1103427057299758
YCL031C,YOL112W,P-N,-0.08223906098492474
YCL031C,YOL123W,P-N,-0.20023513749791774
YCL031C,YOL155C,P-N,-0.28911847786984524
YCL031C,YOR115C,P-N,0.1600554586335767
YCL031C,YOR127W,P-N,-0.13054005907160438
YCL031C,YOR210W,P-N,0.1627600556608347
YCL031C,YOR239W,P-N,0.011969490647052133
YCL031C,YPL018W,P-N,0.036457185819497126
YCL031C,YPL043W,P-N,-0.20213562993765766
YCL031C,YPL095C,P-N,-0.18133193421143418
YCL031C,YPL124W,P-N,-0.2897666925950921
YCL031C,YPL127C,P-N,-0.023935327064473662
YCL031C,YPL131W,P-N,-0.2451693845513119
YCL031C,YPL151C,P-N,0.05584782801695406
YCL031C,YPL201C,P-N,-0.11248322829576679
YCL031C,YPL213W,P-N,-0.14538215311477393
YCL031C,YPL242C,P-N,0.19178863398209933
YCL031C,YPR010C,P-N,0.0019925459549243177
YCL031C,YPR051W,P-N,0.33751805383613454
YCL031C,YPR128C,P-N,-0.22249329754145888
YCL031C,YPR171W,P-N,-0.3023772691084947
YCL037C,YCR014C,P-N,-0.16950296525906391
YCL037C,YCR084C,P-N,0.08433578757916922
YCL037C,YDL043C,P-N,-0.18802363970059474
YCL037C,YDL080C,P-N,0.04413297615735583
YCL037C,YDL134C,P-N,-0.25018284013591596
YCL037C,YDL136W,P-N,-0.07842248699688867
YCL037C,YDL141W,P-N,-0.19684114858974505
YCL037C,YDL209C,P-N,-0.12138332226037177
YCL037C,YDR006C,P-N,-0.14084772654247246
YCL037C,YDR110W,P-N,-0.012643634003554428
YCL037C,YDR162C,P-N,-0.05598557117800429
YCL037C,YDR177W,P-N,-0.05379740810115303
YCL037C,YDR202C,P-N,-0.2529770887358433
YCL037C,YDR214W,P-N,0.04218704756541844
YCL037C,YDR243C,P-N,-0.07341030674620908
YCL037C,YDR246W,P-N,0.16734543881637962
YCL037C,YDR253C,P-N,0.1983511250415357
YCL037C,YDR283C,P-N,-0.16028369822628505
YCL037C,YDR293C,P-N,0.4373891877482543
YCL037C,YDR302W,P-N,0.14151793963490916
YCL037C,YDR350C,P-N,-0.002023896230213249
YCL037C,YDR356W,P-N,-0.1928921766758073
YCL037C,YDR359C,P-N,0.10790839158398927
YCL037C,YDR398W,P-N,0.02127850918129383
YCL037C,YDR423C,P-N,0.022378736060059193
YCL037C,YDR516C,P-N,0.1724450650143901
YCL037C,YDR522C,P-N,0.09191520851562013
YCL037C,YDR523C,P-N,-0.25711023481014417
YCL037C,YDR527W,P-N,-0.011624152819172248
YCL037C,YEL017W,P-N,-0.0352372327124933
YCL037C,YEL066W,P-N,-0.054836735426156406
YCL037C,YER054C,P-N,0.0020935054474419063
YCL037C,YER055C,P-N,0.11392685982424536
YCL037C,YER104W,P-N,-0.014009136663423712
YCL037C,YER148W,P-N,0.08414016282198705
YCL037C,YER168C,P-N,0.06296720059304327
YCL037C,YFL045C,P-N,-0.10957314383478693
YCL037C,YFL057C,P-N,0.3478579383051177
YCL037C,YFR036W,P-N,-0.26964928888789214
YCL037C,YGL004C,P-N,-0.035612187543512364
YCL037C,YGL011C,P-N,-0.045855354026235605
YCL037C,YGL017W,P-N,-0.4167457190245769
YCL037C,YGL084C,P-N,0.008554937769717098
YCL037C,YGL091C,P-N,-0.10080462847158451
YCL037C,YGL139W,P-N,0.21247474511395684
YCL037C,YGL162W,P-N,-0.10936885887557496
YCL037C,YGL179C,P-N,-0.008083555622173203
YCL037C,YGL215W,P-N,-0.044072760023321805
YCL037C,YGR054W,P-N,-0.1251113058205433
YCL037C,YGR086C,P-N,0.33753293831505254
YCL037C,YGR098C,P-N,-0.087049967453145
YCL037C,YGR198W,P-N,-0.18289015098237443
YCL037C,YGR246C,P-N,0.35176538136623636
YCL037C,YGR251W,P-N,0.03237622614396558
YCL037C,YHR006W,P-N,-0.14121927275274804
YCL037C,YHR061C,P-N,-0.04371994684851703
YCL037C,YHR112C,P-N,-0.1603822119377416
YCL037C,YHR113W,P-N,-0.003709060169198953
YCL037C,YHR143W,P-N,-0.24213692130624767
YCL037C,YHR176W,P-N,0.19277605016671884
YCL037C,YHR186C,P-N,0.013727326282160507
YCL037C,YIL037C,P-N,-0.00791941925586893
YCL037C,YIL124W,P-N,0.1890221462804347
YCL037C,YIL156W,P-N,0.07857721498735638
YCL037C,YIR032C,P-N,0.0019508173922016079
YCL037C,YJL031C,P-N,0.14170479260059346
YCL037C,YJL074C,P-N,-0.19862024277093718
YCL037C,YJL117W,P-N,-0.20313727078880062
YCL037C,YJL125C,P-N,0.1170046210213204
YCL037C,YJL165C,P-N,0.17220088003877626
YCL037C,YJL166W,P-N,0.3151467164694823
YCL037C,YJL192C,P-N,-0.253169620565473
YCL037C,YJL210W,P-N,-0.23988490982947083
YCL037C,YJR031C,P-N,-0.27076630141332236
YCL037C,YJR145C,P-N,-0.3389678592247813
YCL037C,YJR150C,P-N,0.21808066493183426
YCL037C,YKL002W,P-N,-0.11702257265043499
YCL037C,YKL010C,P-N,0.11232329713766494
YCL037C,YKL032C,P-N,0.29292755851173286
YCL037C,YKL110C,P-N,0.10600780420144279
YCL037C,YKL130C,P-N,-0.3888496785142167
YCL037C,YKL180W,P-N,-0.15929341816997122
YCL037C,YKR004C,P-N,0.48223734082422076
YCL037C,YKR059W,P-N,-0.36586354518150127
YCL037C,YKR061W,P-N,0.19120109840306806
YCL037C,YLL026W,P-N,-0.3318461937250583
YCL037C,YLL040C,P-N,-0.3231611143069234
YCL037C,YLL060C,P-N,0.17686168917473163
YCL037C,YLR003C,P-N,-0.15128149042681135
YCL037C,YLR014C,P-N,-0.030050058540103723
YCL037C,YLR024C,P-N,-0.01675746116689453
YCL037C,YLR055C,P-N,-0.09751067651087127
YCL037C,YLR068W,P-N,-0.17943606504167692
YCL037C,YLR095C,P-N,0.27649505056458046
YCL037C,YLR138W,P-N,-0.13631665033592316
YCL037C,YLR186W,P-N,-0.2510177231858454
YCL037C,YLR220W,P-N,-0.20733177254469987
YCL037C,YLR346C,P-N,0.48404234812894653
YCL037C,YLR357W,P-N,0.23497195858976785
YCL037C,YLR431C,P-N,0.345618603541924
YCL037C,YML034W,P-N,-0.19205289408736176
YCL037C,YML074C,P-N,0.30940582882263723
YCL037C,YML103C,P-N,0.05821645782239836
YCL037C,YMR020W,P-N,0.17113743693935957
YCL037C,YMR030W,P-N,0.2585262795638857
YCL037C,YMR046C,P-N,0.38200102467402025
YCL037C,YMR093W,P-N,0.06672418284163772
YCL037C,YMR227C,P-N,-0.03170388555475557
YCL037C,YMR272C,P-N,-0.07955674206673824
YCL037C,YNL008C,P-N,-0.04543699563147846
YCL037C,YNL031C,P-N,-0.06270984259453331
YCL037C,YNL036W,P-N,-0.10041810835185479
YCL037C,YNL044W,P-N,0.2125361195142113
YCL037C,YNL098C,P-N,-0.08125193236425664
YCL037C,YNL104C,P-N,-0.5188422561211535
YCL037C,YNL164C,P-N,0.1759394917091945
YCL037C,YNL202W,P-N,-0.3235074131827058
YCL037C,YNL251C,P-N,-0.07731003728844095
YCL037C,YNL257C,P-N,0.028593686239987145
YCL037C,YNL325C,P-N,-0.0422122033483189
YCL037C,YNL327W,P-N,0.20473935110311245
YCL037C,YNL339C,P-N,-0.12630390040194034
YCL037C,YOL006C,P-N,0.01710486060306067
YCL037C,YOL112W,P-N,-0.19675601482968666
YCL037C,YOL123W,P-N,-0.1066666353556597
YCL037C,YOL155C,P-N,-0.12637644231927456
YCL037C,YOR115C,P-N,-0.010909954248648646
YCL037C,YOR127W,P-N,0.06591111167972477
YCL037C,YOR210W,P-N,0.015151684873679749
YCL037C,YOR239W,P-N,-0.11906674137836554
YCL037C,YPL018W,P-N,0.05767922545557121
YCL037C,YPL043W,P-N,-0.09966374565278677
YCL037C,YPL095C,P-N,-0.03512109045215563
YCL037C,YPL124W,P-N,-0.153777918451291
YCL037C,YPL127C,P-N,-0.30860925695615177
YCL037C,YPL131W,P-N,0.4631445565243212
YCL037C,YPL151C,P-N,0.08912517895575434
YCL037C,YPL201C,P-N,-0.2640895402264901
YCL037C,YPL213W,P-N,-0.20214153989987269
YCL037C,YPL242C,P-N,0.013991815067537801
YCL037C,YPR010C,P-N,-0.11088238930015701
YCL037C,YPR051W,P-N,0.09211717796877421
YCL037C,YPR128C,P-N,-0.3322647788507606
YCL037C,YPR171W,P-N,-0.20409308398053796
YCR014C,YCR084C,P-N,-0.06955181872561432
YCR014C,YDL043C,P-N,-0.4799472178990402
YCR014C,YDL080C,P-N,0.09416057346339565
YCR014C,YDL134C,P-N,0.3747329353652464
YCR014C,YDL136W,P-N,0.08406820831331058
YCR014C,YDL141W,P-N,-0.01469144758400009
YCR014C,YDL209C,P-N,0.02998092738889702
YCR014C,YDR006C,P-N,0.1429231732274662
YCR014C,YDR110W,P-N,-0.26628790924526785
YCR014C,YDR162C,P-N,0.27345556203797833
YCR014C,YDR177W,P-N,-0.037941047480999066
YCR014C,YDR202C,P-N,0.012816430612497882
YCR014C,YDR214W,P-N,-0.11404511809775848
YCR014C,YDR243C,P-N,-0.01622750939347796
YCR014C,YDR246W,P-N,0.38956112253907793
YCR014C,YDR253C,P-N,0.21444159450327163
YCR014C,YDR283C,P-N,0.09234584262541046
YCR014C,YDR293C,P-N,-0.19461969074148874
YCR014C,YDR302W,P-N,-0.20642346309727275
YCR014C,YDR350C,P-N,0.20183742302612911
YCR014C,YDR356W,P-N,-0.22724607147724118
YCR014C,YDR359C,P-N,-0.1730467259864647
YCR014C,YDR398W,P-N,-0.008977839161239976
YCR014C,YDR423C,P-N,0.0958473402034702
YCR014C,YDR516C,P-N,0.2727612446666357
YCR014C,YDR522C,P-N,-0.3295234783908662
YCR014C,YDR523C,P-N,-0.15348828140129456
YCR014C,YDR527W,P-N,0.15425670995113405
YCR014C,YEL017W,P-N,0.4654006028590044
YCR014C,YEL066W,P-N,0.1806774467819224
YCR014C,YER054C,P-N,-0.08277010407139054
YCR014C,YER055C,P-N,-0.09403837901380459
YCR014C,YER104W,P-N,-0.17221916094373288
YCR014C,YER148W,P-N,-0.1720049384683551
YCR014C,YER168C,P-N,0.029752599307885236
YCR014C,YFL045C,P-N,0.09792120274111102
YCR014C,YFL057C,P-N,0.18726229315552997
YCR014C,YFR036W,P-N,0.276767532627408
YCR014C,YGL004C,P-N,-0.2681667278386907
YCR014C,YGL011C,P-N,-0.29967776301373217
YCR014C,YGL017W,P-N,-0.31159592447672985
YCR014C,YGL084C,P-N,0.19970565799702905
YCR014C,YGL091C,P-N,-0.20044791828780692
YCR014C,YGL139W,P-N,-0.04127850459737666
YCR014C,YGL162W,P-N,0.12249914407976702
YCR014C,YGL179C,P-N,0.23098577525615868
YCR014C,YGL215W,P-N,-0.31047473893584854
YCR014C,YGR054W,P-N,0.17947748675457695
YCR014C,YGR086C,P-N,0.0157823320375268
YCR014C,YGR098C,P-N,-0.17015979774975926
YCR014C,YGR198W,P-N,0.2157564596036067
YCR014C,YGR246C,P-N,-0.4189496911583139
YCR014C,YGR251W,P-N,0.22595287995034527
YCR014C,YHR006W,P-N,-0.12283400662624593
YCR014C,YHR061C,P-N,0.2071459814523948
YCR014C,YHR112C,P-N,0.5862580491562188
YCR014C,YHR113W,P-N,-0.038326335188480165
YCR014C,YHR143W,P-N,0.06687342068970799
YCR014C,YHR176W,P-N,-0.25389608739496866
YCR014C,YHR186C,P-N,-0.33231903354878706
YCR014C,YIL037C,P-N,-0.10914482653091767
YCR014C,YIL124W,P-N,-0.17341403244207257
YCR014C,YIL156W,P-N,0.06786718377082816
YCR014C,YIR032C,P-N,-0.24981923411985557
YCR014C,YJL031C,P-N,-0.33814378761125385
YCR014C,YJL074C,P-N,0.2517402458757637
YCR014C,YJL117W,P-N,-0.0723864306798345
YCR014C,YJL125C,P-N,-0.2771146871521209
YCR014C,YJL165C,P-N,-0.17965252734871642
YCR014C,YJL166W,P-N,0.3347587418294047
YCR014C,YJL192C,P-N,0.16845968778577322
YCR014C,YJL210W,P-N,0.2798822601700559
YCR014C,YJR031C,P-N,-0.37827386241348654
YCR014C,YJR145C,P-N,-0.2754119103433608
YCR014C,YJR150C,P-N,0.12353141082726331
YCR014C,YKL002W,P-N,0.29225525325869445
YCR014C,YKL010C,P-N,-0.06546415661383548
YCR014C,YKL032C,P-N,0.2553577632020465
YCR014C,YKL110C,P-N,0.037427358774676574
YCR014C,YKL130C,P-N,0.28410371154985464
YCR014C,YKL180W,P-N,-0.23087378639472966
YCR014C,YKR004C,P-N,-0.34348289728879616
YCR014C,YKR059W,P-N,-0.065045228159906
YCR014C,YKR061W,P-N,0.1717516325566289
YCR014C,YLL026W,P-N,0.0712970442427943
YCR014C,YLL040C,P-N,0.23217697063795006
YCR014C,YLL060C,P-N,-0.02834236060759022
YCR014C,YLR003C,P-N,-0.19662567241816575
YCR014C,YLR014C,P-N,0.17021125274368862
YCR014C,YLR024C,P-N,0.003974435344693724
YCR014C,YLR055C,P-N,0.25249903992688255
YCR014C,YLR068W,P-N,0.25398050446590154
YCR014C,YLR095C,P-N,-0.47787599936475456
YCR014C,YLR138W,P-N,-0.27571885122567913
YCR014C,YLR186W,P-N,-0.021912987031093085
YCR014C,YLR220W,P-N,0.17292643040165184
YCR014C,YLR346C,P-N,-0.12006523481974579
YCR014C,YLR357W,P-N,-0.07162653527029503
YCR014C,YLR431C,P-N,-0.1857215096511098
YCR014C,YML034W,P-N,0.250082895136468
YCR014C,YML074C,P-N,0.16002015470362319
YCR014C,YML103C,P-N,-0.3596046494766226
YCR014C,YMR020W,P-N,0.040826269459773766
YCR014C,YMR030W,P-N,0.04705099835215961
YCR014C,YMR046C,P-N,-0.4207688650222301
YCR014C,YMR093W,P-N,-0.3280518682212601
YCR014C,YMR227C,P-N,0.09219571945342274
YCR014C,YMR272C,P-N,-0.07458744867803631
YCR014C,YNL008C,P-N,-0.2868526610289598
YCR014C,YNL031C,P-N,0.042578531833795195
YCR014C,YNL036W,P-N,-0.15022443681758452
YCR014C,YNL044W,P-N,0.12619163644649095
YCR014C,YNL098C,P-N,0.2766900569918794
YCR014C,YNL104C,P-N,0.27060875401375956
YCR014C,YNL164C,P-N,0.1109670982151358
YCR014C,YNL202W,P-N,0.23753190323879292
YCR014C,YNL251C,P-N,0.009259269160937425
YCR014C,YNL257C,P-N,0.29877201049507485
YCR014C,YNL325C,P-N,-0.1269553816450253
YCR014C,YNL327W,P-N,-0.2534610943173956
YCR014C,YNL339C,P-N,-0.2493585380053857
YCR014C,YOL006C,P-N,-0.021401331715892365
YCR014C,YOL112W,P-N,-0.0174904378648559
YCR014C,YOL123W,P-N,-0.004849890202234008
YCR014C,YOL155C,P-N,-0.25738396899339094
YCR014C,YOR115C,P-N,-0.041153082879429495
YCR014C,YOR127W,P-N,-0.38221692406779756
YCR014C,YOR210W,P-N,-0.3595096213534335
YCR014C,YOR239W,P-N,0.06503427388576871
YCR014C,YPL018W,P-N,-0.2637187657109129
YCR014C,YPL043W,P-N,0.16028760874378695
YCR014C,YPL095C,P-N,0.02476398327290481
YCR014C,YPL124W,P-N,0.1667597477964895
YCR014C,YPL127C,P-N,0.0328747067386543
YCR014C,YPL131W,P-N,-0.002965647708539487
YCR014C,YPL151C,P-N,0.011821290970043896
YCR014C,YPL201C,P-N,-0.1374504836449554
YCR014C,YPL213W,P-N,-0.1923762031861221
YCR014C,YPL242C,P-N,0.2186183719098159
YCR014C,YPR010C,P-N,0.017864116425249148
YCR014C,YPR051W,P-N,-0.27686550564825174
YCR014C,YPR128C,P-N,0.24893302942680154
YCR014C,YPR171W,P-N,-0.13566919351934031
YCR084C,YDL043C,P-N,0.35522856791821034
YCR084C,YDL080C,P-N,-0.36680116761059334
YCR084C,YDL134C,P-N,-0.17179909428204038
YCR084C,YDL136W,P-N,0.03718280666994733
YCR084C,YDL141W,P-N,0.16550252804556584
YCR084C,YDL209C,P-N,0.15121058666403486
YCR084C,YDR006C,P-N,0.22362700411215491
YCR084C,YDR110W,P-N,0.29816627080320723
YCR084C,YDR162C,P-N,0.1390291537966466
YCR084C,YDR177W,P-N,0.06268786944173754
YCR084C,YDR202C,P-N,-0.022301787256812384
YCR084C,YDR214W,P-N,-0.4377161947037035
YCR084C,YDR243C,P-N,-0.1100877442538895
YCR084C,YDR246W,P-N,-0.3262878865464951
YCR084C,YDR253C,P-N,0.2596132442544071
YCR084C,YDR283C,P-N,-0.1142207144163557
YCR084C,YDR293C,P-N,-0.2330513262548957
YCR084C,YDR302W,P-N,0.1602868650992615
YCR084C,YDR350C,P-N,0.4130132596214026
YCR084C,YDR356W,P-N,0.020782562461061804
YCR084C,YDR359C,P-N,0.12844018784633782
YCR084C,YDR398W,P-N,0.051589321711422595
YCR084C,YDR423C,P-N,-0.21342891878437473
YCR084C,YDR516C,P-N,0.28307996850737194
YCR084C,YDR522C,P-N,0.1981327025520532
YCR084C,YDR523C,P-N,-0.1385883973589383
YCR084C,YDR527W,P-N,-0.03594483130195052
YCR084C,YEL017W,P-N,0.023029066940576288
YCR084C,YEL066W,P-N,0.16514867439953793
YCR084C,YER054C,P-N,-0.3497233234085571
YCR084C,YER055C,P-N,-0.19222658630344233
YCR084C,YER104W,P-N,0.1384568274281161
YCR084C,YER148W,P-N,0.24878985073946044
YCR084C,YER168C,P-N,-0.07694244247782296
YCR084C,YFL045C,P-N,0.1475127825606134
YCR084C,YFL057C,P-N,-0.4584243168158078
YCR084C,YFR036W,P-N,0.17309435690754668
YCR084C,YGL004C,P-N,0.14919404404132627
YCR084C,YGL011C,P-N,0.2683503908421331
YCR084C,YGL017W,P-N,0.03492774114696463
YCR084C,YGL084C,P-N,0.0094143481796051
YCR084C,YGL091C,P-N,-0.30684572606056504
YCR084C,YGL139W,P-N,-0.12113186542407292
YCR084C,YGL162W,P-N,0.39824543467175216
YCR084C,YGL179C,P-N,-0.054563130836128605
YCR084C,YGL215W,P-N,0.22453761853724474
YCR084C,YGR054W,P-N,-0.25839460185312213
YCR084C,YGR086C,P-N,0.036840362501143906
YCR084C,YGR098C,P-N,-0.032027023549987876
YCR084C,YGR198W,P-N,0.19912727920706286
YCR084C,YGR246C,P-N,0.004007832826877669
YCR084C,YGR251W,P-N,-0.2501721420499397
YCR084C,YHR006W,P-N,0.12092819386038389
YCR084C,YHR061C,P-N,0.043808907755058565
YCR084C,YHR112C,P-N,0.00609304194897872
YCR084C,YHR113W,P-N,-0.23471063904765804
YCR084C,YHR143W,P-N,0.09759706666641009
YCR084C,YHR176W,P-N,-0.041555594411209144
YCR084C,YHR186C,P-N,-0.07756894670094472
YCR084C,YIL037C,P-N,0.00821016412019913
YCR084C,YIL124W,P-N,-0.005649992392770544
YCR084C,YIL156W,P-N,-0.09043009096569009
YCR084C,YIR032C,P-N,-0.08078969061287747
YCR084C,YJL031C,P-N,0.14435683166916802
YCR084C,YJL074C,P-N,0.09992816490902258
YCR084C,YJL117W,P-N,-0.10143348343963593
YCR084C,YJL125C,P-N,-0.16158402110900727
YCR084C,YJL165C,P-N,0.20849512662448286
YCR084C,YJL166W,P-N,0.23034964002496577
YCR084C,YJL192C,P-N,-0.22614121340716717
YCR084C,YJL210W,P-N,-0.28653762138455974
YCR084C,YJR031C,P-N,0.1251882753703343
YCR084C,YJR145C,P-N,0.04065861349837064
YCR084C,YJR150C,P-N,0.1621527757401624
YCR084C,YKL002W,P-N,-0.38602476424568777
YCR084C,YKL010C,P-N,-0.3281612134141628
YCR084C,YKL032C,P-N,0.03074329099230866
YCR084C,YKL110C,P-N,0.18298995873518373
YCR084C,YKL130C,P-N,0.23187832490722438
YCR084C,YKL180W,P-N,-0.036498119750140556
YCR084C,YKR004C,P-N,-0.1177684667350248
YCR084C,YKR059W,P-N,0.12426507397384955
YCR084C,YKR061W,P-N,0.12695204233467275
YCR084C,YLL026W,P-N,0.4384819428213589
YCR084C,YLL040C,P-N,-0.19258718313581702
YCR084C,YLL060C,P-N,-0.22263417519646359
YCR084C,YLR003C,P-N,0.29233804636040545
YCR084C,YLR014C,P-N,-0.48108877999490723
YCR084C,YLR024C,P-N,-0.46510870024493406
YCR084C,YLR055C,P-N,-0.34905867156610826
YCR084C,YLR068W,P-N,0.24731403532795806
YCR084C,YLR095C,P-N,0.31460393124709696
YCR084C,YLR138W,P-N,-0.19167115781575073
YCR084C,YLR186W,P-N,-0.2012991956636608
YCR084C,YLR220W,P-N,-0.34815238157803907
YCR084C,YLR346C,P-N,-0.008286940847663484
YCR084C,YLR357W,P-N,-0.02367248016093236
YCR084C,YLR431C,P-N,0.1226187572308157
YCR084C,YML034W,P-N,0.40230714754971014
YCR084C,YML074C,P-N,0.1445344246921734
YCR084C,YML103C,P-N,-0.0824871705887223
YCR084C,YMR020W,P-N,0.2816416827052388
YCR084C,YMR030W,P-N,0.2892795958513819
YCR084C,YMR046C,P-N,0.08351336036896263
YCR084C,YMR093W,P-N,0.031185900526051337
YCR084C,YMR227C,P-N,0.18191918474430305
YCR084C,YMR272C,P-N,-0.18726068887341646
YCR084C,YNL008C,P-N,0.1138788628791557
YCR084C,YNL031C,P-N,-0.12978192499747573
YCR084C,YNL036W,P-N,0.1710362399169418
YCR084C,YNL044W,P-N,-0.20362805828223193
YCR084C,YNL098C,P-N,0.14190577879228217
YCR084C,YNL104C,P-N,0.16299457498125586
YCR084C,YNL164C,P-N,0.22095772251744722
YCR084C,YNL202W,P-N,-0.21062521509624052
YCR084C,YNL251C,P-N,0.4606733917220011
YCR084C,YNL257C,P-N,-0.11897903295084732
YCR084C,YNL325C,P-N,-0.12098634527508255
YCR084C,YNL327W,P-N,0.07826375190513922
YCR084C,YNL339C,P-N,-0.3111870999680415
YCR084C,YOL006C,P-N,-0.30157691032581246
YCR084C,YOL112W,P-N,-0.05707204544373871
YCR084C,YOL123W,P-N,0.12034680279639079
YCR084C,YOL155C,P-N,0.35019715212148883
YCR084C,YOR115C,P-N,-0.1509747949485955
YCR084C,YOR127W,P-N,0.3153785209955376
YCR084C,YOR210W,P-N,-0.1845570655348758
YCR084C,YOR239W,P-N,-0.14935292417851606
YCR084C,YPL018W,P-N,0.0018614503745727105
YCR084C,YPL043W,P-N,-0.0494322010316368
YCR084C,YPL095C,P-N,-0.25970792208896293
YCR084C,YPL124W,P-N,-0.04729723753157423
YCR084C,YPL127C,P-N,-0.14294127730040215
YCR084C,YPL131W,P-N,0.015775166891865065
YCR084C,YPL151C,P-N,-0.5001398218683749
YCR084C,YPL201C,P-N,0.1278310799843163
YCR084C,YPL213W,P-N,0.037475206605363756
