Gene A,Gene B,Type,Correlation
YCR014C,YOL155C,P-N,0.211495920688179
YCR014C,YOR115C,P-N,-0.1641198376645542
YCR014C,YOR127W,P-N,0.20197863430474722
YCR014C,YOR210W,P-N,-0.09095869596069649
YCR014C,YOR239W,P-N,0.2731619722979432
YCR014C,YPL018W,P-N,-0.058021505362343524
YCR014C,YPL043W,P-N,0.3201815645953923
YCR014C,YPL095C,P-N,-0.18092733700908198
YCR014C,YPL124W,P-N,-0.11210587760526328
YCR014C,YPL127C,P-N,-0.16141853991557342
YCR014C,YPL131W,P-N,0.3747843860555219
YCR014C,YPL151C,P-N,0.02879941470056251
YCR014C,YPL201C,P-N,-0.1352480296587605
YCR014C,YPL213W,P-N,-0.12605748397680988
YCR014C,YPL242C,P-N,-0.15622643221705715
YCR014C,YPR010C,P-N,-0.3382249355112228
YCR014C,YPR051W,P-N,-0.02682451393642684
YCR014C,YPR128C,P-N,-0.21339822635321623
YCR014C,YPR171W,P-N,-0.016948059877054833
YCR084C,YDL043C,P-N,-0.1354626209140861
YCR084C,YDL080C,P-N,0.013443329713780145
YCR084C,YDL134C,P-N,-0.17384316148631457
YCR084C,YDL136W,P-N,0.15686442000261608
YCR084C,YDL141W,P-N,-0.15941564646443865
YCR084C,YDL209C,P-N,-0.1504855963901625
YCR084C,YDR006C,P-N,-0.3777089146274675
YCR084C,YDR110W,P-N,0.22421965965070023
YCR084C,YDR162C,P-N,0.06597146498173938
YCR084C,YDR177W,P-N,0.007863666699362995
YCR084C,YDR202C,P-N,-0.42770905031319634
YCR084C,YDR214W,P-N,-0.010933088535472587
YCR084C,YDR243C,P-N,0.137253800950981
YCR084C,YDR246W,P-N,0.3409841168211144
YCR084C,YDR253C,P-N,-0.27771028671914133
YCR084C,YDR283C,P-N,-0.30521754319709105
YCR084C,YDR293C,P-N,0.2552565287045662
YCR084C,YDR302W,P-N,-0.21705347652715715
YCR084C,YDR350C,P-N,-0.1391261447527824
YCR084C,YDR356W,P-N,-0.35719456304357017
YCR084C,YDR359C,P-N,0.143640351598954
YCR084C,YDR398W,P-N,0.2767290352077126
YCR084C,YDR423C,P-N,0.13030862692605488
YCR084C,YDR516C,P-N,0.17632355997446833
YCR084C,YDR522C,P-N,0.1428421578587817
YCR084C,YDR523C,P-N,-0.3241678846003852
YCR084C,YDR527W,P-N,-0.10462884572419204
YCR084C,YEL017W,P-N,-0.09680505512157682
YCR084C,YEL066W,P-N,-0.2945381452030259
YCR084C,YER054C,P-N,-0.16850720668587593
YCR084C,YER055C,P-N,-0.27103295167925273
YCR084C,YER104W,P-N,0.12470676895523396
YCR084C,YER148W,P-N,-0.11495848166850213
YCR084C,YER168C,P-N,-0.08522560774491242
YCR084C,YFL045C,P-N,-0.05605218017656512
YCR084C,YFL057C,P-N,-0.07625227048674077
YCR084C,YFR036W,P-N,0.22797366117754808
YCR084C,YGL004C,P-N,-0.11605415767177313
YCR084C,YGL011C,P-N,0.22904499401355763
YCR084C,YGL017W,P-N,0.14385983644901956
YCR084C,YGL084C,P-N,0.02296340144438069
YCR084C,YGL091C,P-N,-0.27001929853425105
YCR084C,YGL139W,P-N,-0.3187665831006776
YCR084C,YGL162W,P-N,0.05652038435945953
YCR084C,YGL179C,P-N,0.08319032452421261
YCR084C,YGL215W,P-N,-0.2531974589816753
YCR084C,YGR054W,P-N,0.25828515747499425
YCR084C,YGR086C,P-N,-0.2567656099418397
YCR084C,YGR098C,P-N,-0.10473638595017888
YCR084C,YGR198W,P-N,0.31444746223549663
YCR084C,YGR246C,P-N,0.14272686592469735
YCR084C,YGR251W,P-N,-0.2086016717582279
YCR084C,YHR006W,P-N,0.06350296287326908
YCR084C,YHR061C,P-N,0.029418094555921134
YCR084C,YHR112C,P-N,0.503590777860254
YCR084C,YHR113W,P-N,0.12136378472281534
YCR084C,YHR143W,P-N,0.037807547089802905
YCR084C,YHR176W,P-N,-0.0941746035011635
YCR084C,YHR186C,P-N,0.34039420163517925
YCR084C,YIL037C,P-N,-0.2523708289308085
YCR084C,YIL124W,P-N,0.3837640981543289
YCR084C,YIL156W,P-N,0.1278738037233711
YCR084C,YIR032C,P-N,0.17654125016535627
YCR084C,YJL031C,P-N,0.0590749540985453
YCR084C,YJL074C,P-N,-0.10595374328050101
YCR084C,YJL117W,P-N,0.21665731153803724
YCR084C,YJL125C,P-N,-0.014110357174017452
YCR084C,YJL165C,P-N,-0.004928009841228539
YCR084C,YJL166W,P-N,0.4938193694381776
YCR084C,YJL192C,P-N,0.11958134365930585
YCR084C,YJL210W,P-N,0.28995398773140674
YCR084C,YJR031C,P-N,-0.10235948756962406
YCR084C,YJR145C,P-N,0.16199476813074434
YCR084C,YJR150C,P-N,-0.5248720062282338
YCR084C,YKL002W,P-N,0.1268273105124054
YCR084C,YKL010C,P-N,-0.4204567337108184
YCR084C,YKL032C,P-N,-0.07168280184809511
YCR084C,YKL110C,P-N,-0.16511172157433385
YCR084C,YKL130C,P-N,-0.1049358311430334
YCR084C,YKL180W,P-N,0.38227676745164274
YCR084C,YKR004C,P-N,0.250649651363923
YCR084C,YKR059W,P-N,-0.2169401246582029
YCR084C,YKR061W,P-N,0.13588361234948076
YCR084C,YLL026W,P-N,0.15994131919915788
YCR084C,YLL040C,P-N,-0.03677735235571557
YCR084C,YLL060C,P-N,0.25607971497841253
YCR084C,YLR003C,P-N,-0.28857575390459556
YCR084C,YLR014C,P-N,0.08601013361818932
YCR084C,YLR024C,P-N,-0.04917185925127151
YCR084C,YLR055C,P-N,-0.2923010644266797
YCR084C,YLR068W,P-N,0.3826326737666178
YCR084C,YLR095C,P-N,-0.25501580860461565
YCR084C,YLR138W,P-N,0.020232648941881752
YCR084C,YLR186W,P-N,0.049526213301416634
YCR084C,YLR220W,P-N,-0.043057764552281684
YCR084C,YLR346C,P-N,-0.00601631983289887
YCR084C,YLR357W,P-N,-0.12543913694884407
YCR084C,YLR431C,P-N,0.15057759746438404
YCR084C,YML034W,P-N,0.0015532638573486743
YCR084C,YML074C,P-N,0.06071059395942667
YCR084C,YML103C,P-N,-0.010430271460034935
YCR084C,YMR020W,P-N,-0.26156264635669574
YCR084C,YMR030W,P-N,0.30262673371344134
YCR084C,YMR046C,P-N,0.06813011466025734
YCR084C,YMR093W,P-N,-0.36742689179587684
YCR084C,YMR227C,P-N,-0.03358938635967679
YCR084C,YMR272C,P-N,-0.08411964438780968
YCR084C,YNL008C,P-N,-0.3173766021922038
YCR084C,YNL031C,P-N,0.02926824252571414
YCR084C,YNL036W,P-N,0.11843028199937432
YCR084C,YNL044W,P-N,0.09205423336102092
YCR084C,YNL098C,P-N,-0.0739474015814438
YCR084C,YNL104C,P-N,0.04200217904024795
YCR084C,YNL164C,P-N,0.15488815766518862
YCR084C,YNL202W,P-N,0.25788306097712904
YCR084C,YNL251C,P-N,-0.09304303102077482
YCR084C,YNL257C,P-N,-0.24958555174859323
YCR084C,YNL325C,P-N,-0.08069400763551156
YCR084C,YNL327W,P-N,0.5386694454801852
YCR084C,YNL339C,P-N,0.13467462116518944
YCR084C,YOL006C,P-N,-0.19850662726122167
YCR084C,YOL112W,P-N,0.2504083769033599
YCR084C,YOL123W,P-N,-0.4697677770180762
YCR084C,YOL155C,P-N,-0.0861575938310187
YCR084C,YOR115C,P-N,0.40244617012011924
YCR084C,YOR127W,P-N,-0.00209015653138768
YCR084C,YOR210W,P-N,0.4757237702701839
YCR084C,YOR239W,P-N,0.172664774622965
YCR084C,YPL018W,P-N,-0.49940676570425446
YCR084C,YPL043W,P-N,0.19405812736095573
YCR084C,YPL095C,P-N,-0.1695655450227455
YCR084C,YPL124W,P-N,-0.08775799724359447
YCR084C,YPL127C,P-N,-0.16022986952427537
YCR084C,YPL131W,P-N,-0.025675777951163943
YCR084C,YPL151C,P-N,-0.0879088250335243
YCR084C,YPL201C,P-N,-0.09089837541755222
YCR084C,YPL213W,P-N,-0.12020292982598459
YCR084C,YPL242C,P-N,-0.17504047829163072
YCR084C,YPR010C,P-N,-0.05199881384535199
YCR084C,YPR051W,P-N,-0.1644678841463848
YCR084C,YPR128C,P-N,0.18125623401296942
YCR084C,YPR171W,P-N,0.042026192877862245
YDL043C,YDL080C,P-N,0.15941589185842678
YDL043C,YDL134C,P-N,0.16807729600625362
YDL043C,YDL136W,P-N,-0.18572871201425875
YDL043C,YDL141W,P-N,-0.26345046889697005
YDL043C,YDL209C,P-N,-0.17305907632586534
YDL043C,YDR006C,P-N,-0.1265936573538717
YDL043C,YDR110W,P-N,-0.01616181078554929
YDL043C,YDR162C,P-N,0.00084885333409195
YDL043C,YDR177W,P-N,0.06064354408391371
YDL043C,YDR202C,P-N,0.34513584536968656
YDL043C,YDR214W,P-N,0.08963795363186305
YDL043C,YDR243C,P-N,-0.12349663786835295
YDL043C,YDR246W,P-N,0.08285896427958357
YDL043C,YDR253C,P-N,0.10085369079176629
YDL043C,YDR283C,P-N,0.05001843298011701
YDL043C,YDR293C,P-N,0.1984254522989278
YDL043C,YDR302W,P-N,0.021118306679999158
YDL043C,YDR350C,P-N,0.03512635670715126
YDL043C,YDR356W,P-N,-0.1634095028659467
YDL043C,YDR359C,P-N,0.4005387678719732
YDL043C,YDR398W,P-N,0.09989748321466982
YDL043C,YDR423C,P-N,0.06517372981397336
YDL043C,YDR516C,P-N,-0.011807223169384245
YDL043C,YDR522C,P-N,0.052509667557818475
YDL043C,YDR523C,P-N,0.1096035694613345
YDL043C,YDR527W,P-N,-0.06488691434755342
YDL043C,YEL017W,P-N,-0.20788796424602765
YDL043C,YEL066W,P-N,-0.3079389575946955
YDL043C,YER054C,P-N,-0.03235839356583692
YDL043C,YER055C,P-N,0.0634128402255445
YDL043C,YER104W,P-N,0.30533728505024865
YDL043C,YER148W,P-N,0.35149226894268326
YDL043C,YER168C,P-N,-0.08605708895941502
YDL043C,YFL045C,P-N,-0.09480030966153585
YDL043C,YFL057C,P-N,-0.21611206041122433
YDL043C,YFR036W,P-N,0.031488524905798516
YDL043C,YGL004C,P-N,0.06586908252617872
YDL043C,YGL011C,P-N,-0.24661116117995496
YDL043C,YGL017W,P-N,-0.11479182540298412
YDL043C,YGL084C,P-N,0.3537363029491395
YDL043C,YGL091C,P-N,0.3377575901652624
YDL043C,YGL139W,P-N,0.008358804230832125
YDL043C,YGL162W,P-N,0.03920975733559956
YDL043C,YGL179C,P-N,-0.1585690078047122
YDL043C,YGL215W,P-N,0.1979365830702899
YDL043C,YGR054W,P-N,-0.01823965696185795
YDL043C,YGR086C,P-N,0.2830154185463601
YDL043C,YGR098C,P-N,0.1989557895436562
YDL043C,YGR198W,P-N,-0.20316014920598569
YDL043C,YGR246C,P-N,-0.013587698093440225
YDL043C,YGR251W,P-N,0.18566959020623186
YDL043C,YHR006W,P-N,0.07501969759534582
YDL043C,YHR061C,P-N,0.026908819910828177
YDL043C,YHR112C,P-N,-0.38635511527205957
YDL043C,YHR113W,P-N,0.15608705272123571
YDL043C,YHR143W,P-N,0.13366424541925212
YDL043C,YHR176W,P-N,-0.09347848752961668
YDL043C,YHR186C,P-N,-0.23304709656574102
YDL043C,YIL037C,P-N,0.12373760422036972
YDL043C,YIL124W,P-N,-0.15116326288988885
YDL043C,YIL156W,P-N,0.2611755990138004
YDL043C,YIR032C,P-N,0.07392617588796327
YDL043C,YJL031C,P-N,0.15678532872559775
YDL043C,YJL074C,P-N,-0.0728956503198258
YDL043C,YJL117W,P-N,0.4227572768863728
YDL043C,YJL125C,P-N,0.4880927817511221
YDL043C,YJL165C,P-N,-0.007837068508666938
YDL043C,YJL166W,P-N,0.176552250056661
YDL043C,YJL192C,P-N,-0.13090318411192117
YDL043C,YJL210W,P-N,-0.03141906327015045
YDL043C,YJR031C,P-N,0.2668029975747436
YDL043C,YJR145C,P-N,-0.36315968574356583
YDL043C,YJR150C,P-N,0.4352190531867391
YDL043C,YKL002W,P-N,0.1790603042203385
YDL043C,YKL010C,P-N,0.10315381525463459
YDL043C,YKL032C,P-N,-0.36491983936068645
YDL043C,YKL110C,P-N,-0.24825418187867923
YDL043C,YKL130C,P-N,0.013299213350005038
YDL043C,YKL180W,P-N,-0.2022875376319731
YDL043C,YKR004C,P-N,-0.12634875184630795
YDL043C,YKR059W,P-N,0.09665346044043173
YDL043C,YKR061W,P-N,-0.2496534098560105
YDL043C,YLL026W,P-N,-0.43658602433333077
YDL043C,YLL040C,P-N,0.043151016616998314
YDL043C,YLL060C,P-N,-0.44325632276588
YDL043C,YLR003C,P-N,0.14719909222222852
YDL043C,YLR014C,P-N,-0.10834301200460812
YDL043C,YLR024C,P-N,-0.20731972531597428
YDL043C,YLR055C,P-N,0.2048366832418232
YDL043C,YLR068W,P-N,-0.31516035800710634
YDL043C,YLR095C,P-N,0.1777305767786323
YDL043C,YLR138W,P-N,-0.014429140819797568
YDL043C,YLR186W,P-N,0.08210274418069222
YDL043C,YLR220W,P-N,-0.26857217666763333
YDL043C,YLR346C,P-N,0.12159042924603188
YDL043C,YLR357W,P-N,0.22050836697780044
YDL043C,YLR431C,P-N,-0.17124547856948666
YDL043C,YML034W,P-N,-0.1630867802271304
YDL043C,YML074C,P-N,0.11754276269767892
YDL043C,YML103C,P-N,0.3537689052067739
YDL043C,YMR020W,P-N,-0.07342138458203999
YDL043C,YMR030W,P-N,-0.06946737182268103
YDL043C,YMR046C,P-N,-0.08962362118956063
YDL043C,YMR093W,P-N,0.21923004518370687
YDL043C,YMR227C,P-N,0.0077496370185563945
YDL043C,YMR272C,P-N,0.35455707853939117
YDL043C,YNL008C,P-N,0.048527089792372184
YDL043C,YNL031C,P-N,-0.08436880865213695
YDL043C,YNL036W,P-N,0.2524390376640422
YDL043C,YNL044W,P-N,0.006551562412680095
YDL043C,YNL098C,P-N,-0.13707017194821486
YDL043C,YNL104C,P-N,-0.038411711974319585
YDL043C,YNL164C,P-N,0.21112147633537343
YDL043C,YNL202W,P-N,0.13119618057012244
YDL043C,YNL251C,P-N,-0.12391800051774905
YDL043C,YNL257C,P-N,-0.13499395560632133
YDL043C,YNL325C,P-N,-0.314391326174335
YDL043C,YNL327W,P-N,-0.1767257946673117
YDL043C,YNL339C,P-N,0.1924711080600507
YDL043C,YOL006C,P-N,-0.22198308735768751
YDL043C,YOL112W,P-N,-0.412743925697008
YDL043C,YOL123W,P-N,-0.08284261654641693
YDL043C,YOL155C,P-N,0.18692616894578348
YDL043C,YOR115C,P-N,-0.10259160112640538
YDL043C,YOR127W,P-N,-0.32910541387532494
YDL043C,YOR210W,P-N,-0.15687423405657389
YDL043C,YOR239W,P-N,-0.16831204251445467
YDL043C,YPL018W,P-N,-0.16044067935260242
YDL043C,YPL043W,P-N,0.167523384532958
YDL043C,YPL095C,P-N,-0.19842765760932177
YDL043C,YPL124W,P-N,0.13747339136034417
YDL043C,YPL127C,P-N,0.18372381614506278
YDL043C,YPL131W,P-N,-0.044437750919014786
YDL043C,YPL151C,P-N,-0.16739937966939594
YDL043C,YPL201C,P-N,0.2105432198903246
YDL043C,YPL213W,P-N,0.33491262313851994
YDL043C,YPL242C,P-N,0.26827503910233386
YDL043C,YPR010C,P-N,-0.25138103481816115
YDL043C,YPR051W,P-N,0.16301332802355062
YDL043C,YPR128C,P-N,0.10702648706833802
YDL043C,YPR171W,P-N,-0.281348834905721
YDL080C,YDL134C,P-N,0.002904354898551989
YDL080C,YDL136W,P-N,-0.10800124586814136
YDL080C,YDL141W,P-N,0.029444943806925868
YDL080C,YDL209C,P-N,0.06774719173639207
YDL080C,YDR006C,P-N,-0.1958838860261042
YDL080C,YDR110W,P-N,-0.1209342020570455
YDL080C,YDR162C,P-N,0.25299539725723025
YDL080C,YDR177W,P-N,0.048223455098863124
YDL080C,YDR202C,P-N,0.1509924766553832
YDL080C,YDR214W,P-N,-0.12160708914850561
YDL080C,YDR243C,P-N,-0.13487918844921276
YDL080C,YDR246W,P-N,-0.08415729832894243
YDL080C,YDR253C,P-N,-0.08479878946513952
YDL080C,YDR283C,P-N,0.3893746892206786
YDL080C,YDR293C,P-N,0.02399466681528499
YDL080C,YDR302W,P-N,-0.09363767664518059
YDL080C,YDR350C,P-N,-0.15214017051697018
YDL080C,YDR356W,P-N,0.08288704073774837
YDL080C,YDR359C,P-N,0.32972865816660174
YDL080C,YDR398W,P-N,0.23420651206236828
YDL080C,YDR423C,P-N,-0.1773760449982641
YDL080C,YDR516C,P-N,0.24063784891412301
YDL080C,YDR522C,P-N,0.2123989206221676
YDL080C,YDR523C,P-N,-0.36853609986586183
YDL080C,YDR527W,P-N,-0.05249596090063465
YDL080C,YEL017W,P-N,-0.2905289265338338
YDL080C,YEL066W,P-N,0.11599998768590987
YDL080C,YER054C,P-N,0.13659038453311298
YDL080C,YER055C,P-N,-0.16907956178109715
YDL080C,YER104W,P-N,0.4486976829439227
YDL080C,YER148W,P-N,0.239953647214718
YDL080C,YER168C,P-N,0.21725678859762415
YDL080C,YFL045C,P-N,-0.4082269780944101
YDL080C,YFL057C,P-N,-0.13757533779656247
YDL080C,YFR036W,P-N,0.1386212880947163
YDL080C,YGL004C,P-N,0.24312429168221492
YDL080C,YGL011C,P-N,-0.1694231129053844
YDL080C,YGL017W,P-N,0.2235008231434933
YDL080C,YGL084C,P-N,0.0683994538322277
YDL080C,YGL091C,P-N,-0.09112549688858677
YDL080C,YGL139W,P-N,-0.02466801758457344
YDL080C,YGL162W,P-N,-0.18927443896302162
YDL080C,YGL179C,P-N,0.22483771459641752
YDL080C,YGL215W,P-N,-0.3901091775348613
YDL080C,YGR054W,P-N,0.26547620611723904
YDL080C,YGR086C,P-N,-0.07994870876933596
YDL080C,YGR098C,P-N,0.24075027814043257
YDL080C,YGR198W,P-N,-0.4294788862648166
YDL080C,YGR246C,P-N,0.019402046479239352
YDL080C,YGR251W,P-N,0.24651258134371634
YDL080C,YHR006W,P-N,0.16794243628375877
YDL080C,YHR061C,P-N,0.12297523733495995
YDL080C,YHR112C,P-N,0.14414441618796558
YDL080C,YHR113W,P-N,0.5213436236519042
YDL080C,YHR143W,P-N,0.057244638452286
YDL080C,YHR176W,P-N,0.061701112599905225
YDL080C,YHR186C,P-N,0.14871624325679858
YDL080C,YIL037C,P-N,-0.25681133655526783
YDL080C,YIL124W,P-N,-0.04821847837887623
YDL080C,YIL156W,P-N,0.10024585025745096
YDL080C,YIR032C,P-N,0.23519139903190725
YDL080C,YJL031C,P-N,-0.21443315689270534
YDL080C,YJL074C,P-N,0.01962936981656416
YDL080C,YJL117W,P-N,0.2583909232552316
YDL080C,YJL125C,P-N,-0.13840804004922402
YDL080C,YJL165C,P-N,-0.17320187565010908
YDL080C,YJL166W,P-N,0.2631560251661989
YDL080C,YJL192C,P-N,-0.030706029085520975
YDL080C,YJL210W,P-N,-0.23196186583148656
YDL080C,YJR031C,P-N,-0.04912977740855555
YDL080C,YJR145C,P-N,-0.4728113414172305
YDL080C,YJR150C,P-N,0.2945750884564462
YDL080C,YKL002W,P-N,0.26176346929814526
YDL080C,YKL010C,P-N,0.1696400235545584
YDL080C,YKL032C,P-N,-0.16211150652238873
YDL080C,YKL110C,P-N,-0.1927023513117474
YDL080C,YKL130C,P-N,-0.2281837981610719
YDL080C,YKL180W,P-N,-0.0731259748651879
YDL080C,YKR004C,P-N,0.18676829575063197
YDL080C,YKR059W,P-N,0.06299722074614805
YDL080C,YKR061W,P-N,-0.2640668258547772
YDL080C,YLL026W,P-N,0.09162092730923434
YDL080C,YLL040C,P-N,0.04302578093511669
YDL080C,YLL060C,P-N,0.05591567575602474
YDL080C,YLR003C,P-N,0.0547251632635764
YDL080C,YLR014C,P-N,-0.36246260721630663
YDL080C,YLR024C,P-N,0.185525951977354
YDL080C,YLR055C,P-N,-0.07758059043850205
YDL080C,YLR068W,P-N,-0.36505348228118295
YDL080C,YLR095C,P-N,-0.1653876529702404
YDL080C,YLR138W,P-N,0.2051602538902639
YDL080C,YLR186W,P-N,-0.018833854111069342
YDL080C,YLR220W,P-N,-0.2833910786902784
YDL080C,YLR346C,P-N,-0.03291865218258649
YDL080C,YLR357W,P-N,0.5436278024698206
YDL080C,YLR431C,P-N,0.11633516145712457
YDL080C,YML034W,P-N,0.2915590604494224
YDL080C,YML074C,P-N,0.1905514989588048
YDL080C,YML103C,P-N,0.21860597403212859
YDL080C,YMR020W,P-N,0.2464608798586741
YDL080C,YMR030W,P-N,-0.08147291991633378
YDL080C,YMR046C,P-N,0.12346634800872497
YDL080C,YMR093W,P-N,0.38423850612447397
YDL080C,YMR227C,P-N,-0.11386536352349196
YDL080C,YMR272C,P-N,-0.14987010991997204
YDL080C,YNL008C,P-N,0.47774026137136266
YDL080C,YNL031C,P-N,0.13048270425394856
YDL080C,YNL036W,P-N,0.2894866654739472
YDL080C,YNL044W,P-N,0.03645818275932638
YDL080C,YNL098C,P-N,-0.3408577821553009
YDL080C,YNL104C,P-N,0.28354675897044596
YDL080C,YNL164C,P-N,0.2846119353838138
YDL080C,YNL202W,P-N,0.2783842805514127
YDL080C,YNL251C,P-N,0.016835878223347783
YDL080C,YNL257C,P-N,-0.30741025413321826
YDL080C,YNL325C,P-N,-0.14652625422013893
YDL080C,YNL327W,P-N,-0.12709896896729775
YDL080C,YNL339C,P-N,0.3011249970787525
YDL080C,YOL006C,P-N,0.0333528532943185
YDL080C,YOL112W,P-N,0.24267362872273457
YDL080C,YOL123W,P-N,0.01118486672260337
YDL080C,YOL155C,P-N,-0.07185950253756371
YDL080C,YOR115C,P-N,-0.17731867035888765
YDL080C,YOR127W,P-N,-0.07835329830843692
YDL080C,YOR210W,P-N,-0.23787048828259494
YDL080C,YOR239W,P-N,0.17930901499999716
YDL080C,YPL018W,P-N,0.10757329019765569
YDL080C,YPL043W,P-N,-0.10586950869205453
YDL080C,YPL095C,P-N,0.3155266353657477
YDL080C,YPL124W,P-N,0.009569929670226171
YDL080C,YPL127C,P-N,0.09339595109681563
YDL080C,YPL131W,P-N,-0.2637996450189551
YDL080C,YPL151C,P-N,-0.20482455413767603
YDL080C,YPL201C,P-N,-0.0873973421142915
YDL080C,YPL213W,P-N,0.19802886936897104
YDL080C,YPL242C,P-N,0.058243264540168684
YDL080C,YPR010C,P-N,-0.09574766980960676
YDL080C,YPR051W,P-N,0.2782837718563218
YDL080C,YPR128C,P-N,0.12447940234140724
YDL080C,YPR171W,P-N,-0.022944110529837334
YDL134C,YDL136W,P-N,0.22939856357938707
YDL134C,YDL141W,P-N,0.1506312908829162
YDL134C,YDL209C,P-N,-0.22740745179864225
YDL134C,YDR006C,P-N,0.48273146813140794
YDL134C,YDR110W,P-N,-0.31006010086044306
YDL134C,YDR162C,P-N,-0.13209698876647885
YDL134C,YDR177W,P-N,0.421379036808695
YDL134C,YDR202C,P-N,-0.17719549373047072
YDL134C,YDR214W,P-N,0.0034403717088059304
YDL134C,YDR243C,P-N,-0.18438122618295819
YDL134C,YDR246W,P-N,-0.1746326677831747
YDL134C,YDR253C,P-N,0.0011393641620366293
YDL134C,YDR283C,P-N,-0.06977088669990922
YDL134C,YDR293C,P-N,0.0006624550672837721
YDL134C,YDR302W,P-N,0.18443037197445036
YDL134C,YDR350C,P-N,0.06726461237431079
YDL134C,YDR356W,P-N,0.08847154708842944
YDL134C,YDR359C,P-N,0.5043208555821819
YDL134C,YDR398W,P-N,-0.05219681692508317
YDL134C,YDR423C,P-N,0.0323677502377262
YDL134C,YDR516C,P-N,-0.003474131149703405
YDL134C,YDR522C,P-N,0.10488589851813009
YDL134C,YDR523C,P-N,0.18296371538667455
YDL134C,YDR527W,P-N,-0.18262687048885304
YDL134C,YEL017W,P-N,-0.03733146329785395
YDL134C,YEL066W,P-N,0.08886833199745459
YDL134C,YER054C,P-N,0.11784430719797899
YDL134C,YER055C,P-N,-0.09296150491382613
YDL134C,YER104W,P-N,-0.011179451434120136
YDL134C,YER148W,P-N,-0.007668087792421073
YDL134C,YER168C,P-N,-0.3064729500924521
YDL134C,YFL045C,P-N,-0.04288422558726077
YDL134C,YFL057C,P-N,-0.17892799911135834
YDL134C,YFR036W,P-N,-0.12726053813464622
YDL134C,YGL004C,P-N,-0.1774454295142556
YDL134C,YGL011C,P-N,-0.1099954452304894
YDL134C,YGL017W,P-N,0.031267263937272555
YDL134C,YGL084C,P-N,0.0590499120224523
YDL134C,YGL091C,P-N,0.07029676635266204
YDL134C,YGL139W,P-N,0.3330629033094448
YDL134C,YGL162W,P-N,0.063607440014692
YDL134C,YGL179C,P-N,0.01987762605819486
YDL134C,YGL215W,P-N,0.22697985615914176
YDL134C,YGR054W,P-N,-0.23441968441642386
YDL134C,YGR086C,P-N,0.23473684390913807
YDL134C,YGR098C,P-N,0.3120861587891959
YDL134C,YGR198W,P-N,0.1259259279214527
YDL134C,YGR246C,P-N,0.2287057710181238
YDL134C,YGR251W,P-N,0.10871082286158341
YDL134C,YHR006W,P-N,-0.02230270403827185
YDL134C,YHR061C,P-N,0.16859052558607357
YDL134C,YHR112C,P-N,-0.14834323691155388
YDL134C,YHR113W,P-N,-0.04491630975797148
YDL134C,YHR143W,P-N,-0.23627760555082944
YDL134C,YHR176W,P-N,-0.04984535179231692
YDL134C,YHR186C,P-N,-0.16452178368854514
YDL134C,YIL037C,P-N,0.2944878941396236
YDL134C,YIL124W,P-N,-0.036417895135757904
YDL134C,YIL156W,P-N,0.13928835824202765
YDL134C,YIR032C,P-N,0.1558390506519126
YDL134C,YJL031C,P-N,0.2376189367997714
YDL134C,YJL074C,P-N,-0.030046164144775154
YDL134C,YJL117W,P-N,-0.07810705790823982
YDL134C,YJL125C,P-N,-0.05575627562005223
YDL134C,YJL165C,P-N,0.18590738576452673
YDL134C,YJL166W,P-N,-0.10215685225840662
YDL134C,YJL192C,P-N,0.04015277664021629
YDL134C,YJL210W,P-N,0.04035169206596164
YDL134C,YJR031C,P-N,-0.34219235410644927
YDL134C,YJR145C,P-N,-0.3611399727210569
YDL134C,YJR150C,P-N,0.263677000990953
YDL134C,YKL002W,P-N,-0.12882143278741504
YDL134C,YKL010C,P-N,0.20103033049020855
YDL134C,YKL032C,P-N,-0.1547993892554698
YDL134C,YKL110C,P-N,0.07186071652549011
YDL134C,YKL130C,P-N,0.13231624258180585
YDL134C,YKL180W,P-N,-0.03950303596380972
YDL134C,YKR004C,P-N,0.07668217057608613
YDL134C,YKR059W,P-N,-0.3242960739718781
YDL134C,YKR061W,P-N,-0.20863399615736705
YDL134C,YLL026W,P-N,-0.03060877513018388
YDL134C,YLL040C,P-N,-0.4010517366768483
YDL134C,YLL060C,P-N,-0.17227814657670976
YDL134C,YLR003C,P-N,0.23474465670706282
YDL134C,YLR014C,P-N,-0.1531729454958752
YDL134C,YLR024C,P-N,-0.17812786514082438
YDL134C,YLR055C,P-N,-0.05725089983003809
YDL134C,YLR068W,P-N,-0.005536172890212255
YDL134C,YLR095C,P-N,0.5980096122702765
YDL134C,YLR138W,P-N,0.011112669462907307
YDL134C,YLR186W,P-N,0.25305366386085
YDL134C,YLR220W,P-N,-0.41940657086485394
YDL134C,YLR346C,P-N,0.4054733267912907
YDL134C,YLR357W,P-N,0.102191582404884
YDL134C,YLR431C,P-N,0.07287362387066318
YDL134C,YML034W,P-N,0.16407867416865005
YDL134C,YML074C,P-N,-0.19314735003780809
YDL134C,YML103C,P-N,0.20867535371562015
YDL134C,YMR020W,P-N,-0.024519155045910002
YDL134C,YMR030W,P-N,0.015592879247498855
YDL134C,YMR046C,P-N,-0.12504773894552748
YDL134C,YMR093W,P-N,0.12624943095884944
YDL134C,YMR227C,P-N,-0.2780835520197353
YDL134C,YMR272C,P-N,0.087433341332215
YDL134C,YNL008C,P-N,0.31640381334304163
YDL134C,YNL031C,P-N,0.1883264106941287
YDL134C,YNL036W,P-N,0.22464228711948792
YDL134C,YNL044W,P-N,0.19531299450735917
