Gene A,Gene B,Type,Correlation
YBR297W,YIL156W,P-N,0.09400454756175526
YBR297W,YIR032C,P-N,-0.13287205964829574
YBR297W,YJL031C,P-N,-0.08416536477691444
YBR297W,YJL074C,P-N,-0.11573367972376901
YBR297W,YJL117W,P-N,0.1914281755675133
YBR297W,YJL125C,P-N,0.030270638512375495
YBR297W,YJL165C,P-N,-0.06505899447330023
YBR297W,YJL166W,P-N,0.016221061485473896
YBR297W,YJL192C,P-N,-0.10672775521155546
YBR297W,YJL210W,P-N,-0.04296331266177739
YBR297W,YJR031C,P-N,-0.08302108687314602
YBR297W,YJR145C,P-N,0.042555764281828626
YBR297W,YJR150C,P-N,-0.13532852947493998
YBR297W,YKL002W,P-N,-0.042700696487993864
YBR297W,YKL010C,P-N,0.15562801645231342
YBR297W,YKL032C,P-N,-0.12362491051421297
YBR297W,YKL110C,P-N,-0.03507394870012091
YBR297W,YKL130C,P-N,-0.21085383448113598
YBR297W,YKL180W,P-N,0.12654806326170173
YBR297W,YKR004C,P-N,0.4969166139763578
YBR297W,YKR059W,P-N,-0.1694710783357509
YBR297W,YKR061W,P-N,0.060354811610481326
YBR297W,YLL026W,P-N,-0.009365580730112757
YBR297W,YLL040C,P-N,-0.13613191248406994
YBR297W,YLL060C,P-N,0.08832405058457246
YBR297W,YLR003C,P-N,-0.06615758028972767
YBR297W,YLR014C,P-N,-0.25705653951684915
YBR297W,YLR024C,P-N,-0.36848690785715066
YBR297W,YLR055C,P-N,0.3285943602867529
YBR297W,YLR068W,P-N,0.133880858991652
YBR297W,YLR095C,P-N,-0.1250981787560985
YBR297W,YLR138W,P-N,0.39149382262670884
YBR297W,YLR186W,P-N,-0.28634099318162926
YBR297W,YLR220W,P-N,0.09241320784726366
YBR297W,YLR346C,P-N,0.01293153009144897
YBR297W,YLR357W,P-N,-0.009216825155419248
YBR297W,YLR431C,P-N,0.05648817474390981
YBR297W,YML034W,P-N,-0.10899320876954731
YBR297W,YML074C,P-N,-0.2223666438785241
YBR297W,YML103C,P-N,0.10646572126566255
YBR297W,YMR020W,P-N,-0.2619681884904306
YBR297W,YMR030W,P-N,-0.14503134055594236
YBR297W,YMR046C,P-N,-0.16445118822242114
YBR297W,YMR093W,P-N,-0.6457736804612462
YBR297W,YMR227C,P-N,-0.21129638310459098
YBR297W,YMR272C,P-N,-0.34932207573183055
YBR297W,YNL008C,P-N,-0.03037936244198335
YBR297W,YNL031C,P-N,-0.13929473861521272
YBR297W,YNL036W,P-N,-0.18091019076866882
YBR297W,YNL044W,P-N,-0.3882567620888824
YBR297W,YNL098C,P-N,0.3549106453547865
YBR297W,YNL104C,P-N,-0.1670342000964139
YBR297W,YNL164C,P-N,-0.2528465975944957
YBR297W,YNL202W,P-N,-0.33705404022159113
YBR297W,YNL251C,P-N,0.019935790663118676
YBR297W,YNL257C,P-N,0.09162694523344335
YBR297W,YNL325C,P-N,0.03606296299324615
YBR297W,YNL327W,P-N,0.3119035895717547
YBR297W,YNL339C,P-N,-0.2605945290006554
YBR297W,YOL006C,P-N,-0.10543642413994633
YBR297W,YOL112W,P-N,-0.2955947431898186
YBR297W,YOL123W,P-N,0.15231166522378933
YBR297W,YOL155C,P-N,-0.2977080224605158
YBR297W,YOR115C,P-N,-0.01674103607581001
YBR297W,YOR127W,P-N,0.05329045771269477
YBR297W,YOR210W,P-N,-0.23447988501717779
YBR297W,YOR239W,P-N,0.5227621062096969
YBR297W,YPL018W,P-N,-0.14385367916537875
YBR297W,YPL043W,P-N,0.33623932504111986
YBR297W,YPL095C,P-N,0.13602608044046707
YBR297W,YPL124W,P-N,-0.07671927931663325
YBR297W,YPL127C,P-N,-0.1479542595781831
YBR297W,YPL131W,P-N,0.17492217435455773
YBR297W,YPL151C,P-N,0.12982930720322824
YBR297W,YPL201C,P-N,0.08280034966634053
YBR297W,YPL213W,P-N,-0.2728380676895848
YBR297W,YPL242C,P-N,0.009574649786487765
YBR297W,YPR010C,P-N,0.3680938163790609
YBR297W,YPR051W,P-N,-0.2084996918125094
YBR297W,YPR128C,P-N,0.11304065209858911
YBR297W,YPR171W,P-N,-0.039415153055675216
YCL031C,YCL037C,P-N,0.1323793372881857
YCL031C,YCR014C,P-N,-0.09588379223038214
YCL031C,YCR084C,P-N,-0.07849703097603866
YCL031C,YDL043C,P-N,0.018864673187548597
YCL031C,YDL080C,P-N,0.023713168191349776
YCL031C,YDL134C,P-N,-0.010894947039280505
YCL031C,YDL136W,P-N,0.27573894394771903
YCL031C,YDL141W,P-N,-0.05479779344309574
YCL031C,YDL209C,P-N,0.28637355382973173
YCL031C,YDR006C,P-N,0.543526500129942
YCL031C,YDR110W,P-N,0.21616599652616283
YCL031C,YDR162C,P-N,-0.14009435283507463
YCL031C,YDR177W,P-N,0.04364081826314501
YCL031C,YDR202C,P-N,-0.22767787316536567
YCL031C,YDR214W,P-N,0.12275925461960087
YCL031C,YDR243C,P-N,0.056558350690369796
YCL031C,YDR246W,P-N,-0.12510507855070876
YCL031C,YDR253C,P-N,-0.3046975689457389
YCL031C,YDR283C,P-N,-0.12297123543404628
YCL031C,YDR293C,P-N,0.20917321851430068
YCL031C,YDR302W,P-N,0.3190979326585583
YCL031C,YDR350C,P-N,-0.19417523499609635
YCL031C,YDR356W,P-N,0.06816909748832475
YCL031C,YDR359C,P-N,-0.21187558476068294
YCL031C,YDR398W,P-N,0.12570404537610955
YCL031C,YDR423C,P-N,0.2685835640205932
YCL031C,YDR516C,P-N,-0.2034376098150197
YCL031C,YDR522C,P-N,0.23235828307092235
YCL031C,YDR523C,P-N,-0.22218939528751186
YCL031C,YDR527W,P-N,-0.25752857531575046
YCL031C,YEL017W,P-N,0.05634082810378832
YCL031C,YEL066W,P-N,-0.08700724190230598
YCL031C,YER054C,P-N,-0.24668981221204078
YCL031C,YER055C,P-N,0.1256942346416389
YCL031C,YER104W,P-N,0.12502808962265954
YCL031C,YER148W,P-N,-0.1569795630143092
YCL031C,YER168C,P-N,-0.09938236950753658
YCL031C,YFL045C,P-N,-0.11392898091377412
YCL031C,YFL057C,P-N,-0.17512563137038126
YCL031C,YFR036W,P-N,0.19992051332711708
YCL031C,YGL004C,P-N,-0.20450124331640482
YCL031C,YGL011C,P-N,0.23073221225613624
YCL031C,YGL017W,P-N,-0.06636222284067429
YCL031C,YGL084C,P-N,0.23373925858951466
YCL031C,YGL091C,P-N,-0.1295916415347997
YCL031C,YGL139W,P-N,0.15605187693103995
YCL031C,YGL162W,P-N,-0.06756860275468918
YCL031C,YGL179C,P-N,0.052556146133854335
YCL031C,YGL215W,P-N,-0.21367931344518426
YCL031C,YGR054W,P-N,-0.11801032471766142
YCL031C,YGR086C,P-N,0.23771793500033486
YCL031C,YGR098C,P-N,-0.15895467154048637
YCL031C,YGR198W,P-N,0.1554251691176183
YCL031C,YGR246C,P-N,-0.011542174051752757
YCL031C,YGR251W,P-N,-0.07620682649363059
YCL031C,YHR006W,P-N,-0.29265509093248343
YCL031C,YHR061C,P-N,0.23485806423045918
YCL031C,YHR112C,P-N,0.07594827021915117
YCL031C,YHR113W,P-N,-0.014944566913277842
YCL031C,YHR143W,P-N,0.018247959873946007
YCL031C,YHR176W,P-N,-0.023235752782546335
YCL031C,YHR186C,P-N,0.0550129714916948
YCL031C,YIL037C,P-N,0.18411763634881492
YCL031C,YIL124W,P-N,-0.1738278107981245
YCL031C,YIL156W,P-N,0.24715202499268138
YCL031C,YIR032C,P-N,-0.21803211086495544
YCL031C,YJL031C,P-N,0.2038814673799855
YCL031C,YJL074C,P-N,0.14414800720294388
YCL031C,YJL117W,P-N,-0.19914470623026384
YCL031C,YJL125C,P-N,0.12880904098264517
YCL031C,YJL165C,P-N,-0.17270965382353082
YCL031C,YJL166W,P-N,0.24217987473734864
YCL031C,YJL192C,P-N,-0.14662921934344156
YCL031C,YJL210W,P-N,0.13818445139746394
YCL031C,YJR031C,P-N,0.049800412640447524
YCL031C,YJR145C,P-N,-0.1715162498282804
YCL031C,YJR150C,P-N,0.2646742712500428
YCL031C,YKL002W,P-N,-0.19722616788803748
YCL031C,YKL010C,P-N,0.15506493612627945
YCL031C,YKL032C,P-N,0.0696263799564965
YCL031C,YKL110C,P-N,-0.09408361115336493
YCL031C,YKL130C,P-N,0.3171558978730705
YCL031C,YKL180W,P-N,0.24211113266094914
YCL031C,YKR004C,P-N,-0.15109973666561055
YCL031C,YKR059W,P-N,-0.16553546688167808
YCL031C,YKR061W,P-N,0.383257245121886
YCL031C,YLL026W,P-N,-0.13046100191242543
YCL031C,YLL040C,P-N,-0.0031909022418258465
YCL031C,YLL060C,P-N,-0.24446585327616546
YCL031C,YLR003C,P-N,-0.09683400101239235
YCL031C,YLR014C,P-N,-0.06919794893699491
YCL031C,YLR024C,P-N,-0.2742801460512528
YCL031C,YLR055C,P-N,-0.20265359378046285
YCL031C,YLR068W,P-N,0.08281469956825196
YCL031C,YLR095C,P-N,0.21201459823879093
YCL031C,YLR138W,P-N,-0.1758076721927268
YCL031C,YLR186W,P-N,-0.1422791514776431
YCL031C,YLR220W,P-N,-0.2528188335363252
YCL031C,YLR346C,P-N,-0.11338360567285095
YCL031C,YLR357W,P-N,-0.1082824671665843
YCL031C,YLR431C,P-N,-0.14741228682755933
YCL031C,YML034W,P-N,0.500318713311383
YCL031C,YML074C,P-N,0.11842406258690186
YCL031C,YML103C,P-N,-0.2566204959587642
YCL031C,YMR020W,P-N,-0.1527186423556582
YCL031C,YMR030W,P-N,0.020503120487211448
YCL031C,YMR046C,P-N,0.17441421922453873
YCL031C,YMR093W,P-N,-0.17356018524506492
YCL031C,YMR227C,P-N,-0.13066045528337905
YCL031C,YMR272C,P-N,-0.10284950232129468
YCL031C,YNL008C,P-N,-0.19299064289959705
YCL031C,YNL031C,P-N,0.16045662475120118
YCL031C,YNL036W,P-N,-0.012396253261065665
YCL031C,YNL044W,P-N,-0.1382449470702233
YCL031C,YNL098C,P-N,0.012273319221878846
YCL031C,YNL104C,P-N,0.11988429631333554
YCL031C,YNL164C,P-N,-0.2188082760699007
YCL031C,YNL202W,P-N,-0.04852040875762644
YCL031C,YNL251C,P-N,-0.14515906830338676
YCL031C,YNL257C,P-N,0.06066054415650202
YCL031C,YNL325C,P-N,0.325229792989256
YCL031C,YNL327W,P-N,-0.17456198588275662
YCL031C,YNL339C,P-N,-0.2791054524437764
YCL031C,YOL006C,P-N,-0.10624099074186628
YCL031C,YOL112W,P-N,0.34191111467012103
YCL031C,YOL123W,P-N,0.1127196189268575
YCL031C,YOL155C,P-N,0.09448901472014092
YCL031C,YOR115C,P-N,0.2241058027196916
YCL031C,YOR127W,P-N,-0.26435572379564265
YCL031C,YOR210W,P-N,-0.15236770921286258
YCL031C,YOR239W,P-N,0.1536859496723133
YCL031C,YPL018W,P-N,0.06385945769817519
YCL031C,YPL043W,P-N,-0.08310757064444028
YCL031C,YPL095C,P-N,-0.22040385474705976
YCL031C,YPL124W,P-N,-0.11835867952423952
YCL031C,YPL127C,P-N,0.20507485727277505
YCL031C,YPL131W,P-N,0.02398071693291666
YCL031C,YPL151C,P-N,-0.21799509701518632
YCL031C,YPL201C,P-N,-0.026251895490935446
YCL031C,YPL213W,P-N,0.2575015960076451
YCL031C,YPL242C,P-N,-0.205095844083616
YCL031C,YPR010C,P-N,-0.07001209293047153
YCL031C,YPR051W,P-N,-0.06236230937059364
YCL031C,YPR128C,P-N,-0.11841063198125351
YCL031C,YPR171W,P-N,0.012867790809161285
YCL037C,YCR014C,P-N,0.0809661941267208
YCL037C,YCR084C,P-N,0.05476785164331647
YCL037C,YDL043C,P-N,-0.3334612841700102
YCL037C,YDL080C,P-N,0.5580163578624774
YCL037C,YDL134C,P-N,0.12181248849599079
YCL037C,YDL136W,P-N,-0.21441374012618256
YCL037C,YDL141W,P-N,-0.09317296423479342
YCL037C,YDL209C,P-N,0.22296126005919575
YCL037C,YDR006C,P-N,-0.06791563135827049
YCL037C,YDR110W,P-N,0.22538110575396433
YCL037C,YDR162C,P-N,-0.1391245784559803
YCL037C,YDR177W,P-N,-0.42269615712373365
YCL037C,YDR202C,P-N,0.3367714989229963
YCL037C,YDR214W,P-N,-0.21405975651373987
YCL037C,YDR243C,P-N,0.23366352410801436
YCL037C,YDR246W,P-N,0.12759067727289033
YCL037C,YDR253C,P-N,0.20623554478471146
YCL037C,YDR283C,P-N,-0.18262833266784254
YCL037C,YDR293C,P-N,-0.16917401296229828
YCL037C,YDR302W,P-N,-0.01868113974666166
YCL037C,YDR350C,P-N,-0.27966781219060116
YCL037C,YDR356W,P-N,0.16655324361925716
YCL037C,YDR359C,P-N,-0.3961795795862168
YCL037C,YDR398W,P-N,-0.33699595017594963
YCL037C,YDR423C,P-N,-0.0015889690310026618
YCL037C,YDR516C,P-N,0.15222621920446344
YCL037C,YDR522C,P-N,-0.028016445194276884
YCL037C,YDR523C,P-N,0.06206831941388138
YCL037C,YDR527W,P-N,-0.0895740727849685
YCL037C,YEL017W,P-N,0.09768734033804867
YCL037C,YEL066W,P-N,-0.26395600209835796
YCL037C,YER054C,P-N,0.39185086045065176
YCL037C,YER055C,P-N,0.07850047686312879
YCL037C,YER104W,P-N,0.182310540896067
YCL037C,YER148W,P-N,-0.09292030242575917
YCL037C,YER168C,P-N,-0.2524394869364518
YCL037C,YFL045C,P-N,-0.14718691622165714
YCL037C,YFL057C,P-N,-0.1880381019958181
YCL037C,YFR036W,P-N,0.18582292903735947
YCL037C,YGL004C,P-N,0.1349585462792919
YCL037C,YGL011C,P-N,-0.06375837076329186
YCL037C,YGL017W,P-N,0.15656486721390625
YCL037C,YGL084C,P-N,0.1507830711811245
YCL037C,YGL091C,P-N,0.2509405025968135
YCL037C,YGL139W,P-N,0.14363441973249227
YCL037C,YGL162W,P-N,-0.11285719764437865
YCL037C,YGL179C,P-N,-0.12632388589817325
YCL037C,YGL215W,P-N,0.22920666791050606
YCL037C,YGR054W,P-N,0.052631182645631235
YCL037C,YGR086C,P-N,0.01115345177606183
YCL037C,YGR098C,P-N,0.25520969005703964
YCL037C,YGR198W,P-N,0.06645886047210364
YCL037C,YGR246C,P-N,0.45740863563376544
YCL037C,YGR251W,P-N,0.23218600091748476
YCL037C,YHR006W,P-N,-0.01819522578171472
YCL037C,YHR061C,P-N,-0.11215368660740513
YCL037C,YHR112C,P-N,0.03915000825655109
YCL037C,YHR113W,P-N,0.2512592174057949
YCL037C,YHR143W,P-N,-0.19713880635854858
YCL037C,YHR176W,P-N,-0.09961155158324284
YCL037C,YHR186C,P-N,0.04660676069193909
YCL037C,YIL037C,P-N,-0.15656812341206183
YCL037C,YIL124W,P-N,0.3369569862193094
YCL037C,YIL156W,P-N,0.3924876004454839
YCL037C,YIR032C,P-N,-0.13167930532028235
YCL037C,YJL031C,P-N,-0.11476112092461993
YCL037C,YJL074C,P-N,-0.0012284097614482308
YCL037C,YJL117W,P-N,0.04381648530708502
YCL037C,YJL125C,P-N,0.31796710755542473
YCL037C,YJL165C,P-N,-0.041696358972029585
YCL037C,YJL166W,P-N,0.3569775585447122
YCL037C,YJL192C,P-N,0.0376970434981163
YCL037C,YJL210W,P-N,0.10861083821618653
YCL037C,YJR031C,P-N,-0.29756623732878695
YCL037C,YJR145C,P-N,-0.18170398493017692
YCL037C,YJR150C,P-N,0.025841117131338156
YCL037C,YKL002W,P-N,-0.210021995785065
YCL037C,YKL010C,P-N,0.38661262568049215
YCL037C,YKL032C,P-N,-0.30957922167253693
YCL037C,YKL110C,P-N,-0.06059432485432176
YCL037C,YKL130C,P-N,0.07779757206892089
YCL037C,YKL180W,P-N,0.1688632320539779
YCL037C,YKR004C,P-N,0.12297492747817075
YCL037C,YKR059W,P-N,-0.15046373757357587
YCL037C,YKR061W,P-N,-0.045048117059080496
YCL037C,YLL026W,P-N,-0.061509901264115936
YCL037C,YLL040C,P-N,0.05544840601344151
YCL037C,YLL060C,P-N,-0.03101126067998301
YCL037C,YLR003C,P-N,0.13706465838349388
YCL037C,YLR014C,P-N,-0.4025726452010477
YCL037C,YLR024C,P-N,-0.30374435989311105
YCL037C,YLR055C,P-N,0.2015503487147423
YCL037C,YLR068W,P-N,-0.04136365556722601
YCL037C,YLR095C,P-N,-0.043978634748536694
YCL037C,YLR138W,P-N,-0.16102642190881397
YCL037C,YLR186W,P-N,0.11891910307529512
YCL037C,YLR220W,P-N,-0.06403399335735813
YCL037C,YLR346C,P-N,-0.2836845319657544
YCL037C,YLR357W,P-N,-0.09082093816715359
YCL037C,YLR431C,P-N,-0.25248490956507214
YCL037C,YML034W,P-N,0.06036776788857034
YCL037C,YML074C,P-N,-0.08167787295656943
YCL037C,YML103C,P-N,-0.18222852142020318
YCL037C,YMR020W,P-N,-0.10664175605203706
YCL037C,YMR030W,P-N,-0.025857246670567935
YCL037C,YMR046C,P-N,0.41762435015579363
YCL037C,YMR093W,P-N,-0.3983076973629515
YCL037C,YMR227C,P-N,-0.21849038054866934
YCL037C,YMR272C,P-N,-0.1441004456267206
YCL037C,YNL008C,P-N,-0.3526025486156541
YCL037C,YNL031C,P-N,-0.07749016172763026
YCL037C,YNL036W,P-N,-0.12073671622814786
YCL037C,YNL044W,P-N,-0.231304573629324
YCL037C,YNL098C,P-N,-0.13860116814990722
YCL037C,YNL104C,P-N,-0.07818593817415706
YCL037C,YNL164C,P-N,-0.20766994521542598
YCL037C,YNL202W,P-N,0.10317289840385131
YCL037C,YNL251C,P-N,-0.20923363533521092
YCL037C,YNL257C,P-N,0.07751007514629299
YCL037C,YNL325C,P-N,-0.2752098037906919
YCL037C,YNL327W,P-N,0.27310017053119723
YCL037C,YNL339C,P-N,-0.23786154837976983
YCL037C,YOL006C,P-N,0.07367674389755713
YCL037C,YOL112W,P-N,-0.07706753066457744
YCL037C,YOL123W,P-N,-0.08677840818374778
YCL037C,YOL155C,P-N,0.06053082466816856
YCL037C,YOR115C,P-N,0.04649558850554906
YCL037C,YOR127W,P-N,-0.059429259865584415
YCL037C,YOR210W,P-N,-0.07854366250786927
YCL037C,YOR239W,P-N,0.12320786172792395
YCL037C,YPL018W,P-N,-0.018314777249719215
YCL037C,YPL043W,P-N,0.13239930073442815
YCL037C,YPL095C,P-N,-0.005786110680397705
YCL037C,YPL124W,P-N,-0.3604777601089511
YCL037C,YPL127C,P-N,-0.023951754077710326
YCL037C,YPL131W,P-N,0.3532493353722587
YCL037C,YPL151C,P-N,-0.13343162320590465
YCL037C,YPL201C,P-N,0.005425939566443064
YCL037C,YPL213W,P-N,0.3168354284101797
YCL037C,YPL242C,P-N,0.1432861988743249
YCL037C,YPR010C,P-N,-0.06259716025264142
YCL037C,YPR051W,P-N,0.3367961209635262
YCL037C,YPR128C,P-N,0.08130554016626834
YCL037C,YPR171W,P-N,-0.007627472257270605
YCR014C,YCR084C,P-N,0.25880879345869756
YCR014C,YDL043C,P-N,0.14499632967191686
YCR014C,YDL080C,P-N,-0.06363105760324726
YCR014C,YDL134C,P-N,-0.04892355494397575
YCR014C,YDL136W,P-N,0.07800557846603438
YCR014C,YDL141W,P-N,0.0961223615608651
YCR014C,YDL209C,P-N,-0.3146400971772408
YCR014C,YDR006C,P-N,-0.03468278616653564
YCR014C,YDR110W,P-N,-0.2577950966668389
YCR014C,YDR162C,P-N,0.11950576932877882
YCR014C,YDR177W,P-N,-0.43505111528233675
YCR014C,YDR202C,P-N,0.27567946605369203
YCR014C,YDR214W,P-N,-0.18106363622622348
YCR014C,YDR243C,P-N,0.19751332418246217
YCR014C,YDR246W,P-N,-0.011871030701059644
YCR014C,YDR253C,P-N,0.2244054844904685
YCR014C,YDR283C,P-N,-0.2653369146117758
YCR014C,YDR293C,P-N,0.5173854492797398
YCR014C,YDR302W,P-N,0.25930111335628947
YCR014C,YDR350C,P-N,-0.11234685342884751
YCR014C,YDR356W,P-N,0.2558391934786362
YCR014C,YDR359C,P-N,-0.27008631426297636
YCR014C,YDR398W,P-N,0.18217360769648125
YCR014C,YDR423C,P-N,0.1449423192801062
YCR014C,YDR516C,P-N,-0.28753053543576024
YCR014C,YDR522C,P-N,0.05867828284950353
YCR014C,YDR523C,P-N,-0.16812159437560037
YCR014C,YDR527W,P-N,-0.00620383492605348
YCR014C,YEL017W,P-N,-0.119029435553974
YCR014C,YEL066W,P-N,0.20461248714234925
YCR014C,YER054C,P-N,0.1900267982046982
YCR014C,YER055C,P-N,-0.16323433532540418
YCR014C,YER104W,P-N,-0.06285195700271794
YCR014C,YER148W,P-N,-0.08153028267244128
YCR014C,YER168C,P-N,0.060958517899421465
YCR014C,YFL045C,P-N,0.1964461319031204
YCR014C,YFL057C,P-N,-0.06816969900953554
YCR014C,YFR036W,P-N,0.20011476877198436
YCR014C,YGL004C,P-N,0.07552791794215748
YCR014C,YGL011C,P-N,-0.25952542252512495
YCR014C,YGL017W,P-N,-0.252116203538303
YCR014C,YGL084C,P-N,-0.2210739011492541
YCR014C,YGL091C,P-N,-0.12499800823655123
YCR014C,YGL139W,P-N,-0.3603581669104943
YCR014C,YGL162W,P-N,0.04781146470931175
YCR014C,YGL179C,P-N,-0.0926480656527921
YCR014C,YGL215W,P-N,0.09799632652700072
YCR014C,YGR054W,P-N,-0.05531687423952172
YCR014C,YGR086C,P-N,0.19510491211151476
YCR014C,YGR098C,P-N,-0.2686304174125133
YCR014C,YGR198W,P-N,-0.04857678029014864
YCR014C,YGR246C,P-N,0.18698766059575797
YCR014C,YGR251W,P-N,-0.1958414060611998
YCR014C,YHR006W,P-N,0.09244566936360178
YCR014C,YHR061C,P-N,-0.0392595124376559
YCR014C,YHR112C,P-N,0.041438868108043425
YCR014C,YHR113W,P-N,0.5413892400275511
YCR014C,YHR143W,P-N,0.16721462167700177
YCR014C,YHR176W,P-N,0.17548853674571324
YCR014C,YHR186C,P-N,0.03817285410242708
YCR014C,YIL037C,P-N,0.21268903670828354
YCR014C,YIL124W,P-N,-0.15407145319758855
YCR014C,YIL156W,P-N,-0.12110040494579523
YCR014C,YIR032C,P-N,-0.24275185267659838
YCR014C,YJL031C,P-N,-0.25980079832447167
YCR014C,YJL074C,P-N,-0.2553363704325093
YCR014C,YJL117W,P-N,0.052333157903320694
YCR014C,YJL125C,P-N,-0.1343096917344857
YCR014C,YJL165C,P-N,0.29619143979992385
YCR014C,YJL166W,P-N,0.2266644400591166
YCR014C,YJL192C,P-N,0.4835326402030022
YCR014C,YJL210W,P-N,-0.3123165536674064
YCR014C,YJR031C,P-N,-0.1548289991594727
YCR014C,YJR145C,P-N,0.028024188584676663
YCR014C,YJR150C,P-N,-0.14811296608325333
YCR014C,YKL002W,P-N,0.06363401004775965
YCR014C,YKL010C,P-N,-0.1521653222985674
YCR014C,YKL032C,P-N,-0.22668649758742415
YCR014C,YKL110C,P-N,0.1323713839789712
YCR014C,YKL130C,P-N,-0.2975543275200405
YCR014C,YKL180W,P-N,-0.026274370966373528
YCR014C,YKR004C,P-N,-0.1826396796720163
YCR014C,YKR059W,P-N,0.2692387593268137
YCR014C,YKR061W,P-N,-0.09150861175957088
YCR014C,YLL026W,P-N,0.2273930670777502
YCR014C,YLL040C,P-N,-0.22826174804406885
YCR014C,YLL060C,P-N,0.07119732145463095
YCR014C,YLR003C,P-N,-0.11780379475375814
YCR014C,YLR014C,P-N,0.18105872160416392
YCR014C,YLR024C,P-N,-0.03766437900917373
YCR014C,YLR055C,P-N,0.015041849766262367
YCR014C,YLR068W,P-N,-0.019962422439353464
YCR014C,YLR095C,P-N,-0.010178361577199542
YCR014C,YLR138W,P-N,-0.07674957931832935
YCR014C,YLR186W,P-N,0.1265575210879502
YCR014C,YLR220W,P-N,0.07453609453697647
YCR014C,YLR346C,P-N,-0.004624816528435022
YCR014C,YLR357W,P-N,-0.13107325394418337
YCR014C,YLR431C,P-N,-0.006615800408221779
YCR014C,YML034W,P-N,-0.3005079696763745
YCR014C,YML074C,P-N,-0.06247020810111065
YCR014C,YML103C,P-N,-0.02730861970833805
YCR014C,YMR020W,P-N,0.09266351648102901
YCR014C,YMR030W,P-N,-0.108541751752455
YCR014C,YMR046C,P-N,0.1753181719474055
YCR014C,YMR093W,P-N,0.015389837454991347
YCR014C,YMR227C,P-N,-0.19224312397098847
YCR014C,YMR272C,P-N,-0.2047349019050427
YCR014C,YNL008C,P-N,0.048843680251590624
YCR014C,YNL031C,P-N,-0.08799014377139222
YCR014C,YNL036W,P-N,-0.30465607855793586
YCR014C,YNL044W,P-N,0.187955611501718
YCR014C,YNL098C,P-N,-0.04314022969479667
YCR014C,YNL104C,P-N,-0.11839433596601073
YCR014C,YNL164C,P-N,-0.22232616671263217
YCR014C,YNL202W,P-N,0.10214436269712848
YCR014C,YNL251C,P-N,0.300242578356232
YCR014C,YNL257C,P-N,-0.0014157021165753843
YCR014C,YNL325C,P-N,-0.10029099853153667
YCR014C,YNL327W,P-N,0.12384184004404641
YCR014C,YNL339C,P-N,0.4339295098247629
YCR014C,YOL006C,P-N,-0.15638545167927426
YCR014C,YOL112W,P-N,0.02092131175096828
YCR014C,YOL123W,P-N,0.08482016094825418
YCR014C,YOL155C,P-N,-0.43868786311964425
YCR014C,YOR115C,P-N,-0.2741699236134857
YCR014C,YOR127W,P-N,0.5501725271768189
YCR014C,YOR210W,P-N,-0.021074018418523355
YCR014C,YOR239W,P-N,-0.36344127768632223
YCR014C,YPL018W,P-N,0.23659070041310426
YCR014C,YPL043W,P-N,-0.030036232882690084
YCR014C,YPL095C,P-N,0.013428159681438302
YCR014C,YPL124W,P-N,0.16423535768495026
YCR014C,YPL127C,P-N,-0.025143126882462823
YCR014C,YPL131W,P-N,-0.29495142474789704
YCR014C,YPL151C,P-N,0.17533193723291324
YCR014C,YPL201C,P-N,0.16642085805628118
YCR014C,YPL213W,P-N,-0.4595742128596208
YCR014C,YPL242C,P-N,0.44706552958059753
YCR014C,YPR010C,P-N,-0.2926308032054249
YCR014C,YPR051W,P-N,-0.3568925729300548
YCR014C,YPR128C,P-N,-0.1624714742317323
YCR014C,YPR171W,P-N,-0.03663870859897347
YCR084C,YDL043C,P-N,0.2349987560961472
YCR084C,YDL080C,P-N,0.1559898860361647
YCR084C,YDL134C,P-N,0.1407884096568998
YCR084C,YDL136W,P-N,-0.030686282637891096
YCR084C,YDL141W,P-N,-0.06673089597044708
YCR084C,YDL209C,P-N,-0.12519483225119446
YCR084C,YDR006C,P-N,0.29230506754691704
YCR084C,YDR110W,P-N,-0.06398490581663377
YCR084C,YDR162C,P-N,0.14807769280496683
YCR084C,YDR177W,P-N,-0.13987605487444157
YCR084C,YDR202C,P-N,0.026305632139895736
YCR084C,YDR214W,P-N,-0.2047517526452682
YCR084C,YDR243C,P-N,0.24555769998186805
YCR084C,YDR246W,P-N,0.34988811423360383
YCR084C,YDR253C,P-N,0.14148599034108955
YCR084C,YDR283C,P-N,-0.11599237417892914
YCR084C,YDR293C,P-N,0.13874954869150094
YCR084C,YDR302W,P-N,0.1074491259560813
YCR084C,YDR350C,P-N,-0.22923223057486414
YCR084C,YDR356W,P-N,0.4460914036088471
YCR084C,YDR359C,P-N,-0.025062874729979544
YCR084C,YDR398W,P-N,0.382708376675725
YCR084C,YDR423C,P-N,-0.1755446520569599
YCR084C,YDR516C,P-N,0.2145700188516923
YCR084C,YDR522C,P-N,-0.329827420348294
YCR084C,YDR523C,P-N,-0.1384157595650623
YCR084C,YDR527W,P-N,0.24738508538938125
YCR084C,YEL017W,P-N,-0.12404911685126549
YCR084C,YEL066W,P-N,-0.032441509006027686
YCR084C,YER054C,P-N,0.15586747124623318
YCR084C,YER055C,P-N,0.026942509122164907
YCR084C,YER104W,P-N,0.14973163700966072
YCR084C,YER148W,P-N,0.14407700337382226
YCR084C,YER168C,P-N,0.18816014484101679
YCR084C,YFL045C,P-N,0.04133687339043987
YCR084C,YFL057C,P-N,0.16550063119725555
