Gene A,Gene B,Type,Correlation
YBR102C,YDR283C,P-N,-0.020637739724192028
YBR102C,YDR293C,P-N,0.0802690162613075
YBR102C,YDR302W,P-N,0.22796831967037698
YBR102C,YDR350C,P-N,-0.17763345073884199
YBR102C,YDR356W,P-N,0.09147269927729926
YBR102C,YDR359C,P-N,0.3868720057608461
YBR102C,YDR398W,P-N,0.1909598364235613
YBR102C,YDR423C,P-N,0.021472580346300344
YBR102C,YDR516C,P-N,-0.030258376319141838
YBR102C,YDR522C,P-N,0.02918017629477246
YBR102C,YDR523C,P-N,0.11988782066482531
YBR102C,YDR527W,P-N,0.22665583085195326
YBR102C,YEL017W,P-N,-0.37143148754884603
YBR102C,YEL066W,P-N,-0.045257201000511914
YBR102C,YER054C,P-N,-0.25644052864560424
YBR102C,YER055C,P-N,0.10086116970769385
YBR102C,YER104W,P-N,-0.35000607346185375
YBR102C,YER148W,P-N,-0.23739947232658207
YBR102C,YER168C,P-N,-0.4385282144986247
YBR102C,YFL045C,P-N,-0.10716413775085018
YBR102C,YFL057C,P-N,0.09557946158058304
YBR102C,YFR036W,P-N,0.10409922763904726
YBR102C,YGL004C,P-N,-0.3399942123467582
YBR102C,YGL011C,P-N,0.02805237036251881
YBR102C,YGL017W,P-N,-0.26172804522908605
YBR102C,YGL084C,P-N,0.2389093960737867
YBR102C,YGL091C,P-N,0.2468859028206499
YBR102C,YGL139W,P-N,-0.3594145882177862
YBR102C,YGL162W,P-N,-0.08715113759116296
YBR102C,YGL179C,P-N,0.12369537782310974
YBR102C,YGL215W,P-N,-0.09535802507518108
YBR102C,YGR054W,P-N,0.17364851210210933
YBR102C,YGR086C,P-N,-0.2939372620955465
YBR102C,YGR098C,P-N,0.3661209439502679
YBR102C,YGR198W,P-N,0.1349031818991191
YBR102C,YGR246C,P-N,0.12488772392427727
YBR102C,YGR251W,P-N,0.31957785637601893
YBR102C,YHR006W,P-N,-0.09090126597659792
YBR102C,YHR061C,P-N,0.051466863416769364
YBR102C,YHR112C,P-N,0.31269206097434366
YBR102C,YHR113W,P-N,0.02497217067070341
YBR102C,YHR143W,P-N,-0.30776498637766914
YBR102C,YHR176W,P-N,0.053241907275916746
YBR102C,YHR186C,P-N,0.2541273962700037
YBR102C,YIL037C,P-N,-0.11373285820198145
YBR102C,YIL124W,P-N,-0.042901957456816596
YBR102C,YIL156W,P-N,-0.1963580229961366
YBR102C,YIR032C,P-N,-0.2628141036075412
YBR102C,YJL031C,P-N,0.3007898903563234
YBR102C,YJL074C,P-N,-0.07089645056165547
YBR102C,YJL117W,P-N,0.08470597478355356
YBR102C,YJL125C,P-N,0.13535429682910366
YBR102C,YJL165C,P-N,-0.07403163383053996
YBR102C,YJL166W,P-N,0.3890247921517985
YBR102C,YJL192C,P-N,-0.09699280410180307
YBR102C,YJL210W,P-N,-0.35483214783994405
YBR102C,YJR031C,P-N,-0.1078337258497504
YBR102C,YJR145C,P-N,-0.3791700518797858
YBR102C,YJR150C,P-N,-0.25652422789212126
YBR102C,YKL002W,P-N,-0.30803564723262283
YBR102C,YKL010C,P-N,-0.042971292041638125
YBR102C,YKL032C,P-N,-0.29365651141892407
YBR102C,YKL110C,P-N,-0.02633016910128808
YBR102C,YKL130C,P-N,-0.18001934856590832
YBR102C,YKL180W,P-N,0.15846002756274302
YBR102C,YKR004C,P-N,-0.03907785453065262
YBR102C,YKR059W,P-N,0.014866412978143742
YBR102C,YKR061W,P-N,0.13727758110432214
YBR102C,YLL026W,P-N,0.03680721483668315
YBR102C,YLL040C,P-N,0.1375647077859723
YBR102C,YLL060C,P-N,0.1053614942047281
YBR102C,YLR003C,P-N,0.2595721026868748
YBR102C,YLR014C,P-N,0.38943796739448233
YBR102C,YLR024C,P-N,-0.1259219557980291
YBR102C,YLR055C,P-N,-0.36990843814253005
YBR102C,YLR068W,P-N,0.07707932180845692
YBR102C,YLR095C,P-N,0.3007468247129067
YBR102C,YLR138W,P-N,0.18623848629054215
YBR102C,YLR186W,P-N,0.16954537731076175
YBR102C,YLR220W,P-N,0.013448455330153491
YBR102C,YLR346C,P-N,0.47989059289175945
YBR102C,YLR357W,P-N,-0.10913942034609017
YBR102C,YLR431C,P-N,0.2289348455662131
YBR102C,YML034W,P-N,-0.06543802177522222
YBR102C,YML074C,P-N,0.11120065468000369
YBR102C,YML103C,P-N,0.07613068811923826
YBR102C,YMR020W,P-N,-0.12320394711500525
YBR102C,YMR030W,P-N,0.1966812525498819
YBR102C,YMR046C,P-N,-0.22021331347527856
YBR102C,YMR093W,P-N,0.028936413669525665
YBR102C,YMR227C,P-N,0.11460387537005641
YBR102C,YMR272C,P-N,-0.0665769271879525
YBR102C,YNL008C,P-N,0.19690253109708733
YBR102C,YNL031C,P-N,0.10573971298407929
YBR102C,YNL036W,P-N,-0.09505148485453174
YBR102C,YNL044W,P-N,-0.2468506525976746
YBR102C,YNL098C,P-N,0.05478997381250918
YBR102C,YNL104C,P-N,-0.21473338436801093
YBR102C,YNL164C,P-N,0.20012236677440387
YBR102C,YNL202W,P-N,-0.05017054524394914
YBR102C,YNL251C,P-N,-0.06408519235572253
YBR102C,YNL257C,P-N,-0.34959164170377294
YBR102C,YNL325C,P-N,0.00734013487420111
YBR102C,YNL327W,P-N,-0.028976292829036847
YBR102C,YNL339C,P-N,-0.09752673871693404
YBR102C,YOL006C,P-N,0.12759834532292066
YBR102C,YOL112W,P-N,-0.08342766603766961
YBR102C,YOL123W,P-N,0.19156517517756283
YBR102C,YOL155C,P-N,0.0829505486906576
YBR102C,YOR115C,P-N,-0.042034898634936195
YBR102C,YOR127W,P-N,-0.09646783885342883
YBR102C,YOR210W,P-N,-0.1847593389698309
YBR102C,YOR239W,P-N,0.008733876645107178
YBR102C,YPL018W,P-N,0.42129963642284973
YBR102C,YPL043W,P-N,0.08181091320835425
YBR102C,YPL095C,P-N,-0.1432343811187239
YBR102C,YPL124W,P-N,0.03554250606281075
YBR102C,YPL127C,P-N,0.1679936132567848
YBR102C,YPL131W,P-N,-0.20750550133665238
YBR102C,YPL151C,P-N,0.43418132231293055
YBR102C,YPL201C,P-N,0.043882839973291586
YBR102C,YPL213W,P-N,0.01029904741353322
YBR102C,YPL242C,P-N,-0.42447811604167107
YBR102C,YPR010C,P-N,-0.013273020235338665
YBR102C,YPR051W,P-N,0.31042533753678164
YBR102C,YPR128C,P-N,-0.19347387684248088
YBR102C,YPR171W,P-N,0.06948116640661862
YBR109C,YBR130C,P-N,-0.564380448416886
YBR109C,YBR164C,P-N,0.2922388858595027
YBR109C,YBR167C,P-N,0.054421082109930734
YBR109C,YBR257W,P-N,0.16898474825441082
YBR109C,YBR265W,P-N,0.09805710497760858
YBR109C,YBR286W,P-N,-0.03469364853143926
YBR109C,YBR297W,P-N,0.23276400924538546
YBR109C,YCL031C,P-N,0.0934381975286417
YBR109C,YCL037C,P-N,-0.031509293004327775
YBR109C,YCR014C,P-N,-0.2575699824027291
YBR109C,YCR084C,P-N,-0.16135995237264542
YBR109C,YDL043C,P-N,0.03973790639462206
YBR109C,YDL080C,P-N,-0.1905355099885465
YBR109C,YDL134C,P-N,-0.08428575890882309
YBR109C,YDL136W,P-N,0.1499158819060402
YBR109C,YDL141W,P-N,0.09799047888069908
YBR109C,YDL209C,P-N,0.2316355103353517
YBR109C,YDR006C,P-N,-0.14339929939825577
YBR109C,YDR110W,P-N,-0.28393565539556836
YBR109C,YDR162C,P-N,0.06445033076342509
YBR109C,YDR177W,P-N,-0.12444560132796914
YBR109C,YDR202C,P-N,0.11702775656528552
YBR109C,YDR214W,P-N,0.30434755648291467
YBR109C,YDR243C,P-N,-0.23561465239102175
YBR109C,YDR246W,P-N,-0.22296317924137724
YBR109C,YDR253C,P-N,0.1550818610487977
YBR109C,YDR283C,P-N,0.08578065800620745
YBR109C,YDR293C,P-N,-0.14968769294117742
YBR109C,YDR302W,P-N,-0.012433011331130738
YBR109C,YDR350C,P-N,-0.08426653908639947
YBR109C,YDR356W,P-N,0.004953718435086741
YBR109C,YDR359C,P-N,0.15379563877042868
YBR109C,YDR398W,P-N,-0.0047915219957109685
YBR109C,YDR423C,P-N,0.3030483131579014
YBR109C,YDR516C,P-N,-0.037240928805639784
YBR109C,YDR522C,P-N,0.04028694432291305
YBR109C,YDR523C,P-N,0.21780974192954938
YBR109C,YDR527W,P-N,0.35715913593210885
YBR109C,YEL017W,P-N,-0.17232453057853575
YBR109C,YEL066W,P-N,0.052171344687648745
YBR109C,YER054C,P-N,-0.06221790547558254
YBR109C,YER055C,P-N,-0.17553635906357865
YBR109C,YER104W,P-N,0.03304552579207736
YBR109C,YER148W,P-N,-0.04448017402787088
YBR109C,YER168C,P-N,-0.20597709877789602
YBR109C,YFL045C,P-N,-0.14392892674545107
YBR109C,YFL057C,P-N,-0.10789843006692042
YBR109C,YFR036W,P-N,0.20929963858021647
YBR109C,YGL004C,P-N,-0.2844287918522975
YBR109C,YGL011C,P-N,0.06335494947943258
YBR109C,YGL017W,P-N,0.07798942308357633
YBR109C,YGL084C,P-N,-0.027672173114634734
YBR109C,YGL091C,P-N,0.26004746434324993
YBR109C,YGL139W,P-N,-0.14267318099635293
YBR109C,YGL162W,P-N,-0.22493111290969128
YBR109C,YGL179C,P-N,0.3256775983669041
YBR109C,YGL215W,P-N,0.07701374288861869
YBR109C,YGR054W,P-N,0.2976405830623943
YBR109C,YGR086C,P-N,-0.1232838843234703
YBR109C,YGR098C,P-N,0.026314445284005495
YBR109C,YGR198W,P-N,0.013975946791909923
YBR109C,YGR246C,P-N,0.04819205115574573
YBR109C,YGR251W,P-N,0.059297374092549426
YBR109C,YHR006W,P-N,-0.2426800216514887
YBR109C,YHR061C,P-N,0.5217772449437409
YBR109C,YHR112C,P-N,0.03589226777849617
YBR109C,YHR113W,P-N,0.12130949727340223
YBR109C,YHR143W,P-N,0.05356899833794865
YBR109C,YHR176W,P-N,0.3702565337393494
YBR109C,YHR186C,P-N,0.14090132549347506
YBR109C,YIL037C,P-N,0.14445491079710943
YBR109C,YIL124W,P-N,0.451332970792042
YBR109C,YIL156W,P-N,-0.4934369430339733
YBR109C,YIR032C,P-N,-0.0995790852007397
YBR109C,YJL031C,P-N,-0.22034914923005441
YBR109C,YJL074C,P-N,0.2691060535225109
YBR109C,YJL117W,P-N,-0.20199684798837622
YBR109C,YJL125C,P-N,0.3432333451574836
YBR109C,YJL165C,P-N,0.20271461042668573
YBR109C,YJL166W,P-N,0.05443144738254277
YBR109C,YJL192C,P-N,-0.22426414441270653
YBR109C,YJL210W,P-N,-0.5174820123955264
YBR109C,YJR031C,P-N,-0.1089571093588482
YBR109C,YJR145C,P-N,-0.0655280836485738
YBR109C,YJR150C,P-N,0.0074507570745372675
YBR109C,YKL002W,P-N,-0.07909846409296027
YBR109C,YKL010C,P-N,-0.19860130743371143
YBR109C,YKL032C,P-N,0.21564369612661322
YBR109C,YKL110C,P-N,-0.08809467743797342
YBR109C,YKL130C,P-N,0.14888949709543528
YBR109C,YKL180W,P-N,0.0489787643803641
YBR109C,YKR004C,P-N,-0.14781955033360203
YBR109C,YKR059W,P-N,0.14637744420488047
YBR109C,YKR061W,P-N,0.2266592027268694
YBR109C,YLL026W,P-N,-0.21056921221822178
YBR109C,YLL040C,P-N,-0.0026206687830371144
YBR109C,YLL060C,P-N,0.15642145242978042
YBR109C,YLR003C,P-N,0.041270924954114975
YBR109C,YLR014C,P-N,0.23294331107282742
YBR109C,YLR024C,P-N,0.009733410594243815
YBR109C,YLR055C,P-N,0.014241903063726755
YBR109C,YLR068W,P-N,0.0350395053605701
YBR109C,YLR095C,P-N,0.21500506764755709
YBR109C,YLR138W,P-N,-0.1271574318713948
YBR109C,YLR186W,P-N,-0.08944123980292051
YBR109C,YLR220W,P-N,0.2523246787566394
YBR109C,YLR346C,P-N,0.23822857374188058
YBR109C,YLR357W,P-N,0.31958280737515116
YBR109C,YLR431C,P-N,0.11847610769043677
YBR109C,YML034W,P-N,0.06672630403754566
YBR109C,YML074C,P-N,-0.1593744362237502
YBR109C,YML103C,P-N,-0.20920343144128178
YBR109C,YMR020W,P-N,0.31049851571501
YBR109C,YMR030W,P-N,0.23045863320487758
YBR109C,YMR046C,P-N,0.1757926098102563
YBR109C,YMR093W,P-N,-0.08511659365328834
YBR109C,YMR227C,P-N,0.28249800013667153
YBR109C,YMR272C,P-N,-0.08595301328167865
YBR109C,YNL008C,P-N,0.15292223793760312
YBR109C,YNL031C,P-N,-0.4286306332697754
YBR109C,YNL036W,P-N,0.13534697123380054
YBR109C,YNL044W,P-N,-0.11400864589116638
YBR109C,YNL098C,P-N,0.33392834145501543
YBR109C,YNL104C,P-N,-0.3144777534122674
YBR109C,YNL164C,P-N,-0.2818204012789184
YBR109C,YNL202W,P-N,-0.10185340567571613
YBR109C,YNL251C,P-N,0.21949470797582507
YBR109C,YNL257C,P-N,-0.23758182418695545
YBR109C,YNL325C,P-N,0.1997347004068817
YBR109C,YNL327W,P-N,-0.3038807644102491
YBR109C,YNL339C,P-N,-0.37757334421437116
YBR109C,YOL006C,P-N,-0.0930422420938363
YBR109C,YOL112W,P-N,0.004381752922746352
YBR109C,YOL123W,P-N,0.07958090274010052
YBR109C,YOL155C,P-N,-0.12829729479795585
YBR109C,YOR115C,P-N,-0.13319261015346112
YBR109C,YOR127W,P-N,-0.0659220802126319
YBR109C,YOR210W,P-N,0.003020603949444041
YBR109C,YOR239W,P-N,0.016694560269993625
YBR109C,YPL018W,P-N,0.5169882447941991
YBR109C,YPL043W,P-N,0.16215303105432669
YBR109C,YPL095C,P-N,-0.32487933803562885
YBR109C,YPL124W,P-N,0.09452522215731901
YBR109C,YPL127C,P-N,0.16333996695297653
YBR109C,YPL131W,P-N,-0.11114719283730234
YBR109C,YPL151C,P-N,0.004687817350733793
YBR109C,YPL201C,P-N,-0.385122832256224
YBR109C,YPL213W,P-N,-0.01418945846492148
YBR109C,YPL242C,P-N,-0.0839788630439874
YBR109C,YPR010C,P-N,-0.13018801915391146
YBR109C,YPR051W,P-N,0.1814039048635424
YBR109C,YPR128C,P-N,0.17445653438029973
YBR109C,YPR171W,P-N,0.06754228509684108
YBR130C,YBR164C,P-N,0.15491804188622177
YBR130C,YBR167C,P-N,0.30346241532639545
YBR130C,YBR257W,P-N,-0.3129038452369681
YBR130C,YBR265W,P-N,-0.27187395900561706
YBR130C,YBR286W,P-N,0.09428996994990729
YBR130C,YBR297W,P-N,-0.06541996000652268
YBR130C,YCL031C,P-N,-0.27450954106469977
YBR130C,YCL037C,P-N,0.046752578333123795
YBR130C,YCR014C,P-N,0.1725004631507173
YBR130C,YCR084C,P-N,0.36727091181293264
YBR130C,YDL043C,P-N,-0.09435942007029607
YBR130C,YDL080C,P-N,0.19257180130422852
YBR130C,YDL134C,P-N,-0.17696850184419213
YBR130C,YDL136W,P-N,-0.21592476994324247
YBR130C,YDL141W,P-N,-0.16416931546032382
YBR130C,YDL209C,P-N,0.037712871347252805
YBR130C,YDR006C,P-N,-0.004677132042296509
YBR130C,YDR110W,P-N,0.5004445290598741
YBR130C,YDR162C,P-N,0.10095551773691538
YBR130C,YDR177W,P-N,-0.21278176118606207
YBR130C,YDR202C,P-N,0.10043672159894086
YBR130C,YDR214W,P-N,-0.32213448686375995
YBR130C,YDR243C,P-N,-0.025906104068016963
YBR130C,YDR246W,P-N,0.04792202606182388
YBR130C,YDR253C,P-N,-0.0951238926833164
YBR130C,YDR283C,P-N,0.08365435221199839
YBR130C,YDR293C,P-N,0.1499085282069736
YBR130C,YDR302W,P-N,-0.012759661603565916
YBR130C,YDR350C,P-N,0.08825996872156881
YBR130C,YDR356W,P-N,0.10309547433677743
YBR130C,YDR359C,P-N,-0.28747412367312986
YBR130C,YDR398W,P-N,-0.18267585399785108
YBR130C,YDR423C,P-N,-0.3735205378047872
YBR130C,YDR516C,P-N,-0.1989871171302057
YBR130C,YDR522C,P-N,-0.3260330549998885
YBR130C,YDR523C,P-N,-0.1571500159701854
YBR130C,YDR527W,P-N,-0.2500114867289497
YBR130C,YEL017W,P-N,0.16466906993101688
YBR130C,YEL066W,P-N,0.11681292705605617
YBR130C,YER054C,P-N,-0.19995844627995765
YBR130C,YER055C,P-N,-0.22029369510270239
YBR130C,YER104W,P-N,0.02194907463409247
YBR130C,YER148W,P-N,0.26832379248904875
YBR130C,YER168C,P-N,-0.11177860834300599
YBR130C,YFL045C,P-N,-0.02569763553055764
YBR130C,YFL057C,P-N,0.004851975845437285
YBR130C,YFR036W,P-N,-0.06133633182889933
YBR130C,YGL004C,P-N,0.06018928222743969
YBR130C,YGL011C,P-N,0.04558160230069279
YBR130C,YGL017W,P-N,-0.07941372158786973
YBR130C,YGL084C,P-N,0.03444421739915014
YBR130C,YGL091C,P-N,-0.4268580831780051
YBR130C,YGL139W,P-N,0.0787017791180921
YBR130C,YGL162W,P-N,-0.08258873057023855
YBR130C,YGL179C,P-N,-0.2559534578252288
YBR130C,YGL215W,P-N,-0.11073972537508509
YBR130C,YGR054W,P-N,-0.12186925182624989
YBR130C,YGR086C,P-N,-0.07362077563547419
YBR130C,YGR098C,P-N,0.053507238730386625
YBR130C,YGR198W,P-N,0.10920173805429186
YBR130C,YGR246C,P-N,-0.03813677890670794
YBR130C,YGR251W,P-N,-0.0678657637995588
YBR130C,YHR006W,P-N,-0.040917628233323525
YBR130C,YHR061C,P-N,-0.2157448241303354
YBR130C,YHR112C,P-N,-0.12888344390552858
YBR130C,YHR113W,P-N,-0.1494228801330211
YBR130C,YHR143W,P-N,0.16089064172655249
YBR130C,YHR176W,P-N,-0.2830541620834618
YBR130C,YHR186C,P-N,-0.08862715522340439
YBR130C,YIL037C,P-N,0.157745050676515
YBR130C,YIL124W,P-N,-0.14864002651170158
YBR130C,YIL156W,P-N,0.03292952963223866
YBR130C,YIR032C,P-N,0.09374996525375888
YBR130C,YJL031C,P-N,0.11769567934385672
YBR130C,YJL074C,P-N,-0.1493185504362832
YBR130C,YJL117W,P-N,-0.03365350066881198
YBR130C,YJL125C,P-N,-0.6047808203743467
YBR130C,YJL165C,P-N,0.17295841444041518
YBR130C,YJL166W,P-N,-0.38115817479627007
YBR130C,YJL192C,P-N,-0.051873208355624104
YBR130C,YJL210W,P-N,0.3073303099932038
YBR130C,YJR031C,P-N,0.11057827881424546
YBR130C,YJR145C,P-N,0.29042886496097414
YBR130C,YJR150C,P-N,-0.1672647309185443
YBR130C,YKL002W,P-N,0.12547379881240736
YBR130C,YKL010C,P-N,0.00465382135906295
YBR130C,YKL032C,P-N,-0.03967748384162528
YBR130C,YKL110C,P-N,0.4569788086807462
YBR130C,YKL130C,P-N,-0.24958330846408733
YBR130C,YKL180W,P-N,0.24841090315187273
YBR130C,YKR004C,P-N,0.1985397493084431
YBR130C,YKR059W,P-N,0.08254383525946275
YBR130C,YKR061W,P-N,-0.020307664667006658
YBR130C,YLL026W,P-N,0.1028747527867036
YBR130C,YLL040C,P-N,-0.10480900333261468
YBR130C,YLL060C,P-N,-0.17612367489614605
YBR130C,YLR003C,P-N,-0.08314613472264956
YBR130C,YLR014C,P-N,-0.19382802582206593
YBR130C,YLR024C,P-N,-0.06556762379786508
YBR130C,YLR055C,P-N,0.40470156211677444
YBR130C,YLR068W,P-N,0.28976122392016385
YBR130C,YLR095C,P-N,-0.1358688399551836
YBR130C,YLR138W,P-N,0.018993156041942773
YBR130C,YLR186W,P-N,-0.2634407537110381
YBR130C,YLR220W,P-N,-0.09598106848910164
YBR130C,YLR346C,P-N,-0.09236686807866774
YBR130C,YLR357W,P-N,-0.37304810790283444
YBR130C,YLR431C,P-N,-0.2378283598386692
YBR130C,YML034W,P-N,0.1392422894576396
YBR130C,YML074C,P-N,0.19202553930916097
YBR130C,YML103C,P-N,0.40354156274083236
YBR130C,YMR020W,P-N,-0.18350256828123224
YBR130C,YMR030W,P-N,-0.1289791731649739
YBR130C,YMR046C,P-N,-0.10182029740122425
YBR130C,YMR093W,P-N,0.15359333164151448
YBR130C,YMR227C,P-N,-0.2976831308411463
YBR130C,YMR272C,P-N,-0.04315683473112678
YBR130C,YNL008C,P-N,-0.09010234161600106
YBR130C,YNL031C,P-N,0.3877636365480704
YBR130C,YNL036W,P-N,0.06084640564668653
YBR130C,YNL044W,P-N,0.13841888197748994
YBR130C,YNL098C,P-N,0.07999383120832247
YBR130C,YNL104C,P-N,-0.15464697928418197
YBR130C,YNL164C,P-N,-0.11060420892238493
YBR130C,YNL202W,P-N,-0.1241250784352955
YBR130C,YNL251C,P-N,-0.03554139172864849
YBR130C,YNL257C,P-N,0.2441801634617966
YBR130C,YNL325C,P-N,-0.17948799613835745
YBR130C,YNL327W,P-N,0.01264629672055888
YBR130C,YNL339C,P-N,0.20627210335502907
YBR130C,YOL006C,P-N,-0.05288611446450704
YBR130C,YOL112W,P-N,-0.3258724582048073
YBR130C,YOL123W,P-N,0.21643701808131688
YBR130C,YOL155C,P-N,-0.05448749797748468
YBR130C,YOR115C,P-N,0.2127271763007568
YBR130C,YOR127W,P-N,0.11800874334930174
YBR130C,YOR210W,P-N,-0.0722907283850581
YBR130C,YOR239W,P-N,0.44620951174944956
YBR130C,YPL018W,P-N,-0.4525118235171789
YBR130C,YPL043W,P-N,-0.06280318435182325
YBR130C,YPL095C,P-N,0.23105591317333804
YBR130C,YPL124W,P-N,0.16347684848226887
YBR130C,YPL127C,P-N,-0.20265192877820798
YBR130C,YPL131W,P-N,0.3478937662112256
YBR130C,YPL151C,P-N,0.001677045022925985
YBR130C,YPL201C,P-N,-0.19804907082271464
YBR130C,YPL213W,P-N,0.0839011107017365
YBR130C,YPL242C,P-N,-0.057700222089050776
YBR130C,YPR010C,P-N,0.1734289078805615
YBR130C,YPR051W,P-N,-0.014529603987052686
YBR130C,YPR128C,P-N,-0.3404476581017993
YBR130C,YPR171W,P-N,0.0823256457161707
YBR164C,YBR167C,P-N,0.16993988580095298
YBR164C,YBR257W,P-N,-0.06602418634766553
YBR164C,YBR265W,P-N,0.14369842446867578
YBR164C,YBR286W,P-N,-0.17013950808786227
YBR164C,YBR297W,P-N,0.11701228574082075
YBR164C,YCL031C,P-N,0.014745474840455219
YBR164C,YCL037C,P-N,-0.014309695677625784
YBR164C,YCR014C,P-N,0.04230592525010287
YBR164C,YCR084C,P-N,0.1919634429515727
YBR164C,YDL043C,P-N,0.0379725581935584
YBR164C,YDL080C,P-N,-0.1541943399167237
YBR164C,YDL134C,P-N,-0.17399789740364427
YBR164C,YDL136W,P-N,-0.160125960438245
YBR164C,YDL141W,P-N,-0.2011247517047531
YBR164C,YDL209C,P-N,0.012297713302941136
YBR164C,YDR006C,P-N,-0.3562164233194066
YBR164C,YDR110W,P-N,0.03314794459835439
YBR164C,YDR162C,P-N,0.424674158871826
YBR164C,YDR177W,P-N,-0.15883750370307112
YBR164C,YDR202C,P-N,0.051004523354202705
YBR164C,YDR214W,P-N,-0.00319688939767999
YBR164C,YDR243C,P-N,-0.11228263325135733
YBR164C,YDR246W,P-N,0.16887314984232277
YBR164C,YDR253C,P-N,0.18597634907218538
YBR164C,YDR283C,P-N,0.06333753062747259
YBR164C,YDR293C,P-N,-0.2923870478530276
YBR164C,YDR302W,P-N,-0.0488072183273946
YBR164C,YDR350C,P-N,0.2045426482901768
YBR164C,YDR356W,P-N,0.14604082185895445
YBR164C,YDR359C,P-N,0.10851860067488617
YBR164C,YDR398W,P-N,-0.2518597921001886
YBR164C,YDR423C,P-N,-0.0590296376025597
YBR164C,YDR516C,P-N,0.021858236508124178
YBR164C,YDR522C,P-N,-0.20691679705883362
YBR164C,YDR523C,P-N,0.34667370184519697
YBR164C,YDR527W,P-N,0.09752122202141736
YBR164C,YEL017W,P-N,-0.2981803885855034
YBR164C,YEL066W,P-N,0.2920069168806865
YBR164C,YER054C,P-N,-0.23054952972076817
YBR164C,YER055C,P-N,-0.534010310034718
YBR164C,YER104W,P-N,-0.12727437682234669
YBR164C,YER148W,P-N,0.15966572397327383
YBR164C,YER168C,P-N,-0.5265607061349019
YBR164C,YFL045C,P-N,-0.19222673969145657
YBR164C,YFL057C,P-N,-0.03692398943337981
YBR164C,YFR036W,P-N,-0.030640374376154626
YBR164C,YGL004C,P-N,-0.1369696211066365
YBR164C,YGL011C,P-N,-0.33684112271261724
YBR164C,YGL017W,P-N,-0.26482523703784894
YBR164C,YGL084C,P-N,0.05704885038833142
YBR164C,YGL091C,P-N,-0.10960267042587271
YBR164C,YGL139W,P-N,0.06288529494020068
YBR164C,YGL162W,P-N,0.040942070696737706
YBR164C,YGL179C,P-N,0.28150590629927014
YBR164C,YGL215W,P-N,-0.09987032908258023
YBR164C,YGR054W,P-N,0.07243784576564063
YBR164C,YGR086C,P-N,0.004907433312318558
YBR164C,YGR098C,P-N,0.05216655673686778
YBR164C,YGR198W,P-N,0.11873766668245057
YBR164C,YGR246C,P-N,-0.21541932669812916
YBR164C,YGR251W,P-N,0.02375503622930923
YBR164C,YHR006W,P-N,-0.051554228229113
YBR164C,YHR061C,P-N,0.21842600754402994
YBR164C,YHR112C,P-N,-0.0494080334557876
YBR164C,YHR113W,P-N,0.07815825281038202
YBR164C,YHR143W,P-N,0.33053589714956716
YBR164C,YHR176W,P-N,-0.06556083099627255
YBR164C,YHR186C,P-N,0.14527199891767503
YBR164C,YIL037C,P-N,-0.028045874677238857
YBR164C,YIL124W,P-N,0.422977410167938
YBR164C,YIL156W,P-N,-0.42575110743801
YBR164C,YIR032C,P-N,-0.17047236422494744
YBR164C,YJL031C,P-N,-0.3297390161701343
YBR164C,YJL074C,P-N,-0.09897725154169998
YBR164C,YJL117W,P-N,-0.3289994330708667
YBR164C,YJL125C,P-N,-0.17627112267586523
YBR164C,YJL165C,P-N,-0.056554147287686186
YBR164C,YJL166W,P-N,-0.4297500179151016
YBR164C,YJL192C,P-N,-0.0015818680345548101
YBR164C,YJL210W,P-N,-0.07163184362133333
YBR164C,YJR031C,P-N,-0.33491726797029675
YBR164C,YJR145C,P-N,0.06439418153316392
YBR164C,YJR150C,P-N,-0.03517076464547698
YBR164C,YKL002W,P-N,0.15192354377275522
YBR164C,YKL010C,P-N,-0.15820540040752767
YBR164C,YKL032C,P-N,0.13166208819571718
YBR164C,YKL110C,P-N,0.04961412030664965
YBR164C,YKL130C,P-N,-0.0550473520275348
YBR164C,YKL180W,P-N,-0.2280174143971292
YBR164C,YKR004C,P-N,-0.09089158340117912
YBR164C,YKR059W,P-N,-0.10142087242063545
YBR164C,YKR061W,P-N,-0.18408218915455216
YBR164C,YLL026W,P-N,-0.14683942513986292
YBR164C,YLL040C,P-N,0.03626819874600321
YBR164C,YLL060C,P-N,0.35927158621258737
YBR164C,YLR003C,P-N,0.18455603084399716
YBR164C,YLR014C,P-N,0.06383633196200311
YBR164C,YLR024C,P-N,-0.20121805414091934
YBR164C,YLR055C,P-N,0.11395297871675775
YBR164C,YLR068W,P-N,0.10656748074339245
YBR164C,YLR095C,P-N,0.1413887792611843
YBR164C,YLR138W,P-N,-0.4840512492829797
YBR164C,YLR186W,P-N,-0.24550261901213255
YBR164C,YLR220W,P-N,0.044018932956533335
YBR164C,YLR346C,P-N,0.19701803716546526
YBR164C,YLR357W,P-N,0.03545915126679657
YBR164C,YLR431C,P-N,0.24534934512096648
YBR164C,YML034W,P-N,-0.29720922531871574
YBR164C,YML074C,P-N,-0.2277716336236217
YBR164C,YML103C,P-N,0.5104278675038822
YBR164C,YMR020W,P-N,0.020829366037250614
YBR164C,YMR030W,P-N,-0.05417250676893996
YBR164C,YMR046C,P-N,0.12966241795810016
YBR164C,YMR093W,P-N,0.18661434072298885
YBR164C,YMR227C,P-N,0.011211845823567252
YBR164C,YMR272C,P-N,0.06301594563420905
YBR164C,YNL008C,P-N,-0.14573440487736736
YBR164C,YNL031C,P-N,0.020309349936512268
